stimulus_blind_id,candidate_id,condition,prompt_category,template_id,payload_class,model_id,presentation_scope,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,readability_language,spanish_unicode_word_count,spanish_sentence_count,spanish_words_per_sentence,spanish_mean_letters_per_word,spanish_unique_word_fraction,spanish_repeated_bigram_fraction,spanish_repeated_trigram_fraction,chinese_han_character_count,chinese_sentence_count,chinese_han_characters_per_sentence,chinese_unique_han_character_fraction,chinese_repeated_han_bigram_fraction,chinese_repeated_han_trigram_fraction,language_specific_diagnostic_scope
B0428,Ce1b19ea14f5fe1958535947c,rankcloak_ascii_b8,professional_communication,professional_communication_template_1,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,fc7dba24c437ab99607eba1d69cc33714975e433f8323fbcda3da176a6148bea,56,4,411,47.59642857142859,10.098571428571429,14.320714285714285,0.7678571428571429,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.10862908783647524,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0429,C6de9b01897611ab404b0ffe2,direct_subword_calgacus,professional_communication,professional_communication_template_1,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,3708a884ae69588acf71c7d63278cfd9314bcf75e9e2a2b6f09c0fa3027fd1c5,21,2,130,59.20607142857145,7.609761904761903,9.660952380952377,0.8571428571428571,0.09999999999999998,0.052631578947368474,1,0,0,0,0,0,0,0,1,0,1,0.03924319231320903,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0430,Cdac35ada2f6b19a90cb37b3e,rankcloak_segmented_forced_span,factual_explanatory_prose,factual_explanatory_prose_template_2,token_128_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,22d0d1d16f50de5654de06e6e59fa13368cd2dddfd75cb5fbdc12e57cb09615a,19,3,139,49.01719298245615,7.995789473684212,7.997894736842106,0.8947368421052632,0.0,0.0,2,0,2,0,0,1,0,0,1,0,4,0.040904122494085905,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0432,Ccef1a4b0accfc09bbe6f8524,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog_template_2,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,2cbec7e750256c3a7b2844c06b57d6b61282c920a8ad7edb941ab359c5ccfaa7,44,2,281,46.06863636363636,12.29909090909091,11.319090909090907,0.9545454545454546,0.0,0.0,1,0,1,1,0,0,0,0,1,0,3,0.039426740068901095,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0433,Ce4715a30c3e56c8db97051f2,direct_subword_calgacus,forum_question_answer,forum_question_answer_template_1,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,60a145a956cd3e9df58c8b8f0019b86de12b7d618cba3f9974f23e3e1643d88e,15,2,117,41.30250000000001,9.361666666666668,15.141333333333332,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.015169872052241575,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0434,C54c885f8e9685e7f51984796,ordinary_llm_control,forum_question_answer,forum_question_answer_template_2,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,90e595efb5a3d2fb89189ba3bb4260d4a5e4eae2ae946ca80d023623e9ba64c3,64,6,355,71.75208333333336,5.901250000000001,5.68,0.734375,0.04761904761904767,0.0,1,0,0,1,0,0,0,0,1,0,2,0.007903041655941873,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0435,C67a3a8bb5f7accd4b76114a9,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_2,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,f77ede255196d66bd0ea5dfc4618e643772a8963592ec32c832f3852e2af1607,56,4,329,73.27857142857142,6.516428571428573,6.550714285714285,0.8571428571428571,0.0,0.0,1,0,0,0,0,4,0,0,1,0,5,0.05776805745494059,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0436,C13cfe6e0b27264f33d7aa2a2,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_2,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,cf53a1e7161e370074b877b85e3bb6c7d6693343aeaef1cbc4050d2cf5558b93,97,3,560,47.552749140893496,14.659175257731963,10.684123711340206,0.8041237113402062,0.0,0.0,1,0,0,0,0,1,0,1,1,0,3,0.06793888591137755,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0437,Cdd69e11965d830c258589daf,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_2,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,7ce2c4e454a90d15f32375ee87eb92c870e5cc2a7a7bc1fd5dd383ea4bb1f335,150,9,731,80.50233333333337,6.171333333333333,4.140799999999999,0.54,0.05369127516778527,0.0,1,0,0,0,0,0,0,1,1,0,2,0.10214887042950803,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0438,C22428dbecd4e7eb51c36069c,rankcloak_segmented_full_message,casual_conversation,casual_conversation_template_1,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,e2fb5143a54432f758168a9a26d9dab72e2681461b858bc0ad64f0b859444fbf,148,11,893,63.42052825552827,7.755921375921378,9.65189189189189,0.7972972972972973,0.020408163265306145,0.013698630136986356,1,0,0,0,0,0,0,0,0,0,0,0.0717692186410141,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0439,Cfafb4f64170e289b673bfb59,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_1,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,e8bfe642d0478c9de5bdcbbad68a07f90f525666d222acd07f22bc8691b9de12,125,10,727,65.55550000000002,7.221,9.162239999999997,0.624,0.06451612903225812,0.03252032520325199,1,0,0,0,0,0,0,0,1,0,1,0.056070081406261095,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0440,C3c336b4d9f0a3ff031048219,rankcloak_hex_nibble,professional_communication,professional_communication_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,3397a7e8e71ae38492b5cd681a090dc83795ed764b4a64f2e5e1d0a6902cc9f7,46,8,306,61.224836956521756,6.148152173913044,8.963478260869564,0.8478260869565217,0.0,0.0,1,0,2,0,2,0,2,0,1,0,7,0.045644691549807576,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0441,C72a693481f4e2d800d3d059a,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_2,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,c13fec737deff976a7dbba19b9d41a7513e275e1565cbd60dd4bcc9c75dd2110,167,14,1048,49.843667664670704,9.27052609067579,11.012934131736529,0.718562874251497,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0.07475326091973439,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0442,C082fa46620b3c4eabc97b2ed,rankcloak_segmented_forced_span,factual_explanatory_prose,factual_explanatory_prose_template_1,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,83c9fc3110c1cf7ac069903120a77ccf84c1fcb7726c6202e657f4d9d8d24889,27,2,149,83.46583333333336,4.971296296296298,6.180740740740738,0.9259259259259259,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.011673145293219658,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0444,C5eb44cdf644c7cd30483c785,rankcloak_segmented_forced_span,professional_communication,professional_communication_template_2,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,7ce0d5c7a9313589e659ab4dee08337fe1046cb6830be96f94677894c14f8254,50,3,303,66.40233333333336,8.138000000000002,8.413599999999999,0.78,0.020408163265306145,0.0,2,0,1,0,0,0,0,0,1,0,2,0.1093667878290184,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0445,Cafdb8b8627cfcadb9941e54a,rankcloak_ascii_b16,procedural_instructions,procedural_instructions_template_2,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,3b6b90631f0b25f7617148505fd0389f7e057c1caea031c0a2f3fc3a4cec445e,54,2,352,30.596666666666692,15.69925925925926,14.681481481481484,0.7037037037037037,0.037735849056603765,0.0,1,0,0,0,0,0,0,1,1,0,2,0.08765000636032388,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0446,C241251b3bdd876bb14b895dd,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_1,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,a7d21dfbe7d45cc0f19a5e2c13635201c97eb7e8c232c2a038a6c14e0912a4c6,51,3,290,63.5094117647059,8.624313725490197,8.630588235294116,0.9215686274509803,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.017400852394874697,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0447,Cc8ab7179569fd370277a7dff,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,5ab373230c359c0d10ce3481aa157182b1bcb29c0ba3a07b5ee65db0235eba6e,51,3,339,46.92117647058825,10.938039215686274,12.089411764705876,0.8823529411764706,0.0,0.0,1,0,1,0,1,0,0,1,1,0,4,0.026007946506665856,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0448,C4dfa5f1a57fc39069692f13d,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_3,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,1a5d43a862d13bed072432422746ae68e61b7bb7e0a8008f01bf766487556743,30,3,187,81.06500000000001,4.436666666666671,9.267999999999997,0.9333333333333333,0.0,0.0,1,0,0,0,0,1,0,0,1,0,2,0.021779353785936886,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0450,C34c0c65c703002e30a688ebe,ordinary_llm_control,professional_communication,professional_communication_template_3,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,d9f7c77e900dc6bbe007b966ac7c35d0c008b0c996aa885eabcaa2c47232464e,31,2,177,65.56701612903228,7.964677419354839,8.086451612903222,0.8709677419354839,0.033333333333333326,0.0,2,0,0,0,0,0,0,0,0,0,0,0.03566909565808595,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0451,C6502a00ddce8b5cd2fd4ecab,rankcloak_ascii_b16,procedural_instructions,procedural_instructions_template_1,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,b19bb3671fc4629b41a7a19276416f0c69aa021bc1301466ab1ffce4c724e647,100,5,608,47.791000000000054,11.562000000000001,11.002799999999993,0.72,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.08491370540830914,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0452,C587f6251c15d6daca8e8ce7c,ordinary_llm_control,casual_conversation,casual_conversation_template_3,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,bbd8a87e527bf8e5c089d9546aa1d9a53e598c59400ad890a08c96ffe734921c,220,12,1310,57.09666666666669,9.850000000000001,9.900727272727273,0.6363636363636364,0.05936073059360736,0.032110091743119296,1,0,0,0,0,0,0,1,1,0,2,0.1038791462429341,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0453,C395020d74393393e472bfa22,rankcloak_ascii_b16,factual_explanatory_prose,factual_explanatory_prose_template_1,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,ec64b44b8cc7f02fa217ddb13163ef24c733879f3dd4455f6fbf00e48e2a53da,47,4,320,36.50874999999999,11.086117021276596,13.833191489361699,0.9361702127659575,0.0,0.0,1,0,0,0,1,0,0,0,1,0,2,0.04426181484790865,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0454,C0710f2c44bf190a62a9f960a,rankcloak_ascii_b8,factual_explanatory_prose,factual_explanatory_prose_template_1,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,6fe8fbbb91dd2ac7a557f64466f7f36b826ed3dac200b3277b3651b8344a4484,48,4,293,57.18000000000001,8.265,10.643333333333334,0.8958333333333334,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.026840651547705503,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0455,Cd8e61677fa99ca8ede69986c,rankcloak_segmented_forced_span,professional_communication,professional_communication_template_1,sha256_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,74fa9d52ec6800f8f6108ac3d34467b6643a65e787a4e0b79f633dc4cd6a1f7c,50,2,392,20.720000000000027,16.580000000000002,19.707200000000004,0.9,0.0,0.0,1,0,0,1,0,0,0,0,1,0,2,0.06958776041591778,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0456,C507789aedb517c837200a380,rankcloak_ascii_b16,factual_explanatory_prose,factual_explanatory_prose_template_3,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,230c4bf1d54cb262250658230a1f274afab62335eb2747662a7435944a9d9d46,98,4,654,30.03280612244899,15.15683673469388,14.851836734693876,0.7346938775510204,0.0,0.0,1,0,1,0,0,0,0,1,1,0,3,0.07590860789596386,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0457,C4ee65d0446b304c11e1f12b9,rankcloak_ascii_b8,casual_conversation,casual_conversation_template_3,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,50a48701caffc7b5ba267fceeda5ac1914d16050d8df48bf6ea84a2bb4111038,124,7,701,67.41306451612905,8.257281105990788,8.846774193548384,0.8145161290322581,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.055660399331820355,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0458,C5541300a74b8ec3924833df7,direct_subword_calgacus,professional_communication,professional_communication_template_2,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,c0939299fe8434e4aea59cb2c167c5f61f61713139de601a53c9923783f076f8,28,3,204,34.204523809523835,10.80714285714286,14.83857142857143,0.9642857142857143,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.012613675215919891,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0459,Cfebf370b961ede92624134f6,rankcloak_ascii_b8,factual_explanatory_prose,factual_explanatory_prose_template_1,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,f0bdd567157eeb96f07dd2931e8b5f17d9584d13efc1bf85163bac1c09fd57d3,117,7,786,34.40846153846155,12.612332112332115,14.944957264957264,0.7948717948717948,0.0,0.0,1,0,0,0,2,0,2,1,1,0,6,0.04673888482718734,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0460,Cb995242032507912469e4466,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_2,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,6f53e2c3ceaeac80d52846d991a5f3a4c237b370ed07667c7a9ab619b5367e71,41,2,241,56.03237804878049,10.536707317073173,10.435121951219507,0.8780487804878049,0.025000000000000022,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05761017247346107,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0461,C61e7ab7c09800b67472d906b,ordinary_llm_control,procedural_instructions,procedural_instructions_template_2,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,d5f219aeba01c4da445b25bd602e4fce7b635e4b8e2ac621f07c3623933a3ed2,146,13,835,79.54535827186514,4.954383561643834,6.695342465753427,0.5958904109589042,0.06206896551724139,0.00694444444444442,1,1,0,0,0,0,0,0,1,0,1,0.15332792923742805,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0462,C5f43efdc6a58712ea7edd57c,ordinary_llm_control,procedural_instructions,procedural_instructions_template_3,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,50ae460f1015d0bcb45644ad2dc9c56047acadf6baf7ebfaaa9218f25481e0f5,525,63,3322,65.9172380952381,6.135428571428573,9.409600000000001,0.4895238095238095,0.13167938931297707,0.04588910133843216,2,5,0,0,0,0,13,0,1,0,14,0.10426312819390864,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0463,C7a70b8d72fcce3ead5ce4806,rankcloak_ascii_b16,professional_communication,professional_communication_template_3,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,731fe9995201e3d659ea829591149de2c35ede71cd0303fe70e6a9b8f1882cee,25,2,170,52.01950000000002,9.109000000000002,10.9968,0.8,0.0,0.0,1,0,1,0,0,1,0,0,1,0,3,0.011415011962453703,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0464,C81c78b8d5c5644ae44eee9ba,rankcloak_hex_nibble,professional_communication,professional_communication_template_3,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,d95b2060ff9c7fb3ff891bd83b4b23b3ada084c62934cf7dd98349c2a9850869,10,1,80,-14.814999999999998,17.81,17.108,1.0,0.0,0.0,1,0,1,0,0,1,0,0,1,0,3,0.020640362786758248,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0465,C59ea832f08c70d2d4fef9f87,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_3,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,b557ad9ea3590ae4f6b9abc7f2187676a36cd816b5772a64127060749f8b1fe2,70,5,452,40.345,11.110000000000003,12.829714285714285,0.7857142857142857,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.08224959068336832,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0466,C237cc2fea5cbff3b09264d0b,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_3,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,50949a731fbbc830e9016960a58045198fbda1d9ca266f96d710b886927686e5,73,6,454,68.16528538812788,6.774178082191781,9.636712328767125,0.821917808219178,0.01388888888888884,0.0,1,0,0,1,0,1,0,0,1,0,3,0.07449561207499862,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0467,C43a673299531be2fb6a130c9,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog_template_1,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,9734e3bd93248bf1f823ba1d11bed2c87efd093e5d3518a9bf101508e6865312,43,2,258,47.2915697674419,12.004302325581396,10.855813953488369,0.8604651162790697,0.023809523809523836,0.0,1,0,0,0,0,0,0,0,0,0,0,0.07313734486238366,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0468,Cdf2fec186f7a0318dc9be61f,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_3,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,1ba33773593f9f34d765271e01e7cc3f88e6d1db8e26a48d9df1dc7010f8ea34,182,12,1142,65.0056684981685,7.960164835164836,10.065274725274726,0.6208791208791209,0.08287292817679559,0.022222222222222254,1,0,0,0,1,1,0,0,0,0,2,0.07528273410020664,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0469,Ceb41ec0832552ba8feda3fdc,rankcloak_hex_nibble,procedural_instructions,procedural_instructions_template_1,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,681a38719e10ed27ffa332c0a4323d8b4c5fea474248e13589eacb2d259e54b8,31,1,223,49.83451612903227,14.00967741935484,11.507096774193549,0.8387096774193549,0.0,0.0,1,0,0,0,0,1,0,0,1,0,2,0.03618497193842217,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0471,C4b0ae8b96de1559c90e52008,rankcloak_hex_nibble,forum_question_answer,forum_question_answer_template_1,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,7af78c81463f18ab0a422e8b1eea578abeaec8eb3e8c68af529145cf0ad0b262,17,2,122,48.9133823529412,8.548529411764708,10.463529411764707,1.0,0.0,0.0,1,0,2,0,0,2,0,0,1,0,5,0.029819721435706728,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0472,C773c60099bae905248816911,rankcloak_ascii_b8,forum_question_answer,forum_question_answer_template_2,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,f6fce92ea2777b197925487d0cb19eded03c8fbc4ec1d147299721ad95c8b1a6,151,8,937,48.17091473509933,11.229528145695365,11.992847682119205,0.695364238410596,0.013333333333333308,0.0,1,0,0,1,0,0,0,0,1,0,2,0.013333481882032643,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0473,Cc7aa4b8a9b289abbd973262e,rankcloak_ascii_b16,forum_question_answer,forum_question_answer_template_2,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,ea2988eb42203ecfafafa232393a78b502e52f9a93cf44bec07e7c41df6fcbf4,88,7,579,56.60000000000002,8.487857142857145,9.574999999999996,0.7045454545454546,0.03448275862068961,0.0,3,0,0,0,1,0,0,0,1,0,2,0.057414579745158324,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0476,C8090e921d5f7b5473bbd5ba4,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer_template_1,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,a3e9e73feca47e360c940d8f97d1711ec22a5ebe9f19ef056fb4030dc44b0b4a,211,17,1350,58.71667967661,8.152957903540564,10.156208530805685,0.7203791469194313,0.014285714285714235,0.0,1,0,2,0,2,1,2,1,0,0,8,0.07881687580898712,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0477,C9000bb7e08f9a948437f7a0f,rankcloak_ascii_b8,professional_communication,professional_communication_template_2,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ce5aa6d0c85c5001a2292aa80e48b3c959cdfe812fa0725b1b4e0548f2e1f6b6,51,4,314,61.18786764705885,7.8923039215686295,10.701960784313727,0.9019607843137255,0.0,0.0,1,0,1,0,0,0,0,0,1,1,3,0.058360216676784656,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0478,C8ae2ed9384bf886c2605adbb,rankcloak_ascii_b8,casual_conversation,casual_conversation_template_2,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,c8276bf7d8b29250b8689f1ce06e9598c5fe38897c4dc4364b43048529feb3d8,122,10,732,66.8585573770492,6.964721311475408,9.294098360655742,0.8032786885245902,0.008264462809917328,0.0,1,0,0,0,0,0,0,0,1,0,1,0.06831372313398114,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0479,C40bb8de682eb51c7b2dec7f5,rankcloak_segmented_full_message,professional_communication,professional_communication_template_2,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,187659779e95bbf30ed8c76ffb7b0a4d58f3896bef9a32a543ff6be910449ec4,341,23,2190,54.094439627693504,9.397452505418848,11.517302052785922,0.5659824046920822,0.08529411764705885,0.03244837758112096,2,0,2,0,1,4,0,0,0,0,7,0.12320262443385643,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0480,C5c2b82ff9f4d40c785061f75,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,bdc7ab1c6598c7696f711303d169ecfe0f36528b7d1e04a050fd8b6c53bfc0a4,191,17,1207,59.00813982137359,7.820036957191256,10.134240837696336,0.7015706806282722,0.015789473684210575,0.005291005291005346,1,0,0,0,0,0,2,0,1,0,3,0.04965576448837708,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0481,Cc4e698ccf5c9fe8ea2f4dec0,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_2,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,de6af426150d91e85a11565d375f446f1b2c8372c60befad84584cf5dab8f9f9,133,7,772,64.14849624060152,9.032030075187972,10.317894736842106,0.7593984962406015,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.060586150119570345,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0482,Cc5ecfeae1542f07c23974bd0,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_1,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,7a6e2a4279db403065b85249d2e0176cdee6095ea4d627550bf68a892dc476f0,69,4,459,53.23059782608698,10.120108695652174,13.929275362318837,0.7971014492753623,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0.062354571151155835,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0483,Cf1b374463982e42a0c4a251a,rankcloak_segmented_full_message,professional_communication,professional_communication_template_1,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,75664e80c3271bddd1e3ebbf11771dbe8dd67338f119e77d714ca07fff445461,139,11,1418,63.76160889470245,7.505088293001965,11.342158273381294,0.5467625899280576,0.26086956521739135,0.1970802919708029,1,0,0,0,0,0,0,0,0,0,0,0.12136417036508854,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0484,C51a16afab77b768231df2d0e,rankcloak_hex_nibble,forum_question_answer,forum_question_answer_template_1,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,66fb40768e3837c6c32a06e95f58897927c2d6c39b95858d7ab1a5449e211f45,48,3,307,47.83250000000001,10.562500000000004,11.627499999999998,0.9166666666666666,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05358547407317824,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
