study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.038171872958813885,,0.038171872958813885,1,100,0.038171872958813885,0.038171872958813885,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.1254122240884772,,0.1254122240884772,1,100,0.1254122240884772,0.1254122240884772,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.03712278157581652,,0.03712278157581652,1,100,0.03712278157581652,0.03712278157581652,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.03712278157581652,,0.03712278157581652,1,100,0.03712278157581652,0.03712278157581652,0,0.95,full_message,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.04026481905978845,,0.04026481905978845,1,100,0.04026481905978845,0.04026481905978845,0,0.95,forced_span,
,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.021458467774237253,,0.021458467774237253,1,100,0.021458467774237253,0.021458467774237253,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,tfidf_prompt_similarity,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,tfidf_prompt_similarity,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,tfidf_prompt_similarity,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,tfidf_prompt_similarity,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,tfidf_prompt_similarity,payload,0.06008517490272964,,0.06008517490272964,1,100,0.06008517490272964,0.06008517490272964,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,tfidf_prompt_similarity,payload,0.06008517490272964,,0.06008517490272964,1,100,0.06008517490272964,0.06008517490272964,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.03777148423762831,,0.03777148423762831,1,100,0.03777148423762831,0.03777148423762831,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.03777148423762831,,0.03777148423762831,1,100,0.03777148423762831,0.03777148423762831,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,tfidf_prompt_similarity,payload,0.10665549508081704,,0.10665549508081704,1,100,0.10665549508081704,0.10665549508081704,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.06801461610286176,,0.06801461610286176,1,100,0.06801461610286176,0.06801461610286176,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.12557778552395865,,0.12557778552395865,1,100,0.12557778552395865,0.12557778552395865,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,tfidf_prompt_similarity,payload,0.10220837362665829,,0.10220837362665829,1,100,0.10220837362665829,0.10220837362665829,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,tfidf_prompt_similarity,payload,0.05261946876316476,,0.05261946876316476,1,100,0.05261946876316476,0.05261946876316476,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.05230779153432352,,0.05230779153432352,1,100,0.05230779153432352,0.05230779153432352,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.09225647217220147,,0.09225647217220147,1,100,0.09225647217220147,0.09225647217220147,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,chacha20_poly1305_base64,,,,tfidf_prompt_similarity,payload,0.009480689545451015,,0.009480689545451015,1,100,0.009480689545451015,0.009480689545451015,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.09301135568562466,,0.09301135568562466,1,100,0.09301135568562466,0.09301135568562466,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.028827265256522367,,0.028827265256522367,1,100,0.028827265256522367,0.028827265256522367,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.046725392688786914,,0.046725392688786914,1,100,0.046725392688786914,0.046725392688786914,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.10104038126014357,,0.10104038126014357,1,100,0.10104038126014357,0.10104038126014357,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,tfidf_prompt_similarity,payload,0.08005687237578962,,0.08005687237578962,1,100,0.08005687237578962,0.08005687237578962,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,tfidf_prompt_similarity,payload,0.14110739521526755,,0.14110739521526755,1,100,0.14110739521526755,0.14110739521526755,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.0349190981257452,,0.0349190981257452,1,100,0.0349190981257452,0.0349190981257452,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.1047070860147771,,0.1047070860147771,1,100,0.1047070860147771,0.1047070860147771,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,tfidf_prompt_similarity,payload,0.04040894189455597,,0.04040894189455597,1,100,0.04040894189455597,0.04040894189455597,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,tfidf_prompt_similarity,payload,0.08517047973832151,,0.08517047973832151,1,100,0.08517047973832151,0.08517047973832151,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,tfidf_prompt_similarity,payload,0.1150862012539556,,0.1150862012539556,1,100,0.1150862012539556,0.1150862012539556,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.04416279416524429,,0.04416279416524429,1,100,0.04416279416524429,0.04416279416524429,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.033343084931068225,,0.033343084931068225,1,100,0.033343084931068225,0.033343084931068225,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.16317063243739915,,0.16317063243739915,1,100,0.16317063243739915,0.16317063243739915,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,tfidf_prompt_similarity,payload,0.08543698577905218,,0.08543698577905218,1,100,0.08543698577905218,0.08543698577905218,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,tfidf_prompt_similarity,payload,0.1700760836235556,,0.1700760836235556,1,100,0.1700760836235556,0.1700760836235556,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.04968356968220567,,0.04968356968220567,1,100,0.04968356968220567,0.04968356968220567,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.15814747893952427,,0.15814747893952427,1,100,0.15814747893952427,0.15814747893952427,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.021105924152393367,,0.021105924152393367,1,100,0.021105924152393367,0.021105924152393367,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,tfidf_prompt_similarity,payload,0.13656504479252501,,0.13656504479252501,1,100,0.13656504479252501,0.13656504479252501,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.06246421519235307,,0.06246421519235307,1,100,0.06246421519235307,0.06246421519235307,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.1334663457994342,,0.1334663457994342,1,100,0.1334663457994342,0.1334663457994342,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.024071994394381718,,0.024071994394381718,1,100,0.024071994394381718,0.024071994394381718,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,tfidf_prompt_similarity,payload,0.07687907865500186,,0.07687907865500186,1,100,0.07687907865500186,0.07687907865500186,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,tfidf_prompt_similarity,payload,0.047407090342916784,,0.047407090342916784,1,100,0.047407090342916784,0.047407090342916784,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,tfidf_prompt_similarity,payload,0.047407090342916784,,0.047407090342916784,1,100,0.047407090342916784,0.047407090342916784,0,0.95,full_message,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,tfidf_prompt_similarity,payload,0.05455489208771579,,0.05455489208771579,1,100,0.05455489208771579,0.05455489208771579,0,0.95,forced_span,
,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,tfidf_prompt_similarity,payload,0.2499953738527533,,0.2499953738527533,1,100,0.2499953738527533,0.2499953738527533,0,0.95,full_message,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,payload_bits_per_second,payload,114.39695163465208,,114.39695163465208,1,100,114.39695163465208,114.39695163465208,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,payload_bits_per_second,payload,52.57559318993968,,52.57559318993968,1,100,52.57559318993968,52.57559318993968,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,payload_bits_per_second,payload,22.776359263472425,,22.776359263472425,1,100,22.776359263472425,22.776359263472425,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,,sha256_hex,,,,payload_bits_per_second,payload,64.64313732065484,,64.64313732065484,1,100,64.64313732065484,64.64313732065484,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,payload_bits_per_second,payload,12.740210999856743,8.228973781161502,8.970942599693446,3,100,7.071007017484965,22.178683382391814,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,payload_bits_per_second,payload,15.235458337482232,0.6630607852656223,15.235458337482232,2,100,14.766603559882034,15.704313115082432,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,payload_bits_per_second,payload,28.504694102926877,8.716438298568749,28.504694102926877,2,100,22.34124147421478,34.66814673163897,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,,hmac_sha256_hex,,,,payload_bits_per_second,payload,19.96070020696053,,19.96070020696053,1,100,19.96070020696053,19.96070020696053,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,payload_bits_per_second,payload,134.83509086490375,,134.83509086490375,1,100,134.83509086490375,134.83509086490375,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,payload_bits_per_second,payload,97.73960474481264,,97.73960474481264,1,100,97.73960474481264,97.73960474481264,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,payload_bits_per_second,payload,42.12359786976616,,42.12359786976616,1,100,42.12359786976616,42.12359786976616,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,,nonce_96_bit_hex,,,,payload_bits_per_second,payload,86.54003855422627,,86.54003855422627,1,100,86.54003855422627,86.54003855422627,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,payload_bits_per_second,payload,20.16693869222961,0.3139225454173449,20.16693869222961,2,100,19.944961931597664,20.388915452861557,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,payload_bits_per_second,payload,18.930233094487114,9.083320389234364,18.930233094487114,2,100,12.507355651569464,25.353110537404763,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,payload_bits_per_second,payload,37.450924969387025,12.679522079567839,37.450924969387025,2,100,28.48514892472005,46.416701014054,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,,token_128_bit_hex,,,,payload_bits_per_second,payload,22.59130168322348,,22.59130168322348,1,100,22.59130168322348,22.59130168322348,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,payload_bits_per_second,payload,93.90047726279452,,93.90047726279452,1,100,93.90047726279452,93.90047726279452,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,,chacha20_poly1305_base64,,,,payload_bits_per_second,payload,47.44344520230637,,47.44344520230637,1,100,47.44344520230637,47.44344520230637,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,payload_bits_per_second,payload,18.57728030257771,,18.57728030257771,1,100,18.57728030257771,18.57728030257771,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,,token_128_bit_hex,,,,payload_bits_per_second,payload,51.84690507501671,,51.84690507501671,1,100,51.84690507501671,51.84690507501671,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,hmac_sha256_hex,,,,payload_bits_per_second,payload,21.379456267699545,,21.379456267699545,1,100,21.379456267699545,21.379456267699545,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,payload_bits_per_second,payload,15.615343325916395,2.3885736448421944,15.868924323372017,4,100,13.434246228479482,17.663310399689106,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,payload_bits_per_second,payload,35.65475205245306,,35.65475205245306,1,100,35.65475205245306,35.65475205245306,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,payload_bits_per_second,payload,17.261077459439743,,17.261077459439743,1,100,17.261077459439743,17.261077459439743,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,,sha256_hex,,,,payload_bits_per_second,payload,11.009822550898653,,11.009822550898653,1,100,11.009822550898653,11.009822550898653,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,encoding_tokens_per_second,payload,13.62932431584722,,13.62932431584722,1,100,13.62932431584722,13.62932431584722,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,encoding_tokens_per_second,payload,17.52519772997989,,17.52519772997989,1,100,17.52519772997989,17.52519772997989,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,encoding_tokens_per_second,payload,17.08226944760432,,17.08226944760432,1,100,17.08226944760432,17.08226944760432,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,,sha256_hex,,,,encoding_tokens_per_second,payload,16.16078433016371,,16.16078433016371,1,100,16.16078433016371,16.16078433016371,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,encoding_tokens_per_second,payload,21.52318013777445,3.909997659615158,20.464962805550677,3,100,18.251208200093263,25.85336940767941,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,encoding_tokens_per_second,payload,21.902340423083594,0.3501096628207079,21.902340423083594,2,100,21.654775506344137,22.149905339823054,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,encoding_tokens_per_second,payload,16.20230287463147,10.656475644424333,16.20230287463147,2,100,8.667036682909742,23.737569066353203,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,,hmac_sha256_hex,,,,encoding_tokens_per_second,payload,16.45198337370575,,16.45198337370575,1,100,16.45198337370575,16.45198337370575,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,encoding_tokens_per_second,payload,19.48788422656812,,19.48788422656812,1,100,19.48788422656812,19.48788422656812,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,,aes256_gcm_base64,,,,encoding_tokens_per_second,payload,32.57986824827088,,32.57986824827088,1,100,32.57986824827088,32.57986824827088,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,encoding_tokens_per_second,payload,31.59269840232462,,31.59269840232462,1,100,31.59269840232462,31.59269840232462,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,,nonce_96_bit_hex,,,,encoding_tokens_per_second,payload,21.635009638556568,,21.635009638556568,1,100,21.635009638556568,21.635009638556568,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,encoding_tokens_per_second,payload,29.825638966409798,0.129830364280552,29.825638966409798,2,100,29.7338350354231,29.917442897396494,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,encoding_tokens_per_second,payload,31.25009254605391,6.658902272591977,31.25009254605391,2,100,26.54153759384561,35.95864749826221,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,encoding_tokens_per_second,payload,22.158794235873344,14.926485310533804,22.158794235873344,2,100,11.6041752535135,32.713413218233185,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,,token_128_bit_hex,,,,encoding_tokens_per_second,payload,25.944698026826963,,25.944698026826963,1,100,25.944698026826963,25.944698026826963,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,encoding_tokens_per_second,payload,12.104358397157108,,12.104358397157108,1,100,12.104358397157108,12.104358397157108,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,,chacha20_poly1305_base64,,,,encoding_tokens_per_second,payload,15.814481734102124,,15.814481734102124,1,100,15.814481734102124,15.814481734102124,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,,uuid_v4,,,,encoding_tokens_per_second,payload,13.93296022693328,,13.93296022693328,1,100,13.93296022693328,13.93296022693328,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,,token_128_bit_hex,,,,encoding_tokens_per_second,payload,12.961726268754177,,12.961726268754177,1,100,12.961726268754177,12.961726268754177,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,hmac_sha256_hex,,,,encoding_tokens_per_second,payload,16.36864620495746,,16.36864620495746,1,100,16.36864620495746,16.36864620495746,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,nonce_96_bit_hex,,,,encoding_tokens_per_second,payload,17.92509714129186,5.675825555169625,20.148156510780048,4,100,12.528314972083475,21.609104604518265,100,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,sha256_hex,,,,encoding_tokens_per_second,payload,8.913688013113266,,8.913688013113266,1,100,8.913688013113266,8.913688013113266,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,,token_128_bit_hex,,,,encoding_tokens_per_second,payload,19.958120812477205,,19.958120812477205,1,100,19.958120812477205,19.958120812477205,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,,sha256_hex,,,,encoding_tokens_per_second,payload,21.80460950510006,,21.80460950510006,1,100,21.80460950510006,21.80460950510006,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,,ed25519_signature_base64,,,,decoding_tokens_per_second,payload,16.475617597291265,,16.475617597291265,1,100,16.475617597291265,16.475617597291265,0,0.95,,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf
