trial_id,model_id,protocol_variant,payload_name,representation_name,H_bits,alphabet_size_B,theoretical_n_B,observed_n_forced,observed_n_tail,R_B_bits_per_forced_token,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,rate_upper_bound_bits_per_forced_token,code_space_slack_bits,literal_padding_bits
revision_v1_ablation_v2_payload_fidelity_v2__502cceef74288576e286,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_003,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__85a80cc0953101c2a55e,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_003,hex_nibble,256.0,16,64,64,275,4.0,4.0,0.7551622418879056,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__8904f42bfbdb3a6871d3,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_003,hex_nibble,256.0,16,64,64,496,4.0,4.0,0.45714285714285713,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__184d1e6c7b036cf33203,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_003,hex_nibble,256.0,16,64,64,378,4.0,4.0,0.579185520361991,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__92cb3ddbfaaefe154e4a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_003,hex_nibble,256.0,16,64,64,273,4.0,4.0,0.7596439169139466,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__604a2c401537819befc3,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,406,4.0,4.0,0.5446808510638298,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__da94c9f6137810028c42,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,436,4.0,4.0,0.512,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__bad741ec64e5236904f4,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,120,4.0,4.0,1.391304347826087,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__460f06c38f4ae60183ad,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,410,4.0,4.0,0.540084388185654,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__e28ff2ea3bf3e8b2b487,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,603,4.0,4.0,0.383808095952024,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__4eb21bc8e55875c3e844,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,137,4.0,4.0,1.2736318407960199,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__cc49f1dea23d0b01563d,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__0c532d05ecfa2d7d524f,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,290,4.0,4.0,0.7231638418079096,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__5092e9bc6366279bcc02,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,572,4.0,4.0,0.4025157232704403,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__b7e00ac9aa2d78dea52a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,108,4.0,4.0,1.4883720930232558,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__56e90a0b35c96c67944a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_004,hex_nibble,256.0,16,64,64,47,4.0,4.0,2.3063063063063063,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__7a985a22b1d6b48602ba,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,611,4.0,4.0,0.37925925925925924,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__0d56c42cb79c9bb6cc9d,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,174,4.0,4.0,1.0756302521008403,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__13a9fba3ded3c3b6aacf,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,165,4.0,4.0,1.1179039301310043,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__2c75cd938a98fb618183,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,386,4.0,4.0,0.5688888888888889,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__5421abb97192026761c5,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,119,4.0,4.0,1.3989071038251366,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__bc91e6e78dcd40ee0d8c,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,134,4.0,4.0,1.292929292929293,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__4970918cf8a5fa49ea25,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__720643205c21ae48d149,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,302,4.0,4.0,0.6994535519125683,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__d60930e4fff30b85c2a4,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,771,4.0,4.0,0.3065868263473054,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__3797561cc3476c8ccdcd,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,96,4.0,4.0,1.6,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__42c2d3e796f99aa39a98,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_005,hex_nibble,256.0,16,64,64,277,4.0,4.0,0.750733137829912,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__d8b7870abb10971185f0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,611,4.0,4.0,0.37925925925925924,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__ba5a6530bb5aa8efcb9b,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,747,4.0,4.0,0.3156596794081381,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__a56fb5398d778c013b36,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,302,4.0,4.0,0.6994535519125683,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__82f16e325ef529083d6a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,535,4.0,4.0,0.4273789649415693,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__7063e6e4388d9a2a8d9f,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,686,4.0,4.0,0.3413333333333333,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__ff15a7d1d0134afcedb4,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,539,4.0,4.0,0.42454394693200664,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__f5f2b773c85e690abde4,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__d5e97298b0be15970c48,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,295,4.0,4.0,0.713091922005571,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__e0047b83e828ffef1c10,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,717,4.0,4.0,0.32778489116517284,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__b1dc164da403ee452326,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,204,4.0,4.0,0.9552238805970149,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__dc4e33da5702ddf061f0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_006,hex_nibble,256.0,16,64,64,58,4.0,4.0,2.098360655737705,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__bf31b83471b47d79e131,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,269,4.0,4.0,0.7687687687687688,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__fec0e5d7ed0570b4e55e,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,307,4.0,4.0,0.6900269541778976,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__eb87afa3f25b735cc835,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,286,4.0,4.0,0.7314285714285714,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__2d5117fad7e1d901e578,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,670,4.0,4.0,0.34877384196185285,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__a638d4ad9f613144ce6a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,664,4.0,4.0,0.3516483516483517,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__8cfe126dc86a90295630,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,818,4.0,4.0,0.29024943310657597,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__c0abcb39255c233c811d,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__65a0b09fc8948b48f536,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,249,4.0,4.0,0.8178913738019169,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__a11f9d6d9e95daef0648,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,689,4.0,4.0,0.3399734395750332,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__206ecf0214a631f7cd73,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,237,4.0,4.0,0.8504983388704319,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__8bab5e8236cce8ce07dd,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_007,hex_nibble,256.0,16,64,64,314,4.0,4.0,0.6772486772486772,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__85ad8ceba411bf7859d8,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,575,4.0,4.0,0.40062597809076683,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__ae4ecc4d87015661f63a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,568,4.0,4.0,0.4050632911392405,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__e3990419fb71bb87f743,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,246,4.0,4.0,0.8258064516129032,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__2e6a31a6be983fe04565,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,436,4.0,4.0,0.512,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__44b925942e839acec5f9,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,415,4.0,4.0,0.534446764091858,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__e18d01ecdc7065ccd93b,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,524,4.0,4.0,0.43537414965986393,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__540cc73c7593a3c50f01,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__0fe6fbd1dc8c4cdf5872,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,306,4.0,4.0,0.6918918918918919,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__4d34b8dd34267e136101,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,858,4.0,4.0,0.27765726681127983,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__4691b2f6ee9ab49ca6e8,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,319,4.0,4.0,0.6684073107049608,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__62e347a036d98b777cbf,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_008,hex_nibble,256.0,16,64,64,40,4.0,4.0,2.4615384615384617,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__d3d5877e0039db7b1a58,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,369,4.0,4.0,0.5912240184757506,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__fbdc5818c6710e77bf77,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,302,4.0,4.0,0.6994535519125683,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__a60982b2bbad01d363e0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,756,4.0,4.0,0.3121951219512195,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__a36cb2eddf97eb4b49c1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,275,4.0,4.0,0.7551622418879056,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__167ab55494f38b2626a9,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,643,4.0,4.0,0.3620933521923621,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__4204e21f942b4d51ff30,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,318,4.0,4.0,0.6701570680628273,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__980cf45b7cc09629accf,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__fbe1971416decec18433,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,295,4.0,4.0,0.713091922005571,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__16db1b1114123e6bed46,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,357,4.0,4.0,0.6080760095011877,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__98367d692df73695f15b,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,74,4.0,4.0,1.855072463768116,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__910167d119666f55efa4,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_009,hex_nibble,256.0,16,64,64,29,4.0,4.0,2.752688172043011,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__c686817baafc15ef86b5,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,473,4.0,4.0,0.4767225325884544,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__3711ddc3e8c03cf3400c,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,323,4.0,4.0,0.661498708010336,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__84d74a05d081ef17425f,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,384,4.0,4.0,0.5714285714285714,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__a55393a8945099b51e29,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,523,4.0,4.0,0.43611584327086883,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__e114aeeb5dbcea74c95d,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,120,4.0,4.0,1.391304347826087,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__47e3f8f8c039836baba7,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,312,4.0,4.0,0.6808510638297872,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__9da205fe86517596f859,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__62a819c0b89c7a51415b,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,221,4.0,4.0,0.8982456140350877,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__e473060e80ff448a0d57,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,530,4.0,4.0,0.43097643097643096,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__06d07078a96004f611f1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,345,4.0,4.0,0.6259168704156479,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__4e14da43930eaeebe2e0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_010,hex_nibble,256.0,16,64,64,40,4.0,4.0,2.4615384615384617,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__5ddc55ee4925c604422d,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,315,4.0,4.0,0.6754617414248021,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__e241699dc2054787fb11,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,303,4.0,4.0,0.6975476839237057,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__1734f46411eaa641a4ba,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,336,4.0,4.0,0.64,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__418b463ff561a24c402f,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,352,4.0,4.0,0.6153846153846154,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__94970a603597f7472ef2,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,607,4.0,4.0,0.38152011922503726,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__3f1235a66cb21ac15598,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,516,4.0,4.0,0.4413793103448276,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__8dc80e42055441396c6f,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__5b9ff6d3c08aca6ce1c2,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,255,4.0,4.0,0.8025078369905956,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__853e7faa0a3ac6f64bbb,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,609,4.0,4.0,0.3803863298662704,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__1178255baa9e87e96a85,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,558,4.0,4.0,0.4115755627009646,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__be21459e50e991b5764b,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_011,hex_nibble,256.0,16,64,64,284,4.0,4.0,0.735632183908046,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__f35247a37793182f4c1d,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,430,4.0,4.0,0.5182186234817814,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__a8af50759a4c16ebc538,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,216,4.0,4.0,0.9142857142857143,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__2578b03984e97284a166,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,521,4.0,4.0,0.4376068376068376,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__5ac279c3160b6165cb4c,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,494,4.0,4.0,0.45878136200716846,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__0097e381fa8ff6192a43,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,328,4.0,4.0,0.6530612244897959,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__a40c5e3f87ba991c5d0b,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,418,4.0,4.0,0.5311203319502075,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__866ee8c6c0fa090b4fee,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__6e928eba9a089222c98e,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,262,4.0,4.0,0.7852760736196319,4.0,0.0,0
revision_v1_ablation_v2_payload_fidelity_v2__51f300c0b6bc64819fe4,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,revision_v1_hmac_sha256_hex_000,hex_nibble,256.0,16,64,64,253,4.0,4.0,0.807570977917981,4.0,0.0,0
