source_stage,study_phase,language,model_id,protocol_variant,representation_name,alphabet_size_B,segmented,tail_policy,token_filter,leadin_tokens,topic_schedule,trial_id,payload_name,payload_class,H_bits,theoretical_n_B,observed_n_forced,observed_n_tail,forced_position_residual_tokens,cover_length_residual_tokens,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,Q_B_nats_per_forced_token,Delta_B_nats_per_forced_token
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__56398ca3ebf0c735e273,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,605.0,0.0,605.0,4.0,0.38266068759342303,6.614453480362379,6.04698871076107
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__dca1cac21bd406a5495e,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.531889986880831,4.822910979390144
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__cc408c72c8e55b5a1d80,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,215.0,0.0,215.0,4.0,0.9175627240143369,5.531889986880831,4.822910979390144
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__e9a6e2451770310a318c,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,275.0,0.0,275.0,4.0,0.7551622418879056,5.538390421407871,4.8121514320373535
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__ba96e27d9a8f91a9e3bb,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,307.0,0.0,307.0,4.0,0.6900269541778976,5.66805407921332,4.912113428115845
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__fcad8f158706f8ed0e83,revision_v1_sha256_hex_007,sha256_hex,256.0,64.0,64.0,31.0,0.0,31.0,4.0,2.694736842105263,5.16482660411344,4.317805498838425
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__423c8b5726169e99b025,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,145.0,0.0,145.0,4.0,1.2248803827751196,5.251630378913787,4.493016704916954
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__d0e9d2982558ab298376,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,354.0,0.0,354.0,4.0,0.6124401913875598,5.565202557277128,4.899192601442337
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,2,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__dbffad83200c7b50c875,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,120.0,0.0,120.0,4.0,1.391304347826087,6.245902065751379,5.726089224219322
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__538ec5487d2dc2a1a4f1,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,147.0,0.0,147.0,4.0,1.2132701421800949,5.881130959103801,5.253068715333939
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__2fc5d3ac5236f7492927,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,400.0,0.0,400.0,4.0,0.5517241379310345,5.7730145771905015,5.15283040702343
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,16,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__66a11323d29a88894d59,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,152.0,0.0,152.0,4.0,1.1851851851851851,6.2904469457422625,5.796943679451942
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__bce300635b0fe2fca8b4,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,150.0,0.0,150.0,4.0,1.1962616822429906,6.230837234942943,5.638491332530975
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__77ab2bd43b0e23f470c7,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.565202557277128,4.899192601442337
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__d5e4bea9b8016c08e58b,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,238.0,0.0,238.0,4.0,0.847682119205298,5.565202557277128,4.899192601442337
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__d6368682ccc90a1d778b,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,320.0,0.0,320.0,4.0,0.6666666666666666,5.479596593438203,4.792721852660179
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__f446132236ee2194fb49,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,58.0,0.0,58.0,4.0,2.098360655737705,5.185676032239808,4.313881978392601
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__cd6a319aaccb0fff44e0,revision_v1_sha256_hex_008,sha256_hex,256.0,64.0,64.0,43.0,0.0,43.0,4.0,2.392523364485981,5.406203471593114,4.6495125740766525
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__7635ffa0d435e8e23b4d,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,147.0,0.0,147.0,4.0,1.2132701421800949,5.112813482118402,4.398539751768112
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__9b2e24a370c5f3b2edd5,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,155.0,0.0,155.0,4.0,1.1689497716894977,5.121436640000937,4.387062534689903
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,2,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__feadb2509dd4891b78ce,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,390.0,0.0,390.0,4.0,0.5638766519823789,5.725589088077003,5.180936872959137
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__d61cbfeaef7bdb986a4e,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,134.0,0.0,134.0,4.0,1.292929292929293,6.257696762496854,5.68978063762188
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__458e4f66faea56b32197,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,397.0,0.0,397.0,4.0,0.5553145336225597,5.864318114463955,5.352392762899399
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,16,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__6c3fddf9ba71a60d4141,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,348.0,0.0,348.0,4.0,0.6213592233009708,5.6425440066897234,5.13956718146801
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__59000113d422b2a30791,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,181.0,0.0,181.0,4.0,1.0448979591836736,5.639663768436571,4.993541553616524
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__2dc483ba7aa7de361a2c,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.121436640000937,4.387062534689903
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__b4089803d1b456de8937,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,252.0,0.0,252.0,4.0,0.810126582278481,5.121436640000937,4.387062534689903
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__c209099485be09a19e6a,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,314.0,0.0,314.0,4.0,0.6772486772486772,4.749807976108108,4.057960078120232
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__8ffb1d70e02453782f24,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,85.0,0.0,85.0,4.0,1.7181208053691275,5.14547623415865,4.460772916674614
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__b525e46d2cbff83b3693,revision_v1_sha256_hex_009,sha256_hex,256.0,64.0,64.0,30.0,0.0,30.0,4.0,2.723404255319149,4.571252432743032,3.7554478496313095
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__8bbfc1e50f1c8ec9a8e1,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,157.0,0.0,157.0,4.0,1.158371040723982,5.440362181862762,4.713865801692009
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__afb55b0b86aac3af88ad,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,138.0,0.0,138.0,4.0,1.2673267326732673,5.375938732997822,4.697527289390564
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,2,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__c265c2b1ad5037ed8720,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,375.0,0.0,375.0,4.0,0.5831435079726651,5.628653289626092,5.020245343446732
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__a1405ee9e50c25490883,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,144.0,0.0,144.0,4.0,1.2307692307692308,6.385433223556043,5.927583962678909
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__de558ec83e8eec263d74,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,127.0,0.0,127.0,4.0,1.3403141361256545,5.772989131255192,5.1587748527526855
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,16,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__7bb9514e5711b3f54ffa,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,141.0,0.0,141.0,4.0,1.248780487804878,6.691391497421965,6.205642268061638
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__29f3736c2d9eb03ef981,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,145.0,0.0,145.0,4.0,1.2248803827751196,6.342431735438816,5.743849769234657
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__fa9a43b153d6a285eead,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.375938732997822,4.697527289390564
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__dd16df3980cbfc8078e7,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,230.0,0.0,230.0,4.0,0.8707482993197279,5.375938732997822,4.697527289390564
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__b78072693bf057478ae6,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,562.0,0.0,562.0,4.0,0.40894568690095845,5.391686416943508,4.756599247455597
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__7432d8a4823bd3100826,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,81.0,0.0,81.0,4.0,1.7655172413793103,5.682570342519319,5.11676749587059
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__56cdaa6b5b903a47a29d,revision_v1_sha256_hex_010,sha256_hex,256.0,64.0,64.0,33.0,0.0,33.0,4.0,2.6391752577319587,5.543473912917534,4.920139372348785
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__38d4820e1faf7aef0d36,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,115.0,0.0,115.0,4.0,1.4301675977653632,5.498353216073866,4.94054713845253
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__40863bd5f4b98d84a5ba,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,103.0,0.0,103.0,4.0,1.532934131736527,5.563069083462158,5.030799701809883
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,2,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__18ef779bd41abc17b239,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,503.0,0.0,503.0,4.0,0.4514991181657848,6.103904110448913,5.624665558338165
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__c59260c04b053bbb08a1,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,150.0,0.0,150.0,4.0,1.1962616822429906,5.559277003910644,4.9588537365198135
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__926ece9cc86c35632148,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,311.0,0.0,311.0,4.0,0.6826666666666666,6.080430897687652,5.518074333667755
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,16,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__2ed147fd49d5cd271f10,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,156.0,0.0,156.0,4.0,1.1636363636363636,6.357977757010651,5.839333429932594
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__6246daead9b61be0433c,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,137.0,0.0,137.0,4.0,1.2736318407960199,6.655736701481742,6.100936710834503
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__0a7d77bb893ad7fbcbf0,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.563069083462158,5.030799701809883
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__692f111b19dff14d49aa,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,249.0,0.0,249.0,4.0,0.8178913738019169,5.563069083462158,5.030799701809883
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__608d4dc32c362341dd86,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,312.0,0.0,312.0,4.0,0.6808510638297872,5.5972539270515655,4.923811510205269
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__45a4109a041efefa1bf9,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,87.0,0.0,87.0,4.0,1.695364238410596,5.761472399150405,5.205554157495499
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__3030f41d0f7f090bd9f1,revision_v1_sha256_hex_011,sha256_hex,256.0,64.0,64.0,40.0,0.0,40.0,4.0,2.4615384615384617,4.824231804862076,4.125834837555885
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,none,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__93c43d89787cab4e9377,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,143.0,0.0,143.0,4.0,1.2367149758454106,5.9925556021198005,5.338444873690605
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,roundtrip_stable_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__eb1907930afc6e04c2b6,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,127.0,0.0,127.0,4.0,1.3403141361256545,5.867190283706351,5.215519115328789
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,2,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__f464f8c2df3c6b291952,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,599.0,0.0,599.0,4.0,0.3861236802413273,6.044550350587489,5.458991229534149
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__2873f7968702f1e3b619,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,134.0,0.0,134.0,4.0,1.292929292929293,5.710487414594533,5.127041846513748
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__3fc3ab5730275a3ed627,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,404.0,0.0,404.0,4.0,0.5470085470085471,6.371525347884406,5.742427811026573
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,16,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__ebf272738ebcaaf96da0,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,167.0,0.0,167.0,4.0,1.1082251082251082,6.124800672591935,5.6616679430007935
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__efa93ba9f1674fdf1656,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,207.0,0.0,207.0,4.0,0.9446494464944649,6.549373836158331,5.998371586203575
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__afea21850fcddc6b0aee,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,5.867190283706351,5.215519115328789
ablation_v2,ablation_v2_confirmatory,en,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,sentence_tail_min20_max60,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_ablation_v2_payload_fidelity_v2__cc1ad1b740c746501ead,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,256.0,64.0,64.0,242.0,0.0,242.0,4.0,0.8366013071895425,5.867190283706351,5.215519115328789
