source_stage,runtime_scope,model_id,protocol_variant,hardware_id,language,payload_class,artifact_bit_length,alphabet_size_B,segmented,segment_size_ranks,token_filter,tail_policy,leadin_tokens,topic_schedule,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,,,,saved_token_ids,unmodified,representation_bits_per_second,payload,17.84112655523056,4.852441353455767,19.032382978379864,60,2000,16.618585863498314,19.050208387653296,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,0.0,single_assigned_prompt,,,,saved_token_ids,unmodified,representation_bits_per_second,payload,17.539730077132294,4.190932606763355,19.32929259162419,60,2000,16.408492872591943,18.562093142735318,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,0.0,single_assigned_prompt,,,,saved_token_ids,unmodified,representation_bits_per_second,payload,16.621137137681295,5.841162876246883,18.7917071399129,60,2000,15.130876534755844,17.9970007056574,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,0.0,single_assigned_prompt,,,,saved_token_ids,unmodified,representation_bits_per_second,payload,16.885009562527372,4.421631795568257,18.757061446237113,60,2000,15.794449860260888,17.978470866574494,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,0.0,single_assigned_prompt,,,,saved_token_ids,unmodified,representation_bits_per_second,payload,17.684283861940344,5.321914840036052,19.18299362151054,60,2000,16.24377453820654,19.03462134667708,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,7.619922690671785,2.163296928531037,7.2423613472739925,12,2000,6.506284844272084,8.805449946638511,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.589449088230744,3.8560112479690485,12.88120389414797,12,2000,11.645114650778496,15.739331552997886,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,roundtrip_stable_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.488087158238498,4.026458254694622,12.277872283694538,12,2000,11.391123714970302,15.697862869386974,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.701886344799808,4.34528611333268,14.30267762338117,12,2000,12.334671688457039,17.038908767955782,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,11.923066376766663,3.6003437400737117,11.728345044252436,12,2000,10.076591999625009,13.861783140140558,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.789489711999131,3.886669548745703,14.659103773758055,12,2000,11.741734607891889,15.68563851306672,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,10.93880600725687,2.8716836585847805,10.707802377318778,12,2000,9.464351524759225,12.50916057438376,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,10.207478994708703,1.738478658791102,9.455629212518513,12,2000,9.323569520609881,11.165878706493524,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,none,0.0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,35.279009479989014,0.852228395420835,35.58116668267169,12,2000,34.794339338320775,35.717814681645294,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,sentence_tail_min20_max60,0.0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,payload_bits_per_second,payload,16.05927168897865,0.7420963452212942,15.971417333492589,12,2000,15.664582520698696,16.4904233474576,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,16.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,23.489865864708076,9.916102940773763,22.523184788221336,12,2000,17.99928537514405,29.05911235611634,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,32.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,35.543824294834934,11.423585434615948,42.40197026870402,12,2000,29.28323906309058,41.24407437606117,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,7.826554070160376,3.315831755990458,7.79431708862725,12,2000,5.987727498060885,9.582298998853604,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,16.60573012126871,6.057491994282004,19.41662239397945,12,2000,13.218672053166754,19.654955441211122,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,roundtrip_stable_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,payload_bits_per_second,payload,18.15819566466737,6.721474690965439,20.472333601680628,12,2000,14.497320811579593,21.38315775113872,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.941804209814178,6.555624458696267,15.922195810162606,12,2000,10.38300479855125,17.52884396964612,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.968882652227537,5.143509281994763,16.679493593504592,12,2000,12.179471065791843,17.586050089706337,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.773230517245773,5.745685855102747,15.092095693898528,12,2000,10.646312284100903,16.668742662445517,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.091869955149468,4.3378307457486,15.514715708444363,12,2000,10.702167569848523,15.277618045011863,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,11.567605872946045,2.600236963367237,12.517556589562094,12,2000,9.995569864596526,12.80917406332197,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,none,0.0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,34.789569916585144,1.1600671485975174,35.02921515985774,12,2000,34.104322032822836,35.40015307855114,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,8.0,safe_text_filter_v1,sentence_tail_min20_max60,0.0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,payload_bits_per_second,payload,16.5018370979012,1.277946549226349,16.394115868027818,12,2000,15.757144211667526,17.166098510840804,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,16.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,21.39022281773285,9.786233993902206,26.02661521648288,12,2000,16.165148048515288,26.496392465180502,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,nonce_96_bit_hex,96.0,16.0,True,32.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,35.10104417992478,15.710706337574718,42.31791057328235,12,2000,26.162628285897924,42.9304651738507,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,7.133719016659119,2.876514790581392,6.665239139960887,12,2000,5.698832718476682,8.787045550695062,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,10.625171616466519,3.863286491504537,8.827266802926562,12,2000,8.743132934236193,12.761842370407425,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,roundtrip_stable_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.053335707141096,3.88271573359169,12.81842802851033,12,2000,11.099990379592839,15.431172925114868,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.206213204465195,2.6743365173319904,12.212680084846195,12,2000,11.90159140299009,14.790790940755477,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.831583093632878,4.168900267517781,15.483445727189876,12,2000,12.602087852357306,17.011241329326257,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.090419182963464,3.6183363566191344,13.725903030642897,12,2000,12.176052180805238,16.048503996708277,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,9.794361098696315,1.7327628541958469,9.955671288348128,12,2000,8.878761637402292,10.704089946371353,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,10.956147613870755,1.8737423411440288,11.17440354959789,12,2000,9.942094930820973,11.941042215299731,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,none,0.0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,35.09035020610025,0.7734887821258245,35.10440962737472,12,2000,34.62597184637438,35.455863966528824,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,sentence_tail_min20_max60,0.0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,payload_bits_per_second,payload,16.266085373204273,0.7271446458748175,16.29770835169588,12,2000,15.881572909131407,16.650468868096684,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,16.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,20.440406677818235,6.577127309848711,16.65892209874248,12,2000,17.18703381966158,23.987653234954962,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,sha256_hex,256.0,16.0,True,32.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,34.03143823742806,14.036309184875792,40.50894359895082,12,2000,26.80382556406484,41.542492222985715,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,5.279436190765256,1.5038433793706887,4.873762867279554,12,2000,4.72571885898321,6.1912227288049895,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,13.263122531528168,7.1461796457420546,9.323177552535793,12,2000,9.639577051548864,17.372469374895477,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,roundtrip_stable_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,roundtrip_stable_filter_v1,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.185802441919847,6.934778231588307,9.570905484126165,12,2000,10.639044977112473,17.977962696607136,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.558010963470279,5.855920605021366,12.475732284943167,12,2000,11.350378151050482,17.930211583022306,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,17.119307908604274,3.501688591043401,18.345021013746248,12,2000,15.09909499573811,18.83486344507525,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.893326959884687,4.5578572660095755,17.985442718598026,12,2000,12.405988507249717,17.18706478396479,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,12.291740526894017,3.328159194350494,12.645125542065301,12,2000,10.501905211064216,14.016180811958499,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,11.15064806821303,2.191289679367615,11.782619584499319,12,2000,9.963345624826847,12.224090399687285,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,none,0.0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,35.244307022061406,0.8249875219324942,35.08371286935091,12,2000,34.82641850603457,35.69306605378918,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,8.0,safe_text_filter_v1,sentence_tail_min20_max60,0.0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,payload_bits_per_second,payload,16.18516856453742,1.7166779184453527,16.170951429911067,12,2000,15.268392468598773,17.10020730470792,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,16.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,25.09163725003205,11.076538435713449,28.581901436295517,12,2000,19.053557301111056,30.97657750262234,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,token_128_bit_hex,128.0,16.0,True,32.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,41.406084736379775,10.281884929694355,43.87872333352682,12,2000,35.14885034516486,45.80378555415812,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,4.0,safe_text_filter_v1,dynamic_completion_v1,0.0,deterministic_six_category_rotation,segment_size_ranks,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,12.403008815093031,3.401804838636089,11.623685442817246,12,2000,10.628303215457867,14.251189454499126,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,none,dynamic_completion_v1,0.0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,payload_bits_per_second,payload,18.34763578440778,5.45522266661727,17.508906329811364,12,2000,15.648727763394835,21.535064795281105,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,2.0,deterministic_six_category_rotation,leadin_tokens,2,,saved_token_ids,unmodified,payload_bits_per_second,payload,17.515691869718562,5.234554877658358,16.777407975976526,12,2000,14.850763941440357,20.357118374642713,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,4.0,deterministic_six_category_rotation,leadin_tokens,4,,saved_token_ids,unmodified,payload_bits_per_second,payload,19.57070760535677,4.949891062653155,20.436247330536386,12,2000,16.755091955451586,22.1472472929602,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,8.0,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,payload_bits_per_second,payload,15.602070584950512,4.342756552764671,14.427154028485187,12,2000,13.416125850156607,18.005082095089,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,16.0,deterministic_six_category_rotation,leadin_tokens,16,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.69359632121953,3.413135573975718,14.723692645767551,12,2000,12.87936376179194,16.558650984792152,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,en,hmac_sha256_hex,256.0,16.0,True,8.0,safe_text_filter_v1,dynamic_completion_v1,32.0,deterministic_six_category_rotation,leadin_tokens,32,,saved_token_ids,unmodified,payload_bits_per_second,payload,14.496180582440237,2.622928271717308,13.849340107470852,12,2000,13.118323209605858,15.940667778264464,2000,0.95
