source_stage,runtime_scope,model_id,protocol_variant,hardware_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.445216218243756,1.1118229558368982,3.894836850988213,480,2000,3.347099056271697,3.5462642310374046,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,1.4201702907648723,0.37380554791429355,1.4276731130084954,240,2000,1.3731775721090314,1.468126575427262,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.725612663054926,1.4735126735010455,3.8178021229832666,240,2000,3.5429622311852045,3.909621606243636,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.7482170701445283,1.5104847264910817,3.5837869840324856,240,2000,3.5608483168742167,3.93775630432225,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.906426360140904,0.8127167538378773,3.0927521945122862,480,2000,2.832784723456627,2.9808706535278557,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,2.8059592085370846,0.8712485968043087,3.1803656069823774,480,2000,2.7277460836821454,2.8843516102840856,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.5878067105767815,1.160653670027758,4.087061784506659,480,2000,3.4843259064339374,3.693411555306193,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,1.4470170912093938,0.39376183986253654,1.4769123755104374,240,2000,1.3985984599299779,1.4975018518517664,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.593721496688886,1.4247712753035073,3.7040532330283895,240,2000,3.4167738183584153,3.774973480620459,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.5924860853316205,1.4389124759020824,3.5062279680132633,240,2000,3.4136604259804244,3.775024834019347,2000,0.95
robustness_v2,robustness_decode,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.944159034955936,1.559135518038028,4.06149067609063,48,2000,3.5236591793949272,4.394350377086427,2000,0.95
robustness_v2,robustness_decode,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,4.083408758435326,1.6258428658854576,4.187699339998289,48,2000,3.6447159203380335,4.553965135974713,2000,0.95
robustness_v2,robustness_decode,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_overhead_seconds,payload,3.781893609681378,1.5022985946832588,3.9451654520512833,48,2000,3.38044634252049,4.2120451985964,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,4.31582630573818,1.7040361471627392,4.443107387651253,48,2000,3.858807982449687,4.806374060697761,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,4.343904874878441,1.7229328043717094,4.463311136155178,48,2000,3.876762415134589,4.8447106925419465,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,4.128458653280278,1.6470534165606965,4.304479724569926,48,2000,3.690808162759525,4.598994288201382,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.3572981523405665,1.183950139500094,3.349873924787971,48,2000,3.0226316578442796,3.7045636797780235,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.0203329425045617,0.9004232821176017,3.418036720730015,48,2000,2.7701546810046542,3.2758415546359925,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.758835383678767,1.0112442588985255,4.129761783478898,48,2000,3.4676251014675925,4.057094250015113,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,2.9531920236216442,0.8238082038381702,3.2920521210035076,48,2000,2.725036042828242,3.187035657707262,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.946363133182482,1.130499632974199,4.232069834513823,48,2000,3.626217054626189,4.273862635606399,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,2.846966603632609,0.8774894182823256,3.1968197980022524,48,2000,2.6002074577495478,3.093202705843835,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.221791493156828,1.1557438818226988,3.3664365964941676,480,2000,3.1189380304576675,3.32561372567424,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,2.8918525527938375,0.8893359469949829,3.2702968115190743,480,2000,2.811110069787607,2.971896858455434,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.7072569294765345,1.1880887058999607,4.220568628981709,480,2000,3.6001865493235554,3.815162361040713,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,1.5130153504502233,0.4147447636480191,1.534997331997147,240,2000,1.4628437396071876,1.5652555556340213,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.7944630747492436,1.5127610134427751,3.8893999280262506,240,2000,3.6089044167753794,3.980812786984382,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.7983303231839574,1.5411510445688805,3.6699445285194106,240,2000,3.606630216808259,3.9910359108665303,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.4849028272068607,1.0132188788149632,3.799031908478355,480,2000,3.394013896017124,3.575834097806226,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,2.7017740925295586,0.8288790243567538,3.037904521988821,480,2000,2.628095877975679,2.7769944392131887,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.4453748280540824,1.1118581872899296,3.895005594487884,480,2000,3.347262708102235,3.546431150268754,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,1.4202267689692234,0.3738160508496273,1.427767650471651,240,2000,1.373232187528365,1.4681824380524782,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.7258487499424517,1.4735572861525497,3.818024970474653,240,2000,3.5431857860476823,3.9098723279662466,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.7499469159207366,1.5124159118062026,3.583939978518175,240,2000,3.5620688278428405,3.9395904240970836,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.8701940937255737,1.1261421872637352,4.104932910995558,480,2000,3.7677600340834787,3.9727351948495606,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,2.8060939787802153,0.8712737937174027,3.1804700199863873,480,2000,2.7278790693917516,2.8844881453463764,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.5879650227259843,1.1606911706083434,4.087199766523554,480,2000,3.4844832912523858,3.693572195418933,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,1.4470771127827902,0.39376796632011435,1.4769549324992115,240,2000,1.3986544107786933,1.4975611939411586,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.593956755579711,1.4247801510258808,3.704343717035954,240,2000,3.4170142967571913,3.7752118763558156,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,non_generation_overhead_seconds,payload,3.598299507155631,1.44383868437113,3.50639770703856,240,2000,3.418680232847191,3.784010984952456,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.36167242743063915,0.03876040845720974,0.3570821912944676,48,2000,0.3511321946439327,0.37265318855367674,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.5030888465070301,0.0503144976637309,0.5034513548624684,48,2000,0.48959155876613514,0.5169726449966553,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.36752975712228425,0.033992978054745736,0.37371680961451337,48,2000,0.35772956362389846,0.37709847013090225,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,1.5079897430958995,0.06895653929975315,1.5301222489078299,48,2000,1.4876941914861994,1.5271673917637292,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.4561792806248593,0.0265648650086619,0.4479677397396752,48,2000,0.44881061258595584,0.4639334353255605,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,1.915291062357287,0.13954738605735995,1.973243449878063,48,2000,1.8751473392068878,1.953740822031423,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.7961651465857136,0.02174914191416621,0.7906278200272102,48,2000,0.7900260288025127,0.8025141086443731,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,1.4627647435524738,0.038228999130619806,1.4682898056901306,48,2000,1.4512645147561085,1.4730523483598104,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.38952667440963595,0.021240984210013185,0.3813682504226035,48,2000,0.38371485677634304,0.3959413321899411,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,1.5343951325411538,0.07549519774535088,1.5301593928689476,480,2000,1.5276469127523449,1.540991627121817,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.4327465991834933,0.02280299101616919,0.43276002927992885,480,2000,0.4306184538058129,0.43482204013324105,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.42120927158192933,0.018865081765492227,0.421038581509663,480,2000,0.4194427676533983,0.42293486943815173,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.4810440887972074,0.041035575229081814,0.48246991320885724,240,2000,0.476039098267527,0.48588321719651667,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.2849464257632769,0.1121653200706423,0.2534340140020498,240,2000,0.2709469307337326,0.29875825074998585,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.2813665011032198,0.11434314430875371,0.2600924992507062,240,2000,0.26726692528506873,0.29573765373936844,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,2.0544102750543125,0.12433040564035822,2.0990595566331045,480,2000,2.043142104452741,2.0653526383869387,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.7705085449294659,0.022195922037654414,0.7704188453165048,480,2000,0.7685636244658255,0.7724847836651284,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.7610854884784516,0.020866051925752995,0.7618708823715944,480,2000,0.7591958189537252,0.7629511852837838,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.812581775019373,0.025863965762406037,0.8069273687119493,240,2000,0.8094629013386723,0.8157282538669882,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.4129821635686421,0.14901619073334216,0.37981674156547884,240,2000,0.3947851778985145,0.43155764405135194,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.4075006825236429,0.15447901939718744,0.3906610353119237,240,2000,0.3882615287661719,0.4270744883701431,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,1.4629462017460229,0.04913644706263444,1.469532551869341,480,2000,1.4586935792689202,1.4673045672473641,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.38230466008745967,0.024623433098691708,0.37873860200902626,480,2000,0.3801250240437132,0.3845588753478396,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.3697788867469944,0.02040864441832533,0.3688371953058975,480,2000,0.3679390124684892,0.3716485124781798,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.4348641798784364,0.03994008869014054,0.4180880424828851,240,2000,0.4299224856919114,0.43971320691717597,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.33262067841967585,0.09790499944592733,0.37333374753661064,240,2000,0.32041643782583895,0.3447349576900267,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,overhead_to_generation_ratio,payload,0.33568135171389196,0.09810291128122237,0.37106025901570266,240,2000,0.32303633833189377,0.34785243217573386,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,20.808457103510342,1.1105968896364327,20.98678760724033,48,2000,20.50102687863617,21.10923646071013,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,28.919330873710805,1.4280206832950242,28.781432730295403,48,2000,28.535259096889554,29.301473863780945,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,18.619989482736575,0.9314412671433242,18.612046233529586,48,2000,18.357512015023392,18.899930633571103,2000,0.95
multilingual_v2,ordinary_control_generation,llama3_8b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,21.42785301003849,2.5431965243435775,22.58146894099729,48,2000,20.682090657361833,22.135199040599343,2000,0.95
multilingual_v2,ordinary_control_generation,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,28.79916689697748,3.9769332419855536,30.683482038855715,48,2000,27.650909348366365,29.934276507703295,2000,0.95
multilingual_v2,ordinary_control_generation,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,22.01775431174147,1.7693997046501233,22.854062075705897,48,2000,21.485512582414394,22.5072453768195,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,15.544919470228862,2.431873053636661,16.374322134900833,48,2000,14.8280946868688,16.21322615797785,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,15.939839436490514,0.8560394150490812,16.037512482871243,48,2000,15.6807434131868,16.168863048266086,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,23.846136823647953,3.8628188335049196,25.538600722045587,48,2000,22.723755573546395,24.915289129155834,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,28.406451512737693,2.846624909490461,29.713389548347354,48,2000,27.566158048684482,29.191045863842707,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,16.331788273966563,1.3980633584994788,16.90624538818987,48,2000,15.903264053562463,16.722177945121544,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,14.500352652960578,0.6758410957319709,14.484763272797514,48,2000,14.314678351757133,14.683863783377278,2000,0.95
primary_v2,ordinary_control_generation,llama3_8b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,23.69645920541713,1.8852232057292766,24.014137295393525,480,2000,23.52675779388756,23.864440705874113,2000,0.95
primary_v2,ordinary_control_generation,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,33.895995989896726,3.0275030236759735,35.026809677577575,480,2000,33.61223814199353,34.16483380915786,2000,0.95
primary_v2,ordinary_control_generation,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,23.048614744176348,1.4982871122386985,23.743065953945095,480,2000,22.917234456818644,23.177410943444304,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,16.376979408854286,2.375244840720003,16.566328630588778,480,2000,16.164321289597396,16.590178984294475,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,15.871910008073591,1.0030852954940952,15.836370379094763,480,2000,15.782392083685046,15.962559685941034,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,16.184829983540748,0.926842255914553,16.236516564914076,480,2000,16.100598086534692,16.268724871127016,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,13.923082355471362,1.0848326228874892,14.396575892213304,240,2000,13.787311111335681,14.056668172421702,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,20.94453920699534,3.379767339535902,21.646264471966887,240,2000,20.531979907139682,21.376592197220052,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,21.07485638385496,3.447420667166728,21.41263812543331,240,2000,20.643353273466325,21.49763095479429,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,27.405962449406307,3.4490316140945962,28.47530364632013,480,2000,27.089822607816824,27.714055386223407,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,30.286749913071205,2.247183989276378,30.647129673076677,480,2000,30.074636708287844,30.482445441720238,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,31.5032885309397,1.8942677787941091,31.7148984507431,480,2000,31.328506296122004,31.67343633141822,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,25.213775384145027,3.422117367241023,26.371193384104956,240,2000,24.79287758352387,25.63953395327431,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,29.76404476394494,5.439066521129984,30.79327675818567,240,2000,29.069452372663555,30.436853697292705,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,29.704743940477314,5.655726470345588,30.574095437228305,240,2000,29.00407673206895,30.389850069879138,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,16.500139840696534,1.46945943918022,16.953116340628497,480,2000,16.36933772450827,16.62965892593606,2000,0.95
