local_status	preservation_class	path	entry_type	size_bytes	sha256	notes
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/finalization_candidates/benchmark_artifact-task0-packaging_failure-eb2a6b8d9164d006.json	regular_file	3173	e2d40a88d13e5e5925ded23631431041d503bd5f6c8c8dd064c8f97b38b302c9	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/finalization_candidates/benchmark_artifact-task0-packaging_failure-eb2a6b8d9164d006.terminal_receipt.json	regular_file	15676	b9ce35a7a274376b16481e01981c3fc1c11674b9ba17e2e4328ea26c70d90d68	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fit_permit_receipts/dc2b23208cb2c583eea127dd0a148c07db8d49c9db7513436aa20763139ffab4.json	regular_file	823	0ecc24cac62fa8fa61d9bd5c6c8b05be5d3a5ff6caf1a818a59dd6caaf2f161a	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fits/0000/manifest.json	regular_file	2900	a8af340323efd6eef0c39dd3aa238f733c2568a385270237baff8026cb12f542	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fits/0000/metric.json	regular_file	3202	d67946b35b5f0946773ca85faed014304d1aaf3c2b2e6b114f99d9135e23ec30	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fits/0000/predictions.json	regular_file	1582175	7916a6358c5ec6997b463bd0fcd8e7e6ce3db48d63a0b721a2d2a00fd90fc603	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run.status.json	regular_file	13401	cbbd4d6d7d9f4e36eecfec7cf1f3428e2fae2e1064abea1b6642bf9f9bf384a0	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/.execution.lock	regular_file	171	bab3f6057956c53b798f42d3873b70f5dad41fd29701426865be6af13a2084c7	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/execution_plan.json	regular_file	118050	adb9fa3c321acca5f06db097f113cd36289d3f50f329971f6ecbac095ebae8a3	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/benchmark_artifact-task0-benchmark-d568d25e5fd8d1f9.json	regular_file	5656	80b414f734a47e482e8ee173d8f1669874c70fdfb1612cf1fbdd51feaf479a8c	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/benchmark_artifact-task0-benchmark-d568d25e5fd8d1f9.terminal_receipt.json	regular_file	15968	a99b0bb22bcd0f22cc9957ff5527b7c43e68c0b68d1cffce47df23757a3697c4	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/benchmark_artifact-task1-benchmark-f4bd22d28789d6f5.json	regular_file	5588	6b514dff7e7eb0534e68e5e32c3286fc057c141900eb9f67450a71e99dbdd8f5	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/benchmark_artifact-task1-benchmark-f4bd22d28789d6f5.terminal_receipt.json	regular_file	16943	8411e597669db185f9d2bda92052c7568a68ec96ede6c842106e38b88ce0c73e	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/detector_run_manifest-suite-suite-908ac15b2cc70ed1.json	regular_file	58617	0718d07e60151fd77d783751d8e2bdb0e24d3357fbd43b887b770b0368421243	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/detector_run_manifest-suite-suite-908ac15b2cc70ed1.terminal_receipt.json	regular_file	20726	71de391b76116728929daa61e978e71c640837ad7f05028af6547f2559da6307	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/equivalence_artifact-task0-cuda-e22eefe63476e352.json	regular_file	2651718	fe040ffb72a5630e8a18d64deffa6dbb601b6358f50a29c4c5dc77255f7da7b5	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/equivalence_artifact-task0-cuda-e22eefe63476e352.terminal_receipt.json	regular_file	17134	994ef21ddacb1f84713a8c8e713301a45d7fb2fe71655a2ad45675acb4d72d8b	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/equivalence_artifact-task1-cuda-7c3c0ba80dbbc0de.json	regular_file	2764707	6c3a97cc07f8c87cf4c7ea4907a3a90b7d70a3636e611aba63a32cbf7cc32af7	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/equivalence_artifact-task1-cuda-7c3c0ba80dbbc0de.terminal_receipt.json	regular_file	18086	99521f4d098558eea8fd8c29f37bf78db852b4cb6ed6fa4aa9d9b14031df5de8	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/02c818d5d5521d028ee785ada92808985100ba3f5e9ca75d9ffee5341d1cc72e.json	regular_file	824	185025912b73352a3d71121021e8bfe8bd3b2f20803f3a43f6dc0ee5dfe8dadf	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0375eace57a841574bb25a2d6b904df709323471d6bc42ca1ee54f17cec784ca.json	regular_file	824	7fea27fb1a0704560a1196b4e78c22d9cfd706e930ed55c7e5b24f60eaa26462	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0949d49efe7343e0561d166e0048412dd5e62e34071560e5018f7a577627ef89.json	regular_file	824	4e8adc15167b1dd7ba5e5749d9b9039c4b5410ebda277746c2ad9d4dbf38863c	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0ab0b778893aa17f27c5bc9f0a7914b92662bd082e20a2d51c44f8f16f4bc531.json	regular_file	825	0246b434c4f6a8ba1398d43be9fd2fe36df77d6e4a3bd3838f2d7742cb697e09	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0b2c5a61e69df8f62b4a90f36d720e7c038497ec7a85367e49e76a3561a74528.json	regular_file	825	23ea6c9c82010d3b0845e44c647cb3270a4b07ab0be97eddcf5d72ba08924c5f	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0b4fcb9ea96e5ab2c6fcdb8c94079cacd26adb490fd9c2c05d752958a8edde17.json	regular_file	825	8edcd03641ba6a5a87e5f3a3b7f9647f5826a4626df39196d3642deb4388c1e0	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0bc032b1f983f0c94dfec0c9f6dc0d07e2d41d16503fba07f00d5675a32af854.json	regular_file	824	f5d9c6c0d9c3344186d176570aac968cd39c7cdffbcd274be4a4b1287c11b8d3	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/1fc99a02c34b44db2c3a2b3ce25a2460a5bc71ddbd7b44fd3f6d31fca8208230.json	regular_file	825	0d00a1d57f0452e43ba82a65d1af80defc25a963a96a64adb65b8586795ff15d	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/206f2cb02c04a7471d265e7a501dda43c8ecfa168d3c71a683a7f1a9d0c45429.json	regular_file	825	78d3f20693333db7f2a84edb5815bedf6099a8bd6964c6862dbd17657ccf7ca7	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/2172807fbe84536c244cc63a9318217b5eb074960657c0e0f88d6d1cdfa1e099.json	regular_file	823	959e6e74ebe532e5c20a100cdc8c881c3ad230c2d5326e2a6efa4e17b8cd3e24	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/2c14eea533730b10ccf8309f0cd8bc0a834160af9d1d622e1b92671178deeb0a.json	regular_file	824	cd691b1fefbe0829f9ee2c5f4086184c89d41fdafa147ce17fa1072fee1011a2	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/2fda3a4e2c51d1600a1e25a8dd1d4ee3991baa963d7e19ac8959725db06d2392.json	regular_file	825	5c89bc8cb2073d8cf80aeb30b16587a241b6f826504200b3a93b771626311705	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/2fe81f586eea294bdebce763fd3f07271167a037840b4012b9305ed263379e02.json	regular_file	825	4e7f4c94b06ee4882489a27fa3c86d6680d853bae80a67aa498d52c868498d1b	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/35b3bf5bd676e604b61881c14c5faa98b2cfed23d1ed5aa69a422a962349cd1b.json	regular_file	824	90056702dc7a85af8e666f502fbe1c9f881e31b3f7baaa506ab6104a7985ddca	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/377a6bd5265ae5845c8134483f238b911534a6fd3b79b3979c85972ffddca887.json	regular_file	824	8537c081c9ab5693c21c4d650f762636c546a8557ccee1070695c6cb6da6b881	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/379043bf5f3edcd5cd5d196e9180bd5ba905c195c85050ab023cc257c8751a26.json	regular_file	825	461cc8a7ad615899c322f73cba75a3ec57ec221d97ca4e56c9e369ce52f61cc7	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/3a1e88467a4db126f70eae075df4c7d96fb6bb0599cfb32a7ec99d96ee07b1f3.json	regular_file	824	e9f13af70a1350f9ab77ed75f66a57f9d20a934aecf2b426917ca32875f51e82	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/5115c84e2b4fae94dc217eeec7fe58b04b5c41d8d59bbe3b443a962e1681b09f.json	regular_file	825	42d69cfa2dd6036cbc34d1c97a0baa0f6e06d3cc93362ad0a434a5086d55f468	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/51bec7c7b8b936ab6a9af51c2d097f817b95f10c0eae920d9e929f764645ac9c.json	regular_file	824	fe5c1ab2481d044dd28ae4778b38afe8edd2b08f0d52c0fa7c00d3ee0281ff4b	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/581024f861417096b500e6137c36071c53f634571968567b0c599f6754092318.json	regular_file	824	fcf5ed7f4297ea2251e1c9a3d337bf6c2c3fac94e92397e2f770e03f145f48ed	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/58d5966b7c50fa8c28370a487c1fb5bbd382bac8d6eff0eaf4e84661ddbad77b.json	regular_file	825	49eaaafe63f848f68fd4afdb46fd0b0ac4776c5b3afc507ecc285742c7cf7a24	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/621e25b56a134ffe04599e91e5aaaa087a9e760e84894a89a85d6afbe5a36e22.json	regular_file	825	83b4a6b86121a504e4757dde1154b05c8d6752f69896d0d39d76cc5ea813dda3	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/641bc1563e35c2023f47afc5f29d172f9d1b7cda00eb2f1f5f6675bb070c846b.json	regular_file	825	17efd0330fb19fbbb98ab1b7fd0c96ab5b215c3ec6050fe8c53d95eeb2a85798	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/65ee5e977f388203168a9fbf8bf92a620c86688a4d210b637d5d89ed810d4dbd.json	regular_file	825	b07b8112b84961865a5d6e6f29df52de657ef3f0b23f2c2fc685d2d0ce667518	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/6aad8711d26c2421666ebca36bbfd87259ade7790056b2b567d775d2ba0cd455.json	regular_file	825	7a75699c9b4f482faa445d8b3d0efcdee682f6041468d513101b4b23169e33c4	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/6e27c901c14b198f5fbf7e2b27f2dbb3e604a1f159d3ed38f4543b9dc6953c98.json	regular_file	824	01312df2a50263bacad0e62d6e3ade8a271b54aa05f36ac6c469dede7792cea7	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/70e5a8a2c57e54d77cc0f13eeff445d92c3456683abc9af9f89fd86afe10acb3.json	regular_file	825	ca10c716ade906f056b7db35b4917ef3a068c2778e3669731ac1f93208d09808	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/7401f84c734a1550c3b745a4ea4dc356bb336898508333eeb2107dfc71fcb204.json	regular_file	825	84e413f6258469e840f3310f9e3083d144986911e59dc3d4c9abc6c4b3d60b68	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/76831e723f819b38c2ecb8219c175f26368284f95b9eb521ee9cf3231d787bf1.json	regular_file	825	8d15abf8bbd682589a1f096b547ab388e873873e5c4832a1d73ecb3a8b0a1afc	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/7803286ac7aba8062405e3536d41ce324cbe05fc7d8ff85ac9566736d720b276.json	regular_file	825	0f5bd70a3a213de6f1eeff9266906c57fd98bb6afff196590ca1ce70056e0599	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/7a36b76ce1094fb0b1173ae68e50531283ef1b70882a0d4db7d3ead3d9fca50c.json	regular_file	825	98e524a9b1efe4abf86d0371e5ba20ad9b5b770e2092ccfb93d3191f02b1850a	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/82fb9e695ca00f37780078c4f97a46b8d70285a19a93d9f10ab873f60f1a4b55.json	regular_file	824	a3797ed0d2755dfd1817b54240fcbc5c8b36216980a7b4303175aade73a500ed	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/87f3d462a1f6c0b03d06cce644312aff535b3c3ded3296fe02175fa03056c640.json	regular_file	825	43e565cac6fc4618fc8ced53658b2d22327cc6704f7694154261b0c5442524b1	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/8a8d2af7136c7319b864a4eb34fb16927ef1ceba0f3e506c0208b1ab25ff8d8b.json	regular_file	825	e675cb56b3490704fb1cadc05450cb14f24b85d94e583a1b11ad691b5ccaa83b	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/93b1d9fc2461eea90b7e4111b4857a93e4049b1cbc28356bd303370b3f2bcd21.json	regular_file	824	130d7a3aedb1b722b2f9b4ba4054e5b2d2a9b6a0bd3b556a47910bc8ca9834cd	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/98360025ec0fc962e5911392af23e00c8c07ee0cdcd4b4f6bd1d75fbea082e72.json	regular_file	824	35f1f1ef975d52c279130915a4374c732ae6052abf29730788f2e232d388b3da	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/9c2120b6d858c4c541e4d7cb2b777592f725cee486125086d22416f44fe49557.json	regular_file	825	f701609e721290807c4794f1a80817afc75cbeed25dc462ac32f4aaaaac821a5	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/9f859d8e5e4a8853c46404ccdcb3e3a3371475557e376665ba3f864e367ff64d.json	regular_file	824	2a797dc1200fada0857744802cce1b373ec842297730ac40bb646bae9ce62f79	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/a4e4ff15677bbaf36d20257579a1da83905b5d752de56208a43b66a04144f72d.json	regular_file	825	e641e9b3e5b9067d7521e20c0dcf45fe77d3c73e2bcf89acea71da8023fe04ec	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/a71b840929bb0b90fc23cb1a55dc48ed0ad4b06361fe14e148e8752f9b005403.json	regular_file	825	06968c6b91ff6d5cf4d53cf747937821db3c7047b8bffd02f8857bbbc614e1a1	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/a7b6f6edae5f99bc680e3cffc8ffca7b89add3df0fd9e175e6cd46ded929bda8.json	regular_file	824	e1c6b31552dd8ee065c40a2d8303b2d972db2dbf58087082002134dc5aec0896	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/b4de24aa8feea32436d6e46e0150752cd992e190e7d909ed100581075eecb53f.json	regular_file	825	2b7091c427b892202ea4d08d5701b22a693d487856b0d122706dad458d6b5b4c	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/b7e97654890612d8475ca6602a385b6b7e7f3bac746bf53be4f5829961e5d80d.json	regular_file	824	48510ea646777f754ad4f04c3e66fdf743bf9fbd4075e51e62868fb59264d23e	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/bd344696103671c93deddc5c11e6afd09c0174c86ff777ddebf2dd40104f566c.json	regular_file	825	fe1ce727d6f3e2708d5a714fc6f5b9079a2e79dd7be6898973e7dc1d5b4b80d8	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/bec3fcce05ddad3a708aecd85205ef7241cf1e23c682e15bfe14e97cb0ba1e16.json	regular_file	824	36fa915e62a8538c7817a68f1f1dcfeb726283ac0c35f30c547b3642113e3918	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/c0c6225ececb20c18ce9574e6c1e35c067cf49cab832b6460f8ed8a817550952.json	regular_file	824	c0cb076455e46ba44256ec09057d6e99cb896bc0817c04db76ce08582138507b	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/c735cb242660caf60ce260fcc40e9395d34de26a92e3e63129d940bc08176558.json	regular_file	824	c6dac536ab6104898ed1ada15ed94afbd4076acf26a65a652e57ea8ea0c56dcf	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/c753e0fe29cf6dbb92b6c18c930551f89964f4e900a5181ee9190b5345a817b2.json	regular_file	824	1dae125fc9f07962e978896560b1044c36dd367dc508cfaa53a177ade26bbb73	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/ce75dce1665086aed146a3240d9e70540b5c5aef70d3b89a5852b956239b6941.json	regular_file	824	378095dc1df7fc9c64b5d3b134c4610210aae7067f626e8a38584db5ee28f17b	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/db1947601d60b71743dac0f9703a66a987b628d89c1e97d870d55c76b3be8f2c.json	regular_file	824	097d62c2a8347f8f47ecfa8ef02eb87636cec8a17e7be190a76e65a7aee0af68	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/dbd7fca6d27284db4c2a6cb3c8057a9a06c08f8a1a9a260c68075ed1e0ef3d89.json	regular_file	824	25a9610ec529e379cfd3030c0bd7fd3ff73003c58f4d9d5de3b53446f14f5128	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/e581a672832b31254b75e81ce1997dd349f9d023bb5b34779b5b1dedf22eaf50.json	regular_file	825	9121917403cc363f9ae2be8ab3b4fe1414b69cf503dcb8b6a12f18725f901cc2	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/e9c0a4f71f96f81312eaa45c930f8bdf823fca37ac5e2f508fe11d7a8ca8bbb0.json	regular_file	824	ba3c487b860a43a7b24d6cfc14350d21cec5f73af6d100d5c7ee4bbf40d2f249	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/ea19ae5bd3753c03aeeec5bf95de25f60f05ef5036f717b78835f200ab13587f.json	regular_file	824	e99b0a48affa9d147ab9046d525268cc965c347a25d99794ee6df810c85b5168	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
untracked	generated_or_modified_scientific_evidence	results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/ecf8b537f51f93fcb690bfbe5c204abe5452d31347296fcf16bff6bd5abb152d.json	regular_file	824	04a26c1ef0722c883cd8c79202ed6890f83b62a6cbe4e7e9a8353a429b6adc69	Preserve as scientific evidence, provenance, checkpoint, or diagnostic.
