row_id,text_sha256,label,payload_group_id,prompt_template_id,model_id,codec_id
detector_pair__624602cef3759631a6dee8c5__rankcloak,bcb87d960b0f3ab1df1a845cb8ef15bf7e5f9246c51fd1a853d80963a79f2b85,1,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__624602cef3759631a6dee8c5__ordinary_control,f0ac994534165f62890abd35d2f983486dfffb5dd601d87e46f71f335728f44b,0,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__d03fc61b1f9e3261ab12e576__rankcloak,84355becd0e813c8aec700ac5205443f44388dd978f3b4253851fb418ee50044,1,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__d03fc61b1f9e3261ab12e576__ordinary_control,ab3d7ea33398389b6adfc22575c94e57eb3ce19ffbabaa9f9cc0f5a0c770735c,0,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__02ff98801a71845a0b2a43f6__rankcloak,870a6ae26553903674113e7b4c773be3fa3f073ec6259affaaffaea849ea802e,1,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__02ff98801a71845a0b2a43f6__ordinary_control,8778628c7b7f9c830ed88c28f6fcfb0d668542ccf845ea159a3585a6177983ed,0,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__310f33889a5a9cd91b00068e__rankcloak,35156ca11de5b1c702aee40f7a8a3e788502a849f491802a488ba4443b0193ef,1,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__310f33889a5a9cd91b00068e__ordinary_control,2c9afc6b8494e6155f55ae3ec15cf6612b95cefff02fe8cb776e98052293c2b1,0,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__a3b1302bd1da3f66642bc3d2__rankcloak,4c5e8702c5a1c8f5d0da75a94ab86a1b59e0c83f7afb228cbe9d7fc50e5d1aed,1,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__a3b1302bd1da3f66642bc3d2__ordinary_control,ccaa61062d55b8e4941c18eef774cc15ca5af7add053f5b59025f8b0911cdaca,0,revision_v1_nonce_96_bit_hex_030,procedure_garden_task,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__5a6cf9fba3346aaa7cff3075__rankcloak,e7ff9303487b2e9330795e75edce2cd44d00e6031badf613ab30ed581185d44a,1,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__5a6cf9fba3346aaa7cff3075__ordinary_control,96280b76d1e8fb10f0cf49afb3742ad2a490fa568e1f3faeee27c14d2f20c832,0,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__a23c2cb5b8f9fea4b04cbf53__rankcloak,e68f405463aeda228a925d17682f615ffe7539fb6a655a1bf15f25f6f4feed6b,1,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__a23c2cb5b8f9fea4b04cbf53__ordinary_control,43aa45b05cce21e9a328e9b9907ae80155692f36df389404910ed625310755e2,0,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__1633c0699f7684a2699b94ff__rankcloak,a74acc039d3a129cbbd8f97b41fbba5bb5241602caca1366bb4e20951ff6bc3d,1,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__1633c0699f7684a2699b94ff__ordinary_control,8a01028c15ce873beea9631dd36b119742b58f6f2bd2c3e086f6f7317af459ce,0,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__190ea2ddf2bd56a5ce40d825__rankcloak,3716eba628964d3f702d78387e7272fdea1d070733118d242045b12dcca664c3,1,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__190ea2ddf2bd56a5ce40d825__ordinary_control,20e21ef9b237cd645b77bd17e4bf9edd44eb8c143bb4ae0f464f7894f59cecc6,0,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__7b036ba324864b1f2f73eaaf__rankcloak,fb8caa63580c17094f32a9bc4d2e0e23452b5a16d5703c04e3c6f840293a9841,1,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__7b036ba324864b1f2f73eaaf__ordinary_control,343a4c2703393bbea97f8d239a282282e8e9f7a6b2a97cac21530dfae86e943a,0,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__f4ffbdd67a035c6626b9bc48__rankcloak,43fab4f87af846846601e707304f8b4daedaa65b26a3d5fa77a20e421612413c,1,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__f4ffbdd67a035c6626b9bc48__ordinary_control,4862aac743db0ac518f94837d9f86fd3ff04a6a2f3ee3d69bb19187298f41a0b,0,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__36162382af759d3624fe4fa1__rankcloak,bb098da6b905ed8591c1971f519c8e48eba6e6d5db3c7888004d6371cd6829d6,1,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__36162382af759d3624fe4fa1__ordinary_control,20ad8f7aa32c652ecbbf05c74439f06c5d65a11b41494843ce75377222bb509f,0,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__e6b8e119e2363a91884587e6__rankcloak,6209b9bde77a688ff583ef6c8f93afbbeb5660c78a704417de9b1a61b869798f,1,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__e6b8e119e2363a91884587e6__ordinary_control,66ff43ba95d8b0abb2d298ba1db14a970806b400f0cab7ac75994a19dda55fe6,0,revision_v1_nonce_96_bit_hex_031,narrative_learning_moment,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__e2eefee59eb37498925942c9__rankcloak,8b2be2e57b9d16dd3346def3363a8645ed6dead92349d444c353e11e36fc7c65,1,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__e2eefee59eb37498925942c9__ordinary_control,f82ed74206bcd3ea94d6ac64e2c6fc92609b24fbc1e8adf01cbecbb3e9c72300,0,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__9e550576db114580d8608678__rankcloak,880d0feae21078b9a2ff658e7d123556cf97bc92631eb9f3e502ce6f9b8a5b61,1,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__9e550576db114580d8608678__ordinary_control,33aaa2cedfdf93369ad0a82e744efb66c3249e11598ff7e7cb3b64107a6fb7bb,0,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__2028149ee6df2a916db9c24b__rankcloak,9c0cddef3a83f56f045888731bd5f773bf22ea3d30095c5a1863688af4eadc42,1,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__2028149ee6df2a916db9c24b__ordinary_control,27bc760217cc352b57c09dd848475516d0688b52b2362caed1cebb3dc242c5e5,0,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__748886c353e9b6456b207a6b__rankcloak,f831c020f23902b9c7b369b514747a10cc6853d15c11ea50586298842e8a4871,1,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__748886c353e9b6456b207a6b__ordinary_control,2e85a69182e6d8aaf6e8ceea5f0c2b393123540f072c1b91bc59848657f1c121,0,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__1d4c037df628e085fb57b113__rankcloak,1f3b89b99f7ae8a5e29f1affef3c326b472999603f65fdc45e8a775f1b87c60c,1,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__1d4c037df628e085fb57b113__ordinary_control,de6172c49288a2cba75889325516cdb137c5bcfc5e5e3b8ea62a3cef95bda7e5,0,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__4acd4a5dcbd4cc8bd6bb45ca__rankcloak,ad47e2fd4b268a6323026b98a72c244a33149562754ce5b0101a7c1dae13bc5d,1,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__4acd4a5dcbd4cc8bd6bb45ca__ordinary_control,5405ee0ad8179138ff998d346d87b5d208cc5789ac4573752f14095023650413,0,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__23922c08f44749db23d63b03__rankcloak,d902fb16353acfbe428c9585d08b3e8302f94b057f6e2c9b7cadb31ecdfe5060,1,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__23922c08f44749db23d63b03__ordinary_control,eb2ad6a7f39ddd16add5ae2e37e476ec3f0a6c4aa64f00dff95b14591cc29d91,0,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__edfc5c08e4d469d946a495c0__rankcloak,38d8eefe72deedf940e73483e23271805bd9858d7efde08fb089e5efccf85b76,1,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__edfc5c08e4d469d946a495c0__ordinary_control,dc1bc99f3b25c39a9d16e032f1ae9524bfcc0fb243043569905f7d6885b0691a,0,revision_v1_nonce_96_bit_hex_032,explain_biological_process,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__6008b97f43722ade3f3869b0__rankcloak,af88be706e9c35a6fce0d1006f50d5bd2568e60b409c5c2dbd91da1aa8f4ec6f,1,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__6008b97f43722ade3f3869b0__ordinary_control,3cc26a3388ffa24dadc99f1f8949d07fa145e98cb552a4fa0e04bc3a7a4c5bdf,0,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__ee65ec2f76f5b47c6ad21223__rankcloak,e81196734fad54441b36499c55b3449b081c5acabe59722a2589d9fa49885bb9,1,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__ee65ec2f76f5b47c6ad21223__ordinary_control,fbfde685651b6bdbbe9693c7e10fea4bf2206841455a1be5ae20725fd262917b,0,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__b6e94ccdcdfe46050a3fd312__rankcloak,6300911241e6fededad17171b7577fde0b585206d7312d7590ac98372d626ab0,1,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__b6e94ccdcdfe46050a3fd312__ordinary_control,9bea866bd2dadca817be477d856bcf34ec4c8cb3979924b01f3cdb606b31f75a,0,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__38275faea14608c01909114f__rankcloak,8a586e33f892aab11a6311989196e4455846ac274a207bcdc5b8009b615b3dc4,1,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__38275faea14608c01909114f__ordinary_control,fba78c108f1ee9867b9be1c47a6d4a5afe7f728bf838bf5b1cec413d9bc9786c,0,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__ea8bddea92e7b83bf1b371ac__rankcloak,2458423bcdaa98d193d8380f8fc6517c5be6a0be7c88f925e07f0d4daf190999,1,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__ea8bddea92e7b83bf1b371ac__ordinary_control,0453085a11ecab1b355042d1693547b91a0478f56018a05a88bc17bae89d2563,0,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__e5cc87755c779c6bfe0442bc__rankcloak,9e62aa79a9e2a98444cfa3f2021a2ce3ddf999f3089727032c6b9d67f258d9f6,1,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__e5cc87755c779c6bfe0442bc__ordinary_control,7bd4c8565e710452268dcc9850eb5e67a897c88374f081f3206b53bd174e20c3,0,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__c1cea4aae9444824ba6fd5f3__rankcloak,f8eaa9563d218296fecddaf341c561c66cd86e6005ab74f7f01b99153fcaf99c,1,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__c1cea4aae9444824ba6fd5f3__ordinary_control,82c0966f5460fde232758142ec65aea1e8ac90bb8f7dc76daf4ad6482bbd11c3,0,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__8808a501f6791610ec12e873__rankcloak,26756f373de69fa47eb327be3b63c8bf79d6dd241a34ddde7db8d41cb283a4e6,1,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__8808a501f6791610ec12e873__ordinary_control,f56344814749bf217e5eb041502648338b559cc0078500bbd6f737a6d37e5be2,0,revision_v1_nonce_96_bit_hex_033,casual_neighborhood_chat,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__3e2b2c2cba1679811a962b1f__rankcloak,638bab10f04143f05fb9a22632cdffd7fe4083704820264b69b0f37f54048039,1,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__3e2b2c2cba1679811a962b1f__ordinary_control,cce4ed4a42ad6f161957ad03381ac41d2dce24ab26e2d6621b3e64c3d947db1d,0,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__852a0acb907b53112337b28d__rankcloak,2b4d7e8b363d22ff2094fbd0697242441facb53cdef0256bc6241d63f6b7fc6a,1,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__852a0acb907b53112337b28d__ordinary_control,7f423bedb9e36ed46310c562920ab69c63e88c2f928eb8c983048f572c546f91,0,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__90083a6fbeb842d2168bcb72__rankcloak,efbb04b838c7479c80a2b13653aec2d22a65327ab675aaccc4e8bfd18c69a080,1,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__90083a6fbeb842d2168bcb72__ordinary_control,06c53351172ff4aa7962f0c5f8779b49dcb0bc8f6cee651d153993bb16cc3208,0,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__f3f2c54fca56980861b8133b__rankcloak,8efa9ad223008aa941e55973227206424bfc58b96fb9dac0158ddf2229f199d3,1,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__f3f2c54fca56980861b8133b__ordinary_control,b73c24c51ae007c00fcfecb25adce8b3a548d3f306ed021622e8dd898fbe9a34,0,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__a50f9036bf85c3f8d207ef20__rankcloak,3bbc4b019901f67b500f1212b8f45daee7925056269c6f982fc1cd942c45cfd1,1,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__a50f9036bf85c3f8d207ef20__ordinary_control,fd9cf5ce8c0398426738603f97833b512012e9e06af6d28cfcb1e919bb871f59,0,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__7da00419a47a083916ffbe23__rankcloak,3bcb2a821f4760ed076e701e9d0611904ee2e9b3b29e8eeccd1baaf9162b1057,1,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__7da00419a47a083916ffbe23__ordinary_control,92360fe3a7f9693c307dc7d1af342b06629113132a8347d26b693de395dee82c,0,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__7f33c4d40f7ad74229788675__rankcloak,e280ec860c8cb3d8113e89fb1201c8dab440dff56504681a61478d48e864f52e,1,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__7f33c4d40f7ad74229788675__ordinary_control,957e60f7dd1a58f82e930c534094c6818c99f6b7427aeff7b6dca12c36d3dc3b,0,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__9fd5e7a76b7d7a0eb2ed3891__rankcloak,502c82fa3317d878c8c88b23f4b81019f3fb957c9e1a0a29558a6738d2b22033,1,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__9fd5e7a76b7d7a0eb2ed3891__ordinary_control,d5f36562f9b8bf833ccd787c73de5ab44df6c97d365c0560164002b30d4a2e95,0,revision_v1_nonce_96_bit_hex_034,professional_process_email,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__1ff1bded5c2691b212742a8a__rankcloak,3e83a45d7df2ab11181cd640a1566fd6b2cf557f26107292781c8579ced3651d,1,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__1ff1bded5c2691b212742a8a__ordinary_control,9e429268ee13c94ac04b8acb3c981380c21b33207f0813cc1f9e007a2f2381fe,0,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__4b42958794ca5ca5b74d53c8__rankcloak,78c89888f9ab1cab7acf9b12cc27e847457804759e86d3f13c2e91444ab3e587,1,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__4b42958794ca5ca5b74d53c8__ordinary_control,55f82d6c4de9f604597ca2becd7f56a3fd4828d015a242303186e64dbb88ca58,0,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__ef97e795d8822d4cb4767b90__rankcloak,3b987061aeca471a43495260233ff1335ac05ff32fc5b395108282b2ac405eb2,1,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__ef97e795d8822d4cb4767b90__ordinary_control,b126f7ca2039b4fc3e2a896e17beba7e2d0c3126844a1b8ccc158bb50a841c3b,0,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__175341fb2a145bd07ddcbe8c__rankcloak,1f514c726aa27a6346075a983547e2ceb8d45148cb422714947ebd1666f085b2,1,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__175341fb2a145bd07ddcbe8c__ordinary_control,e8435fc7293e8aa827bb04421eff6d87ed919646892717d251b3c07848b8c04f,0,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__f4e4a29133f5d1f9a6c5177b__rankcloak,2251ad3f5ec0e5593f9395135a688789d18a3a0436f08e259cb5d22538135260,1,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__f4e4a29133f5d1f9a6c5177b__ordinary_control,40d21bede21fe87230207678dbf5356cb83a3ba943a6a512e2ab1f10ed90ff59,0,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__b1ce07daaec8caa1f91b9625__rankcloak,2c072e4ff30d496cd18945c690d4273e2cfe697ccf02fbca99b963054d1c996e,1,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__b1ce07daaec8caa1f91b9625__ordinary_control,19d5a5d303cec99b563c81a2fb51b11e3e72e181f97b266a39a111b23e599ac5,0,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__da1233d944eff02e81aba71c__rankcloak,ba14732c5763341919d18ff17c7d221442a6087fda80d73ed6bab4b9e7e9517f,1,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__da1233d944eff02e81aba71c__ordinary_control,6ab6295ee6a43a9d6302a5c5ff45d1827da5485dc0adbe6ada87c8c4bcdd02f8,0,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__2cb8f55b2273e55d4c21f30f__rankcloak,0e635f179aafe1d42e68a727f1e87d90115fdb98199204efcfb167f8c25ae74c,1,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__2cb8f55b2273e55d4c21f30f__ordinary_control,edf80923d23adf76835af687faaa9b6b0ccc16145844fff9108d1996c85cf969,0,revision_v1_nonce_96_bit_hex_035,forum_learning_answer,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__b34df3a2fff72bdb63d2f821__rankcloak,4e2fa0a84bce828a55055543e50fa41c3c12637ade412c3acc365096f5995f50,1,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__b34df3a2fff72bdb63d2f821__ordinary_control,ea4fd5394e5fd9e61bb37bd412eb82127cf0d6f9207de4a0d200d6f6740d8d5d,0,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__772afd2f53a6fad7804d2320__rankcloak,99e6db0a22d816cb037581451ab72dfb07f290532545743725ef5284731d975c,1,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__772afd2f53a6fad7804d2320__ordinary_control,7ed432024967d15358cd4d432653a086ce111bb402780ddd737974c1338e957c,0,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__e742a2fbcc467ff2b112825e__rankcloak,1405c568eb9128d61c632f0bea4f2680ce06f02ea0c23abdb3bfbdfbd09cdd31,1,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__e742a2fbcc467ff2b112825e__ordinary_control,c5c71e358883ba40509abde90f55a325c64a67b89dfc6a240b74526638960711,0,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__fd70ffc823d9da11bf9ebbb9__rankcloak,4516e38176f49861f3017a304033a1e258709ec4fafdca15af79ec25e88a7161,1,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__fd70ffc823d9da11bf9ebbb9__ordinary_control,a0285a07d59981606462728eef909cd956c16079322e426b286610dbfb324be9,0,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__cd850b7e45616f3ccafc40f4__rankcloak,cc1e4242a2d93c0fff52843bd24b87ae08a1b5efc2de422aac2100335fad3c38,1,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__cd850b7e45616f3ccafc40f4__ordinary_control,9fafd8a268bff461bd66ab815c2f1ff6e9fd8bf43effa8ed76c12150e6a9922a,0,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__76a0e5027f25c4e9414e337c__rankcloak,ee5c8dc1f1a5fbf1a7dd7c10ac17674ddf71bd2837a29d01c56392b3a2d0bd8b,1,revision_v1_nonce_96_bit_hex_036,procedure_simple_meal,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic
