split_id,regime,held_out_column,held_out_value,detector_name,requested_kind,implementation_kind,implementation_status,train_rows,test_rows,train_payload_groups,purged_train_rows,decision_threshold,seed,notes,model_state_sha256,model_state_hash_algorithm,model_artifact_set_sha256,implementation_metadata_json,bootstrap_unit,bootstrap_resamples_requested,test_payload_groups,roc_auc,roc_auc_bootstrap_valid,roc_auc_ci_low_95,roc_auc_ci_high_95,pr_auc,pr_auc_bootstrap_valid,pr_auc_ci_low_95,pr_auc_ci_high_95,balanced_accuracy,balanced_accuracy_bootstrap_valid,balanced_accuracy_ci_low_95,balanced_accuracy_ci_high_95,f1,f1_bootstrap_valid,f1_ci_low_95,f1_ci_high_95,sensitivity,sensitivity_bootstrap_valid,sensitivity_ci_low_95,sensitivity_ci_high_95,specificity,specificity_bootstrap_valid,specificity_ci_low_95,specificity_ci_high_95
leave_one_model:mistral_7b_instruct_v0_3_q4_k_m,leave_one_model,model_id,mistral_7b_instruct_v0_3_q4_k_m,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,7920,1320,360,2640,0.5,2733923656,Prespecified detector completed without test-set tuning.,6a597b14d17c048fa584ec19d6ea26d60b8d49f54024068163a00e1bdd0f1638,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""6a597b14d17c048fa584ec19d6ea26d60b8d49f54024068163a00e1bdd0f1638"", ""phase_timings_seconds"": {""evaluation"": 6.1516688330011675, ""initialization_and_preprocessing"": 8.822475274006138, ""total"": 983.8533612230021, ""trained_state_hashing"": 2.3853232030014624, ""training"": 966.49388034}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,120,0.9999793388429752,2000,0.999925955175451,1.0,0.9999794216316327,2000,0.9999267857453261,1.0,0.9757575757575758,2000,0.9666666666666667,0.984,0.9751552795031055,2000,0.9655172413793104,0.983739837398374,0.9515151515151515,2000,0.9333333333333333,0.968,1.0,2000,1.0,1.0
leave_one_model:qwen2_5_7b_instruct_q4_k_m,leave_one_model,model_id,qwen2_5_7b_instruct_q4_k_m,published_textcnn_equivalent,text_cnn,text_cnn,complete,7920,1320,360,2640,0.5,601810036,Prespecified detector completed without test-set tuning.,bb627e850ceb51cc3c24731a23a7a550552c6c7b0911cb78aeaedb703ac05d37,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""49fa0416702367e97de1d4e859498a4f35bee9645fa13240be843a937fdd7142"", ""model_state_sha256"": ""bb627e850ceb51cc3c24731a23a7a550552c6c7b0911cb78aeaedb703ac05d37"", ""phase_timings_seconds"": {""evaluation"": 0.01753388100041775, ""initialization_and_preprocessing"": 1.0758468580024783, ""total"": 7.178822359004698, ""trained_state_hashing"": 0.10451264400035143, ""training"": 5.9809205749988905}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 25912}",payload_group_id,2000,120,0.9626193755739211,2000,0.9514769905330407,0.9732904057270358,0.9636484970582366,2000,0.9536345626368296,0.9735464490237772,0.8977272727272727,2000,0.8777713178294574,0.9170760289634147,0.8974943052391801,2000,0.8769796806966618,0.9172588598177532,0.8954545454545455,2000,0.8637487161930846,0.9265625,0.9,2000,0.8724267962598424,0.92740770609319
leave_one_model:qwen2_5_7b_instruct_q4_k_m,leave_one_model,model_id,qwen2_5_7b_instruct_q4_k_m,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,7920,1320,360,2640,0.5,551012658,Prespecified detector completed without test-set tuning.,f89605c4ae2b1b74a9c0545ad4ee8aaad9d7a7d3355da4eaef2b98d63794bd04,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""f89605c4ae2b1b74a9c0545ad4ee8aaad9d7a7d3355da4eaef2b98d63794bd04"", ""phase_timings_seconds"": {""evaluation"": 6.241515102999983, ""initialization_and_preprocessing"": 8.4724732869945, ""total"": 983.157055853997, ""trained_state_hashing"": 2.3687806020025164, ""training"": 966.0742743110022}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,120,0.999451331496786,2000,0.9988573267161321,0.9998916834442446,0.9994917131695394,2000,0.9989580564695855,0.9998916724643113,0.9734848484848485,2000,0.9625954198473283,0.9834535206480485,0.9727626459143969,2000,0.9611419508326725,0.9831751282518334,0.946969696969697,2000,0.9251908396946565,0.9669070412960971,1.0,2000,1.0,1.0
leave_one_codec:direct_subword_calgacus,leave_one_codec,codec_id,direct_subword_calgacus,published_textcnn_equivalent,text_cnn,text_cnn,complete,9780,720,360,3180,0.5,1779490388,Prespecified detector completed without test-set tuning.,d8193b95ec8ae301ac1c83e4219300f6617ee4ee5a5bb7773908e7bbb2e730a1,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a964219f6e56841b0c23a21ea9fa4f74d225e48c79d5ce03c305dd3d933220e2"", ""model_state_sha256"": ""d8193b95ec8ae301ac1c83e4219300f6617ee4ee5a5bb7773908e7bbb2e730a1"", ""phase_timings_seconds"": {""evaluation"": 0.013059037002676632, ""initialization_and_preprocessing"": 1.353229888001806, ""total"": 9.205331333003414, ""trained_state_hashing"": 0.1302736930010724, ""training"": 7.7087583120010095}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 28058}",payload_group_id,2000,120,0.9846373456790124,2000,0.9780011574074075,0.9901159336419753,0.9844710076657434,2000,0.9775005694164641,0.9900641669977861,0.8958333333333333,2000,0.8736111111111111,0.9180555555555556,0.8872180451127819,2000,0.8615267175572519,0.9125925925925926,0.8194444444444444,2000,0.7805555555555556,0.8611111111111112,0.9722222222222222,2000,0.9555555555555556,0.9888888888888889
leave_one_codec:direct_subword_calgacus,leave_one_codec,codec_id,direct_subword_calgacus,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,9780,720,360,3180,0.5,3777641793,Prespecified detector completed without test-set tuning.,8590fc259536e100b83b7f7a3d821264929427515f95a10ec96d127ed9bc5cf0,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""8590fc259536e100b83b7f7a3d821264929427515f95a10ec96d127ed9bc5cf0"", ""phase_timings_seconds"": {""evaluation"": 3.569410723997862, ""initialization_and_preprocessing"": 10.25551633899886, ""total"": 1209.760393345001, ""trained_state_hashing"": 2.432265571995231, ""training"": 1193.5031864819975}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,120,1.0,2000,1.0,1.0,1.0,2000,0.9999999999999999,1.0,0.9986111111111111,2000,0.9958333333333333,1.0,0.9986091794158554,2000,0.99581589958159,1.0,0.9972222222222222,2000,0.9916666666666667,1.0,1.0,2000,1.0,1.0
leave_one_codec:nonseg_ascii_b16,leave_one_codec,codec_id,nonseg_ascii_b16,published_textcnn_equivalent,text_cnn,text_cnn,complete,9930,720,360,3030,0.5,4082979131,Prespecified detector completed without test-set tuning.,3794ddc7d01341cc25cf34642affa73a824f7dfdbdde4f22395063324368f026,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""2f29e4111e87ecca1eac9342a81f161dceccb137c6adab62baf2d659259dc7b1"", ""model_state_sha256"": ""3794ddc7d01341cc25cf34642affa73a824f7dfdbdde4f22395063324368f026"", ""phase_timings_seconds"": {""evaluation"": 0.010951640004350338, ""initialization_and_preprocessing"": 1.311475458998757, ""total"": 9.165686223997909, ""trained_state_hashing"": 0.10857444599969313, ""training"": 7.734673720995488}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 27249}",payload_group_id,2000,120,0.9986342592592593,2000,0.9972453703703704,0.9995524691358024,0.9986885944199587,2000,0.9974049392043853,0.9995619376624552,0.9805555555555555,2000,0.9694444444444444,0.9902777777777778,0.9805555555555555,2000,0.9694423166202414,0.9902642559109874,0.9805555555555555,2000,0.9666666666666667,0.9944444444444445,0.9805555555555555,2000,0.9666666666666667,0.9944444444444445
leave_one_codec:nonseg_ascii_b16,leave_one_codec,codec_id,nonseg_ascii_b16,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,9930,720,360,3030,0.5,305872758,Prespecified detector completed without test-set tuning.,9a4ad28259f7a91bfb8f32d5a8effa1d13db68e2ee8ddc808fa87984d72c784a,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""9a4ad28259f7a91bfb8f32d5a8effa1d13db68e2ee8ddc808fa87984d72c784a"", ""phase_timings_seconds"": {""evaluation"": 3.3452558139979374, ""initialization_and_preprocessing"": 9.836005425997428, ""total"": 1225.7981089879977, ""trained_state_hashing"": 2.3777854529980686, ""training"": 1210.2390507729942}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,120,0.9990354938271605,2000,0.9981093750000001,0.9996682098765433,0.9990650045217618,2000,0.9981727750807317,0.9996746738764218,0.9277777777777778,2000,0.9083333333333333,0.9458333333333333,0.9221556886227544,2000,0.8990825688073394,0.9427312775330398,0.8555555555555555,2000,0.8166666666666667,0.8916666666666667,1.0,2000,1.0,1.0
leave_one_codec:nonseg_ascii_b8,leave_one_codec,codec_id,nonseg_ascii_b8,published_textcnn_equivalent,text_cnn,text_cnn,complete,10080,720,360,2880,0.5,2362485006,Prespecified detector completed without test-set tuning.,79eae4f58c9c7547751c841eeac7b024e7dde965db21be14955d4ccc8110c58a,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""92fe5a6816cca78dc13db3df85b416c756f51a33aab0f5941057e91dbd40098f"", ""model_state_sha256"": ""79eae4f58c9c7547751c841eeac7b024e7dde965db21be14955d4ccc8110c58a"", ""phase_timings_seconds"": {""evaluation"": 0.012169684996479191, ""initialization_and_preprocessing"": 1.25758670399955, ""total"": 9.060732242003724, ""trained_state_hashing"": 0.106757244997425, ""training"": 7.684209633000137}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 26509}",payload_group_id,2000,120,0.9871141975308642,2000,0.9808088348765431,0.9924851466049383,0.9885502840787758,2000,0.9831714904651211,0.9931630627695971,0.9486111111111111,2000,0.9333333333333333,0.9625,0.948539638386648,2000,0.9324137931034483,0.9625546008598017,0.9472222222222222,2000,0.9221527777777778,0.9722222222222222,0.95,2000,0.9277777777777778,0.9694444444444444
leave_one_codec:nonseg_ascii_b8,leave_one_codec,codec_id,nonseg_ascii_b8,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,10080,720,360,2880,0.5,3747447410,Prespecified detector completed without test-set tuning.,b95d86be4796fc5d94d4cabf026af0e8a54171cbaa9d59b3a8fd51ddb909fb94,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""b95d86be4796fc5d94d4cabf026af0e8a54171cbaa9d59b3a8fd51ddb909fb94"", ""phase_timings_seconds"": {""evaluation"": 3.3798440219979966, ""initialization_and_preprocessing"": 9.76501792599447, ""total"": 1242.5788565259936, ""trained_state_hashing"": 2.3658519570017233, ""training"": 1227.068130890002}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,120,0.9995833333333334,2000,0.9987885802469135,1.0,0.9995772486099515,2000,0.9987579963194159,1.0,0.9611111111111111,2000,0.9444444444444444,0.975,0.9596541786743517,2000,0.9415204678362574,0.9744318181818181,0.925,2000,0.8944444444444445,0.9527777777777777,0.9972222222222222,2000,0.9916666666666667,1.0
leave_one_codec:nonseg_hex_nibble_b16,leave_one_codec,codec_id,nonseg_hex_nibble_b16,published_textcnn_equivalent,text_cnn,text_cnn,complete,11880,360,420,2520,0.5,3657163723,Prespecified detector completed without test-set tuning.,a0c8d7b2c4c918757bd0691991fa8e6f12d5561bc67aeac0017088403c312bd4,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""a0c8d7b2c4c918757bd0691991fa8e6f12d5561bc67aeac0017088403c312bd4"", ""phase_timings_seconds"": {""evaluation"": 0.005330441999831237, ""initialization_and_preprocessing"": 1.5493385899972054, ""total"": 11.2573650359991, ""trained_state_hashing"": 0.12606366699765204, ""training"": 9.576622068998404}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,60,0.9946913580246913,2000,0.9898449074074074,0.9980555555555556,0.9947893550343505,2000,0.9898728769176375,0.9981677406114953,0.9638888888888889,2000,0.9416666666666667,0.9805555555555556,0.9635854341736695,2000,0.9415041782729804,0.9805013927576602,0.9555555555555556,2000,0.9222222222222223,0.9833333333333333,0.9722222222222222,2000,0.95,0.9944444444444445
