plan_id,pairing_unit_id,model_id,base_model,model_revision,quantization,population,label,payload_name,payload_class,payload_split,representation_name,codec_id,reference_q4_pair_id,reference_q4_row_id,prompt_template_id,target_token_count,generated_token_count,sampling_seed,saved_id_exact_payload_recovery,visible_text_exact_payload_recovery,mean_entropy_bits,mean_observed_rank,mean_token_surprisal_nats,mean_rank_pressure_log_probability_gap_nats,tail_rank_frequency_gt_100,text_sha256,execution_seconds,gpu_memory_peak_mib,new_generation_performed,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity
quantization_trial__d07fdfc4d0c6c16c46525bff,quantization_pair__ebed738d7671ae141b238824,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_uuid_v4_007,uuid_v4,train,ascii_b16,nonseg_ascii_b16,detector_pair__28d4d2d4c7e8b172e9c1caa4,detector_pair__28d4d2d4c7e8b172e9c1caa4__rankcloak,casual_weekend_chat,72,72,7346935315336556056,True,True,2.690831978205603,5.319444444444445,4.134820157394523,3.4116585784488254,0.0,914ece809125a41ebe9ad87e48ce3046aa615a90821b17d52c730b8a971605b7,14.977395112015074,7753,True,64,5,356,70.90862500000003,6.5488750000000024,7.888124999999999,0.84375,0.0,0.0,1,0,2,0.059948067864795965
quantization_trial__3b1b833385d21ebd9cd2d3ba,quantization_pair__ec1fc3f7a04bf37d8b08903a,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_chacha20_poly1305_base64_018,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__64b15554afd3067167cecacd,detector_pair__64b15554afd3067167cecacd__rankcloak,professional_schedule_note,171,171,5041416604762523061,True,,2.5004231920786943,4.461988304093567,3.6554695029882103,2.9612815533465113,0.0,11d7b9eee7522f20aeeb29021ed8a04462a0862ca7649f1afe8e7475a69843d4,6.633976830999018,4757,False,133,8,763,70.375662593985,7.573449248120301,7.44270676691729,0.5488721804511278,0.06818181818181823,0.007633587786259555,1,0,4,0.07152382438615656
quantization_trial__271aa4226b7e91abc037521b,quantization_pair__ec1fc3f7a04bf37d8b08903a,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_chacha20_poly1305_base64_018,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__64b15554afd3067167cecacd,detector_pair__64b15554afd3067167cecacd__rankcloak,professional_schedule_note,171,171,5041416604762523061,True,True,2.704392040461679,4.461988304093567,3.6906908355064325,2.894304677059776,0.0,1678feaeb37e38e3d142338a2e0fed5ab9eeb067dbf924958c8ca2ca356507dc,31.64248090799083,7753,True,120,7,784,47.73000000000002,10.860714285714288,12.657333333333334,0.7666666666666667,0.008403361344537785,0.0,1,0,23,0.059903569307088116
quantization_trial__85d684f3ca74ee5a5deb0aa2,quantization_pair__ec89eb8686a232df4e71d209,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_chacha20_poly1305_base64_044,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,detector_pair__c959828ce9005432706a41fe,detector_pair__c959828ce9005432706a41fe__ordinary_control,procedure_garden_task,171,171,2625846298363652583,,,1.0791102884733093,1.2748538011695907,0.4828845132351016,0.148289055852165,0.0,8527e40e1158a9d74739dd466362907063ef821bc828895b3cb7f76f9e4383cd,6.745842467003968,4757,False,130,12,769,71.54224358974359,5.97192307692308,8.19907692307692,0.6076923076923076,0.06976744186046513,0.0234375,1,0,1,0.06038203093456452
quantization_trial__721c502dfecacd504374ffdb,quantization_pair__ec89eb8686a232df4e71d209,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_chacha20_poly1305_base64_044,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,detector_pair__c959828ce9005432706a41fe,detector_pair__c959828ce9005432706a41fe__ordinary_control,procedure_garden_task,171,171,2625846298363652583,,,1.2393258351471965,1.2748538011695907,0.5549395299708648,0.14804527773494608,0.0,75b28b695cdec5e8cb24d80c6901dfac4e77ba7fd21fac979486372bfc40b018,17.872214550006902,7753,True,134,12,762,78.70232587064676,5.056044776119407,7.087761194029849,0.6343283582089553,0.09022556390977443,0.022727272727272707,1,0,1,0.03927381068040803
quantization_trial__e24e347a7915027c126cae54,quantization_pair__ec941ea97eeb26a483216754,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_chacha20_poly1305_base64_040,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,detector_pair__71b840c4bbf42a7fe2a2d0fd,detector_pair__71b840c4bbf42a7fe2a2d0fd__ordinary_control,explain_everyday_system,171,171,13765098022922488679,,,1.404024289458929,1.5380116959064327,0.7275546340621883,0.26397235491122417,0.0,6dc4fdf0566ca02077c156e69b6ec57e8f7f6850b4da5f70ac85b32df98ec231,6.727180443995167,4757,False,150,6,939,29.180000000000007,15.400000000000002,13.160800000000002,0.54,0.11409395973154357,0.04054054054054057,1,0,1,0.0921683479408502
quantization_trial__15449e64aad28e7ab90858cc,quantization_pair__ec941ea97eeb26a483216754,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_chacha20_poly1305_base64_040,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,detector_pair__71b840c4bbf42a7fe2a2d0fd,detector_pair__71b840c4bbf42a7fe2a2d0fd__ordinary_control,explain_everyday_system,171,171,13765098022922488679,,,1.394415647254437,1.4152046783625731,0.6117201411752069,0.1707924179166381,0.0,281c4a77ae306914d5ebd23493c44ace07cded5aa08069c907ceaf1429216968,17.89295229400159,7753,True,127,10,940,22.74607480314964,13.241740157480315,16.917795275590546,0.6377952755905512,0.06349206349206349,0.008000000000000007,2,0,1,0.08815582151140547
quantization_trial__9bdca89d3eaea716b06e8176,quantization_pair__ec993c18d8b144612d020698,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_sha256_hex_025,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__5f9647d56a436e9cbc058944,detector_pair__5f9647d56a436e9cbc058944__rankcloak,forum_learning_answer,128,128,11323319880178011649,True,,2.6089848020217703,5.265625,4.192253486329355,3.403146080672741,0.0,51fdf7cdffd37441d4e94479157a43187ed910a2c63937ba070af5372a70bdc2,5.1279651040094905,4757,False,115,6,731,43.19300724637682,11.99630434782609,13.487304347826086,0.8260869565217391,0.00877192982456143,0.0,1,0,1,0.03456474803712915
quantization_trial__29bd652393968c0f92ad465d,quantization_pair__ec993c18d8b144612d020698,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_sha256_hex_025,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__5f9647d56a436e9cbc058944,detector_pair__5f9647d56a436e9cbc058944__rankcloak,forum_learning_answer,128,128,11323319880178011649,True,True,3.169724625210928,5.265625,4.2522329676242645,3.3319357335567474,0.0,c704a1df0f41ecd32b3afbb8096e1af8d7af5be7e0dcecef0ca61468f7f23787,24.549436209985288,7753,True,100,8,591,78.2455,5.451000000000004,7.6451999999999956,0.79,0.02020202020202022,0.0,1,0,12,0.024900649912662488
quantization_trial__d59c9af3fe9faf29a6a79c12,quantization_pair__ecc5679222677380516a42f6,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_aes256_gcm_base64_002,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,detector_pair__a57ebcd55285a17384654a94,detector_pair__a57ebcd55285a17384654a94__rankcloak,forum_practical_answer,128,128,614312602770893778,True,,3.8725451016345325,7.3125,4.600870678073128,3.634511660784483,0.0,76a8df3b7513f8d1703e721c8dce040e1044922727cf61bad101f6034a5452db,5.1371008819987765,4757,False,82,6,516,68.12674796747969,7.15219512195122,11.434146341463414,0.8902439024390244,0.012345679012345734,0.0,1,0,4,0.05261299830126147
quantization_trial__bddd52dd6373e9ca60282001,quantization_pair__ecc5679222677380516a42f6,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_aes256_gcm_base64_002,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,detector_pair__a57ebcd55285a17384654a94,detector_pair__a57ebcd55285a17384654a94__rankcloak,forum_practical_answer,128,128,614312602770893778,True,False,3.048909973490419,7.3125,4.4181570313337275,3.5492784306406975,0.0,160402cb4f0f5a312fb69d22c5002cabcd01b98414a954ec9506d2488c6ac9fa,24.659262589993887,7753,True,113,3,657,42.07766961651919,16.747787610619472,10.784778761061943,0.7522123893805309,0.008928571428571397,0.0,1,0,5,0.05995924408870971
quantization_trial__bcba7d5aef175ae784c9a6bc,quantization_pair__ecfb20d7e6347d7d80dc232f,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_aes256_gcm_base64_046,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,detector_pair__3eaec9e2ea5e020a12cfd9d6,detector_pair__3eaec9e2ea5e020a12cfd9d6__rankcloak,narrative_local_walk,128,128,1841435972367885639,True,,2.7482301822729696,7.0234375,5.0694471737226525,4.3142393454909325,0.0,f8809b28a22e1c7408d955db44f73e2ebd59b68fdb37a87fa4ce59f2b5bb4fe2,5.16567159499391,4757,False,107,6,629,70.13603582554519,7.907056074766356,9.961869158878507,0.8317757009345794,0.0,0.0,1,0,1,0.11102662944894554
quantization_trial__15854a44dacf846cc57bffd5,quantization_pair__ecfb20d7e6347d7d80dc232f,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_aes256_gcm_base64_046,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,detector_pair__3eaec9e2ea5e020a12cfd9d6,detector_pair__3eaec9e2ea5e020a12cfd9d6__rankcloak,narrative_local_walk,128,128,1841435972367885639,True,True,4.11706917936487,7.0234375,4.279896683918652,3.2133772261440754,0.0,74c9b44d11805891d16c5348a9d6868bfbccf2c9ed76edc3922914024f9af33a,24.501228450011695,7753,True,116,5,597,70.97320689655173,9.123517241379314,6.84965517241379,0.6293103448275862,0.034782608695652195,0.0,2,0,2,0.09669926580871524
quantization_trial__434011d7718716741eeca1d7,quantization_pair__ed081c4aabf9da0d4fdf1086,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_033,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__d38466573d1f94537898a99b,detector_pair__d38466573d1f94537898a99b__ordinary_control,explain_everyday_system,171,171,4467047564856299172,,,1.24471694939539,1.263157894736842,0.5458643364050626,0.14558146292703195,0.0,989b7a202dcf89cc13e5f3e1af626dd23123cf87b16a0850a635b0af07161063,6.784137189009925,4757,False,137,8,898,33.22100821167885,12.879990875912412,13.373722627737227,0.5912408759124088,0.08088235294117652,0.0,1,0,1,0.09050166399360225
quantization_trial__8e55b07c0b3358399d7e4133,quantization_pair__ed081c4aabf9da0d4fdf1086,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_033,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__d38466573d1f94537898a99b,detector_pair__d38466573d1f94537898a99b__ordinary_control,explain_everyday_system,171,171,4467047564856299172,,,1.3997811059193417,1.4619883040935673,0.6616737238901922,0.21464488380833677,0.0,fff28daa5fc9e6a30bf216e184a23f91af1837729f9436c84deced9295a7f218,17.801998748007463,7753,True,137,10,864,42.87256569343069,10.68292700729927,11.010218978102191,0.5401459854014599,0.08823529411764708,0.014814814814814836,1,0,1,0.107117767131302
quantization_trial__2cbececba6748a22f0b54f16,quantization_pair__ed0e8d5a8b2e990c99d8858a,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_nonce_96_bit_hex_031,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__a23c2cb5b8f9fea4b04cbf53,detector_pair__a23c2cb5b8f9fea4b04cbf53__rankcloak,narrative_learning_moment,64,64,13374722150679289477,True,,2.3170308405012223,3.859375,3.6718029964867362,3.027908742427826,0.0,986187ec8c1dd43652e14aa8ab43bd6b3ff0127468b600e09dfcf1adb366583a,2.847335607992136,4757,False,49,3,268,74.57911564625854,6.914693877551024,7.227755102040813,0.7755102040816326,0.0,0.0,1,0,2,0.0
quantization_trial__a0b1ec440f1bf06e2412ed66,quantization_pair__ed0e8d5a8b2e990c99d8858a,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_nonce_96_bit_hex_031,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__a23c2cb5b8f9fea4b04cbf53,detector_pair__a23c2cb5b8f9fea4b04cbf53__rankcloak,narrative_learning_moment,64,64,13374722150679289477,True,True,3.3114548621340743,3.859375,3.4671017226672918,2.600054904818535,0.0,9cff25fb739f2110db0944194517dfb7026fef317f3b4616df5565b9ee1e3bae,13.468252758000745,7753,True,53,3,327,38.85805031446543,12.228301886792455,12.257358490566038,0.8867924528301887,0.0,0.0,1,0,1,0.03633217116874694
quantization_trial__4fd0de6375deee7bc063e875,quantization_pair__ed3ea444d11f460dc129a4c2,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_token_128_bit_hex_036,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__8b4dddbe9d31f2d5d23518a6,detector_pair__8b4dddbe9d31f2d5d23518a6__ordinary_control,narrative_local_walk,86,86,9344126731402515829,,,1.512401527317754,1.430232558139535,0.6864630554439007,0.22795399954152662,0.0,442393e3f93c650285628b328118d08948d5167f438859db2b9d0cda86fd3098,3.63346700600232,4757,False,75,4,419,67.10775000000001,8.557166666666667,8.80693333333333,0.7333333333333333,0.04054054054054057,0.0273972602739726,1,0,1,0.09550874064186479
quantization_trial__305cf35df195a837a5e197da,quantization_pair__ed3ea444d11f460dc129a4c2,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_token_128_bit_hex_036,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__8b4dddbe9d31f2d5d23518a6,detector_pair__8b4dddbe9d31f2d5d23518a6__ordinary_control,narrative_local_walk,86,86,9344126731402515829,,,1.5961046248214596,1.4651162790697674,0.7247052503811359,0.25749754351238874,0.0,507b52afdf4c0b6e417eb70be0e0ddb16d6f08f2b3d0abcef23af407cb064f2c,9.500135327980388,7753,True,77,4,447,58.748198051948066,9.847370129870132,10.305974025974027,0.7532467532467533,0.0,0.0,1,0,1,0.10851176394460674
quantization_trial__77ce06aa0debf8b3a873717d,quantization_pair__ed60abb24f85539df2231a7f,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_aes256_gcm_base64_053,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,detector_pair__0e5c4cf56de88a1caea270d8,detector_pair__0e5c4cf56de88a1caea270d8__ordinary_control,explain_biological_process,128,128,16540023061166912535,,,0.9514486205377497,1.296875,0.45856086014611525,0.17204438149929047,0.0,b4b13799ce241f21a26241e46c32d8fdd263eb5747c0b8a098356b527010a3be,5.24353281299409,4757,False,98,6,639,40.91176870748302,11.610612244897961,13.767755102040812,0.6938775510204082,0.030927835051546393,0.0,1,0,1,0.11966543772010685
quantization_trial__0766755e7e33226d4703b003,quantization_pair__ed60abb24f85539df2231a7f,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_aes256_gcm_base64_053,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,detector_pair__0e5c4cf56de88a1caea270d8,detector_pair__0e5c4cf56de88a1caea270d8__ordinary_control,explain_biological_process,128,128,16540023061166912535,,,1.0950690452340488,1.375,0.5942640444370256,0.24221016466617584,0.0,0add881997a6720667bcaeeb3cd8a99ec01e8df8651e2c7ecf1e4a941f222a4f,13.673721068014856,7753,True,109,7,660,59.86119266055047,8.77826998689384,11.105688073394496,0.5321100917431193,0.10185185185185186,0.028037383177570097,1,0,1,0.20436861563586756
quantization_trial__436331718bf7cd1deca6b2cc,quantization_pair__ed698e7e5febab67727b0a97,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_chacha20_poly1305_base64_036,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,detector_pair__7fa1db016d2b99349fd27b66,detector_pair__7fa1db016d2b99349fd27b66__rankcloak,professional_schedule_note,171,171,16218901690805682184,True,,2.839942598540838,4.380116959064328,3.701441868178104,2.9245077685305945,0.0,b7b37482557880c248dd17913306e5163d330fbfb5c59ee2314699c3c15bf0b2,6.653594073999557,4757,False,138,4,788,46.75663043478262,15.308478260869567,9.162898550724634,0.6811594202898551,0.014598540145985384,0.0,1,0,9,0.06698000146103034
quantization_trial__b24e1c83e913d985586eedcd,quantization_pair__ed698e7e5febab67727b0a97,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_chacha20_poly1305_base64_036,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,detector_pair__7fa1db016d2b99349fd27b66,detector_pair__7fa1db016d2b99349fd27b66__rankcloak,professional_schedule_note,171,171,16218901690805682184,True,True,2.37873767518601,4.380116959064328,3.8823586289961733,3.215969754938494,0.0,55c3912dc264fbc9c0d6f9acb77ea91d6f3d8f76a06f686233e313cc8aa9caf9,31.601578257977962,7753,True,128,7,748,61.375000000000014,9.241428571428575,9.225000000000001,0.7734375,0.015748031496062964,0.0,1,0,2,0.05252401437212612
quantization_trial__62f9a952862e93c944e40a91,quantization_pair__ed7d79efa1991415620e4a9e,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__fca074976e2cd6da0931bbdf,detector_pair__fca074976e2cd6da0931bbdf__ordinary_control,professional_process_email,171,171,1718610140677394892,,,1.3660237453494413,1.4210526315789473,0.6331903422580178,0.19288498058653714,0.0,095293b6a3a916031d1071767414b228a70fe459045d424f2520872e3736bacf,6.756811742001446,4757,False,142,14,939,44.617464788732434,9.55585513078471,12.917746478873237,0.6408450704225352,0.07092198581560283,0.021428571428571463,1,0,2,0.052695230894690276
quantization_trial__52a31840f74189efd371e612,quantization_pair__ed7d79efa1991415620e4a9e,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__fca074976e2cd6da0931bbdf,detector_pair__fca074976e2cd6da0931bbdf__ordinary_control,professional_process_email,171,171,1718610140677394892,,,1.2946938747132954,1.3801169590643274,0.6421051493202379,0.2373536539356611,0.0,ad9b4d0725e5034dc7fcac7c3a6280d78491274744aedff126369f1c58593209,17.90347224098514,7753,True,147,12,937,55.70329081632653,8.533078231292517,12.263673469387754,0.673469387755102,0.04109589041095896,0.006896551724137945,1,0,1,0.06450629888545899
quantization_trial__d6f0c92ca1ef62319f855784,quantization_pair__ed8225d0b52b2b89a933dbed,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__d724ea519c2d31705429ddbe,detector_pair__d724ea519c2d31705429ddbe__rankcloak,narrative_local_walk,235,235,15918680804413168370,True,,3.8097083964394014,4.378723404255319,3.4737192689587504,2.416639072337049,0.0,5e61e10b043addf5b9c639ba8486d76d48143534558c6e9ac790172560397837,9.098925936006708,4757,False,197,10,1126,58.865895939086315,9.942746192893402,9.500710659898477,0.6751269035532995,0.005102040816326481,0.0,2,0,2,0.09603718804432518
quantization_trial__15acf3b18b6408d2f0c4498a,quantization_pair__ed8225d0b52b2b89a933dbed,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__d724ea519c2d31705429ddbe,detector_pair__d724ea519c2d31705429ddbe__rankcloak,narrative_local_walk,235,235,15918680804413168370,True,True,4.018240347822648,4.378723404255319,3.691712202433448,2.612375316214054,0.0,f6e03988eacb43594b4d270e5cbee26950e66fe9e7fea30096459340199dd663,43.13822953897761,7753,True,198,7,1130,59.770454545454555,11.949509379509383,9.96989898989899,0.7070707070707071,0.02030456852791873,0.0,1,0,3,0.09180973003559313
quantization_trial__75e9136886d84d9d6a056e1d,quantization_pair__edabed9e7f137c5b9663ff52,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_ed25519_signature_base64_017,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__05486b1baeae45395375690e,detector_pair__05486b1baeae45395375690e__ordinary_control,professional_schedule_note,235,235,14715222922606003826,,,1.1129220531619424,1.3191489361702127,0.5144499107923283,0.16948238940949137,0.0,d0bded3044e5062dfbea9215f04aeab4d876424c0a9bc591b80f84d87fd7171f,8.999669156008167,4757,False,185,12,1127,60.40005630630631,8.664662162162163,9.93189189189189,0.6108108108108108,0.06521739130434778,0.016393442622950838,1,0,5,0.06953891023950948
quantization_trial__cd402b8aa7cecf0d9a3bc8fa,quantization_pair__edabed9e7f137c5b9663ff52,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_ed25519_signature_base64_017,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__05486b1baeae45395375690e,detector_pair__05486b1baeae45395375690e__ordinary_control,professional_schedule_note,235,235,14715222922606003826,,,0.943793912856268,1.1872340425531915,0.43686246882047486,0.1352156050661777,0.0,b4d9dbdf4d07ae96c1eb6cab7b0764b3482bf1cab2be99923d8f984e6d5e4242,23.888087889004964,7753,True,189,18,1182,54.72988095238097,8.234100529100527,10.563174603174602,0.6031746031746031,0.058510638297872286,0.010695187165775444,1,0,1,0.09185004428908189
quantization_trial__4d4dc1bd313a28702a207b40,quantization_pair__edd7c337cdbcf6cfd4d51b44,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_039,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__2dc5f5c2cd8efdfe9bc43712,detector_pair__2dc5f5c2cd8efdfe9bc43712__ordinary_control,explain_biological_process,128,128,12119664877673794538,,,0.8417571315163987,1.1796875,0.3852128877609999,0.11839526891708374,0.0,4a4a019ce65082183a3abefc992fe62fb9c95e964bccee2e2811fd2ff903f13c,5.209523849000107,4757,False,87,6,603,37.50370689655173,11.630517241379316,14.532413793103444,0.7011494252873564,0.023255813953488413,0.0,1,0,1,0.11578274579968692
quantization_trial__8bead483f8d5a75a0fa69f2f,quantization_pair__edd7c337cdbcf6cfd4d51b44,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_039,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,detector_pair__2dc5f5c2cd8efdfe9bc43712,detector_pair__2dc5f5c2cd8efdfe9bc43712__ordinary_control,explain_biological_process,128,128,12119664877673794538,,,0.8087708766838919,1.1796875,0.3744968638856211,0.10760471224784851,0.0,fd76b2bd9d2358c74bbe57bffbd69e6e34d28d277ffe74e2eafa938f08fde52a,13.71888371600653,7753,True,92,10,619,45.768739130434795,9.161043478260872,12.299999999999994,0.6956521739130435,0.01098901098901095,0.0,1,0,1,0.14275096054653627
quantization_trial__ad6e8d042786a893acbd56af,quantization_pair__ee333d3ce3fa87e472dc8786,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_uuid_v4_051,uuid_v4,test,ascii_b8,nonseg_ascii_b8,detector_pair__9bea07f8b725d1fce44256c9,detector_pair__9bea07f8b725d1fce44256c9__rankcloak,forum_purchase_advice,96,96,7624511980078240309,True,,2.8576747151554227,3.9270833333333335,3.3601352277686884,2.5310785373051963,0.0,1a83081c7630a44933384a5b17fda4df0b325631a605f94877029e93642e3338,3.9365965769975446,4757,False,68,5,391,69.86335294117649,6.893411764705885,7.53235294117647,0.7205882352941176,0.04477611940298509,0.0,1,0,3,0.007234683354622671
quantization_trial__3bc42264cca9ff075d1f5a81,quantization_pair__ee333d3ce3fa87e472dc8786,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_uuid_v4_051,uuid_v4,test,ascii_b8,nonseg_ascii_b8,detector_pair__9bea07f8b725d1fce44256c9,detector_pair__9bea07f8b725d1fce44256c9__rankcloak,forum_purchase_advice,96,96,7624511980078240309,True,True,2.394309557230459,3.9270833333333335,3.3528027566028906,2.604049106438955,0.0,d32d228f302c48d149c2c0b83a06875a351f5620431d9108794caa52e78b4527,18.760314099985408,7753,True,84,3,542,35.400714285714315,15.277619047619051,14.08285714285714,0.7857142857142857,0.03614457831325302,0.012195121951219523,1,0,3,0.02029805166431724
