pairing_unit_id,payload_name,payload_class,payload_split,representation_name,codec_id,prompt_template_id,target_token_count,q4_saved_id_exact_payload_recovery,q8_saved_id_exact_payload_recovery,q4_visible_text_exact_payload_recovery,q8_visible_text_exact_payload_recovery,visible_recovery_q8_minus_q4,both_visible_recover,q4_only_visible_recover,q8_only_visible_recover,neither_visible_recovers,q4_visible_full_token_ids_match,q8_visible_full_token_ids_match,q4_model_rank_replay_performed,q4_retokenized_token_count,q8_retokenized_token_count
quantization_pair__c8f18873aa8f7c819d27d74e,revision_v1_token_128_bit_hex_026,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,64,True,True,False,True,1,False,False,True,False,False,True,True,63,64
quantization_pair__c8ffaa81fc07a73809dc92fe,revision_v1_chacha20_poly1305_base64_056,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,procedure_home_task,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__c9c6e1e5e54aae56d5b57813,revision_v1_aes256_gcm_base64_000,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__ca0be41e8e316d3e207c827a,revision_v1_uuid_v4_057,uuid_v4,test,ascii_b8,nonseg_ascii_b8,forum_learning_answer,96,True,True,False,False,0,False,False,False,True,False,False,True,95,94
quantization_pair__ca59b5d459964dc13175ec0f,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__cad4bc31d0ccb6d9c1eb68cc,revision_v1_chacha20_poly1305_base64_053,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__cadf6af05a2ad556622b7db0,revision_v1_nonce_96_bit_hex_055,nonce_96_bit_hex,test,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__cb0bcc4e2d1f854bf27224b2,revision_v1_nonce_96_bit_hex_043,nonce_96_bit_hex,validation,ascii_b8,nonseg_ascii_b8,narrative_local_walk,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__cb4f5a3c42d6e23dc87812be,revision_v1_uuid_v4_040,uuid_v4,validation,ascii_b16,nonseg_ascii_b16,procedure_garden_task,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__cb85989519be78f3c97e3f19,revision_v1_nonce_96_bit_hex_017,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,forum_learning_answer,64,True,True,True,False,-1,False,True,False,False,True,False,False,64,62
quantization_pair__cc7d3e59a45b93ac4a0948fc,revision_v1_chacha20_poly1305_base64_011,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__cca0e7fbd4277595ae0f905f,revision_v1_uuid_v4_055,uuid_v4,test,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,96,True,True,False,True,1,False,False,True,False,False,True,True,96,96
quantization_pair__cd4a8b5d608c8af2c061d61e,revision_v1_hmac_sha256_hex_043,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__cd74cef272f25f8b1f13f8a3,revision_v1_uuid_v4_034,uuid_v4,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,96,True,True,False,True,1,False,False,True,False,False,True,True,96,96
quantization_pair__cd8499056f70fa7afbb8e17d,revision_v1_token_128_bit_hex_030,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__cd93dec2279c029a457d637e,revision_v1_sha256_hex_010,sha256_hex,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,171,True,True,False,True,1,False,False,True,False,False,True,True,171,171
quantization_pair__cd995521aa69373d9ed2782a,revision_v1_sha256_hex_020,sha256_hex,train,ascii_b16,nonseg_ascii_b16,procedure_home_task,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__cdb1d345709b2d71ffd6e140,revision_v1_aes256_gcm_base64_018,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__ce32f50e8b8d382f29b4e7b5,revision_v1_hmac_sha256_hex_013,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,procedure_home_task,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__ce6b84c6d42b756cf7c28ac3,revision_v1_hmac_sha256_hex_022,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__cefd08ffb02bf4886f77a6cc,revision_v1_sha256_hex_027,sha256_hex,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,171
quantization_pair__cf349414c0ecf7ad52ac9c6b,revision_v1_uuid_v4_013,uuid_v4,train,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__cf55bd222f6d48a66174c535,revision_v1_ed25519_signature_base64_008,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,235,True,True,False,True,1,False,False,True,False,False,True,True,235,235
quantization_pair__cf7198733a89eeab23cc5292,revision_v1_aes256_gcm_base64_026,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__d0251f004f55ce5da866e7d8,revision_v1_aes256_gcm_base64_025,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,professional_schedule_note,171,True,True,False,True,1,False,False,True,False,False,True,True,171,171
quantization_pair__d059fcb32277af6f98708fea,revision_v1_token_128_bit_hex_016,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__d06a487f2d7a866afca89c03,revision_v1_sha256_hex_026,sha256_hex,train,ascii_b16,nonseg_ascii_b16,procedure_garden_task,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__d07a40fbae2e1046cda40866,revision_v1_token_128_bit_hex_021,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,professional_schedule_note,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__d07d951f2986fbf74b5b1175,revision_v1_uuid_v4_000,uuid_v4,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__d0f15d9f541bd69d1177d71b,revision_v1_token_128_bit_hex_040,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__d123cd7ae24f4a53edf30133,revision_v1_sha256_hex_013,sha256_hex,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__d1303b8df97d3e61eb1f93c6,revision_v1_aes256_gcm_base64_059,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,127
quantization_pair__d14433dec7a6180295463e87,revision_v1_chacha20_poly1305_base64_042,chacha20_poly1305_base64,validation,ascii_b16,nonseg_ascii_b16,professional_process_email,128,True,True,False,True,1,False,False,True,False,False,True,True,126,128
quantization_pair__d144a190bf390b39e8dfd8f9,revision_v1_ed25519_signature_base64_052,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,176,True,True,True,True,0,True,False,False,False,True,True,False,176,176
quantization_pair__d1ff6a3f1cb90da9431a2cea,revision_v1_uuid_v4_012,uuid_v4,train,ascii_b8,nonseg_ascii_b8,explain_everyday_system,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__d237b479bf455d4d283ed0e0,revision_v1_aes256_gcm_base64_032,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,forum_learning_answer,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__d267b34fd2d6967fca81c785,revision_v1_aes256_gcm_base64_033,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,procedure_garden_task,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__d28ef4e7664c310179762323,revision_v1_sha256_hex_018,sha256_hex,train,ascii_b16,nonseg_ascii_b16,professional_schedule_note,128,True,True,False,True,1,False,False,True,False,False,True,True,129,128
quantization_pair__d2f0d5712365f56cb1294671,revision_v1_hmac_sha256_hex_038,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,171,True,True,False,True,1,False,False,True,False,False,True,True,170,171
quantization_pair__d30a9f9faa468d9347f5cce6,revision_v1_token_128_bit_hex_047,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,procedure_garden_task,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__d3357bb71ebf11c2d1945257,revision_v1_token_128_bit_hex_006,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__d33cf29c8f39ba75ba6f8cb0,revision_v1_nonce_96_bit_hex_038,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__d35ea58c87aa8ba46f13dc7a,revision_v1_hmac_sha256_hex_051,hmac_sha256_hex,test,ascii_b16,nonseg_ascii_b16,explain_everyday_system,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__d3686e0919528dff9d60d33a,revision_v1_sha256_hex_041,sha256_hex,validation,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__d39a343ff260b2bf6a4616ae,revision_v1_uuid_v4_059,uuid_v4,test,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__d3aaf1a8356cca0293fb1df7,revision_v1_chacha20_poly1305_base64_015,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,128,True,True,False,True,1,False,False,True,False,False,True,True,128,128
quantization_pair__d3c924f395a24938d8fe9a56,revision_v1_sha256_hex_059,sha256_hex,test,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__d4023b09c49278cea4d40c87,revision_v1_hmac_sha256_hex_050,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,narrative_local_walk,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__d41701b88db0976dee3a30b4,revision_v1_hmac_sha256_hex_032,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,narrative_local_walk,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__d45fa7141050018458d66442,revision_v1_nonce_96_bit_hex_015,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__d466db37bf48b23b034581ec,revision_v1_hmac_sha256_hex_016,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,128
quantization_pair__d4de84589ca2405efe74b1cd,revision_v1_hmac_sha256_hex_036,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,forum_learning_answer,171,True,True,False,True,1,False,False,True,False,False,True,True,170,171
quantization_pair__d4ff56e0f81fd5c649541b95,revision_v1_chacha20_poly1305_base64_055,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,forum_purchase_advice,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,170
quantization_pair__d5642c3c226acadf35c1d7a1,revision_v1_chacha20_poly1305_base64_035,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__d56b49f3fc0e6b6cb8a726be,revision_v1_uuid_v4_005,uuid_v4,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__d58a8220d6ab61a713be9d33,revision_v1_token_128_bit_hex_014,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__d5a47fa5b78c275478a08225,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,procedure_garden_task,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,170
quantization_pair__d643c1209e01dad6869df6a6,revision_v1_ed25519_signature_base64_056,ed25519_signature_base64,test,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__d6c65a5b98b917954b4aeda3,revision_v1_sha256_hex_019,sha256_hex,train,ascii_b8,nonseg_ascii_b8,forum_purchase_advice,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__d74a94990cb31d28c929c120,revision_v1_uuid_v4_001,uuid_v4,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__d761886fb9172b5ff504806f,revision_v1_sha256_hex_038,sha256_hex,validation,ascii_b16,nonseg_ascii_b16,procedure_home_task,128,True,True,False,True,1,False,False,True,False,False,True,True,126,128
quantization_pair__d8242a7ac4d470632595580a,revision_v1_nonce_96_bit_hex_054,nonce_96_bit_hex,test,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__d8d034bbb151577d69a79250,revision_v1_ed25519_signature_base64_043,ed25519_signature_base64,validation,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,235,True,True,False,True,1,False,False,True,False,False,True,True,234,235
quantization_pair__d9056148cf4c9cf1b46fbedb,revision_v1_sha256_hex_035,sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__d910cbee409eac20fad485c3,revision_v1_nonce_96_bit_hex_013,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__d927fb39e5a45ec93d5177e9,revision_v1_hmac_sha256_hex_020,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,171
quantization_pair__d943492295201ac61e2c2b16,revision_v1_token_128_bit_hex_041,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,procedure_home_task,86,True,True,True,False,-1,False,True,False,False,True,False,False,86,86
quantization_pair__d9cac58176bcbae481ee0cc3,revision_v1_ed25519_signature_base64_042,ed25519_signature_base64,validation,ascii_b16,nonseg_ascii_b16,forum_practical_answer,176,True,True,True,True,0,True,False,False,False,True,True,False,176,176
quantization_pair__da0c7a0706ce9302dd54b6f0,revision_v1_hmac_sha256_hex_042,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,forum_practical_answer,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__da62bee8059db04b717e8cb8,revision_v1_chacha20_poly1305_base64_027,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__da7e90c3a7ae2e9a1a8ebcdb,revision_v1_hmac_sha256_hex_002,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,171,True,True,False,True,1,False,False,True,False,False,True,True,168,171
quantization_pair__da966dbe40455ac9db911d2c,revision_v1_chacha20_poly1305_base64_014,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__dae43f6744761e83a54b6d21,revision_v1_hmac_sha256_hex_024,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__db43699a0d2d10dce37cccf2,revision_v1_hmac_sha256_hex_059,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,professional_process_email,171,True,True,False,False,0,False,False,False,True,False,False,True,170,170
quantization_pair__db75a5d03a06276c3f9a39ae,revision_v1_token_128_bit_hex_051,token_128_bit_hex,test,ascii_b8,nonseg_ascii_b8,professional_project_update,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__dc8a6a88387dccb09d2c1c7d,revision_v1_hmac_sha256_hex_006,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,forum_practical_answer,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__dc95c387f82dbd9366f09084,revision_v1_uuid_v4_049,uuid_v4,test,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,96,True,True,False,True,1,False,False,True,False,False,True,True,95,96
quantization_pair__dcba1ada953f62eb30f372a5,revision_v1_aes256_gcm_base64_039,aes256_gcm_base64,validation,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__dcc3479989e025b5ce051288,revision_v1_ed25519_signature_base64_059,ed25519_signature_base64,test,ascii_b8,nonseg_ascii_b8,professional_process_email,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__dcf24af99014b8995e27f5d7,revision_v1_token_128_bit_hex_015,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,professional_project_update,64,True,True,False,True,1,False,False,True,False,False,True,True,64,64
quantization_pair__dd8911f5fcb27a1b955afea7,revision_v1_token_128_bit_hex_036,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,narrative_local_walk,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__dd8a21fb18aab58495e7b6ce,revision_v1_sha256_hex_053,sha256_hex,test,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__ddb36d1b766b4843c06c1b58,revision_v1_token_128_bit_hex_056,token_128_bit_hex,test,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__ddb68f5aaca8de4b5a1a715a,revision_v1_nonce_96_bit_hex_005,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__ddf2a84d22300c4ec385f380,revision_v1_chacha20_poly1305_base64_024,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,professional_process_email,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__de67b86bd2624e325b0aca78,revision_v1_ed25519_signature_base64_055,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,procedure_garden_task,176,True,True,False,False,0,False,False,False,True,False,False,True,174,175
quantization_pair__df1b32e070aa0a21be9a8565,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,validation,ascii_b8,nonseg_ascii_b8,forum_practical_answer,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__df2f933829fd210f458c76eb,revision_v1_ed25519_signature_base64_019,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,procedure_garden_task,176,True,True,True,True,0,True,False,False,False,True,True,False,176,176
quantization_pair__df6c2c59d73997295ad70275,revision_v1_aes256_gcm_base64_022,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__dfb55bf51f941fc3869c2d2a,revision_v1_token_128_bit_hex_028,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,forum_learning_answer,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__e07afb33495d9d321f9aa8c2,revision_v1_ed25519_signature_base64_046,ed25519_signature_base64,validation,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,176,True,True,True,False,-1,False,True,False,False,True,False,False,176,176
quantization_pair__e080c7f68d3e926758a6ef05,revision_v1_hmac_sha256_hex_039,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,explain_biological_process,171,True,True,False,False,0,False,False,False,True,False,False,True,169,172
quantization_pair__e0c88253c71350cd7dcd7ed2,revision_v1_sha256_hex_008,sha256_hex,train,ascii_b8,nonseg_ascii_b8,procedure_garden_task,171,True,True,False,True,1,False,False,True,False,False,True,True,171,171
quantization_pair__e0e2570f67f8cfc5f3e793b9,revision_v1_token_128_bit_hex_057,token_128_bit_hex,test,ascii_b16,nonseg_ascii_b16,professional_schedule_note,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__e11217c35f0e9fd42d5fe1d9,revision_v1_hmac_sha256_hex_028,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,128
quantization_pair__e128b4567edf997e83db7ba0,revision_v1_sha256_hex_044,sha256_hex,validation,ascii_b16,nonseg_ascii_b16,procedure_garden_task,128,True,True,False,True,1,False,False,True,False,False,True,True,130,128
quantization_pair__e1363a9365a0db0903937e39,revision_v1_hmac_sha256_hex_036,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,forum_learning_answer,128,True,True,False,True,1,False,False,True,False,False,True,True,126,128
quantization_pair__e13a46656f99704e4435acf9,revision_v1_sha256_hex_034,sha256_hex,train,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__e15ad7a6d7b6f2fa30252495,revision_v1_sha256_hex_043,sha256_hex,validation,ascii_b8,nonseg_ascii_b8,forum_learning_answer,171,True,True,False,True,1,False,False,True,False,False,True,True,171,171
quantization_pair__e16d84fa6df77718725a9a6a,revision_v1_aes256_gcm_base64_017,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,explain_biological_process,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,128
quantization_pair__e196c72fbe242c95851fd199,revision_v1_sha256_hex_007,sha256_hex,train,ascii_b16,nonseg_ascii_b16,forum_learning_answer,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__e1c9b00d5014f48ccac838ca,revision_v1_aes256_gcm_base64_057,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,126
quantization_pair__e1d0e3353aae340720b56335,revision_v1_uuid_v4_055,uuid_v4,test,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,72,True,True,False,False,0,False,False,False,True,False,False,True,73,71
quantization_pair__e1f57bb0610b019af73efe25,revision_v1_token_128_bit_hex_048,token_128_bit_hex,test,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__e241c32384767d284728beec,revision_v1_sha256_hex_055,sha256_hex,test,ascii_b8,nonseg_ascii_b8,forum_purchase_advice,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__e25aedb7f5e57b676c435744,revision_v1_hmac_sha256_hex_049,hmac_sha256_hex,test,ascii_b16,nonseg_ascii_b16,procedure_home_task,128,True,True,False,False,0,False,False,False,True,False,False,True,128,127
quantization_pair__e2d897ef6fdf8225490924a1,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,176,True,True,True,True,0,True,False,False,False,True,True,False,176,176
quantization_pair__e303b0687f35dace1e495f82,revision_v1_hmac_sha256_hex_015,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,explain_everyday_system,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__e33dba6ae8f616bfd89bb0f4,revision_v1_uuid_v4_042,uuid_v4,validation,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__e3e29918b0d794dacd1be209,revision_v1_uuid_v4_004,uuid_v4,train,ascii_b8,nonseg_ascii_b8,procedure_garden_task,96,True,True,False,True,1,False,False,True,False,False,True,True,95,96
quantization_pair__e4092af54708215c54732e3c,revision_v1_token_128_bit_hex_041,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,procedure_home_task,64,True,True,True,False,-1,False,True,False,False,True,False,False,64,63
quantization_pair__e40ec29c92649402dba2149d,revision_v1_aes256_gcm_base64_026,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,forum_purchase_advice,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__e4188a2705cf41db8b20e3b2,revision_v1_token_128_bit_hex_027,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,professional_process_email,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__e43f243feb6b9ae0f6c6cbd1,revision_v1_token_128_bit_hex_045,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,professional_process_email,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__e46412adbf8ce5217d60296f,revision_v1_aes256_gcm_base64_036,aes256_gcm_base64,validation,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__e49b68efe383671ce866e030,revision_v1_nonce_96_bit_hex_040,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,professional_project_update,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__e4a0f4c57e85f95a6eea781f,revision_v1_aes256_gcm_base64_040,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,128,True,True,False,False,0,False,False,False,True,False,False,True,128,127
quantization_pair__e4b4713981e8d9c7678948ae,revision_v1_ed25519_signature_base64_043,ed25519_signature_base64,validation,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,176,True,True,False,True,1,False,False,True,False,False,True,True,177,176
quantization_pair__e4e24ada32a8efc645bee6ac,revision_v1_ed25519_signature_base64_009,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__e53543eaf282ebcf9efc8ff8,revision_v1_ed25519_signature_base64_015,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,explain_everyday_system,176,True,True,True,True,0,True,False,False,False,True,True,False,176,176
quantization_pair__e559681d430110b26127d10f,revision_v1_chacha20_poly1305_base64_007,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,forum_learning_answer,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
