pairing_unit_id,payload_name,payload_class,payload_split,representation_name,prompt_template_id,population,label,target_token_count,sampling_seed,same_path_position_count,mean_entropy_q8_minus_q4_bits,median_entropy_q8_minus_q4_bits,observed_token_rank_changed_count,observed_token_rank_changed_fraction,greedy_token_changed_count,greedy_token_changed_fraction,mean_absolute_observed_rank_change,exact_generated_token_sequence_match,positionwise_generated_token_match_fraction,first_generated_token_divergence
quantization_pair__bab21c87bbc5eb6bdd1aec21,revision_v1_sha256_hex_021,sha256_hex,train,ascii_b16,narrative_local_walk,ordinary_control,0,128,3759983869163008824,128,-0.0426075877886931,-0.0205434954341404,16,0.125,8,0.0625,0.21875,False,0.03125,0
quantization_pair__bad4b88d6944c3941e6f7290,revision_v1_sha256_hex_041,sha256_hex,validation,ascii_b8,casual_hobby_chat,rankcloak,1,171,14305801406649089349,171,-0.004668448623855993,0.0041578809328943755,62,0.36257309941520466,12,0.07017543859649122,0.5380116959064327,False,0.011695906432748537,1
quantization_pair__baead488b924ebe6361e3b63,revision_v1_nonce_96_bit_hex_012,nonce_96_bit_hex,train,ascii_b8,procedure_garden_task,rankcloak,1,64,14259793294013637146,64,0.004970150014412979,0.003874281406285223,20,0.3125,9,0.140625,0.609375,False,0.0,0
quantization_pair__bb3268aad5f47110add41b39,revision_v1_token_128_bit_hex_034,token_128_bit_hex,train,ascii_b8,forum_practical_answer,rankcloak,1,86,17065635466481199527,86,-0.07713233160929348,-0.06500141980348872,37,0.43023255813953487,13,0.1511627906976744,0.7325581395348837,False,0.03488372093023256,2
quantization_pair__bb3721962396a11499639dde,revision_v1_uuid_v4_027,uuid_v4,train,ascii_b16,forum_practical_answer,ordinary_control,0,72,2784624053436667557,72,0.003487708281621705,0.003117182457740064,7,0.09722222222222222,3,0.041666666666666664,0.09722222222222222,False,0.041666666666666664,2
quantization_pair__bb5527fd192dfe86961b9a7d,revision_v1_chacha20_poly1305_base64_052,chacha20_poly1305_base64,test,ascii_b16,explain_weather_pattern,rankcloak,1,128,81223290251954728,128,-0.021152924050920174,-0.02351506234562828,77,0.6015625,16,0.125,1.2734375,False,0.015625,0
quantization_pair__bb6d4506d9f5100b021f3aab,revision_v1_chacha20_poly1305_base64_052,chacha20_poly1305_base64,test,ascii_b16,explain_weather_pattern,ordinary_control,0,128,81223290251954728,128,0.006942792509536445,0.003506957502316923,12,0.09375,9,0.0703125,0.140625,False,0.125,12
quantization_pair__bb75da01b5dfba9ea942a2e2,revision_v1_token_128_bit_hex_024,token_128_bit_hex,train,ascii_b16,narrative_learning_moment,ordinary_control,0,64,14075374715214790579,64,0.0019903781365983673,-0.001479222647830701,12,0.1875,7,0.109375,0.3125,False,0.015625,0
quantization_pair__bb8379293067600e7b19c15f,revision_v1_nonce_96_bit_hex_040,nonce_96_bit_hex,validation,ascii_b8,professional_project_update,rankcloak,1,64,6080676609953566231,64,0.033364993787898214,0.011175431562935767,18,0.28125,3,0.046875,0.359375,False,0.0625,0
quantization_pair__bb8a2cc2368d7fe07e09e007,revision_v1_nonce_96_bit_hex_030,nonce_96_bit_hex,train,ascii_b8,procedure_garden_task,rankcloak,1,64,1710054508384737736,64,-0.005540825333418798,-0.0010660295589197018,19,0.296875,1,0.015625,0.484375,False,0.03125,0
quantization_pair__bbb0fd220e181344c76241bb,revision_v1_nonce_96_bit_hex_033,nonce_96_bit_hex,train,ascii_b8,casual_neighborhood_chat,rankcloak,1,64,16489949207273245687,64,-0.007588823089337414,-0.010216645227698051,27,0.421875,6,0.09375,0.734375,False,0.03125,1
quantization_pair__bbdf149379e92ca44d284efc,revision_v1_hmac_sha256_hex_025,hmac_sha256_hex,train,ascii_b16,procedure_simple_meal,rankcloak,1,128,4272324396115363170,128,-0.05343434656822592,-0.04008672579540118,64,0.5,13,0.1015625,1.234375,False,0.0,0
quantization_pair__bbe673b1b12ee1968770c071,revision_v1_aes256_gcm_base64_002,aes256_gcm_base64,train,ascii_b8,forum_practical_answer,rankcloak,1,171,9595455166956295911,171,-0.016598720037515786,-0.011085375200931225,84,0.49122807017543857,21,0.12280701754385964,0.8187134502923976,False,0.011695906432748537,0
quantization_pair__bbeae0ee5a5fa415f478e020,revision_v1_uuid_v4_047,uuid_v4,validation,ascii_b16,narrative_small_discovery,rankcloak,1,72,8493728721452209664,72,-0.07002849880615976,-0.06053055931507689,42,0.5833333333333334,6,0.08333333333333333,0.9722222222222222,False,0.0,0
quantization_pair__bc132bfe057da4926adac9bb,revision_v1_ed25519_signature_base64_043,ed25519_signature_base64,validation,ascii_b16,procedure_simple_meal,ordinary_control,0,176,4046486148601806844,176,0.016948577122621947,0.0016592600821622762,9,0.05113636363636364,7,0.03977272727272727,0.08522727272727272,False,0.005681818181818182,1
quantization_pair__bc85876544536dba7b60f689,revision_v1_token_128_bit_hex_011,token_128_bit_hex,train,ascii_b16,procedure_garden_task,ordinary_control,0,64,7209645653907763774,64,-0.0034233122398226387,-0.009236125059514932,6,0.09375,3,0.046875,0.140625,False,0.0,0
quantization_pair__bd03ad4d8f65c11ea9a31f25,revision_v1_hmac_sha256_hex_004,hmac_sha256_hex,train,ascii_b16,casual_neighborhood_chat,ordinary_control,0,128,6390456091686915052,128,0.0337656760648099,0.04703271536719922,30,0.234375,15,0.1171875,0.3125,False,0.1875,1
quantization_pair__bd482f89288a52217989e3a7,revision_v1_uuid_v4_000,uuid_v4,train,ascii_b16,explain_biological_process,rankcloak,1,72,14525462253040743181,72,0.0017835188691080102,0.014302605338571028,38,0.5277777777777778,6,0.08333333333333333,0.8611111111111112,False,0.013888888888888888,1
quantization_pair__bd6ad0fcfd0374c59316e39d,revision_v1_hmac_sha256_hex_045,hmac_sha256_hex,validation,ascii_b8,explain_weather_pattern,rankcloak,1,171,3678677810682956045,171,0.04989106807081251,0.04763775804671555,72,0.42105263157894735,19,0.1111111111111111,0.6549707602339181,False,0.017543859649122806,0
quantization_pair__bd6f5adad30f51db495d3701,revision_v1_token_128_bit_hex_030,token_128_bit_hex,train,ascii_b8,narrative_small_discovery,ordinary_control,0,86,10963962159503602657,86,0.011434848697237269,0.00419671750702299,23,0.26744186046511625,12,0.13953488372093023,0.5697674418604651,False,0.023255813953488372,1
quantization_pair__bd81484040154571ee33bc1c,revision_v1_uuid_v4_003,uuid_v4,train,ascii_b8,forum_learning_answer,rankcloak,1,96,8690555022871324709,96,-0.06767564219292209,-0.018378740513801728,39,0.40625,9,0.09375,0.7291666666666666,False,0.010416666666666666,1
quantization_pair__bd8f0e1ec9b753d8b6652ac0,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,ascii_b16,casual_weekend_chat,ordinary_control,0,48,5753566143375428948,48,-0.0033720948242419585,0.006071475661842395,9,0.1875,6,0.125,0.3125,False,0.10416666666666667,4
quantization_pair__bdab623f761a9a096e9f8147,revision_v1_aes256_gcm_base64_011,aes256_gcm_base64,train,ascii_b16,explain_everyday_system,rankcloak,1,128,3532742425586610365,128,-0.06713082977128092,-0.06230402740053487,68,0.53125,9,0.0703125,0.8984375,False,0.0078125,1
quantization_pair__bdb39e0d9002fe24ea3ad14f,revision_v1_ed25519_signature_base64_002,ed25519_signature_base64,train,ascii_b16,narrative_learning_moment,rankcloak,1,176,16986058566517853455,176,-0.09115126629940207,-0.0794069029520279,106,0.6022727272727273,26,0.14772727272727273,1.1136363636363635,False,0.0,0
quantization_pair__bdcee9c031009c42b293fe26,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,train,ascii_b16,professional_project_update,rankcloak,1,176,7266439528570110066,176,-0.0371515675993632,-0.01693299295563233,99,0.5625,16,0.09090909090909091,0.9886363636363636,False,0.005681818181818182,0
quantization_pair__be28da44b9227515a19b33bb,revision_v1_uuid_v4_042,uuid_v4,validation,ascii_b8,explain_weather_pattern,rankcloak,1,96,1984384389091700080,96,-0.01906655246446395,-0.012488265488238337,40,0.4166666666666667,5,0.052083333333333336,0.625,False,0.0,0
quantization_pair__be44a7ec765fe6ff531d27c1,revision_v1_uuid_v4_011,uuid_v4,train,ascii_b8,narrative_small_discovery,ordinary_control,0,96,11402393400561713237,96,-0.023844418086906155,-0.003991568909828077,16,0.16666666666666666,6,0.0625,0.3645833333333333,False,0.041666666666666664,2
quantization_pair__be5dc53f26cbbef363ca5b6c,revision_v1_chacha20_poly1305_base64_047,chacha20_poly1305_base64,validation,ascii_b8,casual_neighborhood_chat,rankcloak,1,171,8005943681943246177,171,-0.04702193570278821,-0.015707867307023893,76,0.4444444444444444,16,0.0935672514619883,0.7309941520467836,False,0.011695906432748537,1
quantization_pair__be63689d94c5915e5818040d,revision_v1_ed25519_signature_base64_004,ed25519_signature_base64,train,ascii_b8,casual_neighborhood_chat,ordinary_control,0,235,7527464876773880891,235,0.0053986165450220155,-1.0284255401635613e-06,28,0.11914893617021277,18,0.07659574468085106,0.19148936170212766,False,0.05531914893617021,13
quantization_pair__be978355930ddbc8cedcfe69,revision_v1_nonce_96_bit_hex_045,nonce_96_bit_hex,validation,ascii_b8,casual_hobby_chat,ordinary_control,0,64,10478021746167882206,64,-0.02158182103771223,-5.4654093138206866e-05,6,0.09375,3,0.046875,0.09375,False,0.03125,0
quantization_pair__be9a3df4fe3c13a9dfc35488,revision_v1_hmac_sha256_hex_004,hmac_sha256_hex,train,ascii_b8,casual_neighborhood_chat,rankcloak,1,171,680071942327414726,171,-0.0557664147909685,-0.021942749520874827,79,0.4619883040935672,18,0.10526315789473684,0.7543859649122807,False,0.023391812865497075,3
quantization_pair__beade2afe20a98a596c2ba30,revision_v1_nonce_96_bit_hex_013,nonce_96_bit_hex,train,ascii_b16,narrative_learning_moment,ordinary_control,0,48,5796926264316019775,48,-0.07673527456131535,-0.051334982821747754,7,0.14583333333333334,2,0.041666666666666664,0.8333333333333334,False,0.020833333333333332,0
quantization_pair__bf0061cb32b0ac13710641c2,revision_v1_chacha20_poly1305_base64_006,chacha20_poly1305_base64,train,ascii_b8,professional_process_email,rankcloak,1,171,17442915333713432206,171,-0.06378410706287369,-0.04506144877580365,66,0.38596491228070173,14,0.08187134502923976,0.5789473684210527,False,0.011695906432748537,1
quantization_pair__bf32e76f0d962af0849bf3e6,revision_v1_chacha20_poly1305_base64_035,chacha20_poly1305_base64,train,ascii_b8,casual_weekend_chat,ordinary_control,0,171,17334609420126445701,171,0.05193619806376727,0.0228688413260687,21,0.12280701754385964,9,0.05263157894736842,0.16374269005847952,False,0.029239766081871343,0
quantization_pair__bf49c0e8c0961b4f892a594a,revision_v1_uuid_v4_026,uuid_v4,train,ascii_b16,professional_project_update,ordinary_control,0,72,9629227636413584275,72,0.0067325820830022405,8.230479411733475e-05,3,0.041666666666666664,3,0.041666666666666664,0.041666666666666664,False,0.013888888888888888,0
quantization_pair__bf4ad169583c86c8a7bee71e,revision_v1_nonce_96_bit_hex_017,nonce_96_bit_hex,train,ascii_b16,forum_learning_answer,rankcloak,1,48,4474727159355815846,48,0.018445190387786446,-0.0006470568748369899,18,0.375,2,0.041666666666666664,0.5833333333333334,False,0.125,6
quantization_pair__bf607e08c11d6354caa5d1c1,revision_v1_sha256_hex_034,sha256_hex,train,ascii_b16,explain_weather_pattern,ordinary_control,0,128,12516419775100594130,128,-0.020126697967283714,-0.001614403590496399,17,0.1328125,8,0.0625,0.1484375,False,0.0,0
quantization_pair__bf6b32ed7388350b517adf36,revision_v1_nonce_96_bit_hex_036,nonce_96_bit_hex,validation,ascii_b8,procedure_simple_meal,rankcloak,1,64,10818173649363937170,64,-0.05456496205936749,-0.053261703003673166,20,0.3125,4,0.0625,0.46875,False,0.0625,2
quantization_pair__bfa63952ee4f2585a673beac,revision_v1_chacha20_poly1305_base64_024,chacha20_poly1305_base64,train,ascii_b8,professional_process_email,rankcloak,1,171,17223710563259200338,171,-0.023967796251637245,-0.012056493808938917,71,0.4152046783625731,15,0.08771929824561403,0.6257309941520468,False,0.011695906432748537,1
quantization_pair__bfbe0f7886ee3fb625b6d450,revision_v1_chacha20_poly1305_base64_031,chacha20_poly1305_base64,train,ascii_b8,forum_practical_answer,rankcloak,1,171,17710938748282095414,171,0.07216585957981357,0.04676879057782923,79,0.4619883040935672,11,0.06432748538011696,0.8830409356725146,False,0.011695906432748537,0
quantization_pair__c0048f956b39c7a651cb3c7b,revision_v1_chacha20_poly1305_base64_048,chacha20_poly1305_base64,test,ascii_b16,professional_project_update,ordinary_control,0,128,3088164624594612571,128,0.009488677036272958,0.0003287339701956828,13,0.1015625,6,0.046875,0.1171875,False,0.0234375,0
quantization_pair__c01a74ee20fe4153c7e0d11e,revision_v1_ed25519_signature_base64_016,ed25519_signature_base64,train,ascii_b16,casual_hobby_chat,rankcloak,1,176,9045224359363374979,176,0.015521331699283906,-0.0012936469428959096,102,0.5795454545454546,16,0.09090909090909091,1.3068181818181819,False,0.017045454545454544,1
quantization_pair__c026b4b0a371dfcbb743382d,revision_v1_chacha20_poly1305_base64_048,chacha20_poly1305_base64,test,ascii_b8,professional_project_update,ordinary_control,0,171,2425195835705344180,171,6.716251638623989e-05,0.0006117419462457562,14,0.08187134502923976,10,0.05847953216374269,0.0935672514619883,False,0.03508771929824561,3
quantization_pair__c03f952bb8a3d746750835fc,revision_v1_aes256_gcm_base64_013,aes256_gcm_base64,train,ascii_b16,professional_process_email,rankcloak,1,128,11700264939378436783,128,-0.029565372369228647,-0.029657855368100616,81,0.6328125,11,0.0859375,1.1640625,False,0.0078125,0
quantization_pair__c060aa108f685894808fddeb,revision_v1_nonce_96_bit_hex_059,nonce_96_bit_hex,test,ascii_b16,forum_practical_answer,ordinary_control,0,48,12963545585913909502,48,0.06209907826075254,0.02891702204785672,4,0.08333333333333333,2,0.041666666666666664,0.10416666666666667,False,0.25,12
quantization_pair__c0654ed206cef61223a0ea6b,revision_v1_chacha20_poly1305_base64_016,chacha20_poly1305_base64,train,ascii_b8,explain_weather_pattern,ordinary_control,0,171,3073351157979597274,171,0.029410739303707,0.0011929376451920593,18,0.10526315789473684,9,0.05263157894736842,0.1286549707602339,False,0.005847953216374269,0
quantization_pair__c0839697acae55c5e59d17df,revision_v1_sha256_hex_016,sha256_hex,train,ascii_b8,explain_weather_pattern,ordinary_control,0,171,6406544094353003327,171,0.018474908807942784,0.0019693067022787947,17,0.09941520467836257,9,0.05263157894736842,0.15204678362573099,False,0.017543859649122806,0
quantization_pair__c08afa8c290785795ddd1bce,revision_v1_nonce_96_bit_hex_018,nonce_96_bit_hex,train,ascii_b16,procedure_simple_meal,rankcloak,1,48,7642021789022073554,48,0.03844424106347678,-0.0032978877247480977,20,0.4166666666666667,4,0.08333333333333333,0.7708333333333334,False,0.0,0
quantization_pair__c08d954540613d02ce8bb099,revision_v1_ed25519_signature_base64_020,ed25519_signature_base64,train,ascii_b8,narrative_learning_moment,ordinary_control,0,235,4107137641631610174,235,0.000597040112744984,0.0013727175620963372,40,0.1702127659574468,24,0.10212765957446808,0.28936170212765955,False,0.01276595744680851,1
quantization_pair__c0c9ca5a579d67012a856f54,revision_v1_ed25519_signature_base64_016,ed25519_signature_base64,train,ascii_b8,casual_hobby_chat,rankcloak,1,235,13558015430156229520,235,-0.022855110684716858,-0.01862757856968411,97,0.4127659574468085,17,0.07234042553191489,0.5787234042553191,False,0.00425531914893617,1
quantization_pair__c0d3c1c155b8ce3193e54c03,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,train,ascii_b8,casual_hobby_chat,rankcloak,1,64,458372622186559512,64,0.13525859672528512,0.12174021085029046,23,0.359375,7,0.109375,0.734375,False,0.046875,1
quantization_pair__c0d6277a67eebab1818a2b67,revision_v1_hmac_sha256_hex_046,hmac_sha256_hex,validation,ascii_b16,casual_weekend_chat,rankcloak,1,128,3231160376485730718,128,0.007490037253825637,0.002557303300536426,70,0.546875,12,0.09375,1.109375,False,0.015625,1
quantization_pair__c14ba70f6992b603a7c31a10,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,train,ascii_b16,forum_purchase_advice,ordinary_control,0,176,6004751598647283425,176,-0.008846590076406341,1.0839225586327392e-05,19,0.10795454545454546,14,0.07954545454545454,0.13636363636363635,False,0.1875,7
quantization_pair__c15a642139c059d2e5732571,revision_v1_nonce_96_bit_hex_052,nonce_96_bit_hex,test,ascii_b8,professional_process_email,rankcloak,1,64,3204275384305668076,64,-0.011650885602952871,-0.004623955874791598,16,0.25,9,0.140625,0.453125,False,0.015625,1
quantization_pair__c191a043c1d5525027b1233c,revision_v1_aes256_gcm_base64_025,aes256_gcm_base64,train,ascii_b16,professional_schedule_note,ordinary_control,0,128,4032096970623476172,128,-0.005336711855428846,2.479535431486898e-06,10,0.078125,9,0.0703125,0.1015625,False,0.0546875,4
quantization_pair__c1bb8d2f70aa48ccb6031d51,revision_v1_hmac_sha256_hex_027,hmac_sha256_hex,train,ascii_b8,explain_weather_pattern,ordinary_control,0,171,5827733654723074936,171,0.06211977018507755,0.03256736495200441,20,0.11695906432748537,14,0.08187134502923976,0.1286549707602339,False,0.07017543859649122,9
quantization_pair__c1bdde39115442158db7083b,revision_v1_ed25519_signature_base64_000,ed25519_signature_base64,train,ascii_b16,forum_learning_answer,rankcloak,1,176,11177027801312507008,176,0.008617075020987052,0.010976411006628162,100,0.5681818181818182,23,0.13068181818181818,1.1988636363636365,False,0.005681818181818182,0
quantization_pair__c1c4e84d8e871d7e47ba7bbf,revision_v1_aes256_gcm_base64_054,aes256_gcm_base64,test,ascii_b16,casual_weekend_chat,ordinary_control,0,128,13676058945413701264,128,0.01951883270588832,0.002461761480906631,12,0.09375,8,0.0625,0.1015625,False,0.1015625,12
quantization_pair__c2028e1431fe2a2c4602e872,revision_v1_ed25519_signature_base64_040,ed25519_signature_base64,validation,ascii_b8,casual_neighborhood_chat,ordinary_control,0,235,16678592528973458243,235,-0.011562962545664683,-8.027239509330388e-08,39,0.16595744680851063,22,0.09361702127659574,0.26382978723404255,False,0.05106382978723404,11
quantization_pair__c2387a5791d4279c012cc5b3,revision_v1_nonce_96_bit_hex_001,nonce_96_bit_hex,train,ascii_b8,narrative_small_discovery,rankcloak,1,64,18042724213915613056,64,-0.08073460181354532,-0.019391670545666033,33,0.515625,8,0.125,1.28125,False,0.046875,2
quantization_pair__c27cc090e7129be14aa3f5ee,revision_v1_aes256_gcm_base64_017,aes256_gcm_base64,train,ascii_b16,explain_biological_process,ordinary_control,0,128,17884974665787320192,128,-0.0026428623002451275,0.0001333744389286663,8,0.0625,8,0.0625,0.0703125,False,0.046875,3
quantization_pair__c2b4340424be41918eb66016,revision_v1_aes256_gcm_base64_049,aes256_gcm_base64,test,ascii_b8,professional_process_email,ordinary_control,0,171,7285626304660174612,171,-0.008249720559580056,-0.0001516016221387497,16,0.0935672514619883,7,0.04093567251461988,0.13450292397660818,False,0.19298245614035087,33
quantization_pair__c2c8d2c81bb1c6d220d80e7d,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,train,ascii_b16,professional_project_update,rankcloak,1,48,449814672388163196,48,0.06271176542715569,0.04017709819561621,19,0.3958333333333333,3,0.0625,0.625,False,0.020833333333333332,0
quantization_pair__c2d05591c620c7f88cf75f72,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,train,ascii_b8,procedure_garden_task,ordinary_control,0,171,3185554185671066526,171,-0.023560782997718334,-0.0004342765525383388,13,0.07602339181286549,12,0.07017543859649122,0.13450292397660818,False,0.0,0
quantization_pair__c2d796a0c9f950c13995fd12,revision_v1_aes256_gcm_base64_016,aes256_gcm_base64,train,ascii_b16,narrative_learning_moment,ordinary_control,0,128,5474597721899888348,128,-0.06404442991214514,-0.06158633163068883,26,0.203125,11,0.0859375,0.3125,False,0.0078125,0
quantization_pair__c2e1d41ae677d824925746e7,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,train,ascii_b16,forum_purchase_advice,ordinary_control,0,48,12408666324994972722,48,0.029661402232834602,0.0029138375812074874,6,0.125,5,0.10416666666666667,0.125,False,0.041666666666666664,1
quantization_pair__c2e60cd7e156580e485a9297,revision_v1_hmac_sha256_hex_025,hmac_sha256_hex,train,ascii_b16,procedure_simple_meal,ordinary_control,0,128,4272324396115363170,128,-0.009018399877221089,-9.205833786754968e-06,8,0.0625,5,0.0390625,0.078125,False,0.0625,2
quantization_pair__c2ff56af9e7dabecda3caac8,revision_v1_hmac_sha256_hex_043,hmac_sha256_hex,validation,ascii_b8,procedure_simple_meal,rankcloak,1,171,17147783066579652337,171,-0.051945245947959524,-0.040798178806950997,76,0.4444444444444444,13,0.07602339181286549,0.695906432748538,False,0.005847953216374269,0
quantization_pair__c304943236f196ec6a3390ca,revision_v1_hmac_sha256_hex_011,hmac_sha256_hex,train,ascii_b16,professional_project_update,rankcloak,1,128,5393939510292037854,128,0.0193694106658455,0.012761778480157762,57,0.4453125,9,0.0703125,0.640625,False,0.0,0
quantization_pair__c3209ec8f0952609daa34bcd,revision_v1_uuid_v4_005,uuid_v4,train,ascii_b8,narrative_learning_moment,rankcloak,1,96,12861159425957724838,96,-0.12884215586335254,-0.09973932499213573,53,0.5520833333333334,9,0.09375,0.8958333333333334,False,0.0,0
quantization_pair__c33b7990e807ac986cd05089,revision_v1_aes256_gcm_base64_015,aes256_gcm_base64,train,ascii_b16,procedure_garden_task,ordinary_control,0,128,11925769932711668968,128,-0.002866965335907043,-3.693061984609467e-06,10,0.078125,4,0.03125,0.1328125,False,0.015625,0
quantization_pair__c361e51a4189d759c8684a11,revision_v1_nonce_96_bit_hex_051,nonce_96_bit_hex,test,ascii_b8,casual_neighborhood_chat,rankcloak,1,64,5617746351705417593,64,-0.07977698959306823,-0.029529634854171205,25,0.390625,4,0.0625,0.65625,False,0.015625,1
quantization_pair__c372227ae941edfed84f1336,revision_v1_nonce_96_bit_hex_024,nonce_96_bit_hex,train,ascii_b8,procedure_home_task,rankcloak,1,64,15571000267032874183,64,0.039286634614500576,0.007000116468884876,23,0.359375,4,0.0625,0.390625,False,0.03125,2
quantization_pair__c374ac469090929009846cd2,revision_v1_chacha20_poly1305_base64_011,chacha20_poly1305_base64,train,ascii_b8,casual_neighborhood_chat,ordinary_control,0,171,3639479581491155149,171,0.06786980140156086,0.05468211023433023,25,0.14619883040935672,20,0.11695906432748537,0.2222222222222222,False,0.06432748538011696,11
quantization_pair__c38bbe2ac2c0078db06b6dab,revision_v1_aes256_gcm_base64_044,aes256_gcm_base64,validation,ascii_b8,forum_purchase_advice,rankcloak,1,171,2203697379965209192,171,-0.042018695088641846,-0.03552378635038922,77,0.4502923976608187,14,0.08187134502923976,0.672514619883041,False,0.0,0
quantization_pair__c39cca604a71d10f7dd1699c,revision_v1_token_128_bit_hex_004,token_128_bit_hex,train,ascii_b8,forum_purchase_advice,rankcloak,1,86,16285245381356380470,86,0.09727973678727216,0.0379247608945017,37,0.43023255813953487,7,0.08139534883720931,0.7093023255813954,False,0.0,0
quantization_pair__c3d02e55a3e69d596135e793,revision_v1_uuid_v4_029,uuid_v4,train,ascii_b8,narrative_small_discovery,rankcloak,1,96,17938287076889360846,96,0.025626169258333133,0.0008786642020221056,33,0.34375,9,0.09375,0.53125,False,0.0,0
quantization_pair__c4018c5eae504ae40fbfe1ae,revision_v1_sha256_hex_012,sha256_hex,train,ascii_b16,professional_project_update,ordinary_control,0,128,11033916967600725426,128,0.011284163896360465,0.00642674275122538,13,0.1015625,7,0.0546875,0.125,False,0.0234375,3
quantization_pair__c4187ca699087cd3d101cd98,revision_v1_hmac_sha256_hex_052,hmac_sha256_hex,test,ascii_b8,casual_hobby_chat,rankcloak,1,171,5007646434212161607,171,-0.01683325721648902,-0.001348724456072939,59,0.34502923976608185,14,0.08187134502923976,0.49707602339181284,False,0.03508771929824561,1
quantization_pair__c480e4dc40ac5316d3266643,revision_v1_uuid_v4_014,uuid_v4,train,ascii_b16,professional_schedule_note,ordinary_control,0,72,5116821750199230724,72,0.03007825401606007,0.00894524295831478,6,0.08333333333333333,5,0.06944444444444445,0.09722222222222222,False,0.2777777777777778,18
quantization_pair__c481135aa550c31b8a84e138,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,validation,ascii_b8,professional_process_email,rankcloak,1,235,17521321961627452824,235,-0.0642319969207855,-0.03269634823880585,101,0.4297872340425532,19,0.08085106382978724,0.7063829787234043,False,0.00425531914893617,1
quantization_pair__c4a569f7c9a6fb09623bf9d9,revision_v1_nonce_96_bit_hex_035,nonce_96_bit_hex,train,ascii_b8,forum_learning_answer,rankcloak,1,64,14475011025037050020,64,-0.10788244827907395,-0.07453080539520984,28,0.4375,4,0.0625,0.578125,False,0.015625,1
quantization_pair__c4b6c298f93b505ebc72e4ab,revision_v1_uuid_v4_022,uuid_v4,train,ascii_b16,procedure_garden_task,rankcloak,1,72,12680421337642309873,72,0.011064392359908203,-0.003895384034578354,33,0.4583333333333333,5,0.06944444444444445,0.8472222222222222,False,0.0,0
quantization_pair__c4ea1675888863b0f3e756c0,revision_v1_sha256_hex_009,sha256_hex,train,ascii_b8,narrative_learning_moment,ordinary_control,0,171,17443845698836409225,171,-0.0255769166925246,-0.01187593092026773,31,0.18128654970760233,8,0.04678362573099415,0.2982456140350877,False,0.011695906432748537,0
quantization_pair__c4f542ca1a7a2d962233d9fe,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,train,ascii_b8,professional_project_update,ordinary_control,0,235,9111572066088355470,235,0.012277280864896413,0.000299274045970682,14,0.059574468085106386,10,0.0425531914893617,0.059574468085106386,False,0.0,0
quantization_pair__c573806dca75247ad22fc5eb,revision_v1_uuid_v4_045,uuid_v4,validation,ascii_b8,forum_practical_answer,ordinary_control,0,96,11037246305200185853,96,-0.0446975659932796,-0.006469397946918202,15,0.15625,13,0.13541666666666666,0.19791666666666666,False,0.020833333333333332,0
quantization_pair__c57b21bb3ba2f25273569e73,revision_v1_sha256_hex_039,sha256_hex,validation,ascii_b8,narrative_local_walk,ordinary_control,0,171,1178114249402606465,171,-0.0014716484092839445,-0.0001771627584190498,18,0.10526315789473684,13,0.07602339181286549,0.11695906432748537,False,0.04093567251461988,5
quantization_pair__c57cb226ed113f207268e5fc,revision_v1_chacha20_poly1305_base64_030,chacha20_poly1305_base64,train,ascii_b8,professional_project_update,rankcloak,1,171,9894906230699332211,171,0.04405336113656554,0.015269078045399342,83,0.4853801169590643,10,0.05847953216374269,0.672514619883041,False,0.0,0
quantization_pair__c5c6996d5557b8948e2f442f,revision_v1_hmac_sha256_hex_005,hmac_sha256_hex,train,ascii_b16,professional_process_email,ordinary_control,0,128,2923201502558377165,128,-0.02134241344591613,-0.009410410365460142,10,0.078125,4,0.03125,0.2890625,False,0.203125,5
quantization_pair__c5cb132f6fb8198a5c9052bb,revision_v1_chacha20_poly1305_base64_002,chacha20_poly1305_base64,train,ascii_b16,procedure_home_task,ordinary_control,0,128,14154804473255140664,128,0.021499657951646885,0.0015018182130742878,12,0.09375,8,0.0625,0.1328125,False,0.0390625,1
quantization_pair__c5d26c173bff483dd6bd49e6,revision_v1_hmac_sha256_hex_017,hmac_sha256_hex,train,ascii_b16,professional_schedule_note,ordinary_control,0,128,3035549456471923467,128,0.0360827760099942,0.01722715365601598,10,0.078125,7,0.0546875,0.09375,False,0.09375,8
quantization_pair__c61b7034a9b682947cda5ecb,revision_v1_token_128_bit_hex_028,token_128_bit_hex,train,ascii_b8,forum_learning_answer,rankcloak,1,86,3808314133413892283,86,0.03333587579018956,0.02605920034930126,29,0.3372093023255814,8,0.09302325581395349,0.5697674418604651,False,0.023255813953488372,1
quantization_pair__c638e572e8a51d4c7cc97fbc,revision_v1_uuid_v4_044,uuid_v4,validation,ascii_b16,professional_project_update,ordinary_control,0,72,8731067737670807592,72,-0.0005858606025485632,6.632322215135965e-05,3,0.041666666666666664,3,0.041666666666666664,0.05555555555555555,False,0.1111111111111111,8
