plan_id,experimental_cell_id,pairing_unit_id,model_id,quantization,payload_name,payload_class,payload_index,representation_name,codec_id,prompt_template_id,gate_level,population,label,threshold_bits,random_seed,generated_token_count,payload_rank_count,payload_completion,saved_id_exact_payload_recovery,visible_text_exact_payload_recovery,eligible_position_fraction,fixed_payload_bits_per_generated_token,fixed_token_budget_payload_fraction,mean_entropy_bits,mean_observed_rank,mean_token_log_probability,mean_token_surprisal_nats,mean_greedy_log_probability,mean_rank_pressure_log_probability_gap_nats,text_sha256,execution_seconds,gpu_memory_peak_mib,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,paired_ungated_token_count,added_tokens_vs_ungated,length_ratio_vs_ungated
entropy_trial__abd5c17ccfa8e1474f0026dd,entropy_cell__cee0630f34b8aa52d64247c4,entropy_pair__c347e8c0584f8823929d65aa,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_041,token_128_bit_hex,41,ascii_b16,nonseg_ascii_b16,professional_project_update,strict,ordinary_control,0,,2187131201910642617,171,,,,,,,,1.42461101024921,1.409356725146199,-0.6583088418774306,0.6583088418774306,-0.4690420179916969,0.18926682388573363,88ded5fa876abe67b0836d33774dfbdd3d24ff3e4be73a77723b04518599b940,9.184849757992197,4757,138,10,901,43.245391304347834,10.655768115942031,12.946376811594206,0.6739130434782609,0.058394160583941646,0.014705882352941124,1,0,1,0.11714487683088493,64,,
entropy_trial__abe491c991299bd918f5dc14,entropy_cell__51ac5a0ffb1371a412b61f0a,entropy_pair__41a49fe2a69bce50dba9c350,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_uuid_v4_003,uuid_v4,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,rankcloak,1,1.9175505039890282,953671297052740967,70,36.0,True,True,False,0.5142857142857142,4.114285714285714,0.5277777777777778,1.875669810866784,5.571428571428571,-1.9820380447103523,1.9820380447103523,-0.5760916537409397,1.4059463909694128,9d0b36735f43a118dba28c41cae4be3ecc3067cb9e3ac8aa8570f7c50259c5d4,8.243042731002788,4973,58,3,397,16.55304597701152,15.75344827586207,16.22551724137931,0.896551724137931,0.03508771929824561,0.0,1,0,1,0.1725625662891544,36,34.0,1.9444444444444444
entropy_trial__abe9ba52c84dcb35a5b5d483,entropy_cell__a21ebe468ca7f07f2e0b4e49,entropy_pair__7356e97d2e4523ab81a3a732,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,ungated,rankcloak,1,,8007271622260217030,176,176.0,True,True,False,1.0,4.0,1.0,3.753213044696111,7.068181818181818,-4.21134545424491,4.21134545424491,-1.0272390988812383,3.1841063553636726,fe82daae300c314ea395d561834cd4cdab345333c5e062b8f9996cf6408ff54c,17.571244060003664,4973,119,5,769,43.33682352941179,13.127294117647061,12.899831932773107,0.6974789915966386,0.016949152542372836,0.008547008547008517,1,0,5,0.14323884274071869,176,0.0,1.0
entropy_trial__acc3453ffd167c26e4a7f68c,entropy_cell__06d61f218130f514968491b2,entropy_pair__633816f3426961b0f3ff1462,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,moderate,rankcloak,1,0.8032592546779574,597416490521448801,24,24.0,True,True,True,1.0,8.0,1.0,3.44982723476067,9.541666666666666,-4.938948482135928,4.938948482135928,-0.9835068085392288,3.9554416735967,4f104b2cfd4f692865191820e6f5c9ef85763efb22ef8b8bd0163e3751586b1d,3.899435450992314,5279,21,2,150,35.0346428571429,10.981190476190477,14.70095238095238,1.0,0.0,0.0,1,0,2,0.0,24,0.0,1.0
entropy_trial__ae142997ac0d9a9abf4303b2,entropy_cell__28bc8b68131496e874076ac6,entropy_pair__08e6fc1cfe597cd4dc936e53,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,moderate,ordinary_control,0,,6149130573684491913,262,,,,,,,,1.451543851802235,1.3778625954198473,-0.6428342801023732,0.6428342801023732,-0.45241865747855103,0.19041562262382217,12095c6a782df5062bcfa19bdf97ac5c9736ece438dedcdeafd269d51f9b3cb3,14.03028649299813,4757,209,14,1387,45.9600119617225,10.557501708817501,13.58660287081339,0.6411483253588517,0.05288461538461542,0.009661835748792313,1,0,2,0.15057715212205686,176,,
entropy_trial__ae17786bf8252d37ec455ba2,entropy_cell__6829dcc7db6a24268f4d389b,entropy_pair__ce5fb149e662cd115959f2a5,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_041,token_128_bit_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,moderate,ordinary_control,0,,2693200395411902445,34,,,,,,,,1.9721210225044075,1.5588235294117647,-0.7606078602311781,0.7606078602311781,-0.5391982308581886,0.22140962937298944,e0cdd841b7f4372bf21a46cf8415ac41409059e97eed4f3b103a641c86bbcc45,2.0255022839992307,5279,26,2,161,73.24769230769233,6.272307692307695,9.513846153846153,0.7692307692307693,0.0,0.0,1,0,1,0.1921247273977552,32,,
entropy_trial__ae51240581ecd99f18f818ed,entropy_cell__53f2ca75cff8cc293f645929,entropy_pair__7c5e90f2de550d32a22ef498,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,ascii_b16,nonseg_ascii_b16,professional_project_update,ungated,rankcloak,1,,6012509630407863513,128,128.0,True,True,False,1.0,4.0,1.0,2.747173650459503,4.8515625,-4.2201079222082205,4.2201079222082205,-0.7395951690792149,3.4805127531290054,a64eeb6a8aaa3e9a7c21a54ab013574d5f8be5967d365a5890bd8d2a2b01dcad,14.331723856012104,4973,63,3,449,37.805714285714316,13.203174603174606,14.150476190476187,0.8888888888888888,0.016129032258064502,0.0,2,0,5,0.09074989227232157,128,0.0,1.0
entropy_trial__aec73734bca0d85ed546de37,entropy_cell__171971410ac6ecb2afb4f08e,entropy_pair__7add2d9d44998939af5e4ced,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,ordinary_control,0,,2212796323899524543,114,,,,,,,,1.7859165669094472,1.9736842105263157,-0.958114922402158,0.958114922402158,-0.5915047048894584,0.3666102175126996,6b55d38feb93fa0f595319e48c38bd81813db5a6614c70aa96b5519256e46156,6.356269562005764,4757,79,3,552,23.757299578059104,16.487594936708863,15.750886075949364,0.7215189873417721,0.0641025641025641,0.038961038961038974,1,0,2,0.1155300463153239,65,,
entropy_trial__afae987b7effda90ef07c70a,entropy_cell__322dd6d8976e50ea1c7f1bd8,entropy_pair__cf4b7e93a2cba7078cce333c,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_003,token_128_bit_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,strict,rankcloak,1,2.4325573188780316,7516332940114581064,192,32.0,True,True,True,0.16666666666666666,1.3333333333333333,0.5,1.4145236436813444,2.6979166666666665,-1.15700748382672,1.15700748382672,-0.43051039992436096,0.726497083902359,6c53809a202710164ae41d9cf61736d86a7c7b04ca6f0c360139d460c8ee9700,23.387226254999405,4757,151,8,994,29.121908112582787,13.886481788079475,13.511523178807945,0.6291390728476821,0.07999999999999996,0.02684563758389258,1,0,2,0.06627822454520638,32,160.0,6.0
entropy_trial__b0a45fa2ad273ac717450da8,entropy_cell__77d01853e1f871e53ef46916,entropy_pair__634f626125b4402526346823,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_uuid_v4_003,uuid_v4,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,rankcloak,1,1.7054545298422146,3729516129237891038,35,27.0,True,True,True,0.7714285714285715,8.228571428571428,0.8518518518518519,3.3754165244640664,224.6,-3.307961938444047,3.307961938444047,-0.9250864414434891,2.382875497000558,84157b96ce7b10c64eff444788ab915f5f2e68dd9412eb54ec613ab329196b88,6.477353729002061,5279,26,3,180,41.853717948717986,9.574615384615385,12.446153846153845,0.8076923076923077,0.0,0.0,1,0,2,0.07059173604414302,27,8.0,1.2962962962962963
entropy_trial__b0e5645fd6a76209f1b2b5fd,entropy_cell__6736300e0935939437e24158,entropy_pair__0da95acef5bd40fcc6c958e6,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,moderate,ordinary_control,0,,213773452912524818,177,,,,,,,,0.8799357256994331,1.3672316384180792,-0.4581788569662693,0.4581788569662693,-0.2735788566386795,0.18460000032758983,b4ace9e52a1fa798297a4af24a104f9a59ad472ed1089800f51aaa5959e16b7a,8.629312948993174,5279,128,13,863,42.18177884615386,9.821875000000002,12.063749999999995,0.6328125,0.06299212598425197,0.007936507936507908,1,0,1,0.07027383744563606,176,,
entropy_trial__b1051af4ca6d36f8a66b438c,entropy_cell__fd4ee5a8efa826c159a497db,entropy_pair__6a8a0137022b5561bf6991db,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,ungated,rankcloak,1,,8653992191772885634,59,59.0,True,True,True,1.0,8.677966101694915,1.0,2.899108969777316,12.084745762711865,-4.995265416400034,4.995265416400034,-0.8317753472854776,4.163490069114555,93d91e6f435479076daf16dee851908380322567b70ef8ace90e6115d95487d7,13.256401986000128,4757,27,2,241,-23.06749999999994,19.830555555555552,24.03851851851852,0.9629629629629629,0.0,0.0,1,0,2,0.040096057541437635,59,0.0,1.0
entropy_trial__b10c3809d92d9d874f8d6350,entropy_cell__57740427db8cf778b3c19262,entropy_pair__c2731a54266c5fcba8796e48,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,ungated,ordinary_control,0,,2386463168405043936,64,,,,,,,,2.102929432689971,2.0,-1.0351282891861313,1.0351282891861313,-0.6714316097132079,0.3636966794729233,9dbf1a8fc079f9e0daf43fcd4b6e765b2226b59a55ae9b1b5a71b79f3d5fcb17,3.3993748119974043,5279,53,4,384,20.99379716981136,13.622783018867928,17.02415094339622,0.8490566037735849,0.019230769230769273,0.0,1,0,1,0.20846496504519593,64,,
entropy_trial__b1539e07f217be922fdc6e48,entropy_cell__41adb0089ce7d1917d2169f7,entropy_pair__54f960b8d7d5decf5586412f,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,ungated,ordinary_control,0,,7012622532324006424,128,,,,,,,,1.3227979634105527,1.53125,-0.6648650724620914,0.6648650724620914,-0.41224961319876663,0.25261545926332474,8c5060342f70e45ba79277e4ff040b28704d9e67fee0cad60ef342603a8a6eee,6.339671619993169,5279,103,8,644,52.49308859223302,9.136104368932042,10.958446601941745,0.6990291262135923,0.10784313725490191,0.07920792079207917,1,0,2,0.13553447145277703,128,,
entropy_trial__b160a1c9857ee2b1bb03e1b7,entropy_cell__4e51ff9311768058bb90379c,entropy_pair__afd1b528346d44c1734c49fc,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,strict,ordinary_control,0,,8258913230556787982,254,,,,,,,,1.2728733567636372,1.4566929133858268,-0.6136929842140112,0.6136929842140112,-0.4225375317861095,0.19115545242790163,4c6d8bdf16040fab2f5829febf2be12b298ca84af83753ad260f398776791c2e,13.473086936006439,4757,214,10,1381,32.1224112149533,14.095252336448599,13.782990654205609,0.5654205607476636,0.07981220657277,0.014150943396226467,1,0,1,0.12200230974754969,64,,
entropy_trial__b1e4d4d2551f12cd00fa729e,entropy_cell__98da0ef36817f71a7f7cbcb7,entropy_pair__996195a258faa1cbab454151,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,moderate,rankcloak,1,0.8032592546779574,6161800126625497181,202,176.0,True,True,True,0.8712871287128713,3.485148514851485,0.8693181818181818,3.582553431831297,6.287128712871287,-3.4792256794615235,3.4792256794615235,-0.9877231395152228,2.491502539946301,2b73bfe051ce16383cf981f331eae6c51b8118dcde20404df43bc65df0d75f4b,22.507551955990493,5279,125,3,1024,-22.25346666666664,26.7144,20.839360000000003,0.848,0.0,0.0,1,0,5,0.09031641671860659,176,26.0,1.1477272727272727
entropy_trial__b2283679e6dd81dc7c4fa93f,entropy_cell__d7461efe23003417462e44eb,entropy_pair__6355c1b7f9ba6c0d689d21cc,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,rankcloak,1,1.7054545298422146,3212086878761550530,18,16.0,True,True,True,0.8888888888888888,10.666666666666666,0.875,3.9528388062920894,139.83333333333334,-5.934414549827849,5.934414549827849,-1.1475950918200364,4.7868194580078125,7ee0dbd1026c3d38ec9f0ed548c9e802baa7b1a9c3fff08832f6e7161182d5e4,4.187650492996909,5279,18,1,108,38.16500000000002,12.407777777777778,11.955555555555552,1.0,0.0,0.0,1,0,1,0.0,16,2.0,1.125
entropy_trial__b295743dfb5a4d3f87c07a6c,entropy_cell__de92a1de8ce8c0b2d814374c,entropy_pair__38bc111d053da89d4350a474,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,strict,rankcloak,1,1.9175505039890282,4093229930957919914,265,128.0,True,True,False,0.4830188679245283,1.9320754716981132,0.4296875,1.9564970180400716,3.90188679245283,-1.9568234221410017,1.9568234221410017,-0.5720992657792958,1.3847241563617059,a5c3a13bdfbab353e931452e63703a9df8e6ab49deed22d2d9d3992646d71d10,19.71516186700319,4973,200,11,1339,36.52345454545457,12.681909090909091,14.853199999999998,0.645,0.035175879396984966,0.015151515151515138,1,0,3,0.06686590973477315,128,137.0,2.0703125
entropy_trial__b295a6bdfbcc4a999dc331a5,entropy_cell__e083c3837fc097e551042398,entropy_pair__76e784464ea835c48964d402,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,ordinary_control,0,,1694724712797507547,61,,,,,,,,1.0335815276196683,1.721311475409836,-0.4178143864022426,0.4178143864022426,-0.27450740408042523,0.14330698232181738,044dd835efa93793033ecf30caae71f83a6ec00f684b7ef9eb1515cbb3239be5,3.25214630899427,5279,20,3,161,73.16833333333334,4.710000000000004,7.983999999999998,0.55,0.10526315789473684,0.0,2,0,1,0.08543429206602732,61,,
entropy_trial__b297a96c1d45099e5802b883,entropy_cell__08436728edee9a4933afa8a3,entropy_pair__2fa8234396ce0d23ccd10e27,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_041,token_128_bit_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,ungated,ordinary_control,0,,7153478514858231948,29,,,,,,,,0.7923587374513874,1.7586206896551724,-0.33720590006600143,0.33720590006600143,-0.19103794762712079,0.14616795243888064,e36d5f976a28d834e8960a0cabce0cde9c98a46772da7b1a336449ba67e23d20,1.197443356999429,4973,16,2,107,55.952500000000015,7.442500000000003,11.369999999999997,0.9375,0.0,0.0,1,0,1,0.05355095314996729,29,,
entropy_trial__b2fb1f357805bce97402f2c0,entropy_cell__74626b2253f6dd6ce6635219,entropy_pair__78b9fc0a6fa66a5f361d6b0b,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,ungated,ordinary_control,0,,9015938485640079433,128,,,,,,,,0.5276289482943975,1.390625,-0.1100828681003461,0.1100828681003461,-0.09202403164023258,0.018058836460113525,0592a30d0d46f52b8cfff7c50f87c5c918bd004db669248620b0a65d45246e03,6.3637570579885505,5279,0,1,193,,,,,0.0,0.0,0,0,64,0.0,128,,
entropy_trial__b2febc78a17e46e7d6d4a55e,entropy_cell__5b43bad8505780e851b2a45c,entropy_pair__42dba817b29368da517f6206,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,41,ascii_b16,nonseg_ascii_b16,professional_project_update,ungated,ordinary_control,0,,3385810680129152839,128,,,,,,,,1.0281860978701303,1.65625,-0.49528640232943444,0.49528640232943444,-0.3089306326951876,0.18635576963424683,6867eb649d0d021f5915afc07935ee9e89ea5e4374d19b3ddf5268ff6a21b960,3.698759905004408,4973,87,6,557,51.11750000000001,9.73166666666667,12.64,0.7816091954022989,0.023255813953488413,0.0,1,0,1,0.11063142750948449,128,,
entropy_trial__b336808ae6d74e54dad68412,entropy_cell__c12948d6c4df27b08e58a667,entropy_pair__87c504ea77b638cf349cbc19,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,ungated,rankcloak,1,,5293523112130236351,128,128.0,True,True,False,1.0,4.0,1.0,5.489891097064874,6.53125,-3.886206881157993,3.886206881157993,-1.3930394807978856,2.4931674003601074,8d0989ffd95109e287aad456327110abbd4b883a29aa08d18d82e21a79a0fee8,18.824552488993504,5279,34,16,418,62.84871323529413,5.021102941176473,0.5352941176470587,0.7941176470588235,0.0,0.0,2,0,19,0.08138935434369073,128,0.0,1.0
entropy_trial__b3c5ab16aedab19c9fcd061b,entropy_cell__1928b7d94276d3a805de007d,entropy_pair__b617d52062be55cda4c4c328,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_041,token_128_bit_hex,41,ascii_b16,nonseg_ascii_b16,professional_project_update,strict,rankcloak,1,1.9175505039890282,5253625336307549941,215,64.0,True,True,False,0.29767441860465116,1.1906976744186046,0.125,1.3517076976399116,2.4232558139534883,-1.2079681951406462,1.2079681951406462,-0.4183311485041092,0.7896370466365371,0fe50070bdb528ce978228af4ab9912c2ea7ec71482ec243a25f244dd358b352,16.16781032300787,4973,158,9,1055,24.635098452883284,14.184514767932491,14.928354430379745,0.6835443037974683,0.03821656050955413,0.0064102564102563875,1,0,1,0.07821123473071168,64,151.0,3.359375
entropy_trial__b4456692ca015975445c8274,entropy_cell__a4369e36bbe783c28f3b6194,entropy_pair__bc20f3a1e8e87f9716e88e84,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,ordinary_control,0,,4412400495834333691,57,,,,,,,,1.5930252538159189,1.4385964912280702,-0.6998734521557214,0.6998734521557214,-0.5159992215199278,0.18387423063579358,2b03ce465006516b5d0af3086588f58512ac31c00c9cfb78104683cf906bebe5,3.3990156979998574,4757,44,6,273,51.3416666666667,7.920000000000002,8.895454545454548,0.7727272727272727,0.046511627906976716,0.0,1,0,1,0.0949535563234489,46,,
entropy_trial__b508664c059e0b14f5496edd,entropy_cell__4e51ff9311768058bb90379c,entropy_pair__8492f8616b7e689f98d48716,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,moderate,rankcloak,1,1.3619193336989834,5416061148175827038,141,64.0,True,True,True,0.45390070921985815,3.631205673758865,0.4375,1.488385882522081,4.23404255319149,-2.117634615478245,2.117634615478245,-0.4673340957920263,1.6503005196862186,89d9ada1793f0ce72929285670c3c027da49828ea11c1a49fdd2a5417ef1b64e,17.31714982999256,4757,105,6,640,46.461071428571444,11.126428571428573,10.396571428571427,0.7428571428571429,0.028846153846153855,0.0,1,0,1,0.08222343336383534,64,77.0,2.203125
entropy_trial__b6792f50b6484ed034fe7353,entropy_cell__110d5642d345cd2c14e690d0,entropy_pair__11d3c5396f1b9a0fc069f33c,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,ordinary_control,0,,6496040981765204767,47,,,,,,,,1.560082808350606,1.9148936170212767,-0.8029048219692897,0.8029048219692897,-0.512802431436492,0.29010239053279796,d844384c71db10131e38e716c009efaeec662813691ebe9ff0feb53f97bd3611,2.6471908329986036,5279,40,2,244,53.29000000000005,10.795000000000002,11.090999999999998,0.8,0.02564102564102566,0.0,1,0,1,0.05774626553576119,45,,
entropy_trial__b67de25ec0f3d0521318fa08,entropy_cell__e083c3837fc097e551042398,entropy_pair__a4e9244178cc73b3d5ee34dc,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,ungated,rankcloak,1,,225685576096509111,61,61.0,True,True,False,1.0,11.540983606557377,1.0,7.857468008928157,396.59016393442624,-7.042101633875822,7.042101633875822,-2.20561772930304,4.836483904572784,d933bc5dd2ca490f4c612c58754dc9a5853cb96c74fff3d32ec223eb3e4b098c,12.965723348999745,5279,43,1,311,1.8597674418604697,23.68232558139535,17.0139534883721,0.9302325581395349,0.0,0.0,2,0,4,0.048023809171730054,61,0.0,1.0
entropy_trial__b721d14e42cc2c7d7eb6982c,entropy_cell__426f7c565df6f75c2e9b03a8,entropy_pair__68cad5642ceaab956b2e4de3,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_uuid_v4_041,uuid_v4,41,ascii_b16,nonseg_ascii_b16,professional_project_update,moderate,ordinary_control,0,,4855485311833358330,133,,,,,,,,1.5318315851612,1.5037593984962405,-0.7344174190447958,0.7344174190447958,-0.4643476083639191,0.270069810680877,02ea0a9bf2ca1827f8a8587025992e534f41dcd50d1024df8c7c29f768d1dada,7.20805846399162,4757,93,7,595,53.25967741935486,9.131213517665135,10.866236559139782,0.7526881720430108,0.021739130434782594,0.0,1,0,1,0.12009400860396414,72,,
entropy_trial__b7e9278159241c5a26048986,entropy_cell__9708f1b3c4706200a770c000,entropy_pair__65343619921ea13b134fdb8f,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,strict,rankcloak,1,2.4325573188780316,3467297462066686197,287,48.0,True,True,True,0.1672473867595819,0.6689895470383276,0.1875,1.3426365467926185,1.8571428571428572,-0.8743553637955683,0.8743553637955683,-0.4180889871805824,0.456266376614986,6d365608e8338b3db41221771f2390d9f1e0c1c8c195fc8c2b288bd2b9f34d1d,33.958099155002856,4757,233,20,1556,33.43514270386268,11.48998068669528,13.481888412017167,0.5278969957081545,0.09913793103448276,0.012987012987012991,1,0,1,0.07531914074052204,48,239.0,5.979166666666667
entropy_trial__b85457ce0caaf356de9d188b,entropy_cell__9e9ce7758abd96ba5cdeb613,entropy_pair__106797bf9e04969360bc3772,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,strict,rankcloak,1,1.9175505039890282,5287302633201050610,154,72.0,True,True,False,0.4675324675324675,4.571428571428571,0.3055555555555556,2.2732081124360417,93.4090909090909,-3.4785149159776396,3.4785149159776396,-0.6567865564084368,2.8217283595692026,c205cee055714b9a43c0df292e5cdb06b19e84e78b52349a9ab345139c3a6739,14.713126643007854,4973,94,3,666,9.4316666666667,19.72787234042553,17.597021276595743,0.9042553191489362,0.0,0.0,1,0,2,0.06668049826834477,72,82.0,2.138888888888889
entropy_trial__b9c72f5e271ed20fda1bc146,entropy_cell__28bc8b68131496e874076ac6,entropy_pair__e5d9017f9dca1d1bc2d9aa80,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,strict,rankcloak,1,2.4325573188780316,2240252624281581206,640,176.0,True,True,True,0.275,1.1,0.2727272727272727,1.6734304981541637,2.8078125,-1.2738547009834886,1.2738547009834886,-0.5269854692229867,0.7468692317605019,00af703cde5ffdc4b58d6da941707a79f708a2bca3f414f7103f36931166ba38,75.15854747999401,4757,516,35,3116,55.461697674418616,9.186070874861574,10.213410852713178,0.43023255813953487,0.19805825242718444,0.1108949416342413,1,0,2,0.1250237679944896,176,464.0,3.6363636363636362
entropy_trial__ba0bc656926fee12ae8bab1e,entropy_cell__2f96310c00c63084ab97e6f2,entropy_pair__b575059114b33c0d7f7fe210,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_uuid_v4_003,uuid_v4,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,ungated,ordinary_control,0,,6384304155707181577,72,,,,,,,,1.274526115122896,1.1944444444444444,-0.48775478077036205,0.48775478077036205,-0.3983744105243225,0.0893803702460395,615432b48bc3fb3dd5be14319145fb687e97a32e09cb04dee65122d218b0e727,4.283999156003119,4757,59,5,363,48.60037288135595,9.412000000000003,10.493559322033896,0.7627118644067796,0.051724137931034475,0.01754385964912286,1,0,1,0.11755972980260176,72,,
entropy_trial__ba1ff2445eea99a34d2072d1,entropy_cell__a3cd1359442d6d260f6a93ac,entropy_pair__806206597db53032afe422f6,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_003,token_128_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,ungated,ordinary_control,0,,8616284380373865846,64,,,,,,,,1.2967142284486073,1.40625,-0.6620718415483993,0.6620718415483993,-0.4172493096098464,0.24482253193855286,1c7562d6cb41b1633e05dac6f707614aee474bb218e7a0e5b09b17d3f90d68a0,2.141968525000266,4973,50,2,317,30.872000000000014,15.164000000000001,13.356799999999996,0.8,0.020408163265306145,0.0,1,0,1,0.048644526729436546,64,,
entropy_trial__ba2f5383e65a997fdefc7096,entropy_cell__fbc793f0ce3c1e885be507e1,entropy_pair__6b564b1384e248d4d43bbdde,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,3,direct_subword,direct_subword_calgacus,explain_everyday_system,ungated,ordinary_control,0,,6273626476134395331,55,,,,,,,,1.4116611930659817,1.509090909090909,-0.6974734762478644,0.6974734762478644,-0.4436819445983614,0.25379153164950286,3f0a210140f9b46bfde59b49ee773d4ec547cd01b9f0861e3ce98bb26bc5c9fe,1.8935074519977206,4973,36,4,276,21.450000000000017,12.503333333333337,17.497777777777774,0.8333333333333334,0.0,0.0,1,0,1,0.08076620330684194,55,,
