outcome,factor,level_first,level_second,analysis_unit,comparison_design,n_payloads_first,n_payloads_second,n_payloads_overlap,n_payloads_paired,mean_first,mean_second,mean_difference,mean_difference_ci_low,mean_difference_ci_high,confidence_level,bootstrap_unit,bootstrap_design,bootstrap_resamples,bootstrap_resamples_valid,primary_inference,inference_role,inferential_p_value_supported,replay_mode_scope,transformation_id_scope,mitigation_id_scope,language_scope,representation_name_scope,codec_id_scope,alphabet_size_B_scope,segmented_scope,token_filter_scope,tail_policy_scope,leadin_tokens_scope,evidence_status_scope,study_phase_scope,protocol_contract_revision_scope,result_schema_revision_scope,protocol_contract_revision,result_schema_revision,recovery_outcome,recovery_outcome_semantics,exact_recovery_compatibility_alias,exact_rank_replay_diagnostic_only,effect_type,risk_difference,risk_ratio,odds_ratio_haldane_anscombe,p_value_raw,test,p_value_holm,p_value_bh,model_id_scope,prompt_category_scope,payload_class_scope,hedges_g,topic_schedule_scope,segment_size_ranks_scope,view_scope,protocol_variant_scope
exact_recovery,prompt_category,professional_communication,recipe_procedure,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,factual_explanatory,payload,independent_payload,80,80,0,0,-3.6863491292956665,-3.682012761330969,-0.004336367964697274,-0.06817246459232314,0.05979062774697028,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.8962835755384454,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,-0.020546780228111374,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,forum_question_answer,payload,independent_payload,80,80,0,0,-3.6863491292956665,-3.7968207985029907,0.11047166920732421,0.04092466244379102,0.18442092221122133,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.004007258281377564,welch_t,1.0,0.010767344605209866,mistral_7b_instruct_v0_3_q4_k_m,,,0.46023188462106596,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,80,80,0,0,-3.6863491292956665,-3.6094396234712534,-0.07690950582441314,-0.13611789416736825,-0.02003325233523554,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.016173707490253635,welch_t,1.0,0.040393288047871616,mistral_7b_instruct_v0_3_q4_k_m,,,-0.3825572968580836,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,professional_communication,payload,independent_payload,80,80,0,0,-3.6863491292956665,-3.7051407232954205,0.018791593999754053,-0.046422723965711524,0.0873877370396705,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.5782598710972657,welch_t,1.0,0.9755277449177309,mistral_7b_instruct_v0_3_q4_k_m,,,0.0876670273641208,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,80,80,0,0,-3.6863491292956665,-3.6599598559066364,-0.026389273389030077,-0.08701617579980314,0.038832903932436325,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.4271139061766308,welch_t,1.0,0.7608288075688537,mistral_7b_instruct_v0_3_q4_k_m,,,-0.1252945064126549,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,80,80,0,0,-3.682012761330969,-3.7968207985029907,0.11480803717202148,0.038068286218617235,0.19273667344113132,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.004066779995130778,welch_t,1.0,0.010917356736814989,mistral_7b_instruct_v0_3_q4_k_m,,,0.4590989257302238,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,factual_explanatory,personal_narrative_blog,payload,independent_payload,80,80,0,0,-3.682012761330969,-3.6094396234712534,-0.07257313785971586,-0.1411782845444291,-0.009986004086509154,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.03182630936692415,welch_t,1.0,0.07663713094299243,mistral_7b_instruct_v0_3_q4_k_m,,,-0.34083974324917315,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,80,80,0,0,-3.682012761330969,-3.7051407232954205,0.023127961964451327,-0.04836983961085908,0.09038894002448061,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.5155671591343527,welch_t,1.0,0.8891992356723715,mistral_7b_instruct_v0_3_q4_k_m,,,0.10254683212791953,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,factual_explanatory,recipe_procedure,payload,independent_payload,80,80,0,0,-3.682012761330969,-3.6599598559066364,-0.022052905424332803,-0.09078363485264618,0.04286515701006274,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.5287598518461056,welch_t,1.0,0.9060997434075845,mistral_7b_instruct_v0_3_q4_k_m,,,-0.09934194990769764,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,forum_question_answer,personal_narrative_blog,payload,independent_payload,80,80,0,0,-3.7968207985029907,-3.6094396234712534,-0.18738117503173735,-0.2609551545135229,-0.1177713374738631,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,2.2455756240433056e-06,welch_t,0.01049582046677841,1.0701316873966244e-05,mistral_7b_instruct_v0_3_q4_k_m,,,-0.7753087034534079,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,80,80,0,0,-3.7968207985029907,-3.7051407232954205,-0.09168007520757016,-0.167274546594054,-0.012318248898040795,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.02256898814296887,welch_t,1.0,0.05563693033660605,mistral_7b_instruct_v0_3_q4_k_m,,,-0.36256297357605505,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,forum_question_answer,recipe_procedure,payload,independent_payload,80,80,0,0,-3.7968207985029907,-3.6599598559066364,-0.13686094259635428,-0.21499202141437665,-0.058606066162256124,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.0006488458671114534,welch_t,1.0,0.0019419405152313438,mistral_7b_instruct_v0_3_q4_k_m,,,-0.548081154701346,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,80,80,0,0,-3.6094396234712534,-3.7051407232954205,0.09570109982416719,0.030410550676006263,0.1603681560862696,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.005541312687075197,welch_t,1.0,0.014682492487169675,mistral_7b_instruct_v0_3_q4_k_m,,,0.4426523878923379,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,personal_narrative_blog,recipe_procedure,payload,independent_payload,80,80,0,0,-3.6094396234712534,-3.6599598559066364,0.05052023243538306,-0.013833848703414735,0.11381388416667625,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.132848669551044,welch_t,1.0,0.28341854274395706,mistral_7b_instruct_v0_3_q4_k_m,,,0.23774479951778674,,,,nonseg_ascii_b8
mean_log_probability,prompt_category,professional_communication,recipe_procedure,payload,independent_payload,80,80,0,0,-3.7051407232954205,-3.6599598559066364,-0.04518086738878413,-0.11471317017539674,0.02626590711802652,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,0.20407348679866316,welch_t,1.0,0.41660013839395715,mistral_7b_instruct_v0_3_q4_k_m,,,-0.20068546311101318,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,factual_explanatory,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11673203530329232,0.11323703543350373,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,forum_question_answer,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11562574076003139,0.10739056834885762,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.1202333116494643,0.11303320444181152,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,professional_communication,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11597446475747335,0.1145897373086974,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11587743758156313,0.11638091739946961,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11590433335575856,0.11936134657731172,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,factual_explanatory,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11013306254720161,0.11652632691172508,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11441584759875104,0.11808299713389504,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,factual_explanatory,recipe_procedure,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.1243911134296034,0.11240662435870691,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,forum_question_answer,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11378378397440922,0.1157151341831818,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11005726377061274,0.11347410739862979,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,forum_question_answer,recipe_procedure,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11667559268036466,0.118715650508838,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11463676517183595,0.11699309353397443,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,personal_narrative_blog,recipe_procedure,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11666143640531734,0.11500444881015441,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
effective_payload_rate,prompt_category,professional_communication,recipe_procedure,payload,independent_payload,80,80,0,0,1.7482261184463712,1.7482261184463712,0.0,-0.11408289314536582,0.11477137506836133,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,1.0,welch_t,1.0,1.0,mistral_7b_instruct_v0_3_q4_k_m,,,0.0,,,,nonseg_ascii_b8
exact_recovery,prompt_category,casual_conversation,factual_explanatory,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,casual_conversation,forum_question_answer,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,casual_conversation,professional_communication,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,factual_explanatory,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,factual_explanatory,recipe_procedure,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
exact_recovery,prompt_category,forum_question_answer,personal_narrative_blog,payload,independent_payload,80,80,0,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,independent_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,ascii_b8,ascii_b8,8.0,False,none,none,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,fisher_exact,1.0,1.0,qwen2_5_7b_instruct_q4_k_m,,,,,,,nonseg_ascii_b8
