row_id,candidate_id,prompt_template_id,word_count,character_count,message_text_sha256,canonical_text_sha256,source_record_id,source_record_sha256,source_category,source_dataset_revision,source_file_sha256,license_identifier,dedup_cluster_id,partition
human-HC-847bdb9a249c887534ba5636,HC-847bdb9a249c887534ba5636,explain_weather_pattern,60,362,847bdb9a249c887534ba56363aeb36ae67302d489414becd9e1be2b442620971,4a5f1995c690b4baa9b8a6bd14a6fea3e2559c89d69752f04d86295582b39efe,jsonl-line-01410-40b9ddf6b1cf9332,40b9ddf6b1cf9332c8be4da8c55b6af1e806e2a4529657cf35b0272f344f6679,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-cf27f9cf0d0c98036ff6ef29,human_test_only
human-HC-874d7e8b4d70669850749ad5,HC-874d7e8b4d70669850749ad5,forum_practical_answer,144,814,874d7e8b4d70669850749ad5d3c7150151b096bb98fcaf17122abf271b016ea8,2e6679e3b7fe0fb1f8741f7657d492d076378e118f777866fc5ba7e1f1951fbf,jsonl-line-14051-345dcc5eb442eecd,345dcc5eb442eecd810c85e48724f8d1252dbb2222e5fa9514a338367847ad96,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-876aced30ed9cd63050e1955,human_test_only
human-HC-8a66f7771b39ce137772b1b2,HC-8a66f7771b39ce137772b1b2,forum_learning_answer,104,646,8a66f7771b39ce137772b1b2d99e9bd88571f31331c3536dca980238a9149fb8,fc1a4548acc472062b247c509e40461826dd83d0fb9e26cf46d334e40e9b656a,jsonl-line-03749-31164f33d0cf1c6e,31164f33d0cf1c6e7781481eb62776a320952d6e88b876b10855e874839f0f8f,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-8678e3b890f5116ca0547e45,human_test_only
human-HC-8b2a1619dacd224871468959,HC-8b2a1619dacd224871468959,procedure_home_task,222,1195,8b2a1619dacd2248714689598657273812bdc74f42dbc5bdd1734c67b319d5fc,21cb7898e49cb0ddf091a513607f61c68f718b7cd1495a6a0ddd8567382bfd61,jsonl-line-03059-1f320f15064a816d,1f320f15064a816deeecec8bbc5f96a4bc4cdbce41b3f613c4c6191f0a8f2514,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-b3b32c18416470e086888820,human_test_only
human-HC-8b43da8a0e59f8dfbabc3abb,HC-8b43da8a0e59f8dfbabc3abb,explain_weather_pattern,67,389,8b43da8a0e59f8dfbabc3abb2f05b7257b081921f786093411e884b721222db6,4d09c0077c143efcbc721476ff2ec69b5948aa96b8f1ef78dbfb697ccfceb7d4,jsonl-line-03222-8efea8e6f366202e,8efea8e6f366202ec2c8b4be69fd3de3aab6764f30ec3fee107987eb57086c4b,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-46f6597ba1301e85f72ae844,human_test_only
human-HC-8c2ea48e035c12548598e2e8,HC-8c2ea48e035c12548598e2e8,explain_weather_pattern,113,704,8c2ea48e035c12548598e2e8f12551907d6fec998c4f6a9358ad46120cc70cc1,ab18ff38b3421da775d16d1597ffc3e96f09144fd7409ce441c02c044f706cd4,jsonl-line-03712-5139c4eceec29af3,5139c4eceec29af3714bc8ddb9f21e109ac50f2252ba3dae49da2c37d2e12cb0,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-27ea3ff1a2ad50d0d29d60aa,human_test_only
human-HC-8d7c88399e1b3a00e6e1569a,HC-8d7c88399e1b3a00e6e1569a,procedure_garden_task,48,293,8d7c88399e1b3a00e6e1569aa2f0d4e6f8f2746dd39119fba81d60a7f193c7a3,579886a6d10be2ab98f01705b99c7f4eaaa867133c86f568bfb7b24959fd4b17,jsonl-line-06456-aa405d77e53dc585,aa405d77e53dc5854bfc4ccd61c78384afc7a015cc53fe15e49232e212a89f15,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-19bb365f067644bbd08e80fe,human_test_only
human-HC-8dfffb2426bf9a60cd2ec604,HC-8dfffb2426bf9a60cd2ec604,explain_weather_pattern,36,252,8dfffb2426bf9a60cd2ec6044ac49826ed1b57b1559175f22d5e7d04d95740c4,5be726a9cfe45e4dc444cfb3ec53d8822f238d1dfaa8e59ff5ce95c5cb45b2f4,jsonl-line-07272-9b1a0ee500408090,9b1a0ee500408090e72dcebfd01160336c3d3ddc9f009ebc6bd28978926cffaf,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-18779c3c85b952bffe0b84ab,human_test_only
human-HC-8ee1417b782884a5ab04f65d,HC-8ee1417b782884a5ab04f65d,procedure_simple_meal,290,1689,8ee1417b782884a5ab04f65df20cb82b105f6c808083e7b2c769d932676da55e,9668fef86fe97250730b7f7a49b4d1b9971e216d115f7a201d6068ea18024bbb,jsonl-line-13063-77697b6b85db37cf,77697b6b85db37cf013cb32374c516459680556f65819e2a88f0cb5ffba3b2a8,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-e7502810f924ff7c0e536361,human_test_only
human-HC-8eef333af22eb27a5f90b0e6,HC-8eef333af22eb27a5f90b0e6,explain_weather_pattern,126,863,8eef333af22eb27a5f90b0e66390a929696e6a9e0b059bade007d558765570db,e11e4de8bf1069e648b8f4eb478a67e5b727a3b05ba64c6e2536a538164e9541,jsonl-line-00799-4fbf98f867dd521d,4fbf98f867dd521d35c75a4c16c8317d67aeff90af38751b9f054f6e61547856,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-6ea263521fcde0ba31b0aed0,human_test_only
human-HC-8f172d6073d738a9532e7772,HC-8f172d6073d738a9532e7772,procedure_home_task,173,990,8f172d6073d738a9532e77729aaf0e283b43155a96ce482279eedf9c7ad48f6c,c81c11dee6002ca2dc676964c641a6e54482a8439784b999000ee195af74d913,jsonl-line-12407-62bdfbe676062b27,62bdfbe676062b273ea6e8ddc7266514beba4221708aef8eaf9644d216b23da6,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-2638e4cf16c5042ce3e9dce5,human_test_only
human-HC-90dd6a72f603d983cdcae033,HC-90dd6a72f603d983cdcae033,explain_weather_pattern,149,914,90dd6a72f603d983cdcae0339c54f753069226a5fce68ca97beb797b11df40e3,4e796151ed22541eebf97b33071f579795e953311db2b030b880708239032516,jsonl-line-06191-90b408a5431776ba,90b408a5431776baca042274ba12ff697a75264252a600e69a4ce3214cf13d72,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-81e3142b0d3df8613f89b618,human_test_only
human-HC-92f0bf0fd77aa5d8c8d9fae4,HC-92f0bf0fd77aa5d8c8d9fae4,explain_weather_pattern,155,896,92f0bf0fd77aa5d8c8d9fae47b406202f901fea7545a1efcb81ac98c5d433da5,1e85561f9fb6e9e48b093db51def02628c628667cb7bd085d6cc4adfa4b8771b,jsonl-line-09155-1aa4af4695fd08ba,1aa4af4695fd08ba420b814cb1f92f3c317c97222f634c3a3d554e4fb81d633b,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-686e0774992e3876c3e622c7,human_test_only
human-HC-93b5ddfdd07fd4a96ddbbc15,HC-93b5ddfdd07fd4a96ddbbc15,forum_practical_answer,126,696,93b5ddfdd07fd4a96ddbbc15e569cfc9b6caca06d11c30a1b7d1b7ecdbc9057a,a5508116ed7c0699b217dd4f4b336fc17804d21ed3ac7247db6635351dd867f5,jsonl-line-13710-ad40f6aba29a2838,ad40f6aba29a28380c5e10349bd1c17c726da29335d78ccf059ae4366d5b101b,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-13072377da5b6a6efcd34741,human_test_only
human-HC-93bc6daaad25b7b8f4046d5d,HC-93bc6daaad25b7b8f4046d5d,forum_learning_answer,56,351,93bc6daaad25b7b8f4046d5d928542fb0ac4b2f59cdf86363922e6692059c335,1ec05b7db69acf595d2d231d23271da651c90f0514ffe02be35cb30d0a2d31d7,jsonl-line-07807-3a179300fdc2550b,3a179300fdc2550b0398eb7ae8cdfdcc5be7b8dbe2bb094e351c719ed8fcc3ad,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-8602147ca574fc2a43637edf,human_test_only
human-HC-93d0809e61003b0504cf230d,HC-93d0809e61003b0504cf230d,explain_weather_pattern,182,1020,93d0809e61003b0504cf230def9ddd92f6ecdccb0416b66d417f46be8f351efa,a7aca2b2255b7744824c87099ff3362c545f0edf49a578d3a7d31b84233208e2,jsonl-line-02713-8631c8804e633c47,8631c8804e633c47afd83d4fe30c8b18a15cb5a003384b6a8b950901c5a9a630,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-513150ce5ce65602875317ee,human_test_only
human-HC-93dfd78cc58743cd891230e3,HC-93dfd78cc58743cd891230e3,explain_weather_pattern,164,845,93dfd78cc58743cd891230e308508f05c5df9f8342e9382c14750cda72424ae5,55d9aa4e004431bb58655bdbcca7d82493b7e33bf392b3c78f9a83c5d3142d51,jsonl-line-11908-f91155dea269f50c,f91155dea269f50c77c81dcbc6b904dde436dc557ebf3000f20c498cb3f8d2d6,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-093b2b82ce38bb1f8aff5268,human_test_only
human-HC-94c3c1278df1112200aad8bc,HC-94c3c1278df1112200aad8bc,explain_weather_pattern,63,370,94c3c1278df1112200aad8bcb948a9efb18d77eb2574e261cf8a9fa895c9b3e9,e369e8202be2080fb69a5b8311975d4ee677c818a08eb83a21c2691033c4ea04,jsonl-line-10906-5f388c13432d136b,5f388c13432d136b5bb6ed8092ee93aadf1be555f3a3b4f0648b68b3ee8b2574,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-bc9980164db1dfa7f780aa18,human_test_only
human-HC-9526e880faa8d73953595cf9,HC-9526e880faa8d73953595cf9,procedure_garden_task,94,574,9526e880faa8d73953595cf98a507dda36cc5c5d64cdaacdda77300b83cda64a,a0cf163ca613dd2baf025d3dada468a0dc05157bc72ab61ce5f6c84df8fb08bb,jsonl-line-03307-96e61c90e0abb864,96e61c90e0abb864b61bee064de0a8db9dd34ee08d1d0c81de668a546768d8bf,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-520dc49df1e5ce7634f4ae90,human_test_only
human-HC-95cbd8522b4705418bbbc728,HC-95cbd8522b4705418bbbc728,forum_practical_answer,273,1661,95cbd8522b4705418bbbc7288de87683fffcb324135c73c2d62fcd53a8f218c3,0d9be4fdd4cbafa8948e7a45dfa7785053db72f50bfb5edce3a11a7631929cfa,jsonl-line-00578-edc161e474656d52,edc161e474656d52c9c22d1dfdfa8f7277b790504ea20990df814bfaebd8b103,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-920bf5e1c2bd3b1e71eb78e3,human_test_only
human-HC-9712b41cd9340509f9e5588b,HC-9712b41cd9340509f9e5588b,forum_practical_answer,272,1389,9712b41cd9340509f9e5588bd6df4ab6679a7f639f2ca42ebebf846eab49903e,37c4c0d6836f8a0eab2ae5ab0666f40a7af0639cf146a11bcf442b217f4cb6e4,jsonl-line-00114-7304eaa08767aef1,7304eaa08767aef1192ff771a88c76b6168ae96b5a4c89a4895387f606fc80c6,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-a1df0f0827dd6c0ea6cf7178,human_test_only
human-HC-979bd77624991d745683745b,HC-979bd77624991d745683745b,explain_biological_process,159,1066,979bd77624991d745683745bfddcc1630564c2243ca7dc7bf7df33257cb52374,690123e8eebeca2f497156a6f2c7b6374c312b1d84cc9c55fb6ebb3d8658f1a8,jsonl-line-01680-48a512346202a77e,48a512346202a77e63fa03655f681b7d4cfed30a76b07081c8bd5d539f84a4d0,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-ce76705324925098c3931b13,human_test_only
human-HC-98d1a6e03817a1cd08448e92,HC-98d1a6e03817a1cd08448e92,forum_learning_answer,56,319,98d1a6e03817a1cd08448e920aa091271e80f2ec40dadcfb3c68cbec1f396627,c0ad83c380eb8adc275c8afdec131f5ad57d2aec9a25785c647b673607d2580f,jsonl-line-07416-6aa837687cc16827,6aa837687cc168273689081e32ac5b14d71db1a944d1ffd444e7a57e895c1740,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-2899132427e7f3ed1bfbbdea,human_test_only
human-HC-98e611bd7b70ff63f0505aa3,HC-98e611bd7b70ff63f0505aa3,explain_biological_process,76,509,98e611bd7b70ff63f0505aa34e072d43a5cdbd786af03e5194030d3f32a4f520,3e2ea7c6985c1be8093007667af655dd1703df2e05335ff538314aceb0d78809,jsonl-line-06621-9595adf1cbbfb8b8,9595adf1cbbfb8b8d2e88c14e6e3fc973e91eb546a25414e29cb092e52a7209a,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-39951adedcf920e71002b6c3,human_test_only
human-HC-998cd9b3c3eca61d4ce41599,HC-998cd9b3c3eca61d4ce41599,explain_weather_pattern,142,809,998cd9b3c3eca61d4ce41599bec973822ec3ba2d898be9553bd94713fba05554,0e21f01ff2498b8b8833b0f34864bd50f284cf5d88fcccb8079076744e315f25,jsonl-line-09865-7f51393a747ae33e,7f51393a747ae33e652febd6d6e260a865af8535e2f695979b576694581fdff4,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-5edf26766a30a023decfd4bb,human_test_only
human-HC-9af444355af9ab8c2ece8f55,HC-9af444355af9ab8c2ece8f55,forum_purchase_advice,104,516,9af444355af9ab8c2ece8f5590a5923fb81a4bbe26473d232cf5e69698d7befb,294e29a949d7b14d221a3b2a0792af07c2f7729cb0f7226faf363e618ec0edde,jsonl-line-12132-27b6961ce0691906,27b6961ce0691906187f67c72d10bf170a2b79d1e19eaa7ab5bfd70780a1b8b1,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-5646dcfd631c55faea961ff8,human_test_only
human-HC-9c23d686343460eefe07cc66,HC-9c23d686343460eefe07cc66,forum_practical_answer,175,967,9c23d686343460eefe07cc66fd94ef9370afb699047ea144b07c7c6e5902c044,0e10fa808caa1db7abddac884f2d21509ae2cfd2091a305a40cb4b1e3557ca54,jsonl-line-08956-cf1582284ac4ea39,cf1582284ac4ea390581b9242812d1bcdfeacd05a8dcec9997ba4099437eba6d,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-1f0a1c0f0c116d1f93e3e907,human_test_only
human-HC-9c5df260bfb684be7dc9a523,HC-9c5df260bfb684be7dc9a523,forum_learning_answer,59,378,9c5df260bfb684be7dc9a52338d144af9ecb3f95c0d63afd683af9a0325df63c,349358ab144d236e78f15d68dd7225bf58378cd7f6490022f13915a486d02e29,jsonl-line-02592-aa1db5c18c340557,aa1db5c18c3405570e8cdee969b4c4ed7336d887cd996061266450a85c547a0f,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-12bee4f0cefb6e9fb63585fa,human_test_only
human-HC-9cc48c8e93c220d038436167,HC-9cc48c8e93c220d038436167,procedure_home_task,246,1265,9cc48c8e93c220d038436167389793b4163eba93d6b8ecf68de80ab3be682c65,4fdb9cd8e7b30ce1abceff7402f959cf68153d8a99dd9aac2e0f7078bbc945b8,jsonl-line-11083-e95c482620d99609,e95c482620d99609695de8f9a1b701dec3e7b12acc0c4390da8fa6b2cb541a96,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-e0da017b994943524ec8aea1,human_test_only
human-HC-9d48b50b5e8a0c9a9818ecd7,HC-9d48b50b5e8a0c9a9818ecd7,forum_learning_answer,111,667,9d48b50b5e8a0c9a9818ecd71ca8488547a3cf0a93ec341afeabe6328f4c674d,7b313e31b0786003d7ababe3449b42eb2c0c3de742801291a6b8c86ad7ac862c,jsonl-line-13752-e249df7d0915a8d8,e249df7d0915a8d82465501555157490ed4ab32134e3a419260f47804c998531,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-feff7d0339f30f33384d82ba,human_test_only
human-HC-9d866e9209cb66244807980e,HC-9d866e9209cb66244807980e,explain_biological_process,250,1602,9d866e9209cb66244807980eb7fd365774c05a6caadbc50668935f9cdc940d0f,b689932be419a64da93b987326eae8a42a825db99bfe42380d93b93dfdd6217c,jsonl-line-14325-56b36dec747de17a,56b36dec747de17a59eddd82870018395389a72cf0a46ab0962b7cd32edba542,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-c63b65b4a892b52107d27b06,human_test_only
human-HC-9f02ef81c76294623831b3b8,HC-9f02ef81c76294623831b3b8,explain_biological_process,250,1755,9f02ef81c76294623831b3b86eac4c8409d3aa8bce5b65b8c08be7e93a0daa84,cf7ea8a8fbe7a60eb7be00b1b206b1587ede37e63003f007487348733b6df856,jsonl-line-14719-b7be926280af61b3,b7be926280af61b37d7e2c42d48447a8e062b7328a2b5af4d2f0183519f7d39b,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-8ebf83609af199c0d5d297f7,human_test_only
human-HC-a1ac201957f8413d27ca8ebf,HC-a1ac201957f8413d27ca8ebf,forum_practical_answer,158,901,a1ac201957f8413d27ca8ebfa68cc501f947d5bc27262dc80e9fe82f3e34930b,40363a4e68d4e4611b38192e1c9c423404bb6a8906563e96693c8523a8f7ba23,jsonl-line-02968-ffddb1d8133bed9b,ffddb1d8133bed9b590ec17d4cdfe0e54899fa948e17b7b42d40b0c9b5addf44,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-895b1111e1c9811b527dfda7,human_test_only
human-HC-a1ac5e2a01ffb6908ea38c20,HC-a1ac5e2a01ffb6908ea38c20,forum_practical_answer,283,1568,a1ac5e2a01ffb6908ea38c204682b233c5f9cf24e48fa0b60f382b5df404aca4,6689a45f800f3eeef7d76540bda8ac562d8fb44839fecbaf2a0b73640aca80bc,jsonl-line-14430-345dd09072a6fa2f,345dd09072a6fa2f2bf0fa013f11375b5cfb2b68ce1cc68edc4094be3fd06ae0,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-3fe93979d95b7380cbd0eff2,human_test_only
human-HC-a1efb061370afdaecbea8cb5,HC-a1efb061370afdaecbea8cb5,narrative_local_walk,257,1252,a1efb061370afdaecbea8cb5c762d910c7d0245b65e4d18bbecbc2bf120bb1ec,8c827cf72838da435b3bc9b7f06662516353c33bbef2e4e63175aee92e6aea0a,jsonl-line-09520-ff2912e7c4b3dfe9,ff2912e7c4b3dfe9876fd2bf54932a117fb678c20f53b820ab74278b44e7f3a4,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-3cbdcaa2cae9c5c8a8d8054c,human_test_only
human-HC-a4ce6bb5165ecaca7d3e20e7,HC-a4ce6bb5165ecaca7d3e20e7,forum_purchase_advice,149,892,a4ce6bb5165ecaca7d3e20e713a2aa8bb16d5aa40e87fc5c08602c53ec4cb72e,b8a28fae14ceacbe70e1f32f2cc7128b64c8b0e7674a476bb3f3e9fd73380179,jsonl-line-06555-13c54000b1137b32,13c54000b1137b32f397a71dce682bf5a16b4e54b5d49526ea53ae86b0c906d6,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-f99004fc256e22c207f0bfa2,human_test_only
human-HC-a5b5973fcb8bd561557b8874,HC-a5b5973fcb8bd561557b8874,professional_process_email,127,759,a5b5973fcb8bd561557b88749840c15849e484ba2f9c336aa55614c9006086d2,d9a09cf426c51614178050b26fb34f2d37790b4dc9d1ab0ed8fc6514430d36d9,jsonl-line-09221-bb578446055509da,bb578446055509da76240ab007f4e0c8cbfbfac50917f29de6230303bc357461,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-68938334e86ba936c286f7ee,human_test_only
human-HC-a5d5d3a3ada8838821bba5b7,HC-a5d5d3a3ada8838821bba5b7,procedure_home_task,129,666,a5d5d3a3ada8838821bba5b7233b779828964fe217711effaf9ff207a9ec0a63,3232cb3a84ca7bd771fc79eec711315ff77911d6b38f106fcd01e2b3022eef22,jsonl-line-06866-09488898f5290341,09488898f52903419172b1a7c6db87f307cbfea3d9adebd179965d4b426bbf9c,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-1cd04dc82fdc8833ee33e56d,human_test_only
human-HC-a734be0d5bcd46731353e001,HC-a734be0d5bcd46731353e001,forum_practical_answer,150,997,a734be0d5bcd46731353e0010ad71828ae59091e0126b7bb5ce16cd998a5c55d,2fdb56f1ebeba064cab6301bbb71d7fceeebd977cc56aff5fd0c94b73565f22e,jsonl-line-03471-87812c2243c0d52f,87812c2243c0d52f05dcc87119344bc85c1e7813a75eaad4242c45c552ccc37b,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-664c2b3d56986433d59835de,human_test_only
human-HC-a78ecdffe78334fa65adca80,HC-a78ecdffe78334fa65adca80,forum_learning_answer,128,733,a78ecdffe78334fa65adca80b6e440bac6aa2ed18e974035359d899f70e41778,e142a091b5ba71691133b8646e18ffc7a7ae9262281a91412cd8cafce2795b29,jsonl-line-05226-243e50968525726b,243e50968525726bf6e4563a48306ed1f33b89cc14ec73973485f5556103a433,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-8ab85dd5b0840afcd0bdeb5f,human_test_only
human-HC-a9ae85f4b14a1dcfcdfc77bc,HC-a9ae85f4b14a1dcfcdfc77bc,forum_practical_answer,121,759,a9ae85f4b14a1dcfcdfc77bcee5723d0dcf019cfe644d8ec577457117f3ff26e,186579db223e70489254149e314b58c414fab3c96b655e8790298b459365c5d8,jsonl-line-06222-a53979fb03e3c253,a53979fb03e3c253679cbf48de6b539f30fe5bcd439a17aea106c82e3eb5e82d,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-d0f43033bafa6053b11ccc56,human_test_only
human-HC-a9d93f6e4037442c87bf73c6,HC-a9d93f6e4037442c87bf73c6,explain_weather_pattern,87,502,a9d93f6e4037442c87bf73c6e45721a97d6bea8665f741acbe95a7280b08cd9e,fc447f154d173fe87c516488c42abc1400af267286871e962392b7052d407508,jsonl-line-06458-4cf601359569a21a,4cf601359569a21a0a7fb1d8ff23007b35e2f16c80207414bc8b578e089f0a22,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-e9d00b06bd8da9e87792b92b,human_test_only
