plan_id,pairing_unit_id,experiment,model_id,base_model,model_revision,quantization_package_revision,quantization,embedded_tokenizer_fixed,payload_name,payload_class,payload_split,representation_name,codec_id,prompt_template_id,label,population,trial_status,generation_required,random_seed,reference_q4_row_id,reference_q4_pair_id,reference_q4_trial_id,source_row_id,source_trial_id
quantization_trial__b2c0dfb77b3553a13fd25133,quantization_pair__916b76bc36c743ff1fe8fa8f,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_chacha20_poly1305_base64_057,chacha20_poly1305_base64,test,ascii_b8,nonseg_ascii_b8,narrative_local_walk,0,ordinary_control,reused_exact_v2_q4,False,2891583974838492247,detector_pair__78ac4a511ce5bcd6ed6ee721__ordinary_control,detector_pair__78ac4a511ce5bcd6ed6ee721,revision_v1_primary_v2_payload_fidelity_v2__d2f21fc2a196cbf4f4c4,detector_pair__78ac4a511ce5bcd6ed6ee721__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__d2f21fc2a196cbf4f4c4
quantization_trial__b2c2d23ce741b939e0c6b3bd,quantization_pair__086c0914e187a267d36e87cf,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_ed25519_signature_base64_029,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,professional_project_update,0,ordinary_control,reused_exact_v2_q4,False,8857801510117647225,detector_pair__fc83a040a77986b257ae0c7c__ordinary_control,detector_pair__fc83a040a77986b257ae0c7c,revision_v1_primary_v2_payload_fidelity_v2__03a7bab8cb2b7c195d5d,detector_pair__fc83a040a77986b257ae0c7c__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__03a7bab8cb2b7c195d5d
quantization_trial__b2c672e0fb82e4c2638d76ed,quantization_pair__709b6d437d35a17fbf6e571a,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_hmac_sha256_hex_047,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,professional_project_update,1,rankcloak,reused_exact_v2_q4,False,55076506653392066,detector_pair__523cf1bb380cac86a3ec17b5__rankcloak,detector_pair__523cf1bb380cac86a3ec17b5,revision_v1_primary_v2_payload_fidelity_v2__83622d882e7ff6c8f82f,detector_pair__523cf1bb380cac86a3ec17b5__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__83622d882e7ff6c8f82f
quantization_trial__b2cc7a94dab7bda9e3d994e9,quantization_pair__77967b036866bc2aaf60b26b,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_sha256_hex_005,sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,1,rankcloak,reused_exact_v2_q4,False,2797424877313820113,detector_pair__f2ca004405cf057ddd849af6__rankcloak,detector_pair__f2ca004405cf057ddd849af6,revision_v1_primary_v2_payload_fidelity_v2__a454f87b8fe47fcaede2,detector_pair__f2ca004405cf057ddd849af6__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a454f87b8fe47fcaede2
quantization_trial__b31971a9b33d828e1a069c56,quantization_pair__da0c7a0706ce9302dd54b6f0,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_hmac_sha256_hex_042,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,forum_practical_answer,1,rankcloak,reused_exact_v2_q4,False,1948204416042964791,detector_pair__5a2edfa59f18abeec0d9a243__rankcloak,detector_pair__5a2edfa59f18abeec0d9a243,revision_v1_primary_v2_payload_fidelity_v2__e4d7879625fc720a62b8,detector_pair__5a2edfa59f18abeec0d9a243__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__e4d7879625fc720a62b8
quantization_trial__b31d55fcc177cc6c16df585b,quantization_pair__6268cefc0018342c629d2acc,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_sha256_hex_035,sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,0,ordinary_control,reused_exact_v2_q4,False,8280215764502250494,detector_pair__6b41f0ebdf20953217811c8f__ordinary_control,detector_pair__6b41f0ebdf20953217811c8f,revision_v1_primary_v2_payload_fidelity_v2__e7409d51643ec0cc1401,detector_pair__6b41f0ebdf20953217811c8f__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__e7409d51643ec0cc1401
quantization_trial__b3229130390d55b3369c1607,quantization_pair__3fdcee8d991ca98e0dd8d2ab,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_hmac_sha256_hex_027,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,1,rankcloak,reused_exact_v2_q4,False,3262486250529279211,detector_pair__7e33ba53e3741a6a29a8ebda__rankcloak,detector_pair__7e33ba53e3741a6a29a8ebda,revision_v1_primary_v2_payload_fidelity_v2__6f00b20f07db32a923d4,detector_pair__7e33ba53e3741a6a29a8ebda__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__6f00b20f07db32a923d4
quantization_trial__b32fbd3af021418e3dd3e14f,quantization_pair__94034d52aa5bf6950baeb112,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_chacha20_poly1305_base64_029,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,0,ordinary_control,planned_new_q8_generation,True,6328238531336880915,detector_pair__568f6b7e863c722bc1ca0220__ordinary_control,detector_pair__568f6b7e863c722bc1ca0220,revision_v1_primary_v2_payload_fidelity_v2__d5e381b4cdb98a32594d,,
quantization_trial__b3354acd4ae700f6d896c7e7,quantization_pair__52fae0a918072a04f4dcb260,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_033,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,professional_project_update,0,ordinary_control,reused_exact_v2_q4,False,6127225602745347464,detector_pair__924fa5cb899f430b83b5b632__ordinary_control,detector_pair__924fa5cb899f430b83b5b632,revision_v1_primary_v2_payload_fidelity_v2__55bd2f62aad251c69757,detector_pair__924fa5cb899f430b83b5b632__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__55bd2f62aad251c69757
quantization_trial__b3415c72cf71aeaae000d874,quantization_pair__f286de5415d286deb9f01309,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_nonce_96_bit_hex_038,nonce_96_bit_hex,validation,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,1,rankcloak,reused_exact_v2_q4,False,8706977659952354219,detector_pair__76513d008539d2b9a6e1e705__rankcloak,detector_pair__76513d008539d2b9a6e1e705,revision_v1_primary_v2_payload_fidelity_v2__b88c9dc90688a1204d8a,detector_pair__76513d008539d2b9a6e1e705__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__b88c9dc90688a1204d8a
quantization_trial__b36c560ff249c92e95c07123,quantization_pair__8691b14a0a05275b6c158dac,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_hmac_sha256_hex_007,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,0,ordinary_control,reused_exact_v2_q4,False,1696349968449572410,detector_pair__962b7f0db1c34ad30df5976b__ordinary_control,detector_pair__962b7f0db1c34ad30df5976b,revision_v1_primary_v2_payload_fidelity_v2__18ddb41f047621949d40,detector_pair__962b7f0db1c34ad30df5976b__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__18ddb41f047621949d40
quantization_trial__b3a46f8bf3409c2dfce18878,quantization_pair__5bd1cb3c432bbe45ec5b9bd6,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_050,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,forum_learning_answer,1,rankcloak,planned_new_q8_generation,True,3541356753363382373,detector_pair__bb733d7a2ca84a251f693362__rankcloak,detector_pair__bb733d7a2ca84a251f693362,revision_v1_primary_v2_payload_fidelity_v2__6efe47b5d8a6edb144b2,,
quantization_trial__b3a939f7aacdd65ea3c1ff5a,quantization_pair__9b693ab981bf545f2053e30a,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_hmac_sha256_hex_040,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,1,rankcloak,planned_new_q8_generation,True,8672523212113143977,detector_pair__03f4a70982abd878e8a6363d__rankcloak,detector_pair__03f4a70982abd878e8a6363d,revision_v1_primary_v2_payload_fidelity_v2__e47f60f90d1300f29690,,
quantization_trial__b3aae4bd4a916f3a062f1fbd,quantization_pair__ae486cfb83c0ad001053d5b7,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,0,ordinary_control,planned_new_q8_generation,True,964069106269600983,detector_pair__20a10c501d64c75aa73890ec__ordinary_control,detector_pair__20a10c501d64c75aa73890ec,revision_v1_primary_v2_payload_fidelity_v2__1f27bc40019a7f5257a7,,
quantization_trial__b3d2d589c6d7d2a7caa98b24,quantization_pair__48966482cde65ee2de33edbd,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_aes256_gcm_base64_001,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,professional_project_update,1,rankcloak,reused_exact_v2_q4,False,8061375311893786818,detector_pair__54ee9073c15cf109c3e0fc7e__rankcloak,detector_pair__54ee9073c15cf109c3e0fc7e,revision_v1_primary_v2_payload_fidelity_v2__00fd26856624f23d6172,detector_pair__54ee9073c15cf109c3e0fc7e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__00fd26856624f23d6172
quantization_trial__b3d64a88ca5aaaac942188d7,quantization_pair__b10a534aa6f5ca29bcc81147,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_055,token_128_bit_hex,test,ascii_b16,nonseg_ascii_b16,explain_everyday_system,1,rankcloak,reused_exact_v2_q4,False,7438522302995368080,detector_pair__7cb6da51f2bfa7797487f8f1__rankcloak,detector_pair__7cb6da51f2bfa7797487f8f1,revision_v1_primary_v2_payload_fidelity_v2__02f7f00601e26b5762a3,detector_pair__7cb6da51f2bfa7797487f8f1__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__02f7f00601e26b5762a3
quantization_trial__b3ef82dc65d2c3fca9275cd7,quantization_pair__8aac5046ff8033af5249e142,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_token_128_bit_hex_051,token_128_bit_hex,test,ascii_b8,nonseg_ascii_b8,professional_project_update,0,ordinary_control,planned_new_q8_generation,True,6593336399972671724,detector_pair__c7085b5712f11b620a813be1__ordinary_control,detector_pair__c7085b5712f11b620a813be1,revision_v1_primary_v2_payload_fidelity_v2__2c2501db2ada36260fdf,,
quantization_trial__b3f03d68e93af8871e4e69e5,quantization_pair__1e3a91a95bcd25f452496974,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_ed25519_signature_base64_022,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,0,ordinary_control,reused_exact_v2_q4,False,8785645908497672394,detector_pair__46fc68ef02f1a8d0c298149c__ordinary_control,detector_pair__46fc68ef02f1a8d0c298149c,revision_v1_primary_v2_payload_fidelity_v2__58958f9338ad87a1e5a9,detector_pair__46fc68ef02f1a8d0c298149c__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__58958f9338ad87a1e5a9
quantization_trial__b406ea9d6b04a387fd318eb7,quantization_pair__e16b2be252bba8a3d943968d,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_uuid_v4_047,uuid_v4,validation,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,0,ordinary_control,reused_exact_v2_q4,False,7272270285987218463,detector_pair__ef341698b4f480fbbccc8150__ordinary_control,detector_pair__ef341698b4f480fbbccc8150,revision_v1_primary_v2_payload_fidelity_v2__6a60b52668bacb40e1f3,detector_pair__ef341698b4f480fbbccc8150__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__6a60b52668bacb40e1f3
quantization_trial__b41810d71a31d43c59f08e64,quantization_pair__34019ffb89146e72bbe3296e,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_aes256_gcm_base64_009,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,1,rankcloak,reused_exact_v2_q4,False,5358456078789643210,detector_pair__43f36b0fb39bcad5db58de18__rankcloak,detector_pair__43f36b0fb39bcad5db58de18,revision_v1_primary_v2_payload_fidelity_v2__7269a8cdaa469f243c30,detector_pair__43f36b0fb39bcad5db58de18__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__7269a8cdaa469f243c30
quantization_trial__b42f6883868196834c42c581,quantization_pair__5f2b6ecfdad12d0e1ffd51ab,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_hmac_sha256_hex_049,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,procedure_home_task,0,ordinary_control,planned_new_q8_generation,True,7609553009132730695,detector_pair__02b20fef1630ffd7c2661a5e__ordinary_control,detector_pair__02b20fef1630ffd7c2661a5e,revision_v1_primary_v2_payload_fidelity_v2__7ec453673e2f2348ba59,,
quantization_trial__b4dd93d2cfbf133985ca1e4d,quantization_pair__88227550cb270a8d1d203dc3,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,professional_project_update,0,ordinary_control,reused_exact_v2_q4,False,1734201843323145999,detector_pair__00305873d0c1929ff856244f__ordinary_control,detector_pair__00305873d0c1929ff856244f,revision_v1_primary_v2_payload_fidelity_v2__e9655b400a9f19d6dc70,detector_pair__00305873d0c1929ff856244f__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__e9655b400a9f19d6dc70
quantization_trial__b4e1692521baf1e1de8e4f04,quantization_pair__35b0e9947d42eb89b796a093,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_ed25519_signature_base64_006,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,0,ordinary_control,reused_exact_v2_q4,False,333671214238530685,detector_pair__329297dbe3526b6cc9bf5f8e__ordinary_control,detector_pair__329297dbe3526b6cc9bf5f8e,revision_v1_primary_v2_payload_fidelity_v2__56f97e23240c90bdae80,detector_pair__329297dbe3526b6cc9bf5f8e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__56f97e23240c90bdae80
quantization_trial__b4f5ccd2c4abea575af0a78d,quantization_pair__4c716abc81c92c9f0b34130b,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_043,aes256_gcm_base64,validation,ascii_b8,nonseg_ascii_b8,professional_schedule_note,1,rankcloak,planned_new_q8_generation,True,109981306792127814,detector_pair__85d5ab1c612aa720a42ec394__rankcloak,detector_pair__85d5ab1c612aa720a42ec394,revision_v1_primary_v2_payload_fidelity_v2__563a89ac74d645eccbff,,
quantization_trial__b4fa84215682f8d030727a87,quantization_pair__9569d98ed2bffd983c808299,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_018,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,0,ordinary_control,planned_new_q8_generation,True,9070562846286275443,detector_pair__7e991d4d54dec433834cdafa__ordinary_control,detector_pair__7e991d4d54dec433834cdafa,revision_v1_primary_v2_payload_fidelity_v2__5cef7cde3a50561a3a3b,,
quantization_trial__b4fb60b684bb728a6cd83677,quantization_pair__a9f153715d731e33ef5fafd8,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_025,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,0,ordinary_control,reused_exact_v2_q4,False,5465096998761087996,detector_pair__7018b1c99e4b9d0f9853c693__ordinary_control,detector_pair__7018b1c99e4b9d0f9853c693,revision_v1_primary_v2_payload_fidelity_v2__533c6d6f4a02a5b258bc,detector_pair__7018b1c99e4b9d0f9853c693__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__533c6d6f4a02a5b258bc
quantization_trial__b4fc5c21281948b42d5ba1e4,quantization_pair__beade2afe20a98a596c2ba30,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_013,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,0,ordinary_control,planned_new_q8_generation,True,6364832165038201227,detector_pair__9ad966a221fcc367ffb8ad80__ordinary_control,detector_pair__9ad966a221fcc367ffb8ad80,revision_v1_primary_v2_payload_fidelity_v2__9ccb8538dbbf8f5ef713,,
quantization_trial__b506b271f9ec1874b337e6b5,quantization_pair__6af54a62b8b5e4c22e978215,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_021,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,1,rankcloak,planned_new_q8_generation,True,3104485364749250022,detector_pair__2b0c8128bb7268a6fd4bc404__rankcloak,detector_pair__2b0c8128bb7268a6fd4bc404,revision_v1_primary_v2_payload_fidelity_v2__98b7d652d3e94115a3a8,,
quantization_trial__b548f792b49ff9ec74e2ab88,quantization_pair__d1ff6a3f1cb90da9431a2cea,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_uuid_v4_012,uuid_v4,train,ascii_b8,nonseg_ascii_b8,explain_everyday_system,1,rankcloak,planned_new_q8_generation,True,2632152459325669004,detector_pair__8e82bd955e36e6487af521d1__rankcloak,detector_pair__8e82bd955e36e6487af521d1,revision_v1_primary_v2_payload_fidelity_v2__eef840518091992109af,,
quantization_trial__b57cd391f6cf7b2f91e75664,quantization_pair__74198d18edafaa88a6b4ac8e,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,0,ordinary_control,planned_new_q8_generation,True,7880367158159483598,detector_pair__1f2a0a937e7ab31af870db25__ordinary_control,detector_pair__1f2a0a937e7ab31af870db25,revision_v1_primary_v2_payload_fidelity_v2__f9b33fccd3f58d2bff26,,
quantization_trial__b58d943659cf6fe6cdf640d0,quantization_pair__4740f8957a9cfe2f5ef98452,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_032,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,0,ordinary_control,planned_new_q8_generation,True,5373342128324550751,detector_pair__9e550576db114580d8608678__ordinary_control,detector_pair__9e550576db114580d8608678,revision_v1_primary_v2_payload_fidelity_v2__5c4eba7d1ab25c12b73e,,
quantization_trial__b5a0d4952324a13416a80d9b,quantization_pair__982c64906bf7ac25e4a25ac7,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_026,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,explain_everyday_system,1,rankcloak,planned_new_q8_generation,True,7288166742366740926,detector_pair__11c56383f30964809264f591__rankcloak,detector_pair__11c56383f30964809264f591,revision_v1_primary_v2_payload_fidelity_v2__fbdeb982d1df3b74dc37,,
quantization_trial__b5a2045719d0434b1ec3a2e9,quantization_pair__bb8a2cc2368d7fe07e09e007,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_030,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,procedure_garden_task,1,rankcloak,planned_new_q8_generation,True,147889918883933863,detector_pair__e70aaf4094923d2479b86c41__rankcloak,detector_pair__e70aaf4094923d2479b86c41,revision_v1_primary_v2_payload_fidelity_v2__614a7921d91f51275ed5,,
quantization_trial__b5a6339b93b1cd1edfa0d9a3,quantization_pair__0dbb3d58f712b4861141c3fc,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_001,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,explain_everyday_system,1,rankcloak,reused_exact_v2_q4,False,6396338880099049296,detector_pair__3e32ac69732fab90c639468f__rankcloak,detector_pair__3e32ac69732fab90c639468f,revision_v1_primary_v2_payload_fidelity_v2__5d20a9e1dcdf37fe7ef5,detector_pair__3e32ac69732fab90c639468f__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__5d20a9e1dcdf37fe7ef5
quantization_trial__b5bbf198f2e0a28da1dc3b16,quantization_pair__1414ed7fdf5ebf962a00a310,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_token_128_bit_hex_051,token_128_bit_hex,test,ascii_b16,nonseg_ascii_b16,professional_project_update,0,ordinary_control,planned_new_q8_generation,True,955751575137630876,detector_pair__69db954a52f98e7933f15149__ordinary_control,detector_pair__69db954a52f98e7933f15149,revision_v1_primary_v2_payload_fidelity_v2__bf9ac321fc3b5d42a026,,
quantization_trial__b5cc9000cfc88f7667d82264,quantization_pair__0870ae075563fae163824c42,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_uuid_v4_005,uuid_v4,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,0,ordinary_control,planned_new_q8_generation,True,3696996470818480848,detector_pair__40249595fdd6a7fff40fab0a__ordinary_control,detector_pair__40249595fdd6a7fff40fab0a,revision_v1_primary_v2_payload_fidelity_v2__f74aca5f24472c290b58,,
quantization_trial__b5e8e74d4971aa7ba600c54f,quantization_pair__1c0481f25d93caf5c8491c45,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_token_128_bit_hex_038,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,1,rankcloak,planned_new_q8_generation,True,6787439878453867776,detector_pair__8bf552eb80be4bb9c7e77945__rankcloak,detector_pair__8bf552eb80be4bb9c7e77945,revision_v1_primary_v2_payload_fidelity_v2__e5e3055b60573e000bba,,
