plan_id,pairing_unit_id,experiment,model_id,quantization,payload_class,representation_name,source_codec_id,prompt_template_id,payload_index,payload_name,gate_level,threshold_source,label,population,generation_method,trial_status,generation_required,random_seed,reference_same_payload_row_id,reference_same_payload_pair_id,reference_same_payload_trial_id,reference_prompt_template_id,exact_v2_baseline_compatible,unavailable_reuse_reason,source_row_id,source_trial_id,fixed_payload_maximum_length_rule,fixed_token_budget_rule,control_length_rule
entropy_trial__cd4b0ac7dec732b7baee3684,entropy_pair__a9afdbd4c39f6a9c9357b031,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,3062325533680511628,detector_pair__c17469037e59b658848c8c26__rankcloak,detector_pair__c17469037e59b658848c8c26,revision_v1_primary_v2_payload_fidelity_v2__33e461b08e46a2838a5e,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__cd562b478071405e29f7743f,entropy_pair__a22925c198239cb3828406ff,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_token_128_bit_hex_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,1578703275034001526,detector_pair__ec0d97cb0d0d06df82b9482c__rankcloak,detector_pair__ec0d97cb0d0d06df82b9482c,revision_v1_primary_v2_payload_fidelity_v2__1a1fb78312206c2c94f0,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__cdde6998e83b61ed3cfea5a5,entropy_pair__a46fb100b9918729fca392eb,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_uuid_v4_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,6552188958588418988,detector_pair__ec0778bbbb90ca804cb8012f__rankcloak,detector_pair__ec0778bbbb90ca804cb8012f,revision_v1_primary_v2_payload_fidelity_v2__993933dbd74afe7f9fee,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__cdea78dd298269d6a8ccff3e,entropy_pair__6dba68cc21845581387519fa,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_token_128_bit_hex_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,1913629273737103376,detector_pair__ec0d97cb0d0d06df82b9482c__ordinary_control,detector_pair__ec0d97cb0d0d06df82b9482c,revision_v1_primary_v2_payload_fidelity_v2__1a1fb78312206c2c94f0,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__ce08df1b19373a42925670a0,entropy_pair__0b622b0d8b62225cf841a464,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_sha256_hex_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,6106977366565275912,detector_pair__c5402658b66e8c0f347bd21a__rankcloak,detector_pair__c5402658b66e8c0f347bd21a,revision_v1_primary_v2_payload_fidelity_v2__e45c8c5773c0a0139f47,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__cf98cf6bac4617a35aab3ecb,entropy_pair__6cb4407b7c75e418641e2ccd,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_token_128_bit_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5917724248260737718,detector_pair__ec0d97cb0d0d06df82b9482c__ordinary_control,detector_pair__ec0d97cb0d0d06df82b9482c,revision_v1_primary_v2_payload_fidelity_v2__1a1fb78312206c2c94f0,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d097356d63685ad9a32bddcf,entropy_pair__61ec14feded4b0504f96bd7e,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,token_128_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,4132492885843360130,detector_pair__420e62154fb19f41b8f2e378__rankcloak,detector_pair__420e62154fb19f41b8f2e378,revision_v1_primary_v2_payload_fidelity_v2__a5091055293baa13574a,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__d0ca71cfcd221ed1fa91fe75,entropy_pair__c0d8ee6f6ff2f6242f048d83,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_sha256_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,935524698349732036,detector_pair__51fc5838244f25690ea2bdf2__ordinary_control,detector_pair__51fc5838244f25690ea2bdf2,revision_v1_primary_v2_payload_fidelity_v2__5b63d24865f60c2f537a,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d157b0eda2a3837f5140c371,entropy_pair__8e5f4fbbe01462779f3afd0d,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5208168906757435016,detector_pair__4f42efe69368bcd40bccf34c__ordinary_control,detector_pair__4f42efe69368bcd40bccf34c,revision_v1_primary_v2_payload_fidelity_v2__e5de5037f2e8c0225d58,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d1e800eda5935b99c46b8e20,entropy_pair__4827ca60caf1b7ee628cdf1a,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8136846121707338608,detector_pair__c52bcc92757e33da8fcc5075__ordinary_control,detector_pair__c52bcc92757e33da8fcc5075,revision_v1_primary_v2_payload_fidelity_v2__e5e63af6caf5fdf0c0a8,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d29b512241cedce487966d57,entropy_pair__34d75a11ee47f2bb665f5b3e,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,ed25519_signature_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_ed25519_signature_base64_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5543836972219276111,detector_pair__5045b4eb5dae30bae069ee90__ordinary_control,detector_pair__5045b4eb5dae30bae069ee90,revision_v1_primary_v2_payload_fidelity_v2__c6e445789a8ae0b6a35a,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d2fa983bef96039fda681b2a,entropy_pair__3f79324a8a898d1a62df106c,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_ed25519_signature_base64_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5107652671430131316,detector_pair__2ebefee07e357a05ae5fd9d8__ordinary_control,detector_pair__2ebefee07e357a05ae5fd9d8,revision_v1_primary_v2_payload_fidelity_v2__50c9ebfaac484122f216,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d3230f9453407f055669e4c0,entropy_pair__5c7b829f5ef2ec4a0744991f,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_uuid_v4_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,7996966363241159652,detector_pair__96e20f24d168dc29fd6a38e3__rankcloak,detector_pair__96e20f24d168dc29fd6a38e3,revision_v1_primary_v2_payload_fidelity_v2__61abf5d274a4bb79947e,narrative_learning_moment,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__d34315feaccf0a814b4870ba,entropy_pair__bf1480d22156b2f1efd63ca6,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,aes256_gcm_base64,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_aes256_gcm_base64_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,2570473741673109479,detector_pair__46ac1efb3ca4f765961cb201__rankcloak,detector_pair__46ac1efb3ca4f765961cb201,revision_v1_primary_v2_payload_fidelity_v2__e48f4d6810306558092e,procedure_simple_meal,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__d3cea87950d673620331920b,entropy_pair__53cfc8b07599068db7d53e84,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,ed25519_signature_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_ed25519_signature_base64_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,7040308614395611276,detector_pair__5045b4eb5dae30bae069ee90__ordinary_control,detector_pair__5045b4eb5dae30bae069ee90,revision_v1_primary_v2_payload_fidelity_v2__c6e445789a8ae0b6a35a,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d3d6452b24e06a66ee29c7a4,entropy_pair__8757fbf1c1a0f85ff976071e,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,sha256_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_sha256_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,8161627694563805730,detector_pair__f516cb8f1a97a5f5d75a2685__rankcloak,detector_pair__f516cb8f1a97a5f5d75a2685,revision_v1_primary_v2_payload_fidelity_v2__b62550f4b82bfab09013,procedure_simple_meal,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__d3dcf35ed5de82d454f2db8e,entropy_pair__197a58624faeb2e6dd2168b3,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_ed25519_signature_base64_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,6663127038333024446,detector_pair__2ebefee07e357a05ae5fd9d8__rankcloak,detector_pair__2ebefee07e357a05ae5fd9d8,revision_v1_primary_v2_payload_fidelity_v2__50c9ebfaac484122f216,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__d461cc6f2fcc3b1d3980bf25,entropy_pair__f0f403ec07d2e502af642930,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_nonce_96_bit_hex_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8072402697864123040,detector_pair__501275ee09c55aad73375a7b__ordinary_control,detector_pair__501275ee09c55aad73375a7b,revision_v1_primary_v2_payload_fidelity_v2__5c9f181a272a3c359276,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d49af35bde543d9490f8199f,entropy_pair__bed38e4389a40c1126f2b1de,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,chacha20_poly1305_base64,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_chacha20_poly1305_base64_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,9020441141580308455,detector_pair__94a12cabf91cd7200992c94f__ordinary_control,detector_pair__94a12cabf91cd7200992c94f,revision_v1_primary_v2_payload_fidelity_v2__53d3f67e5c8190edbdec,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d4c1be3a1523bddafe93ecdf,entropy_pair__4350f8ce8a038b8def95ea78,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,2296907739268229613,detector_pair__1adf6a2460a5f9878147930a__ordinary_control,detector_pair__1adf6a2460a5f9878147930a,revision_v1_primary_v2_payload_fidelity_v2__ffb0e4e5b4ee22773cd3,professional_schedule_note,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d52369295ef3c42524ad7bdd,entropy_pair__e56d648cf0e95e3a26d5447b,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,4147465454794279262,detector_pair__5d434c947c19c55db5f51a7e__ordinary_control,detector_pair__5d434c947c19c55db5f51a7e,revision_v1_primary_v2_payload_fidelity_v2__8ed89322e60c07c5b5b3,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d52788cb9e4eeeec5ed9963c,entropy_pair__a9afdbd4c39f6a9c9357b031,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6552044875157506936,detector_pair__c17469037e59b658848c8c26__ordinary_control,detector_pair__c17469037e59b658848c8c26,revision_v1_primary_v2_payload_fidelity_v2__33e461b08e46a2838a5e,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d59dab234568cafb84f52bd3,entropy_pair__a0889685e2e33e4b952fcd18,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,token_128_bit_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,9009197335153449444,detector_pair__d16cf1cfa2a9e8912b88e0e8__ordinary_control,detector_pair__d16cf1cfa2a9e8912b88e0e8,revision_v1_primary_v2_payload_fidelity_v2__1d3c3b0f5875d780ce9f,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d5c2626158901ee4ae1454ac,entropy_pair__7f7bbf6ef96e78ca86a2aa61,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,chacha20_poly1305_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_chacha20_poly1305_base64_041,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8290703850717312691,detector_pair__0428132c904c1149a623fc85__ordinary_control,detector_pair__0428132c904c1149a623fc85,revision_v1_primary_v2_payload_fidelity_v2__7ca6fb7e4e38d16af1de,explain_weather_pattern,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d61272b047b34f4abc397aa7,entropy_pair__9686742d8aa6f75600a64485,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_hmac_sha256_hex_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6721723873962360275,detector_pair__57a2501e737b963f0578d417__ordinary_control,detector_pair__57a2501e737b963f0578d417,revision_v1_primary_v2_payload_fidelity_v2__e57bcc4121dbb9a15a26,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d857eea0684fc7973aa3994e,entropy_pair__2f0cc859c02bd59ac90c9a77,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_uuid_v4_041,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,2951940342526194307,detector_pair__1ad1f82f366be9b8bf8e9df9__rankcloak,detector_pair__1ad1f82f366be9b8bf8e9df9,revision_v1_primary_v2_payload_fidelity_v2__286e676f4910a6a47837,explain_weather_pattern,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__d8b58c4600c4b8b691310172,entropy_pair__55d393acba583ff61943fd1b,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,token_128_bit_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,8310982147504425477,detector_pair__72cb0c096b60025047f4177d__rankcloak,detector_pair__72cb0c096b60025047f4177d,revision_v1_primary_v2_payload_fidelity_v2__1610f2d79eff7dbffdcb,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__d8b898571d75177dc9b6fc20,entropy_pair__677bbd2ebe3d4816ad333af4,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,1877959377338073425,detector_pair__648ea046d17daefd5b2300c2__ordinary_control,detector_pair__648ea046d17daefd5b2300c2,revision_v1_primary_v2_payload_fidelity_v2__36870ea4b105dc1a3b91,professional_schedule_note,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__d9e098984712d801fe724bf4,entropy_pair__f4b6f37f759872d12e44c337,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_sha256_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,5124045345805718013,detector_pair__51fc5838244f25690ea2bdf2__rankcloak,detector_pair__51fc5838244f25690ea2bdf2,revision_v1_primary_v2_payload_fidelity_v2__5b63d24865f60c2f537a,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__da75297b5b12cae389743048,entropy_pair__8492f8616b7e689f98d48716,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6186199614833946262,detector_pair__8d329f5e7ee8b4d64e43c92f__ordinary_control,detector_pair__8d329f5e7ee8b4d64e43c92f,revision_v1_primary_v2_payload_fidelity_v2__e400beff887e1b1c5515,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__dab2f858f065903dea056a6e,entropy_pair__5db6c603a82163380dc41af6,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,chacha20_poly1305_base64,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_chacha20_poly1305_base64_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,1779702420046331699,detector_pair__eb97119a6ca232f6819ad4b1__ordinary_control,detector_pair__eb97119a6ca232f6819ad4b1,revision_v1_primary_v2_payload_fidelity_v2__5d5fdd2d31315efd0d48,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__dae8a6fcc2f5b482b692b459,entropy_pair__c5a5441a6abea5d697031fe7,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,aes256_gcm_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_aes256_gcm_base64_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,7765977362376777345,detector_pair__1d517e6e804c6d22ba1805f5__ordinary_control,detector_pair__1d517e6e804c6d22ba1805f5,revision_v1_primary_v2_payload_fidelity_v2__fb9e1a30692eac51f099,procedure_simple_meal,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__db082d5d1c512c424f6735be,entropy_pair__806206597db53032afe422f6,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,token_128_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,3167374042568319989,detector_pair__420e62154fb19f41b8f2e378__rankcloak,detector_pair__420e62154fb19f41b8f2e378,revision_v1_primary_v2_payload_fidelity_v2__a5091055293baa13574a,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__dc0dfd63d12eb98153a2f9e4,entropy_pair__19f512beb897cdf3f465cdac,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_token_128_bit_hex_041,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,4916007106261509949,detector_pair__162e213961770c682b7fb98e__ordinary_control,detector_pair__162e213961770c682b7fb98e,revision_v1_primary_v2_payload_fidelity_v2__2322db7cf56ce5816590,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__dca274262de88faa6be834af,entropy_pair__34228de88633ee0d3bbeb2cb,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_uuid_v4_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,5957811098772115573,detector_pair__1ad1f82f366be9b8bf8e9df9__rankcloak,detector_pair__1ad1f82f366be9b8bf8e9df9,revision_v1_primary_v2_payload_fidelity_v2__286e676f4910a6a47837,explain_weather_pattern,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
