evidence_status,study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,text_view,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,1.0,,1.0,1,100,1.0,1.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,2.0,,2.0,1,100,2.0,2.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,surface_flag_total,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.10670074603434676,,0.10670074603434676,1,100,0.10670074603434676,0.10670074603434676,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.12874317735521437,,0.12874317735521437,1,100,0.12874317735521437,0.12874317735521437,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.14064705081477497,,0.14064705081477497,1,100,0.14064705081477497,0.14064705081477497,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.019031278251455404,,0.019031278251455404,1,100,0.019031278251455404,0.019031278251455404,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.07811396553639283,,0.07811396553639283,1,100,0.07811396553639283,0.07811396553639283,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.09807214172464349,,0.09807214172464349,1,100,0.09807214172464349,0.09807214172464349,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.03223918703737602,,0.03223918703737602,1,100,0.03223918703737602,0.03223918703737602,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.02770943694727806,,0.02770943694727806,1,100,0.02770943694727806,0.02770943694727806,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.06351042199971188,,0.06351042199971188,1,100,0.06351042199971188,0.06351042199971188,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,forum_question_answer,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.09583847742852705,,0.09583847742852705,1,100,0.09583847742852705,0.09583847742852705,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.037416642092976356,,0.037416642092976356,1,100,0.037416642092976356,0.037416642092976356,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.0937636552747403,,0.0937636552747403,1,100,0.0937636552747403,0.0937636552747403,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.03338755657745434,,0.03338755657745434,1,100,0.03338755657745434,0.03338755657745434,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.14147004209033334,,0.14147004209033334,1,100,0.14147004209033334,0.14147004209033334,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.11256927542745086,,0.11256927542745086,1,100,0.11256927542745086,0.11256927542745086,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.17603745192642614,,0.17603745192642614,1,100,0.17603745192642614,0.17603745192642614,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.13639493928125748,,0.13639493928125748,1,100,0.13639493928125748,0.13639493928125748,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.05550652073908204,,0.05550652073908204,1,100,0.05550652073908204,0.05550652073908204,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.014418833770390447,,0.014418833770390447,1,100,0.014418833770390447,0.014418833770390447,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,llama3_8b_instruct_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.03704342825808711,,0.03704342825808711,1,100,0.03704342825808711,0.03704342825808711,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.05049945238794963,,0.05049945238794963,1,100,0.05049945238794963,0.05049945238794963,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.03771422861478511,,0.03771422861478511,1,100,0.03771422861478511,0.03771422861478511,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.06629386140888846,,0.06629386140888846,1,100,0.06629386140888846,0.06629386140888846,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.14738963015004183,,0.14738963015004183,1,100,0.14738963015004183,0.14738963015004183,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.14964127180739012,,0.14964127180739012,1,100,0.14964127180739012,0.14964127180739012,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.08801429124534066,,0.08801429124534066,1,100,0.08801429124534066,0.08801429124534066,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.18477347364685207,,0.18477347364685207,1,100,0.18477347364685207,0.18477347364685207,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.06939189746782597,,0.06939189746782597,1,100,0.06939189746782597,0.06939189746782597,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.0600941033571441,,0.0600941033571441,1,100,0.0600941033571441,0.0600941033571441,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.07247600156620543,,0.07247600156620543,1,100,0.07247600156620543,0.07247600156620543,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.01780292647519609,,0.01780292647519609,1,100,0.01780292647519609,0.01780292647519609,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.01825850625368229,,0.01825850625368229,1,100,0.01825850625368229,0.01825850625368229,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.04674215412588621,,0.04674215412588621,1,100,0.04674215412588621,0.04674215412588621,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.09605002042241614,,0.09605002042241614,1,100,0.09605002042241614,0.09605002042241614,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.0,,0.0,1,100,0.0,0.0,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.02678437138574835,,0.02678437138574835,1,100,0.02678437138574835,0.02678437138574835,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.0381759364136329,,0.0381759364136329,1,100,0.0381759364136329,0.0381759364136329,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.1060973455155611,,0.1060973455155611,1,100,0.1060973455155611,0.1060973455155611,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.05954011616776597,,0.05954011616776597,1,100,0.05954011616776597,0.05954011616776597,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.09769947179500946,,0.09769947179500946,1,100,0.09769947179500946,0.09769947179500946,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.09629857611106432,,0.09629857611106432,1,100,0.09629857611106432,0.09629857611106432,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.11768487656863953,,0.11768487656863953,1,100,0.11768487656863953,0.11768487656863953,0,0.95,full_message,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.05527678618937818,,0.05527678618937818,1,100,0.05527678618937818,0.05527678618937818,0,0.95,forced_span,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,,tfidf_prompt_similarity,payload,0.1418054903118676,,0.1418054903118676,1,100,0.1418054903118676,0.1418054903118676,0,0.95,full_message,
