outcome,factor,level_first,level_second,analysis_unit,comparison_design,n_payloads_first,n_payloads_second,n_payloads_overlap,n_payloads_paired,mean_first,mean_second,mean_difference,mean_difference_ci_low,mean_difference_ci_high,confidence_level,bootstrap_unit,bootstrap_design,bootstrap_resamples,bootstrap_resamples_valid,primary_inference,inference_role,inferential_p_value_supported,view_scope,evidence_status_scope,study_phase_scope,protocol_contract_revision_scope,result_schema_revision_scope,effect_type,hedges_g,p_value_raw,test,p_value_holm,p_value_bh
repeated_bigram_fraction,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,6,6,0,0,0.05698376855229383,0.05930914067530587,-0.0023253721230120372,-0.08700897488085108,0.07851153918305133,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.025958703881068364,0.9621617703969845,welch_t,1.0,0.9808445232202269
repeated_bigram_fraction,prompt_category,casual_conversation,professional_communication,payload,independent_payload,6,5,0,0,0.05698376855229383,0.09626244700778863,-0.0392786784554948,-0.12907374954812845,0.06775569989030038,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.3759124253066692,0.5191046101522399,welch_t,1.0,0.7078699229348725
repeated_bigram_fraction,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,6,6,0,0,0.05698376855229383,0.024790236460717003,0.032193532091576826,-0.025894925018817655,0.11157117380311625,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.41437224577194126,0.4619647526980778,welch_t,1.0,0.6554905274770023
repeated_bigram_fraction,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,6,6,0,0,0.09031057357698269,0.07357416941551397,0.016736404161468724,-0.03803565192616712,0.061938104630469865,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.2855235233037002,0.6070043290857905,welch_t,1.0,0.7427375537843397
repeated_bigram_fraction,prompt_category,factual_explanatory,personal_narrative_blog,payload,partially_overlapping_payload,6,6,2,0,0.09031057357698269,0.05930914067530587,0.03100143290167682,-0.037969667005532545,0.08783235424280139,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.496935133789441,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,6,5,0,0,0.09031057357698269,0.09626244700778863,-0.005951873430805943,-0.08041110396970734,0.05345137471989864,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.07536171923942425,0.9046991729496168,welch_t,1.0,0.935895696154776
repeated_bigram_fraction,prompt_category,factual_explanatory,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,0.09031057357698269,0.024790236460717003,0.06552033711626569,0.026771390125833502,0.10822998600374009,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.5017578622321994,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,forum_question_answer,personal_narrative_blog,payload,partially_overlapping_payload,6,6,1,0,0.07357416941551397,0.05930914067530587,0.014265028740208095,-0.05469515206192008,0.08773001650613854,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.1889476359060672,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,6,5,0,0,0.07357416941551397,0.09626244700778863,-0.022688277592274667,-0.09474774188068448,0.052601164903157235,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.2492609170579952,0.6783773863974935,welch_t,1.0,0.7827431381509541
repeated_bigram_fraction,prompt_category,forum_question_answer,recipe_procedure,payload,partially_overlapping_payload,6,6,1,0,0.07357416941551397,0.024790236460717003,0.048783932954796966,-0.010575475219908587,0.11863373698838922,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.8007689333429859,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,6,5,0,0,0.05930914067530587,0.09626244700778863,-0.03695330633248276,-0.1360964732098744,0.04968585115291355,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.393889479620788,0.5123060281962397,welch_t,1.0,0.7031651367399369
repeated_bigram_fraction,prompt_category,personal_narrative_blog,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,0.05930914067530587,0.024790236460717003,0.034518904214588864,-0.011277848641688208,0.0977832905480727,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.5347153210112009,,unsupported_partial_payload_overlap,,
repeated_bigram_fraction,prompt_category,professional_communication,recipe_procedure,payload,partially_overlapping_payload,5,6,1,0,0.09626244700778863,0.024790236460717003,0.07147221054707163,-0.013577569376339376,0.16689551907719594,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.8831492290128723,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,casual_conversation,factual_explanatory,payload,partially_overlapping_payload,6,6,2,0,1.1666666666666667,1.0,0.16666666666666674,-0.6508333333333333,0.8881249999999997,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.22129075453171587,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,casual_conversation,forum_question_answer,payload,partially_overlapping_payload,6,6,1,0,1.1666666666666667,1.0,0.16666666666666674,0.0,0.5,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.5329387100211933,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,6,6,0,0,1.1666666666666667,3.6666666666666665,-2.5,-5.0874999999999995,0.0,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.7520198491295562,0.21632517318002953,welch_t,1.0,0.619791015174287
surface_flag_total,prompt_category,casual_conversation,professional_communication,payload,independent_payload,6,5,0,0,1.1666666666666667,2.6,-1.4333333333333333,-3.369999999999999,-0.033333333333333215,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.7705228103298438,0.2724757189048793,welch_t,1.0,0.619791015174287
surface_flag_total,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,6,6,0,0,1.1666666666666667,1.0,0.16666666666666674,0.0,0.5,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.5329387100211933,0.36321746764912244,welch_t,1.0,0.647857251607143
surface_flag_total,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,6,6,0,0,1.0,1.0,0.0,-0.6666666666666667,0.5874999999999986,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.0,1.0,welch_t,1.0,1.0
surface_flag_total,prompt_category,factual_explanatory,personal_narrative_blog,payload,partially_overlapping_payload,6,6,2,0,1.0,3.6666666666666665,-2.6666666666666665,-6.8325,0.15535714285714267,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.7889978643151166,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,6,5,0,0,1.0,2.6,-1.6,-3.920833333333333,-0.1808333333333341,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.8121415791882298,0.2349902667767249,welch_t,1.0,0.619791015174287
surface_flag_total,prompt_category,factual_explanatory,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,1.0,1.0,0.0,-0.6666666666666667,0.6666666666666667,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.0,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,forum_question_answer,personal_narrative_blog,payload,partially_overlapping_payload,6,6,1,0,1.0,3.6666666666666665,-2.6666666666666665,-6.0,0.0,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.8057275947175103,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,6,5,0,0,1.0,2.6,-1.6,-3.704999999999999,-0.19999999999999996,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.8742243542560136,0.22717687883017687,welch_t,1.0,0.619791015174287
surface_flag_total,prompt_category,forum_question_answer,recipe_procedure,payload,partially_overlapping_payload,6,6,1,0,1.0,1.0,0.0,0.0,0.0,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,6,5,0,0,3.6666666666666665,2.6,1.0666666666666664,-3.2299999999999973,5.178333333333329,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.26872722256734033,0.6233792852897292,welch_t,1.0,0.7427375537843397
surface_flag_total,prompt_category,personal_narrative_blog,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,3.6666666666666665,1.0,2.6666666666666665,0.0,5.612499999999998,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.8057275947175103,,unsupported_partial_payload_overlap,,
surface_flag_total,prompt_category,professional_communication,recipe_procedure,payload,partially_overlapping_payload,5,6,1,0,2.6,1.0,1.6,0.0791666666666671,4.2541666666666655,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.8742243542560136,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,casual_conversation,factual_explanatory,payload,partially_overlapping_payload,6,6,2,0,0.09465632132608841,0.11737637748475303,-0.022720056158664625,-0.062230037370277665,0.0203020292822386,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.4675001367819299,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,casual_conversation,forum_question_answer,payload,partially_overlapping_payload,6,6,1,0,0.09465632132608841,0.060778984951657074,0.033877336374431334,0.0068295747477879745,0.061921669486740584,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.046395240383194,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,6,6,0,0,0.09465632132608841,0.10002437680782202,-0.005368055481733608,-0.050373665634164955,0.05293553337406776,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.10567201681470514,0.847895004497337,welch_t,1.0,0.9091040966456602
tfidf_prompt_similarity,prompt_category,casual_conversation,professional_communication,payload,independent_payload,6,5,0,0,0.09465632132608841,0.10926317575430167,-0.014606854428213259,-0.06799247534453881,0.020914642140587067,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.33937620578144406,0.5733868615171744,welch_t,1.0,0.741896467270958
tfidf_prompt_similarity,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,6,6,0,0,0.09465632132608841,0.042221900624945324,0.052434420701143084,0.026669956277599157,0.08496511790382906,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.706231943073704,0.010410237224481974,welch_t,1.0,0.1561535583672296
tfidf_prompt_similarity,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,6,6,0,0,0.11737637748475303,0.060778984951657074,0.05659739253309596,0.014692973805819859,0.09629455714569184,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.206627992607246,0.056117612901635965,welch_t,1.0,0.4208820967622698
tfidf_prompt_similarity,prompt_category,factual_explanatory,personal_narrative_blog,payload,partially_overlapping_payload,6,6,2,0,0.11737637748475303,0.10002437680782202,0.017352000676931018,-0.04690628932117274,0.08000751945408185,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.28401971172472057,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,6,5,0,0,0.11737637748475303,0.10926317575430167,0.008113201730451367,-0.04192543561765789,0.05816264039938478,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.1443923772791986,0.7970736892466354,welch_t,1.0,0.8768753063995182
tfidf_prompt_similarity,prompt_category,factual_explanatory,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,0.11737637748475303,0.042221900624945324,0.07515447685980771,0.04152218921711095,0.13928754837964366,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.6414276921971094,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,forum_question_answer,personal_narrative_blog,payload,partially_overlapping_payload,6,6,1,0,0.060778984951657074,0.10002437680782202,-0.03924539185616494,-0.09393147693443998,0.014249340465336305,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.7979718776812978,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,6,5,0,0,0.060778984951657074,0.10926317575430167,-0.04848419080264459,-0.08231183755643753,-0.010165377004053544,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-1.1866870915225718,0.08584985413534522,welch_t,1.0,0.5160856128496223
tfidf_prompt_similarity,prompt_category,forum_question_answer,recipe_procedure,payload,partially_overlapping_payload,6,6,1,0,0.060778984951657074,0.042221900624945324,0.01855708432671175,-0.006153756440174333,0.045761209860675923,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.663322715018405,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,personal_narrative_blog,professional_communication,payload,independent_payload,6,5,0,0,0.10002437680782202,0.10926317575430167,-0.009238798946479651,-0.06020277940518274,0.04076179671796688,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.15833133703074012,0.776814163024111,welch_t,1.0,0.8768753063995182
tfidf_prompt_similarity,prompt_category,personal_narrative_blog,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,0.10002437680782202,0.042221900624945324,0.05780247618287669,-0.0004622497410629229,0.0999971414942852,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.2013394510282454,,unsupported_partial_payload_overlap,,
tfidf_prompt_similarity,prompt_category,professional_communication,recipe_procedure,payload,partially_overlapping_payload,5,6,1,0,0.10926317575430167,0.042221900624945324,0.06704127512935634,0.0216088982168142,0.10509183857001475,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.7018830859544511,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,casual_conversation,factual_explanatory,payload,partially_overlapping_payload,6,6,2,0,69.19651083512538,57.19978317238431,11.996727662741073,-1.5754681575400755,21.88479488015229,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.0244695458491764,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,casual_conversation,forum_question_answer,payload,partially_overlapping_payload,6,6,1,0,69.19651083512538,57.17344463026084,12.023066204864541,-1.3653865460826355,28.792122386588776,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.8333855185277977,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,casual_conversation,personal_narrative_blog,payload,independent_payload,6,6,0,0,69.19651083512538,57.68562982475881,11.510881010366568,4.215709227214459,20.48929547696259,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.318992879393248,0.03291538737652383,welch_t,1.0,0.32513412046646273
flesch_reading_ease_heuristic,prompt_category,casual_conversation,professional_communication,payload,independent_payload,6,5,0,0,69.19651083512538,49.02277790922108,20.173732925904304,4.171710331633722,31.33789865060461,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,1.5947012144864186,0.033540018561105375,welch_t,1.0,0.32513412046646273
flesch_reading_ease_heuristic,prompt_category,casual_conversation,recipe_procedure,payload,independent_payload,6,6,0,0,69.19651083512538,61.64316955756664,7.553341277558744,-3.8641889159268397,18.512980916991292,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.5859535629946115,0.3038519714991207,welch_t,1.0,0.6236769006425805
flesch_reading_ease_heuristic,prompt_category,factual_explanatory,forum_question_answer,payload,independent_payload,6,6,0,0,57.19978317238431,57.17344463026084,0.026338542123468756,-14.674364654312898,16.799795078637178,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.0016203126058928969,0.9976382086957764,welch_t,1.0,1.0
flesch_reading_ease_heuristic,prompt_category,factual_explanatory,personal_narrative_blog,payload,partially_overlapping_payload,6,6,2,0,57.19978317238431,57.68562982475881,-0.4858466523745051,-11.792084781203645,9.973941951039514,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.04224572629998715,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,factual_explanatory,professional_communication,payload,independent_payload,6,5,0,0,57.19978317238431,49.02277790922108,8.177005263163231,-6.980660019087626,21.08060267602858,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.5468707993492964,0.3579160097625216,welch_t,1.0,0.647857251607143
flesch_reading_ease_heuristic,prompt_category,factual_explanatory,recipe_procedure,payload,partially_overlapping_payload,6,6,2,0,57.19978317238431,61.64316955756664,-4.443386385182329,-16.767113594329587,10.625358715768055,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.2980393230568088,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,forum_question_answer,personal_narrative_blog,payload,partially_overlapping_payload,6,6,1,0,57.17344463026084,57.68562982475881,-0.5121851944979738,-15.492958311651801,15.03798487206359,0.95,payload,payload_cluster_partial_overlap,100,100,False,descriptive_exploratory_pairwise,False,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,-0.03592493334626544,,unsupported_partial_payload_overlap,,
flesch_reading_ease_heuristic,prompt_category,forum_question_answer,professional_communication,payload,independent_payload,6,5,0,0,57.17344463026084,49.02277790922108,8.150666721039762,-2.7679097552891267,23.475550652341198,0.95,payload,independent_payload,100,100,False,descriptive_exploratory_pairwise,True,full_message,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,mean_difference,0.467480460259743,0.4139898125799897,welch_t,1.0,0.647857251607143
