codec_id,control_id,evidence_status,label,language,model_id,pair_id,payload_class,payload_group_id,preprocess_schema_version,prompt_category,prompt_template_id,protocol_variant,representation_name,row_id,source_trial_id,view,normalized_text_sha256,dedup_cluster_id,partition,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,experimental_cell_id
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__f424f865a33dcda25abe,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cddabcafae75ff6c23784041,hmac_sha256_hex,revision_v1_hmac_sha256_hex_005,2.0,forum_question_answer,forum_practical_answer,direct_subword_calgacus,direct_subword,detector_pair__cddabcafae75ff6c23784041__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__804be3dba03eceec99ca,full_message,c3efcf1611ad2017809770d859fb921446979b58bde718702e642904e9d5e52b,locked-dedup-cluster-20f1129c0dccafc381ccb8ab,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__c24ad6f86e2eba0eae1b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cde13e4c09337b1c7ab6eca4,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_027,2.0,professional_communication,professional_process_email,segmented_hex_multi_topic,hex_nibble,detector_pair__cde13e4c09337b1c7ab6eca4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__8aeed74dbc0818160a0b,full_message,e30e1f3aab4da4ab9b378604cdc0d209751f8bc50dc75ee2a07c95230fbaa180,locked-dedup-cluster-4df1f95590c9f69533ae0634,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__c24ad6f86e2eba0eae1b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cde13e4c09337b1c7ab6eca4,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_027,2.0,professional_communication,professional_process_email,segmented_hex_multi_topic,hex_nibble,detector_pair__cde13e4c09337b1c7ab6eca4__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__8aeed74dbc0818160a0b,full_message,42269a4cdea11c609e2c2e2c2da03c090d8b3a964ca80864b38b60098d6dd22c,locked-dedup-cluster-4df1f95590c9f69533ae0634,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__50e901817c82f0aa753a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cde8ef73355de36c61d675f4,token_128_bit_hex,revision_v1_token_128_bit_hex_012,2.0,personal_narrative_blog,narrative_small_discovery,nonseg_hex_nibble_b16,hex_nibble,detector_pair__cde8ef73355de36c61d675f4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ab29e8f5ebb392cbda85,full_message,d9e24b0fc70342fcbf71db27b190698cd2450e88cd8e97bb0f45f6b491f22550,locked-dedup-cluster-6ace02c4c66fff411127a281,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__50e901817c82f0aa753a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cde8ef73355de36c61d675f4,token_128_bit_hex,revision_v1_token_128_bit_hex_012,2.0,personal_narrative_blog,narrative_small_discovery,nonseg_hex_nibble_b16,hex_nibble,detector_pair__cde8ef73355de36c61d675f4__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ab29e8f5ebb392cbda85,full_message,d6cd0847dee371f4cfff4f9c2e0f01c6334a400fc3d1c8d4f771765c713cca3d,locked-dedup-cluster-6ace02c4c66fff411127a281,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__72f7ff8f8bf1829f45de,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cdf1891156759b08aaefd697,hmac_sha256_hex,revision_v1_hmac_sha256_hex_055,2.0,personal_narrative_blog,narrative_small_discovery,segmented_hex_multi_topic,hex_nibble,detector_pair__cdf1891156759b08aaefd697__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__b86b98858b0a0ad07810,full_message,caf14203a7b2064949f3a676ff321757a5ba6c29ed7304b43639b87386b3b8cd,locked-dedup-cluster-cb374f9ca23dfd168fe55742,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__72f7ff8f8bf1829f45de,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cdf1891156759b08aaefd697,hmac_sha256_hex,revision_v1_hmac_sha256_hex_055,2.0,personal_narrative_blog,narrative_small_discovery,segmented_hex_multi_topic,hex_nibble,detector_pair__cdf1891156759b08aaefd697__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__b86b98858b0a0ad07810,full_message,73bfbbbe101e702b2fb6ac88ae045ff22848d38065b4bb5b1c8d674aa0f9da68,locked-dedup-cluster-cb374f9ca23dfd168fe55742,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__c765e36b0346e5120ae8,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cdf8886ca0fc954a66e57576,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_016,2.0,forum_question_answer,forum_practical_answer,nonseg_ascii_b8,ascii_b8,detector_pair__cdf8886ca0fc954a66e57576__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__81840f0dca220158181b,full_message,44647df1dd3589f897f06d7c8f3ce02e56402302c7b35ce9bfe9aceb9ef32f7b,locked-dedup-cluster-4c28e47b564bf96204233202,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__c765e36b0346e5120ae8,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cdf8886ca0fc954a66e57576,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_016,2.0,forum_question_answer,forum_practical_answer,nonseg_ascii_b8,ascii_b8,detector_pair__cdf8886ca0fc954a66e57576__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__81840f0dca220158181b,full_message,aad11b877e535332af31b627e0e44fbe9c9d6ed4941625c935271850daa88067,locked-dedup-cluster-4c28e47b564bf96204233202,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__32060ac78302d61ad81b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cdf9e8b0df9ad59432c8ac87,token_128_bit_hex,revision_v1_token_128_bit_hex_019,2.0,casual_conversation,casual_neighborhood_chat,direct_subword_calgacus,direct_subword,detector_pair__cdf9e8b0df9ad59432c8ac87__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__084f8c0642912f6ae394,full_message,3013b81c6e2773105664b3dc6cadba58cc6dfbacab210f102d05eae0a4c29d4a,locked-dedup-cluster-4d40e326d7399fcc1c49ba05,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__32060ac78302d61ad81b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cdf9e8b0df9ad59432c8ac87,token_128_bit_hex,revision_v1_token_128_bit_hex_019,2.0,casual_conversation,casual_neighborhood_chat,direct_subword_calgacus,direct_subword,detector_pair__cdf9e8b0df9ad59432c8ac87__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__084f8c0642912f6ae394,full_message,15675289dccb3b4455e6ad0ad50b720afc801916f1f9825390b868dc494a140b,locked-dedup-cluster-4d40e326d7399fcc1c49ba05,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__2601e97d4abb32e67258,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cdff7832dcf85b769b434b14,hmac_sha256_hex,revision_v1_hmac_sha256_hex_040,2.0,casual_conversation,casual_neighborhood_chat,direct_subword_calgacus,direct_subword,detector_pair__cdff7832dcf85b769b434b14__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__f36ac8ce86d501046864,full_message,338fbe774ef66b7174fe92b89db50a239b775cb95646139699d5507129ab22e6,locked-dedup-cluster-e8b16cc4e3be2ed3afd26670,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__2601e97d4abb32e67258,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cdff7832dcf85b769b434b14,hmac_sha256_hex,revision_v1_hmac_sha256_hex_040,2.0,casual_conversation,casual_neighborhood_chat,direct_subword_calgacus,direct_subword,detector_pair__cdff7832dcf85b769b434b14__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__f36ac8ce86d501046864,full_message,b72d1f23ee58c4240a28e96dbd64c8faef6d8a99ea61334403ab57b551f34d4b,locked-dedup-cluster-e8b16cc4e3be2ed3afd26670,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__3fcfc67e487a06601461,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__ce0ada8d9c5dcf1a8888b6ee,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_015,2.0,personal_narrative_blog,narrative_small_discovery,nonseg_ascii_b16,ascii_b16,detector_pair__ce0ada8d9c5dcf1a8888b6ee__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__8a77fc297b084d33e5e3,full_message,c0e244f19ea2aad07ff167976c4a4e32d0ef852719cc6ecab6aed83dc9799544,locked-dedup-cluster-50ab6dea883c4952de95b49b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__3fcfc67e487a06601461,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__ce0ada8d9c5dcf1a8888b6ee,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_015,2.0,personal_narrative_blog,narrative_small_discovery,nonseg_ascii_b16,ascii_b16,detector_pair__ce0ada8d9c5dcf1a8888b6ee__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__8a77fc297b084d33e5e3,full_message,2cafb15d8f50ba0668c031ee19b7e41757b6369812a6d855dd4e99cf5f43c069,locked-dedup-cluster-50ab6dea883c4952de95b49b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__1ee5625790a43948a1b2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__ce26b20a00f129e6300d6f47,uuid_v4,revision_v1_uuid_v4_008,2.0,professional_communication,professional_project_update,nonseg_ascii_b8,ascii_b8,detector_pair__ce26b20a00f129e6300d6f47__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__3288220fe8cbd737932e,full_message,282fc4911880b2442241cc85b2c71d559be6736115034c275bd3edf96c6771f4,locked-dedup-cluster-1e608c8c5860067de2774eaa,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__1ee5625790a43948a1b2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__ce26b20a00f129e6300d6f47,uuid_v4,revision_v1_uuid_v4_008,2.0,professional_communication,professional_project_update,nonseg_ascii_b8,ascii_b8,detector_pair__ce26b20a00f129e6300d6f47__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__3288220fe8cbd737932e,full_message,307b4586bda8b3c181b752cdf6537a64fd611d85309c4c657a3ad358fc721196,locked-dedup-cluster-1e608c8c5860067de2774eaa,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__b21d08f210d11ab518e1,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__ce2d048fcf55b568709b383e,sha256_hex,revision_v1_sha256_hex_056,2.0,recipe_procedure,procedure_home_task,segmented_hex_single_topic,hex_nibble,detector_pair__ce2d048fcf55b568709b383e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__5de61e51bbdf5025e366,full_message,3f58e2c3cdd5d40b8ac29bfa7a0f8e2bee5e5fb8edfb438b51bf8eea200d1f24,locked-dedup-cluster-48d7da6cd06bde46d05aad3f,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__b21d08f210d11ab518e1,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__ce2d048fcf55b568709b383e,sha256_hex,revision_v1_sha256_hex_056,2.0,recipe_procedure,procedure_home_task,segmented_hex_single_topic,hex_nibble,detector_pair__ce2d048fcf55b568709b383e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__5de61e51bbdf5025e366,full_message,497839931ebe215e5e2ed6216749543e9680384e5c7e3d3edbc0839df4d342d2,locked-dedup-cluster-48d7da6cd06bde46d05aad3f,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__eb7c434f0998453b8325,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__ce338c0fda4e8b763800b4d8,uuid_v4,revision_v1_uuid_v4_021,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b16,ascii_b16,detector_pair__ce338c0fda4e8b763800b4d8__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__219927764b99af5573aa,full_message,b6aa6622d43a8b6721bb6ff51c957cd13071702afe78a8c39e478c341ab682aa,locked-dedup-cluster-754643818e5a492752b2f68b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__eb7c434f0998453b8325,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__ce338c0fda4e8b763800b4d8,uuid_v4,revision_v1_uuid_v4_021,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b16,ascii_b16,detector_pair__ce338c0fda4e8b763800b4d8__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__219927764b99af5573aa,full_message,719acc068cd9afd90556767af996ffa36961f3f6c033f56b25a45d2639e8a46e,locked-dedup-cluster-754643818e5a492752b2f68b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__d5f67584a1ee055ac67d,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__ce3b5f7f0e0e708a28918d7d,hmac_sha256_hex,revision_v1_hmac_sha256_hex_019,2.0,personal_narrative_blog,narrative_small_discovery,nonseg_hex_nibble_b16,hex_nibble,detector_pair__ce3b5f7f0e0e708a28918d7d__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__57171e7249bd55f4fb46,full_message,49d649f657190a6102ad01e264e4d3c6f43083a1212031e04b5f1ad3ffa83195,locked-dedup-cluster-2ace1c64a1335a57eda0b657,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__d5f67584a1ee055ac67d,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__ce3b5f7f0e0e708a28918d7d,hmac_sha256_hex,revision_v1_hmac_sha256_hex_019,2.0,personal_narrative_blog,narrative_small_discovery,nonseg_hex_nibble_b16,hex_nibble,detector_pair__ce3b5f7f0e0e708a28918d7d__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__57171e7249bd55f4fb46,full_message,5a09be95157c8ae2a13c0efe8ea1201b191472317a1e0a8ade1cb564e58ad0e6,locked-dedup-cluster-2ace1c64a1335a57eda0b657,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__830cabde639750585395,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__ce45c8cadbae5a92667745e3,token_128_bit_hex,revision_v1_token_128_bit_hex_018,2.0,recipe_procedure,procedure_simple_meal,segmented_hex_single_topic,hex_nibble,detector_pair__ce45c8cadbae5a92667745e3__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__23c1ad1fbaabadffcc03,forced_span,3d51eec929b803d6859c013084bc43ede1123877bfd9fb7e9c074c7d3bf9ec9b,locked-dedup-cluster-afab6230c1418ff1dd46ebf0,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__830cabde639750585395,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__ce45c8cadbae5a92667745e3,token_128_bit_hex,revision_v1_token_128_bit_hex_018,2.0,recipe_procedure,procedure_simple_meal,segmented_hex_single_topic,hex_nibble,detector_pair__ce45c8cadbae5a92667745e3__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__23c1ad1fbaabadffcc03,forced_span,21d2b1bf6772a3fd3b6ae2f35826e07bedf2e75db6b9dfd2b6a8b4af9a6eee16,locked-dedup-cluster-afab6230c1418ff1dd46ebf0,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__5c3b0f3bec1b13743a69,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__ce5041e78024176ee6c344b6,sha256_hex,revision_v1_sha256_hex_025,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b8,ascii_b8,detector_pair__ce5041e78024176ee6c344b6__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__a7ab3a9395230e46ebdb,full_message,9704d6883d3bde804459e504d41f8d48319f2a48e2ba196c22c8074d693f9ed9,locked-dedup-cluster-ca019fd9a3dd11db74285942,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__5c3b0f3bec1b13743a69,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__ce5041e78024176ee6c344b6,sha256_hex,revision_v1_sha256_hex_025,2.0,professional_communication,professional_schedule_note,nonseg_ascii_b8,ascii_b8,detector_pair__ce5041e78024176ee6c344b6__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a7ab3a9395230e46ebdb,full_message,173190ed3eae48830a2d111859f20fccceb0352834b963b6c70fa322ca6c739d,locked-dedup-cluster-ca019fd9a3dd11db74285942,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__3dd418b69c945840f83e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__ce55d9072ddb256388e60f55,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_028,2.0,casual_conversation,casual_weekend_chat,segmented_hex_single_topic,hex_nibble,detector_pair__ce55d9072ddb256388e60f55__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__c0f9b6f371394e94a1d8,forced_span,09424ece887a157e88b50751d216812e6180c1d473937f9f7dd3976e0dea266d,locked-dedup-cluster-453a184945dac302c7f55dd6,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__3dd418b69c945840f83e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__ce55d9072ddb256388e60f55,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_028,2.0,casual_conversation,casual_weekend_chat,segmented_hex_single_topic,hex_nibble,detector_pair__ce55d9072ddb256388e60f55__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__c0f9b6f371394e94a1d8,forced_span,65b4762cfafac9ce3d29fd291c0b984af94d6b82b15a0ad07f3d90742becb653,locked-dedup-cluster-453a184945dac302c7f55dd6,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__cbb608e47b6e7d5f3fd6,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__ce574a5741130fc5c7742e9d,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_037,2.0,factual_explanatory,explain_everyday_system,segmented_hex_single_topic,hex_nibble,detector_pair__ce574a5741130fc5c7742e9d__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__45feddb79f595be01e43,forced_span,17d9536a562974005f05f1d5db7e8648bd6e3d117e584983a5c9ff2b55b829d5,locked-dedup-cluster-1d1bea482f900a9bc2d26310,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__cbb608e47b6e7d5f3fd6,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__ce574a5741130fc5c7742e9d,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_037,2.0,factual_explanatory,explain_everyday_system,segmented_hex_single_topic,hex_nibble,detector_pair__ce574a5741130fc5c7742e9d__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__45feddb79f595be01e43,forced_span,3eccb871839f938073d1b65f23830da1e7923a96e883266dd9633b649cb39d47,locked-dedup-cluster-1d1bea482f900a9bc2d26310,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__ea9082d85efe6cdd37da,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__ce58f9c2d1293c3eed83079c,uuid_v4,revision_v1_uuid_v4_047,2.0,recipe_procedure,procedure_garden_task,nonseg_ascii_b16,ascii_b16,detector_pair__ce58f9c2d1293c3eed83079c__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__e6c883f4e1a55a77613d,full_message,c0cf6e124c7539df59777d024395a1469e0beae948bdf76b00d1f0c64ecf7654,locked-dedup-cluster-c1384975805483ef72db522a,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__ea9082d85efe6cdd37da,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__ce58f9c2d1293c3eed83079c,uuid_v4,revision_v1_uuid_v4_047,2.0,recipe_procedure,procedure_garden_task,nonseg_ascii_b16,ascii_b16,detector_pair__ce58f9c2d1293c3eed83079c__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__e6c883f4e1a55a77613d,full_message,7bd6a2be54c68274e20c0e927d140aae3558c5a4bbfcaa0dbc29d3e5337d76d0,locked-dedup-cluster-c1384975805483ef72db522a,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__6661a4802a85470188bc,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__ce594aba4df19827e26c289f,hmac_sha256_hex,revision_v1_hmac_sha256_hex_032,2.0,personal_narrative_blog,narrative_local_walk,direct_subword_calgacus,direct_subword,detector_pair__ce594aba4df19827e26c289f__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__4e9b3fce27ec12ccd3d0,full_message,697c942ac55b4dd0297384ae177e5258df27b32e5d6f738bf66d15d521ae11a6,locked-dedup-cluster-b2dcda5aa217f3b514245054,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__6661a4802a85470188bc,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__ce594aba4df19827e26c289f,hmac_sha256_hex,revision_v1_hmac_sha256_hex_032,2.0,personal_narrative_blog,narrative_local_walk,direct_subword_calgacus,direct_subword,detector_pair__ce594aba4df19827e26c289f__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__4e9b3fce27ec12ccd3d0,full_message,47a95eae6a7381635ef7d9b93ed5378efa32453cb5c1245d0dbbe8187388e289,locked-dedup-cluster-b2dcda5aa217f3b514245054,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
