row_id,pair_id,payload_group_id,normalized_text_sha256,dedup_cluster_id,partition,label,model_id,codec_id,payload_class,prompt_template_id
detector_pair__af440762c5a832fdfaafb86c__rankcloak,detector_pair__af440762c5a832fdfaafb86c,revision_v1_token_128_bit_hex_000,e3a668e2a4d679467c5f93703e6e52b3c9e91fe3d6eed1a83da1697516902706,dedup-cluster-5f0cd6b1a9d8235c820e11b5,train,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,procedure_simple_meal
detector_pair__af456a579379938e6c1b18c9__ordinary_control,detector_pair__af456a579379938e6c1b18c9,revision_v1_ed25519_signature_base64_057,0ab470607dfca30e394391dbfcf8d0f7d25adc2172a42034ec9688e0e892f3c7,dedup-cluster-a30012a117157378dab7a070,train,0,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,explain_biological_process
detector_pair__af456a579379938e6c1b18c9__rankcloak,detector_pair__af456a579379938e6c1b18c9,revision_v1_ed25519_signature_base64_057,c08b4b8e147d3a5074a1b449f7702664d5406340a0d43162932acae97bcaebfc,dedup-cluster-a30012a117157378dab7a070,train,1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,explain_biological_process
detector_pair__af4698c0893b87952391266a__ordinary_control,detector_pair__af4698c0893b87952391266a,revision_v1_chacha20_poly1305_base64_005,4233c647e55ef7245a0e0780675b703978990ecdb44811807c4664b0c7a7f16c,dedup-cluster-f81b727c549baaf473769b12,test,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,professional_process_email
detector_pair__af4698c0893b87952391266a__rankcloak,detector_pair__af4698c0893b87952391266a,revision_v1_chacha20_poly1305_base64_005,9ddc137750b0d3ee74474e23b05406953ba36038fec7ed1ff86b54cc941a5096,dedup-cluster-f81b727c549baaf473769b12,test,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,professional_process_email
detector_pair__af497c6dd890a8b7c8fba471__ordinary_control,detector_pair__af497c6dd890a8b7c8fba471,revision_v1_token_128_bit_hex_035,192d771daf56df3ce46a01f66c48fa6ac44c8a71765195f2196ceec18653ddc3,dedup-cluster-c13bf33bc6062b1033844049,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,procedure_simple_meal
detector_pair__af497c6dd890a8b7c8fba471__rankcloak,detector_pair__af497c6dd890a8b7c8fba471,revision_v1_token_128_bit_hex_035,ad9211d59e21aff651448397381bcb4cc38cc8fe01959e56cbfbae1735adb580,dedup-cluster-c13bf33bc6062b1033844049,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,procedure_simple_meal
detector_pair__af5eabaddef926930764dd5d__ordinary_control,detector_pair__af5eabaddef926930764dd5d,revision_v1_hmac_sha256_hex_020,36ac196e203d33f45a43d519f6817c151f40224fdb34fde1eb36e9cff5875b19,dedup-cluster-2e7f1969791ae609498a9082,validation,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,procedure_home_task
detector_pair__af5eabaddef926930764dd5d__rankcloak,detector_pair__af5eabaddef926930764dd5d,revision_v1_hmac_sha256_hex_020,48be40acaa4a36508f579146a2aa6877e7fb279274b2b68b41d3a0edc4d1a780,dedup-cluster-2e7f1969791ae609498a9082,validation,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,procedure_home_task
detector_pair__af60717835ce174afae81be7__ordinary_control,detector_pair__af60717835ce174afae81be7,revision_v1_token_128_bit_hex_058,b07acdab7535803b36a8e20e5c856ea0ae4e1a9a9625cbcbb861bdbb0438ce65,dedup-cluster-35b6105f6e012664ee7fb95a,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,professional_project_update
detector_pair__af60717835ce174afae81be7__rankcloak,detector_pair__af60717835ce174afae81be7,revision_v1_token_128_bit_hex_058,ce02e4810723f4babe837081b3a4d8f3e861cc9e270cea022b65eaa106458b38,dedup-cluster-35b6105f6e012664ee7fb95a,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,professional_project_update
detector_pair__af65197b1db3af91bed73704__ordinary_control,detector_pair__af65197b1db3af91bed73704,revision_v1_aes256_gcm_base64_008,46430ec627c71f3634c45af446bdd72e561ceeb10b1a0b17c86df14109d7c837,dedup-cluster-b1f76c2a4fa103b4ef6ab9c0,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,procedure_garden_task
detector_pair__af65197b1db3af91bed73704__rankcloak,detector_pair__af65197b1db3af91bed73704,revision_v1_aes256_gcm_base64_008,45a9150adb6282ee7a36ac0abcc5df140df3850d7a579a3893a2aca710697ec5,dedup-cluster-b1f76c2a4fa103b4ef6ab9c0,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,procedure_garden_task
detector_pair__af750ea7f348e35a16b822dd__ordinary_control,detector_pair__af750ea7f348e35a16b822dd,revision_v1_ed25519_signature_base64_059,47bd5fc87f94638cf751806776fa10a51b317a7d9a58a8c20bc3c1eb3be37cb2,dedup-cluster-ff3c000e9d1174a8de74bd6f,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,professional_process_email
detector_pair__af750ea7f348e35a16b822dd__rankcloak,detector_pair__af750ea7f348e35a16b822dd,revision_v1_ed25519_signature_base64_059,04ecc9747dbf122ec149de9aa5c72bcab1ebedb15a422fe57bb6633055470346,dedup-cluster-ff3c000e9d1174a8de74bd6f,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,professional_process_email
detector_pair__af78b1de45e16757f6d4ec70__ordinary_control,detector_pair__af78b1de45e16757f6d4ec70,revision_v1_chacha20_poly1305_base64_042,823c4ca24cd22e299dae9e25a59735c98145e80c5dc7762e5363d3f71220706f,dedup-cluster-237faafa65b49354f2811074,train,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,casual_hobby_chat
detector_pair__af78b1de45e16757f6d4ec70__rankcloak,detector_pair__af78b1de45e16757f6d4ec70,revision_v1_chacha20_poly1305_base64_042,b471f92706ae3c08cc04a5a60e1b64cbe793f686a2b2acf6abfb100d339e45a6,dedup-cluster-237faafa65b49354f2811074,train,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,casual_hobby_chat
detector_pair__af82600ce878e0eb547a028f__ordinary_control,detector_pair__af82600ce878e0eb547a028f,revision_v1_hmac_sha256_hex_002,b9c5cab6894229f399d18f434a598e012d7623e6ec1fe6c53eb6474fd83d775f,dedup-cluster-bc80f11627f8a2a6e36ab871,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,procedure_home_task
detector_pair__af82600ce878e0eb547a028f__rankcloak,detector_pair__af82600ce878e0eb547a028f,revision_v1_hmac_sha256_hex_002,3b1de0292749f08a087f999ac432637dad82a38293d6a4ff5ae333dad1fba526,dedup-cluster-bc80f11627f8a2a6e36ab871,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,procedure_home_task
detector_pair__af82ea768816d3578fd02ca4__ordinary_control,detector_pair__af82ea768816d3578fd02ca4,revision_v1_chacha20_poly1305_base64_004,07867dd8c6456a85a155b9a953de677aa19849bcbda1f2801084a878820afc70,dedup-cluster-26d0e390c431894214a50804,validation,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,narrative_small_discovery
detector_pair__af82ea768816d3578fd02ca4__rankcloak,detector_pair__af82ea768816d3578fd02ca4,revision_v1_chacha20_poly1305_base64_004,ef5278df1a8789dd59427043910d27f38d04591859cf3318bf71d1239f7ac122,dedup-cluster-26d0e390c431894214a50804,validation,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,narrative_small_discovery
detector_pair__af90d3ca77bc626784048ec4__ordinary_control,detector_pair__af90d3ca77bc626784048ec4,revision_v1_token_128_bit_hex_042,61a8e3a9678f88a60327c52b0a5702f884c5a09b362a280f0782047d0a5545c4,dedup-cluster-5420f0d18e8c16b21f01be4f,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,explain_weather_pattern
detector_pair__af90d3ca77bc626784048ec4__rankcloak,detector_pair__af90d3ca77bc626784048ec4,revision_v1_token_128_bit_hex_042,711972d1bca1c0c9842a10640a5add6adc0ee39424d6b764b0391a322393e76e,dedup-cluster-5420f0d18e8c16b21f01be4f,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,explain_weather_pattern
detector_pair__af933a1d7bb48cea2cbd7c54__ordinary_control,detector_pair__af933a1d7bb48cea2cbd7c54,revision_v1_nonce_96_bit_hex_011,f28841aaa07000ce2b4e3497232656e88412f75bec91a3db6bf4c6c33c159e2d,dedup-cluster-0401b1baba09fb1c1437ea35,validation,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,forum_purchase_advice
detector_pair__af933a1d7bb48cea2cbd7c54__rankcloak,detector_pair__af933a1d7bb48cea2cbd7c54,revision_v1_nonce_96_bit_hex_011,4bcb81bb39677baf4dfda8d2572dc9813e183e7c7df25f9cc9c2b913786e406b,dedup-cluster-0401b1baba09fb1c1437ea35,validation,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,forum_purchase_advice
detector_pair__af965fde49a4cc5720fe1063__ordinary_control,detector_pair__af965fde49a4cc5720fe1063,revision_v1_token_128_bit_hex_011,bccf58d5b614b5317eb1f8ed37ca8db39b60b0873fcb70053dc4a224906f5180,dedup-cluster-65013d8ab56fb66bbe2528d5,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,forum_purchase_advice
detector_pair__af965fde49a4cc5720fe1063__rankcloak,detector_pair__af965fde49a4cc5720fe1063,revision_v1_token_128_bit_hex_011,67d043cbbc5abd5563c342b79e0b9b014e8913cdc510abd9010dfbf68e4dd092,dedup-cluster-65013d8ab56fb66bbe2528d5,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,forum_purchase_advice
detector_pair__afa8fe7c05ccbbf43e4e2087__ordinary_control,detector_pair__afa8fe7c05ccbbf43e4e2087,revision_v1_sha256_hex_022,8d7f5e95241d71c23747935e5e6af69a3311b30c2b30238221f05323f5a9598d,dedup-cluster-cdb9e70828491d0b5a051258,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,casual_neighborhood_chat
detector_pair__afa8fe7c05ccbbf43e4e2087__rankcloak,detector_pair__afa8fe7c05ccbbf43e4e2087,revision_v1_sha256_hex_022,4721806a8b751099831b55d07ba0ffa2857f4806279bcae3eb282cebe56911a5,dedup-cluster-cdb9e70828491d0b5a051258,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,casual_neighborhood_chat
detector_pair__afb47d5822c929b53170398e__ordinary_control,detector_pair__afb47d5822c929b53170398e,revision_v1_hmac_sha256_hex_038,2942b0df38c02852b9cf4291544500a61e0307970bb16a3605371478117f7f67,dedup-cluster-dd1fe22faa326c7d9a397feb,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,explain_weather_pattern
detector_pair__afb47d5822c929b53170398e__rankcloak,detector_pair__afb47d5822c929b53170398e,revision_v1_hmac_sha256_hex_038,6815492694cf385a18a845925c59ac8925dc8be9c642501dbc5f4f9d8a7df297,dedup-cluster-dd1fe22faa326c7d9a397feb,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,explain_weather_pattern
detector_pair__afcc564789f7d2fa767e6e8a__ordinary_control,detector_pair__afcc564789f7d2fa767e6e8a,revision_v1_token_128_bit_hex_011,0d7c3b92300602f6963c33bc6d80be5134f3e254c803e5358b76a5009cbddcaf,dedup-cluster-65013d8ab56fb66bbe2528d5,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,token_128_bit_hex,narrative_small_discovery
detector_pair__afcc564789f7d2fa767e6e8a__rankcloak,detector_pair__afcc564789f7d2fa767e6e8a,revision_v1_token_128_bit_hex_011,247182c32e7fece569a46bc4df667ba6c5bb8fc84501ae4f0bac081e0d0fe808,dedup-cluster-65013d8ab56fb66bbe2528d5,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,token_128_bit_hex,narrative_small_discovery
detector_pair__afe825d82c9681aa3700feb8__ordinary_control,detector_pair__afe825d82c9681aa3700feb8,revision_v1_chacha20_poly1305_base64_014,eb73a71776ff5d506aa477f15d72317872921aa67d8483f5db0f270ed432ce1b,dedup-cluster-e5adbb815271b2d2e574163c,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,narrative_local_walk
detector_pair__afe825d82c9681aa3700feb8__rankcloak,detector_pair__afe825d82c9681aa3700feb8,revision_v1_chacha20_poly1305_base64_014,a421b81d689aec7fc965ea3ac7f354488312f40625985fbbb9b6a2e4fddf1492,dedup-cluster-e5adbb815271b2d2e574163c,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,narrative_local_walk
detector_pair__aff0448edbcebcac14b0459b__ordinary_control,detector_pair__aff0448edbcebcac14b0459b,revision_v1_aes256_gcm_base64_022,0c5761495aed1cc240c1c6217ab44d9492ed5da8e40f7cc556da73e539e65720,dedup-cluster-0a8f44c5367ba05788bb8a3a,train,0,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,narrative_small_discovery
detector_pair__aff0448edbcebcac14b0459b__rankcloak,detector_pair__aff0448edbcebcac14b0459b,revision_v1_aes256_gcm_base64_022,072fd63a10d2b2621d73ed3ea2d0206e6315cc3b7e6ff818fb1ae7f20c85fc03,dedup-cluster-0a8f44c5367ba05788bb8a3a,train,1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,narrative_small_discovery
detector_pair__affa29162c0c9f4b366452c6__ordinary_control,detector_pair__affa29162c0c9f4b366452c6,revision_v1_token_128_bit_hex_019,14f02a8957e9006b50ab8f00f55f6234cdc2dc2dc035a7079a5ab0da7ece3965,dedup-cluster-4d40e326d7399fcc1c49ba05,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,narrative_small_discovery
detector_pair__affa29162c0c9f4b366452c6__rankcloak,detector_pair__affa29162c0c9f4b366452c6,revision_v1_token_128_bit_hex_019,645d54a61dfe17ae5a4c90361ab9d21617dac9f77b662022a56e4003709c88ef,dedup-cluster-4d40e326d7399fcc1c49ba05,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,narrative_small_discovery
detector_pair__affb3a8d90afaeb9258a179a__ordinary_control,detector_pair__affb3a8d90afaeb9258a179a,revision_v1_sha256_hex_004,142d50d4647373a9358e8dc32b11248f7edfc484fb9c39aa55c8731055be0823,dedup-cluster-ef931e596dcaa233eb812c24,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,casual_neighborhood_chat
detector_pair__affb3a8d90afaeb9258a179a__rankcloak,detector_pair__affb3a8d90afaeb9258a179a,revision_v1_sha256_hex_004,1f6f1d700ff6f8e10327d593206275212987a7eb4b3a834b6ba394efe54b40fb,dedup-cluster-ef931e596dcaa233eb812c24,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,casual_neighborhood_chat
detector_pair__b00ad7684ae4181f7ad11574__ordinary_control,detector_pair__b00ad7684ae4181f7ad11574,revision_v1_ed25519_signature_base64_002,0b2d8d7507d3eed21052d9378f6cd73c771ce0a31283162936a8d49d6ec52719,dedup-cluster-47ad0bb4bd74bdd2b73605ec,test,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,explain_weather_pattern
detector_pair__b00ad7684ae4181f7ad11574__rankcloak,detector_pair__b00ad7684ae4181f7ad11574,revision_v1_ed25519_signature_base64_002,766977ca2d44771eb9c6a2d8aaed8a67a029c2e7585adcb33fcd2eeca5e345b5,dedup-cluster-47ad0bb4bd74bdd2b73605ec,test,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,explain_weather_pattern
detector_pair__b0192cf51549f47f42c84188__ordinary_control,detector_pair__b0192cf51549f47f42c84188,revision_v1_token_128_bit_hex_045,4d11a23e3409e53e14a6fc43f9e58ab14d58fcaeea7d70829dc0aac9dfac10d7,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,casual_hobby_chat
detector_pair__b0192cf51549f47f42c84188__rankcloak,detector_pair__b0192cf51549f47f42c84188,revision_v1_token_128_bit_hex_045,176f84cab1a1eca224aeb790349c15ac53a3849a2d1bb540f3120a4919401ffa,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,casual_hobby_chat
detector_pair__b01a79ec19ec8270843b40f0__ordinary_control,detector_pair__b01a79ec19ec8270843b40f0,revision_v1_nonce_96_bit_hex_005,c76e5be715822eb8842961d6a142a2893306b33d16d234ebad07ab554c9608fa,dedup-cluster-e8b46972e25b5d16f253b139,validation,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,procedure_home_task
detector_pair__b01a79ec19ec8270843b40f0__rankcloak,detector_pair__b01a79ec19ec8270843b40f0,revision_v1_nonce_96_bit_hex_005,78a856ce0f5b4d042f8af322aa13362521ad3b1840888029e9de05803391fa29,dedup-cluster-e8b46972e25b5d16f253b139,validation,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,procedure_home_task
detector_pair__b01e951a4415df47eef4580e__ordinary_control,detector_pair__b01e951a4415df47eef4580e,revision_v1_uuid_v4_047,37950ac57959b42846e849bf08bb5cbff6bfe0b585827366ba164dab66c6e4e3,dedup-cluster-c1384975805483ef72db522a,validation,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,uuid_v4,explain_everyday_system
detector_pair__b01e951a4415df47eef4580e__rankcloak,detector_pair__b01e951a4415df47eef4580e,revision_v1_uuid_v4_047,77c39fbcbf4fdfd095429c17e8d6c916d1e599519cb0b0616680bf70e9b18a00,dedup-cluster-c1384975805483ef72db522a,validation,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,uuid_v4,explain_everyday_system
detector_pair__b02740fff6c2addc55eb2c4d__ordinary_control,detector_pair__b02740fff6c2addc55eb2c4d,revision_v1_aes256_gcm_base64_038,38761156243cbe6a49b3efc8e58ffb07faea38e095e923ef27f75b1ff39b1082,dedup-cluster-f0d236f7a4fc9a5f94444217,train,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,professional_process_email
detector_pair__b02740fff6c2addc55eb2c4d__rankcloak,detector_pair__b02740fff6c2addc55eb2c4d,revision_v1_aes256_gcm_base64_038,05da80857f531dcd1369b41e5aad6916e3d69ab83eca6ca39606e3526fdec01d,dedup-cluster-f0d236f7a4fc9a5f94444217,train,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,professional_process_email
detector_pair__b0283a2614c4578653bd075c__ordinary_control,detector_pair__b0283a2614c4578653bd075c,revision_v1_hmac_sha256_hex_026,7f9013fdf9423b48fd2cb9ab46aaa64cdb8e9b173daea1ca1e6be4c0251ffe4d,dedup-cluster-7f7ec4fb795474b733abd459,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,procedure_garden_task
detector_pair__b0283a2614c4578653bd075c__rankcloak,detector_pair__b0283a2614c4578653bd075c,revision_v1_hmac_sha256_hex_026,47e7b57c04cd7e5a365894b9d538a8384ab60e1e09401bf486877bcc7049eb02,dedup-cluster-7f7ec4fb795474b733abd459,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,procedure_garden_task
detector_pair__b03093adb8a70c16bbe340dd__ordinary_control,detector_pair__b03093adb8a70c16bbe340dd,revision_v1_uuid_v4_051,7eba1d72a94cdf089e184c48e8158b5e559f1d9adf301b6f9af9a0dce3aab3cf,dedup-cluster-6136de4e90d44eb994005d2a,validation,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,procedure_garden_task
detector_pair__b03093adb8a70c16bbe340dd__rankcloak,detector_pair__b03093adb8a70c16bbe340dd,revision_v1_uuid_v4_051,ab83b5864f67e94ab4f659b7929ca53efea135b30ca2a0897f29e01fd9a87e51,dedup-cluster-6136de4e90d44eb994005d2a,validation,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,procedure_garden_task
detector_pair__b043e697daae737f8c5ed62c__ordinary_control,detector_pair__b043e697daae737f8c5ed62c,revision_v1_sha256_hex_016,08311b22d2d5fc95b7bca802719a4d1da58b2f6e24bf8ff6332908b322dc243e,dedup-cluster-0a09c663faa5a6e644901d76,test,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,narrative_learning_moment
detector_pair__b043e697daae737f8c5ed62c__rankcloak,detector_pair__b043e697daae737f8c5ed62c,revision_v1_sha256_hex_016,5c20618deee88ce0e845c7275ff4541531e2b04bc70cfa4138ab1e9a84312ca3,dedup-cluster-0a09c663faa5a6e644901d76,test,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,narrative_learning_moment
detector_pair__b0599a151885c9f9b7f18693__ordinary_control,detector_pair__b0599a151885c9f9b7f18693,revision_v1_hmac_sha256_hex_034,a4b435bb7e94aa0a864153eaa6088b3eb94c4679587e6065ddf20e0ce7306cda,dedup-cluster-e448157f9945d3e1cba1600b,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,explain_weather_pattern
detector_pair__b0599a151885c9f9b7f18693__rankcloak,detector_pair__b0599a151885c9f9b7f18693,revision_v1_hmac_sha256_hex_034,e82f50dc2f52ccccff0134b9839f13a30b8ed6d9345cd64b7e37a6939569e38e,dedup-cluster-e448157f9945d3e1cba1600b,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,explain_weather_pattern
detector_pair__b05b7f99a8670214ccee4096__ordinary_control,detector_pair__b05b7f99a8670214ccee4096,revision_v1_sha256_hex_012,e0e02334c0445de7ee0ff0eaef48164dd7791986b2137460a727bcc2553edd0a,dedup-cluster-edb6b099f1dff5a3bddeca8c,validation,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,forum_purchase_advice
detector_pair__b05b7f99a8670214ccee4096__rankcloak,detector_pair__b05b7f99a8670214ccee4096,revision_v1_sha256_hex_012,29a465637d196ed295c437cafd8157195b7a0206867d3eff5eef4ea39bbd1208,dedup-cluster-edb6b099f1dff5a3bddeca8c,validation,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,forum_purchase_advice
detector_pair__b06ecc0931861c8d86d5e0be__ordinary_control,detector_pair__b06ecc0931861c8d86d5e0be,revision_v1_ed25519_signature_base64_059,ac9c61d4e49f66abaf178bf133301c953ecc90caefe3c9ae34fd9c759077f770,dedup-cluster-ff3c000e9d1174a8de74bd6f,train,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,casual_hobby_chat
detector_pair__b06ecc0931861c8d86d5e0be__rankcloak,detector_pair__b06ecc0931861c8d86d5e0be,revision_v1_ed25519_signature_base64_059,cd929b0e031c2e71a534acd0b19cd9d124c8b0c3a896c5f0c385540ea609ba8f,dedup-cluster-ff3c000e9d1174a8de74bd6f,train,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,casual_hobby_chat
detector_pair__b0701c25c7300c3031c7ae0b__ordinary_control,detector_pair__b0701c25c7300c3031c7ae0b,revision_v1_sha256_hex_014,abd03106cf26e513c297bb5a0a7acb6c131af01cb2c9fd8bc03294891a8d2d33,dedup-cluster-3835ae9c8d0c8b9133aa0f7c,test,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,sha256_hex,narrative_local_walk
detector_pair__b0701c25c7300c3031c7ae0b__rankcloak,detector_pair__b0701c25c7300c3031c7ae0b,revision_v1_sha256_hex_014,06fab47e26ef603fc38d21dfe19bfe8767dc2121ae97113d2e90922583a051bf,dedup-cluster-3835ae9c8d0c8b9133aa0f7c,test,1,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,sha256_hex,narrative_local_walk
detector_pair__b07481c675229d4ad90a5357__ordinary_control,detector_pair__b07481c675229d4ad90a5357,revision_v1_token_128_bit_hex_031,39cdd0b4ea92688d2e1b8357c91f1b80808f0076f337922420f13ecc5d7f54f2,dedup-cluster-1c027e58a52b7519b2a571c6,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,casual_hobby_chat
detector_pair__b07481c675229d4ad90a5357__rankcloak,detector_pair__b07481c675229d4ad90a5357,revision_v1_token_128_bit_hex_031,f22c385786aa8440abf868cb9d23bdabe04170f0b8ca950cbb1eb49eec15364e,dedup-cluster-1c027e58a52b7519b2a571c6,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,casual_hobby_chat
detector_pair__b077d6c69dfa260eaf581e8a__ordinary_control,detector_pair__b077d6c69dfa260eaf581e8a,revision_v1_token_128_bit_hex_058,dfba77f64a874d16b2a89ba39419892f3a9c730c8754f0be1e97f4a664d5b2f0,dedup-cluster-35b6105f6e012664ee7fb95a,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,professional_project_update
detector_pair__b077d6c69dfa260eaf581e8a__rankcloak,detector_pair__b077d6c69dfa260eaf581e8a,revision_v1_token_128_bit_hex_058,6d2ee210d89217269f2f7a6022d5873dec80c9b64d63cf77e4a5a8f83c99cc31,dedup-cluster-35b6105f6e012664ee7fb95a,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,professional_project_update
detector_pair__b07e774d7ef3f7ece078ef0c__ordinary_control,detector_pair__b07e774d7ef3f7ece078ef0c,revision_v1_chacha20_poly1305_base64_009,04a5113a7e8e84b7e7941fe8b6956e105fc008ffb915a89e5bcba1df6f8f36f3,dedup-cluster-7013f31d35e44236cba4d7ef,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,explain_weather_pattern
detector_pair__b07e774d7ef3f7ece078ef0c__rankcloak,detector_pair__b07e774d7ef3f7ece078ef0c,revision_v1_chacha20_poly1305_base64_009,4025235fc4db5ae01b331eea26aed6fd0b93f3d8be3c6e1a3ff983b47efb3bac,dedup-cluster-7013f31d35e44236cba4d7ef,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,explain_weather_pattern
