row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__cb133aa199d2a884c32df39d,detector_pair__506a60f21375a3fa13e09ca4,revision_v1_ed25519_signature_base64_040,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,casual_neighborhood_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cb133aa199d2a884c32df39d,quantization_pair__5f0617169c60763c38903ea7,0ae594ff0af9f004439fca6b875c8bef15b6bc58c096a3a23d729a27c3d4f9a4,locked-dedup-cluster-64e6b1587450c6fccb5d88c5
quantization_generated__quantization_trial__cb13dd5efa3dd2a91e31d61d,detector_pair__243402dd21b550a33a3ea7a3,revision_v1_aes256_gcm_base64_016,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,narrative_learning_moment,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cb13dd5efa3dd2a91e31d61d,quantization_pair__23552d60df0d3ea7de12ef44,937ebd96c3efc26f198396d58c698503adda6b50174dbe9ba3917a0665db760c,locked-dedup-cluster-6fa6c069ce75963f9386e415
quantization_generated__quantization_trial__cb4cb0d90fa8272cb904b001,detector_pair__f5a41c9f6cdf3982925ffc65,revision_v1_token_128_bit_hex_057,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,professional_schedule_note,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__cb4cb0d90fa8272cb904b001,quantization_pair__6cdf1b095c5bf66af45f80b1,1257cdb29b851788b5ac87f0f2dff574e59563fcff28be1b027032d68a699821,locked-dedup-cluster-e303bfe023e32c25389ebaf9
quantization_generated__quantization_trial__cb5db68e4647778a8472255e,detector_pair__ef001a58a0b16674e4de7fe7,revision_v1_uuid_v4_039,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,forum_learning_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cb5db68e4647778a8472255e,quantization_pair__9330897e0b214423bb96da98,5825f48ab88b93178ea3a8f3553e0ab5d27325ac42a111f227459d3623c7817c,locked-dedup-cluster-1b00f31aa1e45ecbdc304bed
quantization_generated__quantization_trial__cb65e157be04a2df9007a3f0,detector_pair__7018b1c99e4b9d0f9853c693,revision_v1_token_128_bit_hex_025,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,explain_biological_process,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cb65e157be04a2df9007a3f0,quantization_pair__a9f153715d731e33ef5fafd8,1f50b8a1b2a2fbab499619cfad97e0a07c120369e588e0277da70eb1c7df65d1,locked-dedup-cluster-52963627407681e7c4ece2c5
quantization_generated__quantization_trial__cb6e395f473e6bb902071810,detector_pair__51c87adbb40b0b284babea9d,revision_v1_chacha20_poly1305_base64_055,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__cb6e395f473e6bb902071810,quantization_pair__db8b5dd601fc78195e59bf75,822f0238a65aec0de79ebd74602b758fd03f1ebb195f9c8ee08ae1de17b03a10,locked-dedup-cluster-921ce973e5ad81a19c867c59
quantization_generated__quantization_trial__cbab196ecddceb882525b941,detector_pair__d37bd4b37d50445adff8f323,revision_v1_token_128_bit_hex_003,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,professional_schedule_note,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cbab196ecddceb882525b941,quantization_pair__132a8e4c2f661cbc87340cb5,23de81babab852dbaf54e68a6e01aa30b5a5d4a567d83aeb262c297ea511c5e6,locked-dedup-cluster-70802306a6dea487ae41327f
quantization_generated__quantization_trial__cbb216368eb36240a595ef0a,detector_pair__5e60e523aefc861278920b91,revision_v1_ed25519_signature_base64_024,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,forum_practical_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cbb216368eb36240a595ef0a,quantization_pair__3fc87baf6c7b0855572a868e,7027904fe74b9668af3286a3c43454803626ef9199351f4ea43998c7d153de80,locked-dedup-cluster-14c615419b059ddd7c4aa006
quantization_generated__quantization_trial__cbc7c8848fd630d2089ede12,detector_pair__b57a15a3293df1d4b2e89f60,revision_v1_uuid_v4_048,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__cbc7c8848fd630d2089ede12,quantization_pair__6ad50d9c466cd2dd7da3a8bb,89a8578b73807da147e363aa8e9e1a41acb18815a4853bc94d827dfc63ebde03,locked-dedup-cluster-ddc76c2f58e7b2d9577d19a2
quantization_generated__quantization_trial__cc2f00752b76ced2d8fb8d99,detector_pair__f8ab937c85386e8d3b02fd9f,revision_v1_chacha20_poly1305_base64_033,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,narrative_small_discovery,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cc2f00752b76ced2d8fb8d99,quantization_pair__350fd9507466a8e9d2d15ba2,3d5a4121abe0bc627d5f07c9b16fdd37557862788b7cc6434cf3fe4ac59f2ec6,locked-dedup-cluster-895f397b7b83bd34e4862c58
quantization_generated__quantization_trial__cc6e1a8ddcc94ccd3643b8f1,detector_pair__fe0c04d560875b3b9f26c45b,revision_v1_chacha20_poly1305_base64_028,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,explain_biological_process,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cc6e1a8ddcc94ccd3643b8f1,quantization_pair__508c75404a5e5f915bd7bf71,b2b339510bf24297e38f15a16f9e7e93f79a6c906fc77220df5fc0d55ef80543,locked-dedup-cluster-02069e60ee294b6b19cc3fda
quantization_generated__quantization_trial__cc91174fb6122f7a0cf72605,detector_pair__fcd0da9b07bf89d502899ca5,revision_v1_aes256_gcm_base64_044,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,forum_purchase_advice,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cc91174fb6122f7a0cf72605,quantization_pair__6b907cd429617a9ad7b231e2,f0e0b5eff951ef136e21e43f01d2b365d4dcdb17ebede974025408636d3abbf4,locked-dedup-cluster-2447f2f757732f18a1468db2
quantization_generated__quantization_trial__cca367a39fa4d982b98c46b3,detector_pair__31a93c4119d3789063de13de,revision_v1_uuid_v4_009,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,forum_practical_answer,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cca367a39fa4d982b98c46b3,quantization_pair__8aac8d4601381e3f4296d4c4,60f3274e99dfe4eef74fc63974a7d04b446842a9100d9d87dff5ab4d083e25e5,locked-dedup-cluster-8fab3afe7244436f9bd1fad6
quantization_generated__quantization_trial__ccda43108f76b1fa48bd20c2,detector_pair__ab11ce02bf461574b0adf10c,revision_v1_token_128_bit_hex_029,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,procedure_garden_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__ccda43108f76b1fa48bd20c2,quantization_pair__5973bcd5f8cd485402a5e152,ed32fbc5f076e2cbe0782e30534d0ccf0e69ccb45797f129cc6e3ed1dca9081f,locked-dedup-cluster-285942776c1fc81e3d79c586
quantization_generated__quantization_trial__cce3a6d6177970757d54f734,detector_pair__593f0c3659e2641cecc5b484,revision_v1_token_128_bit_hex_044,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,casual_neighborhood_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cce3a6d6177970757d54f734,quantization_pair__692a1e1fcd289d7b584ae887,d29e9a9020cf93edfcc301731f6d8e7c778db01cd2278970da364a4a9e7cc336,locked-dedup-cluster-6f0f48f27da641507689ef86
quantization_generated__quantization_trial__cce3ea4d23ace2a203855402,detector_pair__6dc14f4ee3bc9e0fa54b9124,revision_v1_sha256_hex_010,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,explain_biological_process,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cce3ea4d23ace2a203855402,quantization_pair__b7572cddd66098b50d27f01a,335494743a798c682ad6dee879e5dc84c22770cf6d910f78586579ae6cf826b7,locked-dedup-cluster-3a0a1fbb2f1e595586ccdf82
quantization_generated__quantization_trial__cd276562d50154c6828898ba,detector_pair__7aec7202f714db3abc6c2351,revision_v1_ed25519_signature_base64_019,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,procedure_garden_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cd276562d50154c6828898ba,quantization_pair__55926a71d7b8b749efbb7e41,17c22be465898c4692157e3f45f9f97c14888324b8695478337221e4fed9d25c,locked-dedup-cluster-6b805c474348cfd0b211f1cc
quantization_generated__quantization_trial__cd30916564535b2097a16f3f,detector_pair__8000ff885e37227c3812e3b7,revision_v1_nonce_96_bit_hex_030,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,procedure_garden_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cd30916564535b2097a16f3f,quantization_pair__f635bce673b3abe962b20d0a,ae979d0215243390b8bda40103650d12ea6fa73a3f33a2efd6bad5a2a6f519a6,locked-dedup-cluster-07152d65b441d025c2de854b
quantization_generated__quantization_trial__cd3edc0d4a25fe0c82460fc5,detector_pair__1fa52140f858071f69abb76b,revision_v1_ed25519_signature_base64_018,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,forum_learning_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cd3edc0d4a25fe0c82460fc5,quantization_pair__cfc3409097d567f4871d86ed,59bcef1fd8558feb043c99475ac29caae956f4d3106164755b370adfe7ccb492,locked-dedup-cluster-1fbc53be5b90e4fb2159f7ea
quantization_generated__quantization_trial__cd402b8aa7cecf0d9a3bc8fa,detector_pair__05486b1baeae45395375690e,revision_v1_ed25519_signature_base64_017,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,professional_schedule_note,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cd402b8aa7cecf0d9a3bc8fa,quantization_pair__edabed9e7f137c5b9663ff52,67cacce76b2b811d37800a5334ccd59264b60ec09d1cce53a9eb9f748f5e56d9,locked-dedup-cluster-9e865129af4def1fc2a2442c
quantization_generated__quantization_trial__cd6e17b24425a196d2087cdd,detector_pair__126dd08b9ab23edb70c08f62,revision_v1_hmac_sha256_hex_046,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,hmac_sha256_hex,casual_weekend_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cd6e17b24425a196d2087cdd,quantization_pair__c0d6277a67eebab1818a2b67,833a3aed8f30ca245e98cbccf660b93ff82197914a62c304c5e87668d2f2d273,locked-dedup-cluster-f4c37670622213f8f7284467
quantization_generated__quantization_trial__cd8706d5249dec5a04be5fad,detector_pair__098918144cce907a9046b0f4,revision_v1_uuid_v4_052,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,procedure_home_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__cd8706d5249dec5a04be5fad,quantization_pair__eb4931a9475af3be48c8a02d,358a545eed334781c384cd9321ce0abd0b87df16722144da6e7ef46a3aed779d,locked-dedup-cluster-087cbaaa2408a99991319532
quantization_generated__quantization_trial__cd890a801af00c31928cbc32,detector_pair__c929f032a226626451fed4ab,revision_v1_sha256_hex_040,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cd890a801af00c31928cbc32,quantization_pair__b2256923cf2497a124804628,5760a502fc00d7ca917bb32ef7061c8ebdbe6dd7b001200410f46101b1ecb7a4,locked-dedup-cluster-6e873b678160da9a608f2b93
quantization_generated__quantization_trial__cda9e6fa2da6ec191733f50d,detector_pair__dee388846383495f938f1da6,revision_v1_token_128_bit_hex_046,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,forum_learning_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cda9e6fa2da6ec191733f50d,quantization_pair__86e7e525610f3a7d85b6f8ba,cc88289f7f6c0e13a440401b25fc1fdfcbe13d040f8917e4fdb90f4595fb7369,locked-dedup-cluster-bb3426430524b7a3d5783048
quantization_generated__quantization_trial__cdac309158727557aec8a435,detector_pair__253b5de8756f9875ee726c49,revision_v1_token_128_bit_hex_023,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,procedure_home_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cdac309158727557aec8a435,quantization_pair__6c65dcdfda322720453e2855,e7a1170cd0b420aeb8ae86b1370e6e8ec50b970c0b0c8dc123eb8a28887beb37,locked-dedup-cluster-054651d73ab2fcb750307ee7
quantization_generated__quantization_trial__cdb1a81c3eb47bfdc23f08ef,detector_pair__4aaba640da07e9c1b1bd3b03,revision_v1_aes256_gcm_base64_000,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,casual_weekend_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cdb1a81c3eb47bfdc23f08ef,quantization_pair__5f87427af0a13b43c98fab6b,ea12035a2d34a3006450d00f77ac0386ae4f2b3aea2dd776c1ca97379a10ae3f,locked-dedup-cluster-847d23bf1ef334bb559efd28
quantization_generated__quantization_trial__cdb92849749cd2db0f6c2331,detector_pair__80233433e1bc48d75c1e64db,revision_v1_sha256_hex_018,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,professional_schedule_note,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cdb92849749cd2db0f6c2331,quantization_pair__f911f7ea665e71b9d5de2bfb,66d1d8aa9383d2bf343efe46a9f96512296bfc928877463fc55dbcc3565debf8,locked-dedup-cluster-2592ad4c3bfe0be485138de8
quantization_generated__quantization_trial__ce0fe017176f26eaa222f6af,detector_pair__c73105cfa66df441b3d3560e,revision_v1_uuid_v4_019,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,casual_neighborhood_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__ce0fe017176f26eaa222f6af,quantization_pair__8e557aeaf32312c8b9c19ebe,bbf29fceab9ee80bc03d45995d84e8cebcc4e3fb3b265c0a502a7db0400e0917,locked-dedup-cluster-1618adfec5a51e2d2c4f669d
quantization_generated__quantization_trial__ce1b210d97eed0ae96023c8f,detector_pair__bdd1af9b158b51340fc6989b,revision_v1_token_128_bit_hex_039,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,professional_schedule_note,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__ce1b210d97eed0ae96023c8f,quantization_pair__1c6332d57e9b76d4c5034e10,295d83b43d9865aee3c160b14b3965ee096b866fda32a0d67d926127da87fe3e,locked-dedup-cluster-0fb77ce4d96e18f21377e8de
quantization_generated__quantization_trial__ce2a5c9e94fe13ee98191bef,detector_pair__16fb452794f76bd9cb536928,revision_v1_aes256_gcm_base64_049,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,professional_process_email,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__ce2a5c9e94fe13ee98191bef,quantization_pair__9e06a9a028d502efd0ef927a,f94df7ab461a7b55b5c2e3c297e277afa7463ef2dbcf3c552c075be39e117d04,locked-dedup-cluster-f71f239b6ba6105b60b970fe
quantization_generated__quantization_trial__ce2f586acaa0a3c4e57d256f,detector_pair__2028149ee6df2a916db9c24b,revision_v1_nonce_96_bit_hex_032,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,explain_biological_process,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__ce2f586acaa0a3c4e57d256f,quantization_pair__960c4a309587a742deb9dce1,2a1509d618247de10384c7eda84146615384b5208c3d8bbf66ceb934760fba71,locked-dedup-cluster-530f7a325b417a884b1be200
quantization_generated__quantization_trial__ce385a35da4278b0472b775c,detector_pair__0000066e727745276ff40e0a,revision_v1_sha256_hex_032,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,procedure_simple_meal,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__ce385a35da4278b0472b775c,quantization_pair__14e4de85794cbbd55e01a293,8b435ba7ff075a5f4f1478b71b7062acbe3f6b089f067dff47f8c89953b31625,locked-dedup-cluster-172137bb97b31f4b7db6b7ae
quantization_generated__quantization_trial__ce585591da81c649dc9850d6,detector_pair__2ba558e7e0f183c5fc2d5214,revision_v1_hmac_sha256_hex_037,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,procedure_garden_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__ce585591da81c649dc9850d6,quantization_pair__c642094251eb0d46d07c76d1,8a8426c11e4643f0e9bacb1ef253301877b50f99a3f4caa4bbcc4be2fea62027,locked-dedup-cluster-edcd1c430a452932fe4672fd
quantization_generated__quantization_trial__ce6d4c0728b3877dcc27a90f,detector_pair__f5a41c9f6cdf3982925ffc65,revision_v1_token_128_bit_hex_057,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,professional_schedule_note,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__ce6d4c0728b3877dcc27a90f,quantization_pair__e0e2570f67f8cfc5f3e793b9,a780889fdd951f3bbad0adb5811ef8f1768ff156106d871bac78b860a554076f,locked-dedup-cluster-e303bfe023e32c25389ebaf9
quantization_generated__quantization_trial__ce8332d210605c856ea24234,detector_pair__7e05288a6820958c980b4869,revision_v1_chacha20_poly1305_base64_032,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,procedure_simple_meal,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__ce8332d210605c856ea24234,quantization_pair__0e6865c2be34edda697b2658,c7f25e03fb3121f2d0376067e2c7dfd43b44e7b872f146b3b3e64c02be89fb8d,locked-dedup-cluster-dab9c4d7024256297969359d
quantization_generated__quantization_trial__ced03c7b7626915c379c57ad,detector_pair__fdaf58ddc5e03e479c33ca0e,revision_v1_token_128_bit_hex_056,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__ced03c7b7626915c379c57ad,quantization_pair__5a28f62efcf748ad13ea6a38,c9d1fef0af375e4df25315c2b5776087e1b23e1b0c8d69a88e12eca799216ff8,locked-dedup-cluster-21724430ac9765521f1234e5
quantization_generated__quantization_trial__ced3b8396dc5a95822207ad0,detector_pair__5356865cb4105a53ddf8a1ee,revision_v1_nonce_96_bit_hex_027,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__ced3b8396dc5a95822207ad0,quantization_pair__f61ac5fd09346d7e0a7b022b,dd20df812208fb575c50191cafb0e27989fa27f35ea9599e474607ad895d6142,locked-dedup-cluster-4df1f95590c9f69533ae0634
quantization_generated__quantization_trial__cedeac24d70aefa66e73a134,detector_pair__b373d008d334b499009c3a9d,revision_v1_hmac_sha256_hex_059,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,professional_process_email,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__cedeac24d70aefa66e73a134,quantization_pair__0b653b152024b34d62d17347,ccfc287daaef588131ebd619d7e5348efeaab9049d540de669ec8626d314b142,locked-dedup-cluster-9fb55cb9331ccdfa323bdbd1
quantization_generated__quantization_trial__cf08ee7613b95e3814352433,detector_pair__23446b8b0910c99bfcbec97c,revision_v1_aes256_gcm_base64_013,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,professional_process_email,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cf08ee7613b95e3814352433,quantization_pair__dd62757b9a277299f93edb57,78a7325948198942b59b475b5824ed0daaab30c8a52cdf01b581770c5f1b10fa,locked-dedup-cluster-ccfc9cb1c63b29bbf3d0d17b
quantization_generated__quantization_trial__cf26d62be823734f9c3c0a8f,detector_pair__91431f6cf158de99215c509f,revision_v1_ed25519_signature_base64_045,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,explain_weather_pattern,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cf26d62be823734f9c3c0a8f,quantization_pair__ad41c1951fbc9c7660dbe86c,3affdc194c6878bcae060fc85e3b130308cafcb641269da5a5965e2b7c06e604,locked-dedup-cluster-56c311ab24e3b4956d5a8d34
quantization_generated__quantization_trial__cf3c449feeb5d887d4aaa104,detector_pair__0653e3368481e9c4f5d6f512,revision_v1_token_128_bit_hex_026,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,casual_neighborhood_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cf3c449feeb5d887d4aaa104,quantization_pair__2d79982c742f138ae0ef514e,fc89a7d9e63186df15f865bab2d4aaca466e49c3b3956e2af42a58283827667f,locked-dedup-cluster-5968e9780c1d0681b9d154f2
quantization_generated__quantization_trial__cf4c86098a526618f83dde78,detector_pair__70396b57735a01178359d47e,revision_v1_uuid_v4_023,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cf4c86098a526618f83dde78,quantization_pair__42b38a541f9f02dc317cecb2,99ea00790a3b7c23bd0001553f41e7b2bf83bded636d1b9506b42ae2aba4ba93,locked-dedup-cluster-abdc4a8a2ab4992db682e35c
quantization_generated__quantization_trial__cf57fe8ffd2e595038f4d969,detector_pair__c5d77bce16a55a15daaec5f4,revision_v1_uuid_v4_033,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cf57fe8ffd2e595038f4d969,quantization_pair__07c21adf896579e3e5f8adbd,f6fdb01b72687a2d88537a76eada263c69cb7d8295b95a3835f3ec3302c8478b,locked-dedup-cluster-9218fa6b0d126bc131caef49
quantization_generated__quantization_trial__cfeccc27110ccc648f20b32d,detector_pair__053e0f9678b227fb3910bde8,revision_v1_hmac_sha256_hex_015,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,explain_everyday_system,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cfeccc27110ccc648f20b32d,quantization_pair__e954e14d187c0b473f044fcc,97c1f7b4b413cc56f707f66fb4cf88196664dfa6e9f4d69707abae3690496dd7,locked-dedup-cluster-368ee7b8567a10e29dd2e108
quantization_generated__quantization_trial__cfffafd500356ee6184bfb20,detector_pair__a0524e26a1f9c8b9fda3713d,revision_v1_aes256_gcm_base64_021,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,procedure_simple_meal,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__cfffafd500356ee6184bfb20,quantization_pair__1cd398cf93c46ddba0748ada,fded841a63ee129ddb0858747e2ff3fd3005d0053fcf8e3e8bb6f42197ef31ab,locked-dedup-cluster-29c142135fcd9e43d47798a3
quantization_generated__quantization_trial__d07fdfc4d0c6c16c46525bff,detector_pair__28d4d2d4c7e8b172e9c1caa4,revision_v1_uuid_v4_007,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,casual_weekend_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__d07fdfc4d0c6c16c46525bff,quantization_pair__ebed738d7671ae141b238824,a2a0f6bdb20bb825c2ac71730b68b7878cce9396b73afb22aea6d9a6cb280696,locked-dedup-cluster-2ee7d2b2fa2407f56cfb47c8
quantization_generated__quantization_trial__d0dc53a6a2aae7dc11a7b11e,detector_pair__86325854c5fddaddedf49bed,revision_v1_uuid_v4_051,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__d0dc53a6a2aae7dc11a7b11e,quantization_pair__6e57b2153ab0d8c17e3e698b,456e3db33876914279f712ca321674cbc21584bf52d1dfcbc8e795ea6680ac63,locked-dedup-cluster-6136de4e90d44eb994005d2a
quantization_generated__quantization_trial__d0e614b46e1b98c1655fbb2b,detector_pair__304502c20f87a5c985774ec7,revision_v1_hmac_sha256_hex_059,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,professional_process_email,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__d0e614b46e1b98c1655fbb2b,quantization_pair__db43699a0d2d10dce37cccf2,c1dfb42b1f1450a5620f46a56783ddd738c5d107fb3a7beccfffe3778582a73f,locked-dedup-cluster-9fb55cb9331ccdfa323bdbd1
