codec_id,control_id,evidence_status,label,language,model_id,pair_id,payload_class,payload_group_id,preprocess_schema_version,prompt_category,prompt_template_id,protocol_variant,representation_name,row_id,source_trial_id,view,normalized_text_sha256,dedup_cluster_id,partition,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,experimental_cell_id,removal_reason
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__1dc9261a31f4a1d12f1d,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__c35cf2bfd46f98594f8e89fd,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__c35cf2bfd46f98594f8e89fd__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__25ae167b72279d5409d1,forced_span,7839607122913b688c6d638fcbd26e42ee12b1b9273376175c4dddf44d38ae49,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__11a006a0fc4bad4d64eb,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__c6e9324f3e04594d78942f18,sha256_hex,revision_v1_sha256_hex_040,2.0,factual_explanatory,explain_everyday_system,nonseg_ascii_b8,ascii_b8,detector_pair__c6e9324f3e04594d78942f18__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__9450b2ada422bd139b6d,full_message,7ebbaab0b9f0cb8e9f526a1cff0606e07dde3e302e949a82000d8e7dd68dca05,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__11a006a0fc4bad4d64eb,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__c6e9324f3e04594d78942f18,sha256_hex,revision_v1_sha256_hex_040,2.0,factual_explanatory,explain_everyday_system,nonseg_ascii_b8,ascii_b8,detector_pair__c6e9324f3e04594d78942f18__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__9450b2ada422bd139b6d,full_message,a2e49d705e3637cbc3fa452643a371585c13e0b1700cfb4b3ac8dff4c7e22599,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__492c69fb52ab370c6168,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__c7e411852cb7a3d0af25c990,sha256_hex,revision_v1_sha256_hex_040,2.0,personal_narrative_blog,narrative_small_discovery,direct_subword_calgacus,direct_subword,detector_pair__c7e411852cb7a3d0af25c990__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__f392d20dc524c0f9615a,full_message,c7aba61e5340f778e362a62402a67f94e50b2520742ef3dfa972f4b4394b42f9,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__492c69fb52ab370c6168,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__c7e411852cb7a3d0af25c990,sha256_hex,revision_v1_sha256_hex_040,2.0,personal_narrative_blog,narrative_small_discovery,direct_subword_calgacus,direct_subword,detector_pair__c7e411852cb7a3d0af25c990__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__f392d20dc524c0f9615a,full_message,77dda96c2551f17e5b2539553b167af0ac4728c4142dda08e250a42f6473cd29,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__6756424eb2233efd0f59,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__c7ecdaedbc0921689cabbcf4,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,factual_explanatory,explain_biological_process,nonseg_ascii_b16,ascii_b16,detector_pair__c7ecdaedbc0921689cabbcf4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__1d1048b0a5834cba742d,full_message,3059918692f2905b8dd91b88dc2209361fd3c47b1f36a7021c8012cae6cebe92,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__6756424eb2233efd0f59,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__c7ecdaedbc0921689cabbcf4,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,factual_explanatory,explain_biological_process,nonseg_ascii_b16,ascii_b16,detector_pair__c7ecdaedbc0921689cabbcf4__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__1d1048b0a5834cba742d,full_message,0c76dd19665387d46b8eccdec29817d4cf804f527e87078ac777e8cef561061a,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__32f6b2b36fd2ed8f0fb2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__c929f032a226626451fed4ab,sha256_hex,revision_v1_sha256_hex_040,2.0,factual_explanatory,explain_everyday_system,nonseg_ascii_b16,ascii_b16,detector_pair__c929f032a226626451fed4ab__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__15a8c267c2dcc4131e67,full_message,f4ef43e2a3bd5cc08c6aae1e65e4d2aeffe74c9965f1f22126cb9336ed4bf10d,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__32f6b2b36fd2ed8f0fb2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__c929f032a226626451fed4ab,sha256_hex,revision_v1_sha256_hex_040,2.0,factual_explanatory,explain_everyday_system,nonseg_ascii_b16,ascii_b16,detector_pair__c929f032a226626451fed4ab__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__15a8c267c2dcc4131e67,full_message,05010b32c2d9eaaebf1bd342ea5e245398c8d8b6795e8683b9dd8bd97ed65dab,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__3809cb5dd426f7d9525e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__c9c3f8b6e8d736fa7e44c4b6,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,factual_explanatory,explain_everyday_system,segmented_hex_multi_topic,hex_nibble,detector_pair__c9c3f8b6e8d736fa7e44c4b6__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__5155603156ccc2e69889,full_message,9ddccc83477166fade4e4209ca6e77c6ee05bd3bf94af41c89e29f307d470b82,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__3809cb5dd426f7d9525e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__c9c3f8b6e8d736fa7e44c4b6,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,factual_explanatory,explain_everyday_system,segmented_hex_multi_topic,hex_nibble,detector_pair__c9c3f8b6e8d736fa7e44c4b6__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__5155603156ccc2e69889,full_message,740e85479a78bedbae5a96201e0ff89119bc4b93272b23ddc1bf61f2686263b3,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__206bef12ee7cefbab5d5,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cb762614e458b3fe400ef9bf,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_single_topic,hex_nibble,detector_pair__cb762614e458b3fe400ef9bf__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ab2a0eb1486ec4dd7bfd,full_message,1911fa66b12240c60cf4a316afb9c95d5aeb471b55e79a33dc6b4090b8cb3271,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__206bef12ee7cefbab5d5,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cb762614e458b3fe400ef9bf,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_single_topic,hex_nibble,detector_pair__cb762614e458b3fe400ef9bf__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ab2a0eb1486ec4dd7bfd,full_message,08fc01f3c2177ba66351db7b3326168aeba70ce03ad75e361a370a60856ce0a9,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__f920c619ad166f14feeb,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cc15dc9e67dbeea7f7fea637,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,professional_communication,professional_process_email,nonseg_ascii_b16,ascii_b16,detector_pair__cc15dc9e67dbeea7f7fea637__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__1f49c7a3ebbcb091063c,full_message,65722c79cb38d06eba8e9a565aadb941da66da4553a16a1d84a6e2cf4744ad08,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__f920c619ad166f14feeb,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cc15dc9e67dbeea7f7fea637,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,professional_communication,professional_process_email,nonseg_ascii_b16,ascii_b16,detector_pair__cc15dc9e67dbeea7f7fea637__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__1f49c7a3ebbcb091063c,full_message,69e8e865ae3aaa00adc14c22bcf916007a226c484de2f48a344b03f00d9f3980,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__45908a1ae9f4dfe34bb0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cc200ad0f6fd93c795298584,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,professional_communication,professional_process_email,segmented_hex_single_topic,hex_nibble,detector_pair__cc200ad0f6fd93c795298584__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__aff98773e3c392fef5ad,forced_span,ff6402a0bd272688f64b89d7dffe98104b44c13fb1359b4a3542c1d98cae5718,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__45908a1ae9f4dfe34bb0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cc200ad0f6fd93c795298584,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,professional_communication,professional_process_email,segmented_hex_single_topic,hex_nibble,detector_pair__cc200ad0f6fd93c795298584__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__aff98773e3c392fef5ad,forced_span,88909bc7940e022ca5361d6c3a4487f10556d43fa726aee86a2fa658554ac43e,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__cdd7bd512ed8626e117c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__cd2d68ea4f9f6548de4e279c,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,professional_communication,professional_project_update,segmented_hex_single_topic,hex_nibble,detector_pair__cd2d68ea4f9f6548de4e279c__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__345bfa13a10e8dd9557d,forced_span,ae3674d0b49c0210d9723277d5bd25e048c792673cce2568a7eebff0c7375eff,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__cdd7bd512ed8626e117c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__cd2d68ea4f9f6548de4e279c,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,professional_communication,professional_project_update,segmented_hex_single_topic,hex_nibble,detector_pair__cd2d68ea4f9f6548de4e279c__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__345bfa13a10e8dd9557d,forced_span,ccfec6f6b1198fcb690c40e6cb038b80d8e34cfd2989d9ee68470d4b29c6e597,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__b7ee16d887c24af75d7b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__cd8bffe80a8dbf5667d1200b,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,casual_conversation,casual_hobby_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__cd8bffe80a8dbf5667d1200b__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__e61e5d965eaa15a7d116,full_message,7113703e8a533e89484876767fc09eebe0ca4007993298161e16ca0eff22d89d,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__b7ee16d887c24af75d7b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__cd8bffe80a8dbf5667d1200b,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,casual_conversation,casual_hobby_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__cd8bffe80a8dbf5667d1200b__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__e61e5d965eaa15a7d116,full_message,9c9da8b0de912cca90df800ae1ca93421077ec1bac09ee6f4cadd690cbb7abbb,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__9a9498041fdf2675e286,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cea487d3ec237b7c5734ae5a,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,casual_conversation,casual_hobby_chat,segmented_hex_single_topic,hex_nibble,detector_pair__cea487d3ec237b7c5734ae5a__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__56fe20a6964806eea601,forced_span,a76b426c2cd60bdaaeffc1f3c6e833b835dabb968201b39b6e152b2e9d7a30d1,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__9a9498041fdf2675e286,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cea487d3ec237b7c5734ae5a,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,casual_conversation,casual_hobby_chat,segmented_hex_single_topic,hex_nibble,detector_pair__cea487d3ec237b7c5734ae5a__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__56fe20a6964806eea601,forced_span,bcf4c6031fdc51a820aca4cad736b82003030edf1b937dd3db9ab1d8b830ee92,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__93337ce53a5cffab55c3,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cebf10ea1211d98c134551ae,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,casual_conversation,casual_hobby_chat,direct_subword_calgacus,direct_subword,detector_pair__cebf10ea1211d98c134551ae__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ddcfd7613261fbc08bc9,full_message,47c32294ee1e9c8befafbbe196119db08b1dfa226c99e70971da77135666a9a0,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__93337ce53a5cffab55c3,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cebf10ea1211d98c134551ae,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,casual_conversation,casual_hobby_chat,direct_subword_calgacus,direct_subword,detector_pair__cebf10ea1211d98c134551ae__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ddcfd7613261fbc08bc9,full_message,a4b76f478e011eac8490a5b1952e4913f4737d1a0a4a090e391afb978cef5c19,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__da84f0b9d5f73e1528f2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cf1d0d60fc838e04d2dd77f3,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,nonseg_ascii_b16,ascii_b16,detector_pair__cf1d0d60fc838e04d2dd77f3__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__532b5385d4c198657b5b,full_message,871be738cc94ea0367ae73a33e2629a95c13fc877b05ca6fcdf86e515249837f,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__da84f0b9d5f73e1528f2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__cf1d0d60fc838e04d2dd77f3,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,nonseg_ascii_b16,ascii_b16,detector_pair__cf1d0d60fc838e04d2dd77f3__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__532b5385d4c198657b5b,full_message,8406dc25b644033710132e6b81633d5344aea3f93a71cc85ab2038f588d60be7,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__1dd4c6c25d19aba87a6b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__cf60ade4ada0f167a7789989,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,factual_explanatory,explain_biological_process,direct_subword_calgacus,direct_subword,detector_pair__cf60ade4ada0f167a7789989__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__3e63161a57a7a793b014,full_message,362b71c67cdc0b0e842fc3ab99b370d594ab5a0ae57ff78e307149b5c667eb2d,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__1dd4c6c25d19aba87a6b,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__cf60ade4ada0f167a7789989,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,factual_explanatory,explain_biological_process,direct_subword_calgacus,direct_subword,detector_pair__cf60ade4ada0f167a7789989__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__3e63161a57a7a793b014,full_message,4179cef473fc842336fd6d500551c7ebcc17f1eaa1ac19fb929a57068a82b105,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__6973028370bb4a0d0cdd,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cffc6b737065f1837afdafd2,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,casual_conversation,casual_weekend_chat,nonseg_ascii_b16,ascii_b16,detector_pair__cffc6b737065f1837afdafd2__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__b5bca0544dd379b1c41f,full_message,9931a467b10bd94a36c8259b95124d91dd65f8639b99eae205335e9c34f54c07,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__6973028370bb4a0d0cdd,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__cffc6b737065f1837afdafd2,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,casual_conversation,casual_weekend_chat,nonseg_ascii_b16,ascii_b16,detector_pair__cffc6b737065f1837afdafd2__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__b5bca0544dd379b1c41f,full_message,5df77c7827d4e034e020eb35715037fe7ab7ec1c31724ed2d2b8a10d0cfe9548,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__8595f9ebd3213fac5811,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__d00048aac900154562d60361,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,professional_communication,professional_process_email,segmented_hex_single_topic,hex_nibble,detector_pair__d00048aac900154562d60361__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__476e0a4bf6283b879f01,forced_span,4eeea1707f6f1611c46ce1fd80487fa326b6e633b247d11ddc2bd10e371c8cc1,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__8595f9ebd3213fac5811,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__d00048aac900154562d60361,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,professional_communication,professional_process_email,segmented_hex_single_topic,hex_nibble,detector_pair__d00048aac900154562d60361__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__476e0a4bf6283b879f01,forced_span,030482b7d5764cedbc66c42916a5fe70645c901e51b38323b1ef58e104edcce2,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__8d0ac7d031415ed3f350,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__d01942ef2652c100e9342bba,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,forum_question_answer,forum_purchase_advice,nonseg_ascii_b16,ascii_b16,detector_pair__d01942ef2652c100e9342bba__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__3d36eb5c21153c18eb16,full_message,5b16c5b5d74f6d35ec622c1839067547c265678c4abbbc165dd19dbc5ac07f4b,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
