boundary_id,trial_id,payload_name,payload_class,model_id,protocol_variant,segment_index,context_sha256,prompt_template_id,forced_token_count,tail_token_count,full_token_count,source_path,source_record_sha256,eligible_ordinary_prefixes,structurally_eligible
revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897__segment_0,revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897,revision_v1_token_128_bit_hex_026,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,0,359de994fb30186d5befbd1c211062c2e2b906e4fd0cc6885ff6c3c77d0b9cb9,casual_neighborhood_chat,8,9,17,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,691d991308322ed036766d2ac3b2d248db34abad4c65732bba8631e06978ad01,120,True
revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897__segment_1,revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897,revision_v1_token_128_bit_hex_026,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,1,359de994fb30186d5befbd1c211062c2e2b906e4fd0cc6885ff6c3c77d0b9cb9,casual_neighborhood_chat,8,10,18,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,691d991308322ed036766d2ac3b2d248db34abad4c65732bba8631e06978ad01,120,True
revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897__segment_2,revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897,revision_v1_token_128_bit_hex_026,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,2,359de994fb30186d5befbd1c211062c2e2b906e4fd0cc6885ff6c3c77d0b9cb9,casual_neighborhood_chat,8,26,34,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,691d991308322ed036766d2ac3b2d248db34abad4c65732bba8631e06978ad01,106,True
revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897__segment_3,revision_v1_primary_v2_payload_fidelity_v2__ce04c0519546aef8e897,revision_v1_token_128_bit_hex_026,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,3,359de994fb30186d5befbd1c211062c2e2b906e4fd0cc6885ff6c3c77d0b9cb9,casual_neighborhood_chat,8,12,20,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,691d991308322ed036766d2ac3b2d248db34abad4c65732bba8631e06978ad01,119,True
revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19__segment_0,revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19,revision_v1_token_128_bit_hex_026,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,0,359de994fb30186d5befbd1c211062c2e2b906e4fd0cc6885ff6c3c77d0b9cb9,casual_neighborhood_chat,8,9,17,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,f5537a41d5c7c54afbc5c8044a1249c3858be8e7fa9ffa7b9ba8dda565cfed50,120,True
revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19__segment_1,revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19,revision_v1_token_128_bit_hex_026,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,1,461940a418aebb7083a0dc7ee4815babb7fcf6b8b54d7d5e293756239489d496,professional_process_email,8,10,18,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,f5537a41d5c7c54afbc5c8044a1249c3858be8e7fa9ffa7b9ba8dda565cfed50,120,True
revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19__segment_2,revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19,revision_v1_token_128_bit_hex_026,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,2,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,forum_learning_answer,8,9,17,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,f5537a41d5c7c54afbc5c8044a1249c3858be8e7fa9ffa7b9ba8dda565cfed50,120,True
revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19__segment_3,revision_v1_primary_v2_payload_fidelity_v2__db6896c323edc08b8f19,revision_v1_token_128_bit_hex_026,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,3,ee52b7c7abacde40bfa596937c083671823b9c29ad0ce35bd440a041f9d5b417,procedure_garden_task,8,11,19,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,f5537a41d5c7c54afbc5c8044a1249c3858be8e7fa9ffa7b9ba8dda565cfed50,120,True
revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782__segment_0,revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782,revision_v1_token_128_bit_hex_027,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,0,461940a418aebb7083a0dc7ee4815babb7fcf6b8b54d7d5e293756239489d496,professional_process_email,8,27,35,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,495cc60bb812aa83ad26802b31fac8edf7cda679f69a4c48335110330e20f9d8,104,True
revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782__segment_1,revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782,revision_v1_token_128_bit_hex_027,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,1,461940a418aebb7083a0dc7ee4815babb7fcf6b8b54d7d5e293756239489d496,professional_process_email,8,28,36,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,495cc60bb812aa83ad26802b31fac8edf7cda679f69a4c48335110330e20f9d8,104,True
revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782__segment_2,revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782,revision_v1_token_128_bit_hex_027,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,2,461940a418aebb7083a0dc7ee4815babb7fcf6b8b54d7d5e293756239489d496,professional_process_email,8,20,28,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,495cc60bb812aa83ad26802b31fac8edf7cda679f69a4c48335110330e20f9d8,113,True
revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782__segment_3,revision_v1_primary_v2_payload_fidelity_v2__6bc305435aba90fb5782,revision_v1_token_128_bit_hex_027,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,3,461940a418aebb7083a0dc7ee4815babb7fcf6b8b54d7d5e293756239489d496,professional_process_email,8,23,31,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,495cc60bb812aa83ad26802b31fac8edf7cda679f69a4c48335110330e20f9d8,111,True
revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc__segment_0,revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc,revision_v1_token_128_bit_hex_027,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,0,461940a418aebb7083a0dc7ee4815babb7fcf6b8b54d7d5e293756239489d496,professional_process_email,8,27,35,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,54a6dc8836f998cd5de506aaea511959cdd4accc7d9f08a1fd0a39ba1a463204,104,True
revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc__segment_1,revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc,revision_v1_token_128_bit_hex_027,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,1,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,forum_learning_answer,8,14,22,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,54a6dc8836f998cd5de506aaea511959cdd4accc7d9f08a1fd0a39ba1a463204,118,True
revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc__segment_2,revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc,revision_v1_token_128_bit_hex_027,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,2,ee52b7c7abacde40bfa596937c083671823b9c29ad0ce35bd440a041f9d5b417,procedure_garden_task,8,11,19,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,54a6dc8836f998cd5de506aaea511959cdd4accc7d9f08a1fd0a39ba1a463204,120,True
revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc__segment_3,revision_v1_primary_v2_payload_fidelity_v2__7d9646a846f3129f31fc,revision_v1_token_128_bit_hex_027,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,3,52f1c6fe5dc6ed95d6a2201ea231321a4b48b49158186c2c697ff951a9c36a5b,narrative_learning_moment,8,11,19,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,54a6dc8836f998cd5de506aaea511959cdd4accc7d9f08a1fd0a39ba1a463204,120,True
revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca__segment_0,revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,0,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,forum_learning_answer,8,11,19,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,d69df36e2024b733dda80df7bada6acda2945580d3d26a932809631397535774,120,True
revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca__segment_1,revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,1,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,forum_learning_answer,8,256,264,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,d69df36e2024b733dda80df7bada6acda2945580d3d26a932809631397535774,104,True
revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca__segment_2,revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,2,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,forum_learning_answer,8,10,18,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,d69df36e2024b733dda80df7bada6acda2945580d3d26a932809631397535774,120,True
revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca__segment_3,revision_v1_primary_v2_payload_fidelity_v2__493212040f58a5e653ca,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,3,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,forum_learning_answer,8,14,22,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,d69df36e2024b733dda80df7bada6acda2945580d3d26a932809631397535774,118,True
revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6__segment_0,revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,0,cd3059f6aa2b60a293e1dc9412fa54710348cbdbe23613be9bf660dd5e606fa9,forum_learning_answer,8,11,19,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ea26712172fa45a5c50549698c408e4bab929d4fe2441bf21a2ed999336a8988,120,True
revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6__segment_1,revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,1,ee52b7c7abacde40bfa596937c083671823b9c29ad0ce35bd440a041f9d5b417,procedure_garden_task,8,16,24,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ea26712172fa45a5c50549698c408e4bab929d4fe2441bf21a2ed999336a8988,119,True
revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6__segment_2,revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,2,52f1c6fe5dc6ed95d6a2201ea231321a4b48b49158186c2c697ff951a9c36a5b,narrative_learning_moment,8,21,29,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ea26712172fa45a5c50549698c408e4bab929d4fe2441bf21a2ed999336a8988,110,True
revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6__segment_3,revision_v1_primary_v2_payload_fidelity_v2__90d32525e9d35aaed3b6,revision_v1_token_128_bit_hex_028,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,3,391fb9dd7da3d9e672ccc042b511961cdcd8e798df15b93200fef0faa051fde6,explain_biological_process,8,256,264,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ea26712172fa45a5c50549698c408e4bab929d4fe2441bf21a2ed999336a8988,104,True
revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de__segment_0,revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de,revision_v1_token_128_bit_hex_029,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,0,ee52b7c7abacde40bfa596937c083671823b9c29ad0ce35bd440a041f9d5b417,procedure_garden_task,8,19,27,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,c0cb4b308619d95800b769d52638e4c47f65476c1117def26c82f530709791af,114,True
revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de__segment_1,revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de,revision_v1_token_128_bit_hex_029,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,1,ee52b7c7abacde40bfa596937c083671823b9c29ad0ce35bd440a041f9d5b417,procedure_garden_task,8,12,20,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,c0cb4b308619d95800b769d52638e4c47f65476c1117def26c82f530709791af,120,True
revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de__segment_2,revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de,revision_v1_token_128_bit_hex_029,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,2,ee52b7c7abacde40bfa596937c083671823b9c29ad0ce35bd440a041f9d5b417,procedure_garden_task,8,17,25,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,c0cb4b308619d95800b769d52638e4c47f65476c1117def26c82f530709791af,114,True
revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de__segment_3,revision_v1_primary_v2_payload_fidelity_v2__3f602829843505b9e4de,revision_v1_token_128_bit_hex_029,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,3,ee52b7c7abacde40bfa596937c083671823b9c29ad0ce35bd440a041f9d5b417,procedure_garden_task,8,23,31,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,c0cb4b308619d95800b769d52638e4c47f65476c1117def26c82f530709791af,111,True
revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5__segment_0,revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5,revision_v1_token_128_bit_hex_029,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,0,ee52b7c7abacde40bfa596937c083671823b9c29ad0ce35bd440a041f9d5b417,procedure_garden_task,8,19,27,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ab7a7705a633dcf2d49d44de81e1ebc64fddbc776bf4a2741f697f2b9e44833e,114,True
revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5__segment_1,revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5,revision_v1_token_128_bit_hex_029,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,1,52f1c6fe5dc6ed95d6a2201ea231321a4b48b49158186c2c697ff951a9c36a5b,narrative_learning_moment,8,25,33,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ab7a7705a633dcf2d49d44de81e1ebc64fddbc776bf4a2741f697f2b9e44833e,104,True
revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5__segment_2,revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5,revision_v1_token_128_bit_hex_029,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,2,391fb9dd7da3d9e672ccc042b511961cdcd8e798df15b93200fef0faa051fde6,explain_biological_process,8,256,264,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ab7a7705a633dcf2d49d44de81e1ebc64fddbc776bf4a2741f697f2b9e44833e,104,True
revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5__segment_3,revision_v1_primary_v2_payload_fidelity_v2__375d95529ba2e9c505a5,revision_v1_token_128_bit_hex_029,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,3,359de994fb30186d5befbd1c211062c2e2b906e4fd0cc6885ff6c3c77d0b9cb9,casual_neighborhood_chat,8,9,17,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,ab7a7705a633dcf2d49d44de81e1ebc64fddbc776bf4a2741f697f2b9e44833e,120,True
revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c__segment_0,revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,0,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,narrative_small_discovery,8,9,17,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,cc923988559531cf1b03e6bae6255fe6414e9e8a4ee170aec727edcbff218d71,117,True
revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c__segment_1,revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,1,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,narrative_small_discovery,8,20,28,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,cc923988559531cf1b03e6bae6255fe6414e9e8a4ee170aec727edcbff218d71,108,True
revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c__segment_2,revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,2,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,narrative_small_discovery,8,13,21,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,cc923988559531cf1b03e6bae6255fe6414e9e8a4ee170aec727edcbff218d71,116,True
revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c__segment_3,revision_v1_primary_v2_payload_fidelity_v2__f955a6cf1aadfd3efe2c,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,3,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,narrative_small_discovery,8,27,35,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,cc923988559531cf1b03e6bae6255fe6414e9e8a4ee170aec727edcbff218d71,100,True
revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546__segment_0,revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,0,b3d0f5524f788062847d196362a90dd404e52128f3cafd15d02c9a0e0c4044ca,narrative_small_discovery,8,9,17,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,31258dec155a55077b71341f969f5a41c2e5f5b0ea0c28bfee88428e604602a5,117,True
revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546__segment_1,revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,1,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,explain_weather_pattern,8,13,21,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,31258dec155a55077b71341f969f5a41c2e5f5b0ea0c28bfee88428e604602a5,114,True
revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546__segment_2,revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,2,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,casual_weekend_chat,8,19,27,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,31258dec155a55077b71341f969f5a41c2e5f5b0ea0c28bfee88428e604602a5,106,True
revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546__segment_3,revision_v1_primary_v2_payload_fidelity_v2__7e303824a8ca27614546,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,3,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,professional_project_update,8,13,21,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,31258dec155a55077b71341f969f5a41c2e5f5b0ea0c28bfee88428e604602a5,114,True
revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f__segment_0,revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f,revision_v1_token_128_bit_hex_031,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,0,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,explain_weather_pattern,8,15,23,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,f77238dce452accb7657a66a22d4da542f54c44422b4a38d7a7af7e9aa7f64cd,114,True
revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f__segment_1,revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f,revision_v1_token_128_bit_hex_031,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,1,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,explain_weather_pattern,8,18,26,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,f77238dce452accb7657a66a22d4da542f54c44422b4a38d7a7af7e9aa7f64cd,109,True
revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f__segment_2,revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f,revision_v1_token_128_bit_hex_031,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,2,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,explain_weather_pattern,8,12,20,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,f77238dce452accb7657a66a22d4da542f54c44422b4a38d7a7af7e9aa7f64cd,117,True
revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f__segment_3,revision_v1_primary_v2_payload_fidelity_v2__bc22e72758f645d4c19f,revision_v1_token_128_bit_hex_031,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,3,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,explain_weather_pattern,8,8,16,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,f77238dce452accb7657a66a22d4da542f54c44422b4a38d7a7af7e9aa7f64cd,117,True
revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0__segment_0,revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0,revision_v1_token_128_bit_hex_031,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,0,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,explain_weather_pattern,8,15,23,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,cc6f59928fc88a3a5eb6e3a0d72660f26aea1f3f6e153e93b543a6e599ef2383,114,True
revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0__segment_1,revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0,revision_v1_token_128_bit_hex_031,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,1,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,casual_weekend_chat,8,15,23,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,cc6f59928fc88a3a5eb6e3a0d72660f26aea1f3f6e153e93b543a6e599ef2383,114,True
revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0__segment_2,revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0,revision_v1_token_128_bit_hex_031,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,2,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,professional_project_update,8,9,17,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,cc6f59928fc88a3a5eb6e3a0d72660f26aea1f3f6e153e93b543a6e599ef2383,117,True
revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0__segment_3,revision_v1_primary_v2_payload_fidelity_v2__e5fa51eea37001b138a0,revision_v1_token_128_bit_hex_031,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,3,a13db869083054850fb928269df6599de99091a7b93e8547e9ac8ee6fddc2a00,forum_practical_answer,8,23,31,results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,cc6f59928fc88a3a5eb6e3a0d72660f26aea1f3f6e153e93b543a6e599ef2383,104,True
