plan_id,position,token_id,entropy_bits,threshold_bits,entropy_margin_bits,eligible,token_role,consumed_before,consumed_after,remaining_after,payload_rank,observed_rank,surprisal_nats,rank_pressure_nats,rolling_start,rolling_position_count,rolling_ranks_consumed,rolling_eligible_fraction,rolling_window_full,byte_start,byte_stop
entropy_trial__cbb747058efe6a8b1fbd18ec,92,2003,1.4367145588899841,2.4325573188780316,-0.9958427599880475,False,ordinary_sampled_skip,23,23,105,,1,0.3143819654255502,0.0,61,32,13,0.40625,True,505,510
entropy_trial__cbb747058efe6a8b1fbd18ec,93,382,0.4541623898648452,2.4325573188780316,-1.9783949290131864,False,ordinary_sampled_skip,23,23,105,,1,0.08886061538388645,0.0,62,32,13,0.40625,True,510,513
entropy_trial__cbb747058efe6a8b1fbd18ec,94,5847,0.23188476839518835,2.4325573188780316,-2.2006725504828433,False,ordinary_sampled_skip,23,23,105,,1,0.03346947455167992,0.0,63,32,13,0.40625,True,513,517
entropy_trial__cbb747058efe6a8b1fbd18ec,95,39861,0.20638509986715767,2.4325573188780316,-2.226172219010874,False,ordinary_sampled_skip,23,23,105,,1,0.03077892901555046,0.0,64,32,13,0.40625,True,517,523
entropy_trial__cbb747058efe6a8b1fbd18ec,96,1447,0.13938519904655974,2.4325573188780316,-2.293172119831472,False,ordinary_sampled_skip,23,23,105,,1,0.01633022092735814,0.0,65,32,13,0.40625,True,523,526
entropy_trial__cbb747058efe6a8b1fbd18ec,97,12,0.3173526134600528,2.4325573188780316,-2.115204705417979,False,ordinary_sampled_skip,23,23,105,,1,0.04931127235229482,0.0,66,32,12,0.375,True,526,527
entropy_trial__cbb747058efe6a8b1fbd18ec,98,23512,3.7321929917279353,2.4325573188780316,1.2996356728499037,True,payload,23,24,104,2,2,1.3408091980684098,0.1717662811279297,67,32,12,0.375,True,527,536
entropy_trial__cbb747058efe6a8b1fbd18ec,99,264,1.517538274810402,2.4325573188780316,-0.9150190440676296,False,ordinary_sampled_skip,24,24,104,,1,0.34408909271164845,0.0,68,32,12,0.375,True,536,538
entropy_trial__cbb747058efe6a8b1fbd18ec,100,220,3.457567544570589,2.4325573188780316,1.0250102256925575,True,payload,24,25,103,5,5,3.0990407725531988,2.094593048095703,69,32,13,0.40625,True,538,539
entropy_trial__cbb747058efe6a8b1fbd18ec,101,18,1.4827968639872409,2.4325573188780316,-0.9497604548907908,False,ordinary_sampled_skip,25,25,103,,1,0.5533010641399372,0.0,70,32,12,0.375,True,539,540
entropy_trial__cbb747058efe6a8b1fbd18ec,102,15,0.18963509307993193,2.4325573188780316,-2.2429222257981,False,ordinary_sampled_skip,25,25,103,,1,0.020536120168575422,0.0,71,32,11,0.34375,True,540,541
entropy_trial__cbb747058efe6a8b1fbd18ec,103,23498,0.15381814794953552,2.4325573188780316,-2.278739170928496,False,ordinary_sampled_skip,25,25,103,,1,0.016862214882731763,0.0,72,32,10,0.3125,True,541,548
entropy_trial__cbb747058efe6a8b1fbd18ec,104,4108,2.7754414743144347,2.4325573188780316,0.34288415543640305,True,payload,25,26,102,13,13,5.038669282083347,4.513078689575195,73,32,11,0.34375,True,548,556
entropy_trial__cbb747058efe6a8b1fbd18ec,105,6438,0.5178740394898019,2.4325573188780316,-1.9146832793882296,False,ordinary_sampled_skip,26,26,102,,1,0.06052473094394273,0.0,74,32,11,0.34375,True,556,564
entropy_trial__cbb747058efe6a8b1fbd18ec,106,448,2.064909062837643,2.4325573188780316,-0.3676482560403884,False,ordinary_sampled_skip,26,26,102,,2,1.091033451342927,0.2339611053466797,75,32,10,0.3125,True,564,569
entropy_trial__cbb747058efe6a8b1fbd18ec,107,279,1.4100685163654758,2.4325573188780316,-1.0224888025125558,False,ordinary_sampled_skip,26,26,102,,1,0.19859640638095044,0.0,76,32,10,0.3125,True,569,573
entropy_trial__cbb747058efe6a8b1fbd18ec,108,8493,2.502813495352433,2.4325573188780316,0.07025617647440141,True,payload,26,27,101,5,5,3.2125823470330985,2.6834678649902344,77,32,10,0.3125,True,573,583
entropy_trial__cbb747058efe6a8b1fbd18ec,109,2083,2.380157131069172,2.4325573188780316,-0.05240018780885958,False,ordinary_sampled_skip,27,27,101,,1,0.5700460687795434,0.0,78,32,9,0.28125,True,583,588
entropy_trial__cbb747058efe6a8b1fbd18ec,110,369,2.107881861429984,2.4325573188780316,-0.3246754574480475,False,ordinary_sampled_skip,27,27,101,,4,2.655884123102627,1.9067630767822266,79,32,9,0.28125,True,588,592
entropy_trial__cbb747058efe6a8b1fbd18ec,111,5813,3.14929941219598,2.4325573188780316,0.7167420933179485,True,payload,27,28,100,14,14,5.2508338350536405,4.104984283447266,80,32,10,0.3125,True,592,598
entropy_trial__cbb747058efe6a8b1fbd18ec,112,220,0.0013024851892895549,2.4325573188780316,-2.431254833688742,False,ordinary_sampled_skip,28,28,100,,1,6.974301020790108e-05,0.0,81,32,10,0.3125,True,598,599
entropy_trial__cbb747058efe6a8b1fbd18ec,113,17,1.341078866550523,2.4325573188780316,-1.0914784523275085,False,ordinary_sampled_skip,28,28,100,,2,1.315156783236226,0.89154052734375,82,32,10,0.3125,True,599,600
entropy_trial__cbb747058efe6a8b1fbd18ec,114,20,2.410622597975721,2.4325573188780316,-0.021934720902310634,False,ordinary_sampled_skip,28,28,100,,2,1.92133487449005,1.1804695129394531,83,32,10,0.3125,True,600,601
entropy_trial__cbb747058efe6a8b1fbd18ec,115,339,1.1706909410227375,2.4325573188780316,-1.261866377855294,False,ordinary_sampled_skip,28,28,100,,1,0.37017010852431653,0.0,84,32,9,0.28125,True,601,603
entropy_trial__cbb747058efe6a8b1fbd18ec,116,518,1.1266067145487686,2.4325573188780316,-1.305950604329263,False,ordinary_sampled_skip,28,28,100,,1,0.2755531126981481,0.0,85,32,9,0.28125,True,603,606
entropy_trial__cbb747058efe6a8b1fbd18ec,117,220,0.0012011900420943406,2.4325573188780316,-2.431356128835937,False,ordinary_sampled_skip,28,28,100,,1,6.595626278027567e-05,0.0,86,32,9,0.28125,True,606,607
entropy_trial__cbb747058efe6a8b1fbd18ec,118,16,1.388618941860074,2.4325573188780316,-1.0439383770179576,False,ordinary_sampled_skip,28,28,100,,1,0.4536807257662403,0.0,87,32,8,0.25,True,607,608
entropy_trial__cbb747058efe6a8b1fbd18ec,119,15,0.812902797645036,2.4325573188780316,-1.6196545212329956,False,ordinary_sampled_skip,28,28,100,,1,0.15423391267496456,0.0,88,32,8,0.25,True,608,609
entropy_trial__cbb747058efe6a8b1fbd18ec,120,6769,1.4095440253946994,2.4325573188780316,-1.0230132934833323,False,ordinary_sampled_skip,28,28,100,,1,0.38425022119737307,0.0,89,32,7,0.21875,True,609,612
entropy_trial__cbb747058efe6a8b1fbd18ec,121,311,0.49653166128629206,2.4325573188780316,-1.9360256575917396,False,ordinary_sampled_skip,28,28,100,,1,0.06690896581512362,0.0,90,32,6,0.1875,True,612,615
entropy_trial__cbb747058efe6a8b1fbd18ec,122,3395,1.256526346946147,2.4325573188780316,-1.1760309719318847,False,ordinary_sampled_skip,28,28,100,,1,0.28676381135804263,0.0,91,32,5,0.15625,True,615,622
entropy_trial__cbb747058efe6a8b1fbd18ec,123,279,1.8455552359264105,2.4325573188780316,-0.5870020829516212,False,ordinary_sampled_skip,28,28,100,,1,0.3952202041995818,0.0,92,32,5,0.15625,True,622,626
entropy_trial__cbb747058efe6a8b1fbd18ec,124,14431,3.527019480746921,2.4325573188780316,1.0944621618688894,True,payload,28,29,99,5,5,2.250278426160367,0.7536945343017578,93,32,6,0.1875,True,626,634
entropy_trial__cbb747058efe6a8b1fbd18ec,125,323,0.2619750665491287,2.4325573188780316,-2.170582252328903,False,ordinary_sampled_skip,29,29,99,,1,0.03660819666632875,0.0,94,32,6,0.1875,True,634,638
entropy_trial__cbb747058efe6a8b1fbd18ec,126,54090,3.5354649898077866,2.4325573188780316,1.102907670929755,True,payload,29,30,98,7,7,3.158954405352329,1.8652973175048828,95,32,7,0.21875,True,638,647
entropy_trial__cbb747058efe6a8b1fbd18ec,127,11521,2.3692719283290704,2.4325573188780316,-0.0632853905489612,False,ordinary_sampled_skip,30,30,98,,6,3.4842633669754335,3.035215377807617,96,32,7,0.21875,True,647,656
entropy_trial__cbb747058efe6a8b1fbd18ec,128,5106,2.236753295551794,2.4325573188780316,-0.1958040233262377,False,ordinary_sampled_skip,30,30,98,,1,0.8386329615651995,0.0,97,32,7,0.21875,True,656,666
entropy_trial__cbb747058efe6a8b1fbd18ec,129,624,0.17706874500979922,2.4325573188780316,-2.255488573868232,False,ordinary_sampled_skip,30,30,98,,1,0.02382453325778755,0.0,98,32,7,0.21875,True,666,668
entropy_trial__cbb747058efe6a8b1fbd18ec,130,12,0.0006566097067424073,2.4325573188780316,-2.4319007091712894,False,ordinary_sampled_skip,30,30,98,,1,3.306863040108965e-05,0.0,99,32,6,0.1875,True,668,669
entropy_trial__cbb747058efe6a8b1fbd18ec,131,54467,4.119738314101334,2.4325573188780316,1.6871809952233026,True,payload,30,31,97,8,8,4.005039234771658,3.1637420654296875,100,32,7,0.21875,True,669,677
entropy_trial__cbb747058efe6a8b1fbd18ec,132,15496,2.7674769287144736,2.4325573188780316,0.334919609836442,True,payload,31,32,96,10,10,5.433756433151821,4.381036758422852,101,32,7,0.21875,True,677,690
entropy_trial__cbb747058efe6a8b1fbd18ec,133,7236,0.6265592458886036,2.4325573188780316,-1.805998072989428,False,ordinary_sampled_skip,32,32,96,,1,0.09789157564191342,0.0,102,32,7,0.21875,True,690,700
entropy_trial__cbb747058efe6a8b1fbd18ec,134,3118,2.955664219016552,2.4325573188780316,0.5231069001385205,True,payload,32,33,95,6,6,3.175174350780299,2.3986988067626953,103,32,8,0.25,True,700,706
entropy_trial__cbb747058efe6a8b1fbd18ec,135,389,0.004682516755241894,2.4325573188780316,-2.4278748021227896,False,ordinary_sampled_skip,33,33,95,,1,0.0003557815463253178,0.0,104,32,8,0.25,True,706,709
entropy_trial__cbb747058efe6a8b1fbd18ec,136,279,1.1679676057507313,2.4325573188780316,-1.2645897131273003,False,ordinary_sampled_skip,33,33,95,,1,0.1490276524645502,0.0,105,32,7,0.21875,True,709,713
entropy_trial__cbb747058efe6a8b1fbd18ec,137,11792,3.917325993295378,2.4325573188780316,1.4847686744173463,True,payload,33,34,94,3,3,2.13270050733529,0.6770362854003906,106,32,8,0.25,True,713,722
entropy_trial__cbb747058efe6a8b1fbd18ec,138,14431,2.2067022391790516,2.4325573188780316,-0.22585507969898,False,ordinary_sampled_skip,34,34,94,,1,0.8329763925345155,0.0,107,32,8,0.25,True,722,730
entropy_trial__cbb747058efe6a8b1fbd18ec,139,11,2.3289643117364167,2.4325573188780316,-0.1035930071416149,False,ordinary_sampled_skip,34,34,94,,4,2.5666014676180318,1.5641746520996094,108,32,8,0.25,True,730,731
entropy_trial__cbb747058efe6a8b1fbd18ec,140,892,3.1406708896164766,2.4325573188780316,0.7081135707384449,True,payload,34,35,93,5,5,2.826704815968995,1.866506576538086,109,32,8,0.25,True,731,737
entropy_trial__cbb747058efe6a8b1fbd18ec,141,686,1.8067566206626537,2.4325573188780316,-0.6258006982153779,False,ordinary_sampled_skip,35,35,93,,1,0.3995076679240519,0.0,110,32,8,0.25,True,737,742
entropy_trial__cbb747058efe6a8b1fbd18ec,142,387,0.415472971669246,2.4325573188780316,-2.017084347208786,False,ordinary_sampled_skip,35,35,93,,1,0.05178224453343816,0.0,111,32,8,0.25,True,742,745
entropy_trial__cbb747058efe6a8b1fbd18ec,143,6094,2.3836706761918927,2.4325573188780316,-0.04888664268613896,False,ordinary_sampled_skip,35,35,93,,1,0.7021873697123127,0.0,112,32,7,0.21875,True,745,752
entropy_trial__cbb747058efe6a8b1fbd18ec,144,553,2.803751885031774,2.4325573188780316,0.3711945661537426,True,payload,35,36,92,7,7,3.5383995030733786,2.915008544921875,113,32,8,0.25,True,752,755
entropy_trial__cbb747058efe6a8b1fbd18ec,145,3217,1.661783979330796,2.4325573188780316,-0.7707733395472356,False,ordinary_sampled_skip,36,36,92,,3,2.3079163696001253,1.9015388488769531,114,32,8,0.25,True,755,759
entropy_trial__cbb747058efe6a8b1fbd18ec,146,220,0.0003422917756284282,2.4325573188780316,-2.4322150271024032,False,ordinary_sampled_skip,36,36,92,,1,1.638852872787311e-05,0.0,115,32,8,0.25,True,759,760
entropy_trial__cbb747058efe6a8b1fbd18ec,147,16,1.6088874607101402,2.4325573188780316,-0.8236698581678914,False,ordinary_sampled_skip,36,36,92,,1,0.8417385635203019,0.0,116,32,8,0.25,True,760,761
entropy_trial__cbb747058efe6a8b1fbd18ec,148,267,0.32777710216561995,2.4325573188780316,-2.1047802167124114,False,ordinary_sampled_skip,36,36,92,,1,0.04101354846749672,0.0,117,32,8,0.25,True,761,763
entropy_trial__cbb747058efe6a8b1fbd18ec,149,624,1.40378701727315,2.4325573188780316,-1.0287703016048817,False,ordinary_sampled_skip,36,36,92,,2,0.927566674116818,0.2788124084472656,118,32,8,0.25,True,763,765
entropy_trial__cbb747058efe6a8b1fbd18ec,150,12,0.04674958354903045,2.4325573188780316,-2.385807735329001,False,ordinary_sampled_skip,36,36,92,,1,0.00444669965618516,0.0,119,32,8,0.25,True,765,766
entropy_trial__cbb747058efe6a8b1fbd18ec,151,5549,4.353477263385179,2.4325573188780316,1.9209199445071476,True,payload,36,37,91,8,8,3.829817253158904,2.551884651184082,120,32,9,0.28125,True,766,773
entropy_trial__cbb747058efe6a8b1fbd18ec,152,1039,1.5556266431215908,2.4325573188780316,-0.8769306757564408,False,ordinary_sampled_skip,37,37,91,,2,1.7152910156411352,1.3929328918457031,121,32,9,0.28125,True,773,777
entropy_trial__cbb747058efe6a8b1fbd18ec,153,8493,2.1494107145343224,2.4325573188780316,-0.2831466043437092,False,ordinary_sampled_skip,37,37,91,,4,3.0761476328073663,2.637287139892578,122,32,9,0.28125,True,777,787
entropy_trial__cbb747058efe6a8b1fbd18ec,154,13168,1.412625143094301,2.4325573188780316,-1.0199321757837305,False,ordinary_sampled_skip,37,37,91,,1,0.21094525046644463,0.0,123,32,9,0.28125,True,787,796
entropy_trial__cbb747058efe6a8b1fbd18ec,155,311,2.2336861658393605,2.4325573188780316,-0.1988711530386711,False,ordinary_sampled_skip,37,37,91,,1,0.6691478702842382,0.0,124,32,9,0.28125,True,796,799
entropy_trial__cbb747058efe6a8b1fbd18ec,156,5285,2.4684018909439853,2.4325573188780316,0.035844572065953706,True,payload,37,38,90,6,6,3.211958612457149,2.269634246826172,125,32,9,0.28125,True,799,805
entropy_trial__cbb747058efe6a8b1fbd18ec,157,448,0.9976214235422659,2.4325573188780316,-1.4349358953357658,False,ordinary_sampled_skip,38,38,90,,1,0.17014068373111613,0.0,126,32,9,0.28125,True,805,810
entropy_trial__cbb747058efe6a8b1fbd18ec,158,279,0.49204840668862493,2.4325573188780316,-1.9405089121894066,False,ordinary_sampled_skip,38,38,90,,1,0.05069833147366509,0.0,127,32,8,0.25,True,810,814
entropy_trial__cbb747058efe6a8b1fbd18ec,159,501,1.8576897380751796,2.4325573188780316,-0.574867580802852,False,ordinary_sampled_skip,38,38,90,,1,0.32536993051307306,0.0,128,32,8,0.25,True,814,818
entropy_trial__cbb747058efe6a8b1fbd18ec,160,4796,0.5801021785728128,2.4325573188780316,-1.852455140305219,False,ordinary_sampled_skip,38,38,90,,1,0.06435409702327277,0.0,129,32,8,0.25,True,818,827
entropy_trial__cbb747058efe6a8b1fbd18ec,161,24808,2.0578524013173976,2.4325573188780316,-0.37470491756063407,False,ordinary_sampled_skip,38,38,90,,1,0.4694014422538828,0.0,130,32,8,0.25,True,827,836
entropy_trial__cbb747058efe6a8b1fbd18ec,162,382,1.6830007666409141,2.4325573188780316,-0.7495565522371175,False,ordinary_sampled_skip,38,38,90,,1,0.5310661139607902,0.0,131,32,8,0.25,True,836,839
entropy_trial__cbb747058efe6a8b1fbd18ec,163,3533,1.1112777112084997,2.4325573188780316,-1.321279607669532,False,ordinary_sampled_skip,38,38,90,,1,0.26489129818893176,0.0,132,32,7,0.21875,True,839,841
entropy_trial__cbb747058efe6a8b1fbd18ec,164,36019,0.00028921565240290096,2.4325573188780316,-2.4322681032256286,False,ordinary_sampled_skip,38,38,90,,1,1.5280438688591857e-05,0.0,133,32,6,0.1875,True,841,848
entropy_trial__cbb747058efe6a8b1fbd18ec,165,21144,0.007564507944221234,2.4325573188780316,-2.4249928109338104,False,ordinary_sampled_skip,38,38,90,,1,0.0005685118252003463,0.0,134,32,6,0.1875,True,848,857
entropy_trial__cbb747058efe6a8b1fbd18ec,166,367,0.0498016080164817,2.4325573188780316,-2.38275571086155,False,ordinary_sampled_skip,38,38,90,,1,0.0055125662438264555,0.0,135,32,5,0.15625,True,857,862
entropy_trial__cbb747058efe6a8b1fbd18ec,167,1447,0.22986213066243322,2.4325573188780316,-2.2026951882155985,False,ordinary_sampled_skip,38,38,90,,1,0.030644021534008914,0.0,136,32,5,0.15625,True,862,865
entropy_trial__cbb747058efe6a8b1fbd18ec,168,1249,3.2942556424865512,2.4325573188780316,0.8616983236085196,True,payload,38,39,89,4,4,2.527130357642527,1.5028514862060547,137,32,6,0.1875,True,865,867
entropy_trial__cbb747058efe6a8b1fbd18ec,169,5978,0.360574187077922,2.4325573188780316,-2.07198313180011,False,ordinary_sampled_skip,39,39,89,,1,0.03512724965165859,0.0,138,32,5,0.15625,True,867,874
entropy_trial__cbb747058efe6a8b1fbd18ec,170,264,3.216852027920723,2.4325573188780316,0.7842947090426913,True,payload,39,40,88,2,2,1.373957881453002,0.13549423217773438,139,32,6,0.1875,True,874,876
entropy_trial__cbb747058efe6a8b1fbd18ec,171,46870,1.190411065729062,2.4325573188780316,-1.2421462531489695,False,ordinary_sampled_skip,40,40,88,,2,1.5157072919440076,1.1948871612548828,140,32,6,0.1875,True,876,885
entropy_trial__cbb747058efe6a8b1fbd18ec,172,8129,2.9006344283309398,2.4325573188780316,0.46807710945290815,True,payload,40,41,87,8,8,3.713792876959154,3.0398731231689453,141,32,6,0.1875,True,885,900
entropy_trial__cbb747058efe6a8b1fbd18ec,173,11,1.121510217112218,2.4325573188780316,-1.3110471017658136,False,ordinary_sampled_skip,41,41,87,,1,0.372917681789815,0.0,142,32,6,0.1875,True,900,901
entropy_trial__cbb747058efe6a8b1fbd18ec,174,4486,1.7713250950302504,2.4325573188780316,-0.6612322238477812,False,ordinary_sampled_skip,41,41,87,,1,0.4209977286330435,0.0,143,32,6,0.1875,True,901,908
entropy_trial__cbb747058efe6a8b1fbd18ec,175,9567,2.9367803276846574,2.4325573188780316,0.5042230088066257,True,payload,41,42,86,5,5,3.5958529486974697,3.0402374267578125,144,32,7,0.21875,True,908,915
entropy_trial__cbb747058efe6a8b1fbd18ec,176,894,2.144152910299608,2.4325573188780316,-0.2884044085784234,False,ordinary_sampled_skip,42,42,86,,1,0.520800130791315,0.0,145,32,6,0.1875,True,915,919
entropy_trial__cbb747058efe6a8b1fbd18ec,177,1590,3.0798068094959095,2.4325573188780316,0.6472494906178778,True,payload,42,43,85,5,5,3.2859505242894613,2.5979080200195312,146,32,7,0.21875,True,919,925
entropy_trial__cbb747058efe6a8b1fbd18ec,178,1841,4.439014106488747,2.4325573188780316,2.0064567876107153,True,payload,43,44,84,5,5,3.219601409294512,2.0251197814941406,147,32,8,0.25,True,925,930
entropy_trial__cbb747058efe6a8b1fbd18ec,179,63939,0.8850622214806998,2.4325573188780316,-1.5474950973973318,False,ordinary_sampled_skip,44,44,84,,1,0.29931120804288724,0.0,148,32,8,0.25,True,930,935
entropy_trial__cbb747058efe6a8b1fbd18ec,180,476,1.4298689633219526,2.4325573188780316,-1.002688355556079,False,ordinary_sampled_skip,44,44,84,,1,0.49315590664188136,0.0,149,32,8,0.25,True,935,938
entropy_trial__cbb747058efe6a8b1fbd18ec,181,82823,0.8342271745238412,2.4325573188780316,-1.5983301443541904,False,ordinary_sampled_skip,44,44,84,,1,0.09447089477444948,0.0,150,32,8,0.25,True,938,948
entropy_trial__cbb747058efe6a8b1fbd18ec,182,504,1.8938038178036314,2.4325573188780316,-0.5387535010744002,False,ordinary_sampled_skip,44,44,84,,1,0.4381710354871835,0.0,151,32,8,0.25,True,948,953
entropy_trial__cbb747058efe6a8b1fbd18ec,183,5306,2.4606513250388047,2.4325573188780316,0.028094006160773066,True,payload,44,45,83,7,7,4.144037384752707,3.315654754638672,152,32,8,0.25,True,953,962
entropy_trial__cbb747058efe6a8b1fbd18ec,184,38110,0.3066727116072393,2.4325573188780316,-2.1258846072707924,False,ordinary_sampled_skip,45,45,83,,1,0.04162499695535615,0.0,153,32,8,0.25,True,962,975
entropy_trial__cbb747058efe6a8b1fbd18ec,185,553,1.646499094239979,2.4325573188780316,-0.7860582246380525,False,ordinary_sampled_skip,45,45,83,,1,0.25911609045719075,0.0,154,32,8,0.25,True,975,978
entropy_trial__cbb747058efe6a8b1fbd18ec,186,279,1.3309733913873767,2.4325573188780316,-1.101583927490655,False,ordinary_sampled_skip,45,45,83,,2,1.7883041329322467,1.4803924560546875,155,32,8,0.25,True,978,982
entropy_trial__cbb747058efe6a8b1fbd18ec,187,4124,2.434798132789456,2.4325573188780316,0.0022408139114244996,True,payload,45,46,82,12,12,6.3339643624451085,5.51307487487793,156,32,9,0.28125,True,982,988
entropy_trial__cbb747058efe6a8b1fbd18ec,188,949,1.3234712898476144,2.4325573188780316,-1.1090860290304172,False,ordinary_sampled_skip,46,46,82,,1,0.19557776157289553,0.0,157,32,8,0.25,True,988,993
entropy_trial__cbb747058efe6a8b1fbd18ec,189,315,0.0004045295939360154,2.4325573188780316,-2.4321527892840957,False,ordinary_sampled_skip,46,46,82,,1,2.0434317875128727e-05,0.0,158,32,8,0.25,True,993,996
entropy_trial__cbb747058efe6a8b1fbd18ec,190,1790,1.0679063316402058,2.4325573188780316,-1.3646509872378259,False,ordinary_sampled_skip,46,46,82,,1,0.21075288687389815,0.0,159,32,8,0.25,True,996,1001
entropy_trial__cbb747058efe6a8b1fbd18ec,191,2003,0.21230112809958168,2.4325573188780316,-2.22025619077845,False,ordinary_sampled_skip,46,46,82,,1,0.03405082594285602,0.0,160,32,8,0.25,True,1001,1006
entropy_trial__cbb747058efe6a8b1fbd18ec,192,13,1.4273837541741026,2.4325573188780316,-1.005173564703929,False,ordinary_sampled_skip,46,46,82,,1,0.2878056679618659,0.0,161,32,8,0.25,True,1006,1007
entropy_trial__cbb747058efe6a8b1fbd18ec,193,1096,1.1748079091905328,2.4325573188780316,-1.2577494096874988,False,ordinary_sampled_skip,46,46,82,,1,0.14885314092690294,0.0,162,32,8,0.25,True,1007,1012
entropy_trial__cbb747058efe6a8b1fbd18ec,194,686,0.1569466182198119,2.4325573188780316,-2.27561070065822,False,ordinary_sampled_skip,46,46,82,,1,0.013805093106540767,0.0,163,32,8,0.25,True,1012,1017
entropy_trial__cbb747058efe6a8b1fbd18ec,195,2138,1.7087709666308357,2.4325573188780316,-0.7237863522471959,False,ordinary_sampled_skip,46,46,82,,1,0.7280365472110901,0.0,164,32,8,0.25,True,1017,1023
entropy_trial__cbb747058efe6a8b1fbd18ec,196,601,0.44910477722671244,2.4325573188780316,-1.9834525416513191,False,ordinary_sampled_skip,46,46,82,,1,0.056849108075187615,0.0,165,32,8,0.25,True,1023,1026
entropy_trial__cbb747058efe6a8b1fbd18ec,197,311,0.13256900219012308,2.4325573188780316,-2.2999883166879087,False,ordinary_sampled_skip,46,46,82,,1,0.013799296454148902,0.0,166,32,8,0.25,True,1026,1029
entropy_trial__cbb747058efe6a8b1fbd18ec,198,10306,4.040877776526078,2.4325573188780316,1.6083204576480465,True,payload,46,47,81,3,3,2.470729531025814,1.2083873748779297,167,32,9,0.28125,True,1029,1038
entropy_trial__cbb747058efe6a8b1fbd18ec,199,1039,1.6124369848170246,2.4325573188780316,-0.820120334061007,False,ordinary_sampled_skip,47,47,81,,1,0.5931298451094236,0.0,168,32,9,0.28125,True,1038,1042
entropy_trial__cbb747058efe6a8b1fbd18ec,200,4024,3.7598233755614694,2.4325573188780316,1.3272660566834378,True,payload,47,48,80,16,16,4.821424333321541,3.4732933044433594,169,32,9,0.28125,True,1042,1051
entropy_trial__cbb747058efe6a8b1fbd18ec,201,9700,2.8242025668454076,2.4325573188780316,0.391645247967376,True,payload,48,49,79,3,3,1.8177853419119714,0.8021183013916016,170,32,10,0.3125,True,1051,1060
entropy_trial__cbb747058efe6a8b1fbd18ec,202,323,2.0508339379603355,2.4325573188780316,-0.3817233809176961,False,ordinary_sampled_skip,49,49,79,,1,0.9113020567537902,0.0,171,32,9,0.28125,True,1060,1064
entropy_trial__cbb747058efe6a8b1fbd18ec,203,3161,2.835801930662016,2.4325573188780316,0.4032446117839843,True,payload,49,50,78,12,12,4.8591651559816285,4.299253463745117,172,32,10,0.3125,True,1064,1070
entropy_trial__cbb747058efe6a8b1fbd18ec,204,11320,3.004213484624203,2.4325573188780316,0.5716561657461714,True,payload,50,51,77,4,4,3.38146297438173,2.6498489379882812,173,32,10,0.3125,True,1070,1080
entropy_trial__cbb747058efe6a8b1fbd18ec,205,2041,3.3790614623666526,2.4325573188780316,0.946504143488621,True,payload,51,52,76,6,6,2.9754667415442952,1.681884765625,174,32,11,0.34375,True,1080,1088
entropy_trial__cbb747058efe6a8b1fbd18ec,206,31074,1.3186267224057215,2.4325573188780316,-1.11393059647231,False,ordinary_sampled_skip,52,52,76,,1,0.40410561623007624,0.0,175,32,11,0.34375,True,1088,1095
entropy_trial__cbb747058efe6a8b1fbd18ec,207,382,0.0874679085571237,2.4325573188780316,-2.345089410320908,False,ordinary_sampled_skip,52,52,76,,1,0.008020820677934637,0.0,176,32,10,0.3125,True,1095,1098
entropy_trial__cbb747058efe6a8b1fbd18ec,208,32927,2.630938030987233,2.4325573188780316,0.19838071210920116,True,payload,52,53,75,8,8,4.16363256382429,3.3751602172851562,177,32,11,0.34375,True,1098,1102
entropy_trial__cbb747058efe6a8b1fbd18ec,209,1910,0.016322580571399688,2.4325573188780316,-2.416234738306632,False,ordinary_sampled_skip,53,53,75,,1,0.0012186085201442154,0.0,178,32,10,0.3125,True,1102,1107
entropy_trial__cbb747058efe6a8b1fbd18ec,210,311,1.898804230975629e-06,2.4325573188780316,-2.4325554200738004,False,ordinary_sampled_skip,53,53,75,,1,6.774437366630082e-08,0.0,179,32,9,0.28125,True,1107,1110
entropy_trial__cbb747058efe6a8b1fbd18ec,211,5545,0.10002461419587422,2.4325573188780316,-2.3325327046821576,False,ordinary_sampled_skip,53,53,75,,1,0.009258858748239618,0.0,180,32,9,0.28125,True,1110,1116
entropy_trial__cbb747058efe6a8b1fbd18ec,212,700,0.0007147650956954039,2.4325573188780316,-2.431842553782336,False,ordinary_sampled_skip,53,53,75,,1,4.480321522493114e-05,0.0,181,32,9,0.28125,True,1116,1120
entropy_trial__cbb747058efe6a8b1fbd18ec,213,448,0.9286845885951457,2.4325573188780316,-1.503872730282886,False,ordinary_sampled_skip,53,53,75,,2,1.8002271763988276,1.5722007751464844,182,32,9,0.28125,True,1120,1125
entropy_trial__cbb747058efe6a8b1fbd18ec,214,894,0.03070320520328709,2.4325573188780316,-2.4018541136747444,False,ordinary_sampled_skip,53,53,75,,1,0.0029875253212310326,0.0,183,32,9,0.28125,True,1125,1129
entropy_trial__cbb747058efe6a8b1fbd18ec,215,4755,0.15731410742076948,2.4325573188780316,-2.275243211457262,False,ordinary_sampled_skip,53,53,75,,1,0.016383424745704644,0.0,184,32,8,0.25,True,1129,1139
entropy_trial__cbb747058efe6a8b1fbd18ec,216,476,0.17484185592348778,2.4325573188780316,-2.2577154629545437,False,ordinary_sampled_skip,53,53,75,,1,0.0195866491800345,0.0,185,32,8,0.25,True,1139,1142
