q8_plan_id,q4_plan_id,source_trial_id,payload_name,payload_class,codec,supported,invalid_rank_count,exact_payload_recovery,decode_success
quantization_trial__cb133aa199d2a884c32df39d,quantization_trial__7a4c0a209f6b1b43d8d4ced0,revision_v1_primary_v2_payload_fidelity_v2__46becbb9bad79db0d8d9,revision_v1_ed25519_signature_base64_040,ed25519_signature_base64,ascii_b16,True,10,False,False
quantization_trial__cb1700bb27b3755ecb8c81b3,quantization_trial__fb031fc5efc968ba4b17bddc,revision_v1_primary_v2_payload_fidelity_v2__aeadad492d3d19eff4b3,revision_v1_nonce_96_bit_hex_055,nonce_96_bit_hex,ascii_b8,True,5,False,False
quantization_trial__cb59f3b9e64ab9785dbf31fd,quantization_trial__3ddc104767324382a413475b,revision_v1_primary_v2_payload_fidelity_v2__4dc033cab4e06b1e7af4,revision_v1_ed25519_signature_base64_057,ed25519_signature_base64,ascii_b16,True,4,False,False
quantization_trial__cbab196ecddceb882525b941,quantization_trial__440102151dc3066ef367ddd0,revision_v1_primary_v2_payload_fidelity_v2__42c6849fc301dea53a07,revision_v1_token_128_bit_hex_003,token_128_bit_hex,ascii_b8,True,5,False,False
quantization_trial__cbb216368eb36240a595ef0a,quantization_trial__4482c717dfe08b5153681eef,revision_v1_primary_v2_payload_fidelity_v2__c7317730530af4784278,revision_v1_ed25519_signature_base64_024,ed25519_signature_base64,ascii_b8,True,14,False,False
quantization_trial__cc2f00752b76ced2d8fb8d99,quantization_trial__5b3067cd266ba4bc7336ae46,revision_v1_primary_v2_payload_fidelity_v2__b81f4d873d890ebedb36,revision_v1_chacha20_poly1305_base64_033,chacha20_poly1305_base64,ascii_b8,True,7,False,False
quantization_trial__cc6e1a8ddcc94ccd3643b8f1,quantization_trial__d06cedd074d17ca559841ca8,revision_v1_primary_v2_payload_fidelity_v2__551858410c07c0033207,revision_v1_chacha20_poly1305_base64_028,chacha20_poly1305_base64,ascii_b16,True,5,False,False
quantization_trial__cce3a6d6177970757d54f734,quantization_trial__d69cf83d7471765c72a6c053,revision_v1_primary_v2_payload_fidelity_v2__6da0562b3ad65bd5aa6d,revision_v1_token_128_bit_hex_044,token_128_bit_hex,ascii_b8,True,5,False,False
quantization_trial__cce3ea4d23ace2a203855402,quantization_trial__58e6419445f4d51059360e25,revision_v1_primary_v2_payload_fidelity_v2__c23399e53e9c62e482a2,revision_v1_sha256_hex_010,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__cd30916564535b2097a16f3f,quantization_trial__89a33f8d79aacaef9b7d0d67,revision_v1_primary_v2_payload_fidelity_v2__339f9decadc4e02227ab,revision_v1_nonce_96_bit_hex_030,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__cd6e17b24425a196d2087cdd,quantization_trial__93025ee1275e5139ad2ec032,revision_v1_primary_v2_payload_fidelity_v2__2518f8477ad4e05a322a,revision_v1_hmac_sha256_hex_046,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__cd890a801af00c31928cbc32,quantization_trial__4f0f11931d5c49d1d9e34756,revision_v1_primary_v2_payload_fidelity_v2__15a8c267c2dcc4131e67,revision_v1_sha256_hex_040,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__cda9e6fa2da6ec191733f50d,quantization_trial__24007e00cc7654bad2bea1f4,revision_v1_primary_v2_payload_fidelity_v2__b9b29f78d59189360405,revision_v1_token_128_bit_hex_046,token_128_bit_hex,ascii_b8,True,6,False,False
quantization_trial__cdac309158727557aec8a435,quantization_trial__3994c765eeb28beacb14fb12,revision_v1_primary_v2_payload_fidelity_v2__dbd78745ae64745cca5d,revision_v1_token_128_bit_hex_023,token_128_bit_hex,ascii_b8,True,5,False,False
quantization_trial__ce3856c2c95c5d1a4d31ceb4,quantization_trial__6a961cacaf90d518f82d30a4,revision_v1_primary_v2_payload_fidelity_v2__3745643f068b7187b5d0,revision_v1_sha256_hex_054,sha256_hex,ascii_b8,True,7,False,False
quantization_trial__ce385a35da4278b0472b775c,quantization_trial__59a786b6bbbaffa5dc5a2b69,revision_v1_primary_v2_payload_fidelity_v2__c268c0fd098dab2a9fec,revision_v1_sha256_hex_032,sha256_hex,ascii_b8,True,6,False,False
quantization_trial__ce8332d210605c856ea24234,quantization_trial__1b2ecbb9f5282e5f6d45f0ee,revision_v1_primary_v2_payload_fidelity_v2__1c1f9fa711769cc55159,revision_v1_chacha20_poly1305_base64_032,chacha20_poly1305_base64,ascii_b8,True,11,False,False
quantization_trial__cf3c449feeb5d887d4aaa104,quantization_trial__692954cf585bb54b00998243,revision_v1_primary_v2_payload_fidelity_v2__d7c9748c5cb0931f117c,revision_v1_token_128_bit_hex_026,token_128_bit_hex,ascii_b8,True,3,False,False
quantization_trial__cf57fe8ffd2e595038f4d969,quantization_trial__77c5ef5c4545ca01537b386a,revision_v1_primary_v2_payload_fidelity_v2__d9153fa5713fb4d0a4f3,revision_v1_uuid_v4_033,uuid_v4,ascii_b16,True,3,False,False
quantization_trial__cf736c0623bdcfdf394f6a65,quantization_trial__397534f5d7bd7601d8e6f583,revision_v1_primary_v2_payload_fidelity_v2__d2017d7a1bc09636a6e3,revision_v1_chacha20_poly1305_base64_052,chacha20_poly1305_base64,ascii_b16,True,6,False,False
quantization_trial__cfc56e56189a99b1451b6384,quantization_trial__74a5d9bc1b4a31f280f563d3,revision_v1_primary_v2_payload_fidelity_v2__c59f9f2992286a4837c0,revision_v1_sha256_hex_057,sha256_hex,ascii_b8,True,10,False,False
quantization_trial__d02cf77fb7e502025288c2c7,quantization_trial__6a4bf2613b859098b3efa66e,revision_v1_primary_v2_payload_fidelity_v2__14a62759ab5398d6544f,revision_v1_nonce_96_bit_hex_056,nonce_96_bit_hex,ascii_b8,True,1,False,False
quantization_trial__d07fdfc4d0c6c16c46525bff,quantization_trial__dc860ffa500c3fe82eef37f3,revision_v1_primary_v2_payload_fidelity_v2__5daeee67ee964b7b18b5,revision_v1_uuid_v4_007,uuid_v4,ascii_b16,True,2,False,False
quantization_trial__d0e4922c3dc009a2492d0199,quantization_trial__66d7d19dd197bc9cdbadf561,revision_v1_primary_v2_payload_fidelity_v2__bf9ac321fc3b5d42a026,revision_v1_token_128_bit_hex_051,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__d13ca0de5219ec44fe873264,quantization_trial__b65316a7715f15264bf5f463,revision_v1_primary_v2_payload_fidelity_v2__db3e2924a38811f6472f,revision_v1_token_128_bit_hex_032,token_128_bit_hex,ascii_b8,True,2,False,False
quantization_trial__d15f899aa378ea3916718e92,quantization_trial__6208ef9d0fae5b37a47d34b3,revision_v1_primary_v2_payload_fidelity_v2__332565ccc01f766205f9,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,ascii_b16,True,1,False,False
quantization_trial__d17862d4e386905e0a912b69,quantization_trial__b3d2d589c6d7d2a7caa98b24,revision_v1_primary_v2_payload_fidelity_v2__00fd26856624f23d6172,revision_v1_aes256_gcm_base64_001,aes256_gcm_base64,ascii_b16,True,1,False,False
quantization_trial__d1ca4aff161582bd0879c0aa,quantization_trial__f1eee9577360a8e78bcb9f3b,revision_v1_primary_v2_payload_fidelity_v2__14560cea5a0a916ad900,revision_v1_sha256_hex_037,sha256_hex,ascii_b16,True,1,False,False
quantization_trial__d23d2fde754bc0968461cd22,quantization_trial__717969f5c486b56833beec5c,revision_v1_primary_v2_payload_fidelity_v2__ea2b69631fd536a03f3f,revision_v1_nonce_96_bit_hex_053,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__d24794550c2210b1361f38be,quantization_trial__5feff8da0646c47dbcf95bbe,revision_v1_primary_v2_payload_fidelity_v2__a1047c23d9c92a78098f,revision_v1_aes256_gcm_base64_047,aes256_gcm_base64,ascii_b8,True,13,False,False
quantization_trial__d271628bc1147578f8f97760,quantization_trial__1b56a49486fe1099857c17c0,revision_v1_primary_v2_payload_fidelity_v2__15d7c2d96211b7c1a194,revision_v1_token_128_bit_hex_047,token_128_bit_hex,ascii_b8,True,2,False,False
quantization_trial__d37e0659a6042a6171b5c017,quantization_trial__12d7d40f1520ba64afbb0951,revision_v1_primary_v2_payload_fidelity_v2__ad3373713e066476343a,revision_v1_chacha20_poly1305_base64_027,chacha20_poly1305_base64,ascii_b8,True,14,False,False
quantization_trial__d3f14c6b4eff64fb4c875134,quantization_trial__9997344cb879cee742a55744,revision_v1_primary_v2_payload_fidelity_v2__0a1c62a6f99e69cc0380,revision_v1_chacha20_poly1305_base64_006,chacha20_poly1305_base64,ascii_b16,True,2,False,False
quantization_trial__d3f4e8574ff588dd8a19565a,quantization_trial__76b6c7b84a2f5040fd59897a,revision_v1_primary_v2_payload_fidelity_v2__d7aea9eb48bc46d6d744,revision_v1_token_128_bit_hex_049,token_128_bit_hex,ascii_b8,True,5,False,False
quantization_trial__d4de388650aec5b82e04a642,quantization_trial__03876491bd3a5ee84419820a,revision_v1_primary_v2_payload_fidelity_v2__c4e4121044573ffbecc6,revision_v1_hmac_sha256_hex_016,hmac_sha256_hex,ascii_b8,True,5,False,False
quantization_trial__d6062d562f818b8dfb8dd00a,quantization_trial__87d2409afef7ebc350822686,revision_v1_primary_v2_payload_fidelity_v2__053bb67979243501aed0,revision_v1_uuid_v4_022,uuid_v4,ascii_b16,True,0,False,True
quantization_trial__d651e5502725518e6f6540d6,quantization_trial__47cae19b444dd66162f5d70d,revision_v1_primary_v2_payload_fidelity_v2__53060da37a5eab40483f,revision_v1_sha256_hex_041,sha256_hex,ascii_b8,True,6,False,False
quantization_trial__d67c45623a36eb0fcc078d9f,quantization_trial__16e319bc8072923cfb74bf99,revision_v1_primary_v2_payload_fidelity_v2__a25771b3a96596f878b8,revision_v1_aes256_gcm_base64_033,aes256_gcm_base64,ascii_b8,True,10,False,False
quantization_trial__d6affcf6f44005bb56c87c7c,quantization_trial__5685c28696885aa356b790b7,revision_v1_primary_v2_payload_fidelity_v2__104be8cbce1afea07cee,revision_v1_chacha20_poly1305_base64_032,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__d6b8095b6fc2b11325b166bb,quantization_trial__dd77c8f59a796160bb167839,revision_v1_primary_v2_payload_fidelity_v2__62f080eeffb0eea82ae8,revision_v1_nonce_96_bit_hex_009,nonce_96_bit_hex,ascii_b8,True,5,False,False
quantization_trial__d6d581a76cdc9e542a852c63,quantization_trial__4a018f7a603e2217797a8811,revision_v1_primary_v2_payload_fidelity_v2__3547debfb0cea2e145ee,revision_v1_chacha20_poly1305_base64_055,chacha20_poly1305_base64,ascii_b16,True,6,False,False
quantization_trial__d6f225e2660994f6f83d34c8,quantization_trial__517e78d0dd34cf3ade28876a,revision_v1_primary_v2_payload_fidelity_v2__bc00bf4218af800692b2,revision_v1_hmac_sha256_hex_052,hmac_sha256_hex,ascii_b8,True,5,False,False
quantization_trial__d6f35ba8155552b14e360359,quantization_trial__f906818aa02305308701b007,revision_v1_primary_v2_payload_fidelity_v2__261b7dbef31453e8c7bc,revision_v1_token_128_bit_hex_034,token_128_bit_hex,ascii_b8,True,5,False,False
quantization_trial__d77414eabb568ff4c59e1c67,quantization_trial__91d52a73ad58b5ec86eefc8c,revision_v1_primary_v2_payload_fidelity_v2__65733d9acf3973f91401,revision_v1_uuid_v4_025,uuid_v4,ascii_b8,True,3,False,False
quantization_trial__d79da88cb2b32e8470003194,quantization_trial__d8624028e172229503d45f77,revision_v1_primary_v2_payload_fidelity_v2__a2412b363e7c2442981d,revision_v1_uuid_v4_023,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__d8013c9248079c044c2c0f61,quantization_trial__71ee8b4852944cd1b68d7faf,revision_v1_primary_v2_payload_fidelity_v2__e31179f3199b3effeea7,revision_v1_sha256_hex_017,sha256_hex,ascii_b16,True,1,False,False
quantization_trial__d83bd9ae40064b2e2c0b024f,quantization_trial__79ceec07c59719cd2ee0b96b,revision_v1_primary_v2_payload_fidelity_v2__09b00e767678c3bc4631,revision_v1_hmac_sha256_hex_021,hmac_sha256_hex,ascii_b16,True,2,False,False
quantization_trial__d86c0561d2a993aacc3e0fea,quantization_trial__677d1092d5c0a0c323e1295e,revision_v1_primary_v2_payload_fidelity_v2__9b05a7f3f9e6ab48950f,revision_v1_sha256_hex_042,sha256_hex,ascii_b8,True,9,False,False
quantization_trial__d879978483bd3af5b7afb190,quantization_trial__d2c0953d7a70bdb9099a5452,revision_v1_primary_v2_payload_fidelity_v2__969a2c59dd22ef94e06e,revision_v1_aes256_gcm_base64_045,aes256_gcm_base64,ascii_b8,True,6,False,False
quantization_trial__d8e27180e6dca1a1e240e8eb,quantization_trial__aaf26d1575782281f429e6f9,revision_v1_primary_v2_payload_fidelity_v2__9471bc71a35f0448ace9,revision_v1_ed25519_signature_base64_054,ed25519_signature_base64,ascii_b8,True,11,False,False
quantization_trial__d9092352ea1e435a80c9f196,quantization_trial__4f08539d77daed6fd7a84803,revision_v1_primary_v2_payload_fidelity_v2__62205c723c37106f1109,revision_v1_nonce_96_bit_hex_018,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__d926bd0832e2abc0648089b8,quantization_trial__b2c672e0fb82e4c2638d76ed,revision_v1_primary_v2_payload_fidelity_v2__83622d882e7ff6c8f82f,revision_v1_hmac_sha256_hex_047,hmac_sha256_hex,ascii_b8,True,8,False,False
quantization_trial__d990f3af830cdcbb7cb95920,quantization_trial__81e1448223d7dd166d7df621,revision_v1_primary_v2_payload_fidelity_v2__319ebc74e43605cbbece,revision_v1_chacha20_poly1305_base64_034,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__d9da2e5160eb24da587b1d92,quantization_trial__fa2781d386f117ec2b2e362f,revision_v1_primary_v2_payload_fidelity_v2__fccd5015891aba704c13,revision_v1_sha256_hex_001,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__da4baf2678c734ffcbee517b,quantization_trial__68f00f3bfb1e78f750eb672e,revision_v1_primary_v2_payload_fidelity_v2__a10451887e5bb9b40b26,revision_v1_chacha20_poly1305_base64_049,chacha20_poly1305_base64,ascii_b16,True,8,False,False
quantization_trial__da81e07ca793b8c79bfe04e0,quantization_trial__7f8eb02b5ef1aff2c980eb50,revision_v1_primary_v2_payload_fidelity_v2__c24387d12976cb86e47f,revision_v1_ed25519_signature_base64_015,ed25519_signature_base64,ascii_b16,True,4,False,False
quantization_trial__db2798464a8dada48fadcb59,quantization_trial__b2327dd8085bf7c908528cb5,revision_v1_primary_v2_payload_fidelity_v2__758a3e138d9ac8d41c08,revision_v1_sha256_hex_002,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__db29c901d9c55d2eb503ed2b,quantization_trial__b18bb7a802f3321ab3e20545,revision_v1_primary_v2_payload_fidelity_v2__fcc6caca0667174949b9,revision_v1_ed25519_signature_base64_057,ed25519_signature_base64,ascii_b8,True,15,False,False
quantization_trial__db38410d9e1cc7cf238496bf,quantization_trial__866868366bbe95d3017f6ec0,revision_v1_primary_v2_payload_fidelity_v2__8ce4c3e5c0b704b47e02,revision_v1_ed25519_signature_base64_026,ed25519_signature_base64,ascii_b8,True,16,False,False
quantization_trial__db505533a12f48de272eb5b8,quantization_trial__d993c8f1cbdee1434e4c0350,revision_v1_primary_v2_payload_fidelity_v2__af95e358c242e018b99a,revision_v1_aes256_gcm_base64_037,aes256_gcm_base64,ascii_b16,True,1,False,False
quantization_trial__db83afec2c09c8eee250c6c0,quantization_trial__a23e416f765e2aba6719d860,revision_v1_primary_v2_payload_fidelity_v2__7d6b5372f43d66dda149,revision_v1_hmac_sha256_hex_019,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__dbe2cdaaf081d7d4dcf34289,quantization_trial__ceeaff6cb122c010e23f2a20,revision_v1_primary_v2_payload_fidelity_v2__66c4825fecc80e7978b6,revision_v1_nonce_96_bit_hex_047,nonce_96_bit_hex,ascii_b8,True,2,False,False
quantization_trial__dbff78bff64f954552e3d918,quantization_trial__90b884aa7b6b08d9f3645b23,revision_v1_primary_v2_payload_fidelity_v2__55b2bf82ced0a81ff3e4,revision_v1_ed25519_signature_base64_044,ed25519_signature_base64,ascii_b8,True,8,False,False
quantization_trial__dc0e3bc1c1859a04f06719e8,quantization_trial__4f1c9b232a12588b3a19d0b0,revision_v1_primary_v2_payload_fidelity_v2__8b2ac4eb3e60dd9dfecf,revision_v1_hmac_sha256_hex_030,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__dc1b798806f8b300433522ca,quantization_trial__39df616b21ca246f52c18e19,revision_v1_primary_v2_payload_fidelity_v2__f2e3c0303462a45f99a0,revision_v1_uuid_v4_001,uuid_v4,ascii_b16,True,2,False,False
quantization_trial__dc4921641bbf5b168a9c5707,quantization_trial__0ce1b4b1043710d5296f9b41,revision_v1_primary_v2_payload_fidelity_v2__595f97139e4b80902759,revision_v1_nonce_96_bit_hex_046,nonce_96_bit_hex,ascii_b16,True,1,False,False
quantization_trial__dc4ac01e4500ce348eba5573,quantization_trial__459a9f2e67cdd7c18ed105ae,revision_v1_primary_v2_payload_fidelity_v2__0bda66d7e984d38b1c8f,revision_v1_aes256_gcm_base64_035,aes256_gcm_base64,ascii_b8,True,12,False,False
quantization_trial__dc6c9210f77577a82cefdb7d,quantization_trial__d284ec6a648a8f55232fa0e6,revision_v1_primary_v2_payload_fidelity_v2__83e599cae4fd953f1103,revision_v1_sha256_hex_015,sha256_hex,ascii_b16,True,1,False,False
quantization_trial__dc9f0d78e69be076f598b9b9,quantization_trial__69cd12d1e564418a626e3a52,revision_v1_primary_v2_payload_fidelity_v2__64bc3040af66528ae531,revision_v1_aes256_gcm_base64_005,aes256_gcm_base64,ascii_b8,True,10,False,False
quantization_trial__dce3f5235e20eef3bf27e2ee,quantization_trial__4d3ea20fd0919ee2426cda4c,revision_v1_primary_v2_payload_fidelity_v2__1ac1df6de16c95666b7f,revision_v1_nonce_96_bit_hex_031,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__ddaba00ec2e7e04fb0d37c98,quantization_trial__076dd2d183d936b1ee3be61e,revision_v1_primary_v2_payload_fidelity_v2__c66688999e0c6fc7e629,revision_v1_sha256_hex_049,sha256_hex,ascii_b8,True,7,False,False
quantization_trial__ddbb053542715a608d7e52dc,quantization_trial__4d2fc4b70238bc60c1b60705,revision_v1_primary_v2_payload_fidelity_v2__be14a0257906ddc1644e,revision_v1_chacha20_poly1305_base64_007,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__de27810595ce4423089dc7e0,quantization_trial__43017c9d2307915baf812347,revision_v1_primary_v2_payload_fidelity_v2__fb2347c9819020fd1c79,revision_v1_chacha20_poly1305_base64_010,chacha20_poly1305_base64,ascii_b8,True,9,False,False
quantization_trial__de3eca1acd49bda93660c1df,quantization_trial__0b1be77f5237e7afdad52a16,revision_v1_primary_v2_payload_fidelity_v2__76e8329097885b04deff,revision_v1_hmac_sha256_hex_051,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__de55c3594ac3875ae997ff34,quantization_trial__d5ce2ab3b0ed9ef2bebca40f,revision_v1_primary_v2_payload_fidelity_v2__08f260da00981f58c592,revision_v1_uuid_v4_021,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__deadff6c60be1d9ffdec231f,quantization_trial__c2bbf57184b33a5cbdb75a7d,revision_v1_primary_v2_payload_fidelity_v2__17a870a45811a59149c1,revision_v1_token_128_bit_hex_028,token_128_bit_hex,ascii_b8,True,5,False,False
quantization_trial__deb925878efe6469f4f28072,quantization_trial__b31971a9b33d828e1a069c56,revision_v1_primary_v2_payload_fidelity_v2__e4d7879625fc720a62b8,revision_v1_hmac_sha256_hex_042,hmac_sha256_hex,ascii_b8,True,11,False,False
quantization_trial__dec6d7d70befc2c2c7730a71,quantization_trial__2fa84d7105db490376ed0553,revision_v1_primary_v2_payload_fidelity_v2__40a22d8ff640a3c6680d,revision_v1_token_128_bit_hex_046,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__def133605a7156802c0ec00a,quantization_trial__c24ae9e8e244bc93b0024f25,revision_v1_primary_v2_payload_fidelity_v2__6c68225f33e71a927b7a,revision_v1_chacha20_poly1305_base64_019,chacha20_poly1305_base64,ascii_b16,True,3,False,False
quantization_trial__def5df778df38bc0b526ed7b,quantization_trial__445a03858dab9fda584f54ef,revision_v1_primary_v2_payload_fidelity_v2__74a01519f8ee594799d0,revision_v1_chacha20_poly1305_base64_056,chacha20_poly1305_base64,ascii_b16,True,5,False,False
quantization_trial__df841cef01bfd80601192fe2,quantization_trial__35b735899448665d979fe94f,revision_v1_primary_v2_payload_fidelity_v2__d2c06edd2532ac74ccf7,revision_v1_aes256_gcm_base64_029,aes256_gcm_base64,ascii_b16,True,4,False,False
quantization_trial__df8666c08b6127cd0d4b17e5,quantization_trial__77e4b40ed677c8c9f86b15be,revision_v1_primary_v2_payload_fidelity_v2__bf7b6c58c94fbc098383,revision_v1_ed25519_signature_base64_024,ed25519_signature_base64,ascii_b16,True,5,False,False
quantization_trial__df9e3335997c36d6911b15ea,quantization_trial__62207277383c8c2d1f76059b,revision_v1_primary_v2_payload_fidelity_v2__2b45e4313a927a4de5ba,revision_v1_sha256_hex_059,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__e0284f4471a1b3fc027f5c76,quantization_trial__6d2357e53f647ae4463f7efc,revision_v1_primary_v2_payload_fidelity_v2__9dfd204d047f74af327a,revision_v1_sha256_hex_028,sha256_hex,ascii_b8,True,7,False,False
quantization_trial__e028db5434ddd41e77fcf23c,quantization_trial__ce2a5c9e94fe13ee98191bef,revision_v1_primary_v2_payload_fidelity_v2__683b04dbe0fa7f2c820a,revision_v1_aes256_gcm_base64_049,aes256_gcm_base64,ascii_b16,True,1,False,False
quantization_trial__e0996229813fa9e206a35846,quantization_trial__cd3fb53ebf516810a4cc9bc1,revision_v1_primary_v2_payload_fidelity_v2__0b791f0079c60921b157,revision_v1_uuid_v4_037,uuid_v4,ascii_b8,True,7,False,False
quantization_trial__e0d45dab115ef7257ca83de2,quantization_trial__710914e06dd8a98d0992f5a8,revision_v1_primary_v2_payload_fidelity_v2__ea85ac77bf517a50d891,revision_v1_sha256_hex_056,sha256_hex,ascii_b8,True,7,False,False
quantization_trial__e157d8bdba3b67656ab80d3b,quantization_trial__e5ec873572fd9a2319d82961,revision_v1_primary_v2_payload_fidelity_v2__61d196a3cd5e331cb544,revision_v1_hmac_sha256_hex_002,hmac_sha256_hex,ascii_b8,True,5,False,False
quantization_trial__e1a3b22dacafb3ba13817f8a,quantization_trial__34c7f6fc13630c352d818634,revision_v1_primary_v2_payload_fidelity_v2__9e83bee22c99b36a1339,revision_v1_token_128_bit_hex_015,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__e1b4e1c741e3a6084bab105d,quantization_trial__61f596e0fcf25dcb73a7ae14,revision_v1_primary_v2_payload_fidelity_v2__60d426ca56cb72c6d8b7,revision_v1_token_128_bit_hex_011,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__e248ab5860548f0e3da01863,quantization_trial__882469ae259a2a9aaa5fbcce,revision_v1_primary_v2_payload_fidelity_v2__e4b775a2bc3712765395,revision_v1_ed25519_signature_base64_030,ed25519_signature_base64,ascii_b8,True,13,False,False
quantization_trial__e26b68536d295902407f5176,quantization_trial__926b10098ce18224d93d7ca7,revision_v1_primary_v2_payload_fidelity_v2__2a18c0a19343a75669d8,revision_v1_hmac_sha256_hex_031,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__e2b9372415055a995ad9cab1,quantization_trial__f4e66473dac831cef1d4da18,revision_v1_primary_v2_payload_fidelity_v2__491b0c9d45e9eace9022,revision_v1_aes256_gcm_base64_022,aes256_gcm_base64,ascii_b8,True,5,False,False
quantization_trial__e308449f29dd96b5daac2cf9,quantization_trial__a2d40fbbdeac7584aac681a9,revision_v1_primary_v2_payload_fidelity_v2__e0a799d19cd60d3bcc62,revision_v1_aes256_gcm_base64_024,aes256_gcm_base64,ascii_b16,True,3,False,False
quantization_trial__e32f1060199b98e41da39073,quantization_trial__f2593e2344a187adb4e29574,revision_v1_primary_v2_payload_fidelity_v2__50034ae0285c0e74b556,revision_v1_chacha20_poly1305_base64_022,chacha20_poly1305_base64,ascii_b8,True,5,False,False
quantization_trial__e3703d4c11b993fc4bd7734e,quantization_trial__35d1f441ae2aa69617c0c67e,revision_v1_primary_v2_payload_fidelity_v2__a1eb69090e96ee475229,revision_v1_hmac_sha256_hex_038,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__e3d9a5596a8e0fd52084d66c,quantization_trial__3d9ed1d877bb773139f46822,revision_v1_primary_v2_payload_fidelity_v2__1c4a53cf2368202f58a4,revision_v1_aes256_gcm_base64_056,aes256_gcm_base64,ascii_b16,True,2,False,False
quantization_trial__e40043d9d973a0689a0b51f8,quantization_trial__4e89d014b25864d0f6b475a1,revision_v1_primary_v2_payload_fidelity_v2__b18a4b344eeddd6f7a2b,revision_v1_nonce_96_bit_hex_029,nonce_96_bit_hex,ascii_b8,True,2,False,False
quantization_trial__e402e05d688e60af2b28cebb,quantization_trial__7264430b4d63ebee95e4303e,revision_v1_primary_v2_payload_fidelity_v2__e25cd38c31c432c6e501,revision_v1_ed25519_signature_base64_018,ed25519_signature_base64,ascii_b16,True,2,False,False
quantization_trial__e40d1e2d6f69b0e742fdae54,quantization_trial__c90e6fa02546ec8ce0ac479c,revision_v1_primary_v2_payload_fidelity_v2__d82bc619bd3fe01db359,revision_v1_aes256_gcm_base64_028,aes256_gcm_base64,ascii_b16,True,8,False,False
quantization_trial__e4217adea01945d5fb8ffcd1,quantization_trial__f650792fd10ff62aab9082eb,revision_v1_primary_v2_payload_fidelity_v2__f15c7cb2d6e037d9b8ac,revision_v1_hmac_sha256_hex_057,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__e42d2e2e1ceba40cbfd6bf80,quantization_trial__f9bbd04710f8bf49d79368ea,revision_v1_primary_v2_payload_fidelity_v2__5238d5b2a7a9e520f1aa,revision_v1_hmac_sha256_hex_020,hmac_sha256_hex,ascii_b16,True,4,False,False
quantization_trial__e44938b55f309b4f3b7c723e,quantization_trial__37f1fb588d32c80a97a84ccd,revision_v1_primary_v2_payload_fidelity_v2__f501b565e0dc226c5034,revision_v1_chacha20_poly1305_base64_024,chacha20_poly1305_base64,ascii_b8,True,14,False,False
quantization_trial__e4642594ce401f55662e68e1,quantization_trial__58250248ddf4d5d1439b8d44,revision_v1_primary_v2_payload_fidelity_v2__dc614ac1978222c7fdd8,revision_v1_aes256_gcm_base64_055,aes256_gcm_base64,ascii_b16,True,2,False,False
quantization_trial__e4defc078e4c280421f5c733,quantization_trial__cc33cc98e486d36fd4d61ef4,revision_v1_primary_v2_payload_fidelity_v2__fb573c60c01694ada34f,revision_v1_token_128_bit_hex_043,token_128_bit_hex,ascii_b8,True,0,False,True
quantization_trial__e51530509fd1d1ae06d4cca9,quantization_trial__e8e8b19797b3f7ecc0bf92a2,revision_v1_primary_v2_payload_fidelity_v2__dc15a7e476094f0880cf,revision_v1_hmac_sha256_hex_053,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__e51bd7c9c987c752e88afdbf,quantization_trial__0cf966d2f52fee4cf0273db3,revision_v1_primary_v2_payload_fidelity_v2__506ae1f34165a804e732,revision_v1_token_128_bit_hex_014,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__e5337cf07168b1d7bd45a950,quantization_trial__aa6c1941694ec0f973a88a9c,revision_v1_primary_v2_payload_fidelity_v2__9afd70f4e340b3ffdfc5,revision_v1_aes256_gcm_base64_038,aes256_gcm_base64,ascii_b16,True,2,False,False
